,COA4 (51287)
ACH-000004,-0.017865911657656622
ACH-000005,-0.0485425118861034
ACH-000007,-0.17223339664066126
ACH-000009,-0.11083314275378336
ACH-000011,0.07237394957771268
ACH-000012,0.06962968735369565
ACH-000013,-0.06393552461501809
ACH-000014,-0.06265013669595346
ACH-000015,-0.03955088651524813
ACH-000017,-0.13771878611138244
ACH-000018,-0.036696430301019614
ACH-000019,-0.2240884936677865
ACH-000021,-0.06891395614738466
ACH-000022,-0.05282939491850525
ACH-000025,-0.13980686830374048
ACH-000028,-0.31018998720797714
ACH-000030,-0.1108691914252723
ACH-000035,-0.02576998426842812
ACH-000036,0.03453168005154386
ACH-000037,-0.11823564846822758
ACH-000039,0.07988105108468405
ACH-000040,0.027618114360720057
ACH-000041,-0.10627630140385164
ACH-000042,-0.04979860594363685
ACH-000045,-0.22373550395885508
ACH-000047,-0.0615491645468377
ACH-000052,-0.14014381664035705
ACH-000053,-0.10491397825048963
ACH-000054,0.03466470815333807
ACH-000055,-0.16496794628037506
ACH-000060,-0.12304496075071993
ACH-000067,0.0336760106809083
ACH-000070,-0.18032468818536165
ACH-000075,-0.16808555532631206
ACH-000078,-0.08912932906320924
ACH-000082,-0.06718537128132004
ACH-000085,-0.11172236792000148
ACH-000086,-0.16607928042954997
ACH-000087,-0.2467442412736839
ACH-000092,-0.04701723750208857
ACH-000095,0.017244112659090646
ACH-000097,-0.17263192769679325
ACH-000098,-0.0500828321360913
ACH-000099,-0.05888863368146205
ACH-000108,-0.07616707964215058
ACH-000113,-0.406481955435981
ACH-000116,-0.19971136225930594
ACH-000118,-0.08268952086887729
ACH-000120,-0.008201708510496371
ACH-000123,-0.2689768768895772
ACH-000127,-0.0948417400700949
ACH-000128,0.0016457055744398825
ACH-000132,-0.006749322683069601
ACH-000133,0.017770959779069284
ACH-000137,-0.14092443424372372
ACH-000138,-0.3062664505046973
ACH-000142,-0.18313055994188868
ACH-000143,-0.16509419228670796
ACH-000146,-0.19668452930753771
ACH-000148,-0.1981917678961576
ACH-000150,-0.010963695383852884
ACH-000152,-0.09576193820402132
ACH-000153,-0.008582612163664642
ACH-000159,-0.07760583578429457
ACH-000160,-0.23915547820860325
ACH-000163,0.07263401675204761
ACH-000167,-0.2398772374740143
ACH-000168,0.08305198214112408
ACH-000169,-0.06456964713064449
ACH-000178,-0.05294160037967115
ACH-000183,-0.26146565443706404
ACH-000188,-0.03675124975857479
ACH-000189,-0.3448382974439572
ACH-000190,-0.04076107989930862
ACH-000198,-0.339612642900236
ACH-000203,-0.1320949379316336
ACH-000204,-0.10436506692802323
ACH-000206,-0.010000779141577943
ACH-000207,-0.5419031967983917
ACH-000208,-0.07477401456131312
ACH-000210,-0.1546216833228886
ACH-000211,0.007175615945929557
ACH-000215,-0.07003606362238554
ACH-000221,-0.08895088385812068
ACH-000222,0.008643351794569645
ACH-000223,-0.046936112115121637
ACH-000226,0.0458040675841892
ACH-000227,-0.07990343173550184
ACH-000228,-0.3452085618837353
ACH-000231,-0.05269897803677208
ACH-000232,-0.022922413791310083
ACH-000233,0.07887833229469099
ACH-000234,-0.14225852384371565
ACH-000235,-0.053166488172839615
ACH-000237,-0.1729188440935144
ACH-000238,-0.18034817180316168
ACH-000242,0.17477529036223202
ACH-000243,0.010348853100624836
ACH-000244,-0.19665281588505765
ACH-000246,-0.013873054186172405
ACH-000248,0.025041954415692475
ACH-000250,-0.005936532920496857
ACH-000251,0.0035269671501320533
ACH-000252,-0.13351091532405787
ACH-000253,0.026011951181293697
ACH-000255,0.049491129596862665
ACH-000256,-0.12094211863125905
ACH-000257,-0.047988624606573216
ACH-000258,-0.12839239861023322
ACH-000259,-0.13423706165913885
ACH-000260,-0.08242531014825312
ACH-000261,-0.0941895986052488
ACH-000262,-0.008938764576953138
ACH-000263,0.052423393713564866
ACH-000264,-0.17128405032262292
ACH-000265,-0.19411338213257148
ACH-000266,-0.08698910309893956
ACH-000272,-0.035732672931485264
ACH-000274,0.023762565151901376
ACH-000277,-0.3569379674810033
ACH-000278,-0.14614627502803745
ACH-000279,-0.12435410292495852
ACH-000280,0.04393616974892163
ACH-000281,-0.2375305899338377
ACH-000288,-0.09725382139187363
ACH-000291,0.00012401561088234408
ACH-000293,-0.18054405771651147
ACH-000294,-0.1023240130131187
ACH-000295,-0.1214699588638495
ACH-000296,0.0537851179402885
ACH-000302,-0.09576209641172223
ACH-000304,-0.03210985694509366
ACH-000307,-0.04218457346815547
ACH-000308,-0.13320698824360724
ACH-000310,-0.08205132166178193
ACH-000311,-0.0131350014020636
ACH-000312,-0.3437640376263025
ACH-000315,-0.054373972834025314
ACH-000316,-0.028400119288208212
ACH-000317,-0.20145230288114369
ACH-000318,-0.0809919835120959
ACH-000319,-0.04489262660986042
ACH-000320,-0.0027876825045630013
ACH-000322,0.1361801573801793
ACH-000323,-0.04436252218989682
ACH-000324,-0.008800994479646794
ACH-000329,-0.1708403274485344
ACH-000330,-0.19729596369439856
ACH-000331,-0.0005345951702470233
ACH-000332,-0.1230742498015992
ACH-000334,-0.06204036475000802
ACH-000335,-0.014518404176974625
ACH-000336,-0.03919721496914372
ACH-000337,-0.2622276828968356
ACH-000338,-0.05895196976489244
ACH-000339,-0.05059164814667425
ACH-000341,0.006555914786703075
ACH-000348,-0.04721483548227708
ACH-000350,-0.1588825442954001
ACH-000352,-0.1178063321458792
ACH-000356,-0.23210624671612545
ACH-000361,0.04308595537310669
ACH-000362,-0.2623445802409732
ACH-000363,-0.19674542818235666
ACH-000364,-0.3799991017694072
ACH-000365,-0.08709152264482006
ACH-000366,-0.21898954986422328
ACH-000368,-0.18224330327783653
ACH-000374,-0.2353242828986168
ACH-000375,0.014889474212395224
ACH-000376,-0.0717319921917657
ACH-000381,-0.02385589611414724
ACH-000383,-0.1759127032913166
ACH-000387,0.04325731793710546
ACH-000389,-0.0006331804664229736
ACH-000390,-0.14819928095021714
ACH-000393,-0.12158470738599135
ACH-000395,0.08208255958685051
ACH-000396,-0.2628270141845788
ACH-000397,-0.027414509133918772
ACH-000401,-0.0021734062918109674
ACH-000402,-0.16358569818367524
ACH-000403,-0.12749748466596753
ACH-000404,-0.028694568262929737
ACH-000406,-0.009741216404988724
ACH-000407,0.034895430415561306
ACH-000408,-0.07816847821206692
ACH-000410,-0.07724500872387312
ACH-000411,0.03439757224184089
ACH-000414,0.038001062682556035
ACH-000415,-0.22057552623069088
ACH-000416,-0.037008569852500166
ACH-000420,-0.06706836084043233
ACH-000421,0.006816582646864534
ACH-000424,-0.0727983687250739
ACH-000425,0.004058365414429265
ACH-000426,-0.0798792530494693
ACH-000427,-0.22820514436465714
ACH-000433,-0.17132083328131634
ACH-000435,0.1009775140944952
ACH-000436,-0.216817968219373
ACH-000444,-0.06501172970893551
ACH-000445,-0.041375200763951576
ACH-000448,-0.1293906354621092
ACH-000450,0.11192677499435216
ACH-000452,-0.0778845067337283
ACH-000454,-0.13879608102351604
ACH-000458,0.10898001537784384
ACH-000459,-0.014576210452229819
ACH-000460,0.05297042322926431
ACH-000461,-0.13434908063284282
ACH-000463,0.012084643049831312
ACH-000464,-0.0920417529429332
ACH-000466,-0.12127633735330895
ACH-000467,-0.09597331508782643
ACH-000468,-0.06863614305371865
ACH-000469,-0.09506891519132543
ACH-000470,0.08016974582860878
ACH-000471,0.006442538962413071
ACH-000472,-0.06374664287757066
ACH-000473,-0.21335313125782315
ACH-000475,-0.03435225221869437
ACH-000476,-0.14646152286693365
ACH-000477,-0.118410971164748
ACH-000479,0.21372116876023836
ACH-000480,-0.18588376766279716
ACH-000481,-0.04674893602317524
ACH-000483,-0.18070045862712691
ACH-000484,-0.06744955547294901
ACH-000485,0.01747399937114271
ACH-000486,-0.26334619785466457
ACH-000487,-0.15127617131057125
ACH-000488,-0.5257143693537062
ACH-000490,-0.023810773959393083
ACH-000491,-0.07095648140996154
ACH-000495,-0.1056772984883276
ACH-000496,-0.16053116297817102
ACH-000499,-0.25562395882732497
ACH-000500,-0.00884168800170108
ACH-000502,-0.03395550414649852
ACH-000503,-0.17276339056383092
ACH-000505,-0.08433293842225005
ACH-000507,-0.392670629771162
ACH-000510,0.016402026559526217
ACH-000511,0.0002483516719019
ACH-000512,-0.2735237444471485
ACH-000516,-0.029403368126460543
ACH-000517,0.021973498468764143
ACH-000518,-0.009546771514469652
ACH-000520,0.07425302880193772
ACH-000521,0.0802443794066676
ACH-000522,-0.062066834236008527
ACH-000524,-0.13156263411634414
ACH-000527,-0.04401325524136092
ACH-000528,-0.3145741382922197
ACH-000537,-0.06326020872541906
ACH-000541,0.030486182810078245
ACH-000542,-0.024098918173445377
ACH-000544,-0.22181264002954526
ACH-000545,-0.15567893479950445
ACH-000547,-0.1829240056258852
ACH-000548,-0.3231573373501315
ACH-000549,-0.004902880753284978
ACH-000550,0.007936486075864444
ACH-000552,-0.10132902438070364
ACH-000556,-0.14225142666869506
ACH-000557,-0.01696190146987063
ACH-000569,-0.12380339664004815
ACH-000570,-0.16639456593683527
ACH-000571,-0.01892640869953454
ACH-000573,0.02698306506028173
ACH-000576,-0.033326505839925184
ACH-000579,0.027584111463683798
ACH-000580,-0.21477602666045476
ACH-000584,-0.09019445071449177
ACH-000585,-0.2969204953271901
ACH-000588,-0.1994760285133701
ACH-000589,-0.15192138141314404
ACH-000591,-0.08321963251328046
ACH-000593,-0.11941006585539415
ACH-000600,-0.17602063810792187
ACH-000601,0.04982297785258995
ACH-000605,-0.2735827951594804
ACH-000606,-0.12699809199730122
ACH-000608,-0.1520757174171033
ACH-000614,-0.09504235269256976
ACH-000616,0.07513256354591304
ACH-000618,-0.3940764934552419
ACH-000619,-0.18231445801949173
ACH-000620,0.010219132039245269
ACH-000621,0.0066173608017548935
ACH-000622,0.008766847806518329
ACH-000623,-0.17573557334394066
ACH-000624,-0.1706284709554019
ACH-000627,-0.01899451203857953
ACH-000630,-0.05197497318833312
ACH-000631,0.05465310871157377
ACH-000632,-0.03349769642090565
ACH-000633,-0.0598602602571937
ACH-000637,-0.07539934170840812
ACH-000638,-0.11801841644740445
ACH-000646,-0.045286729600886234
ACH-000647,-0.234360919459858
ACH-000648,-0.0007778190747781087
ACH-000649,0.008494325239862604
ACH-000651,-0.10571856901545444
ACH-000652,-0.08930578078543946
ACH-000653,-0.09904263223086644
ACH-000657,-0.1514739128549324
ACH-000658,-0.12679241817214856
ACH-000661,-0.006102318757297172
ACH-000662,0.04951805423279579
ACH-000663,-0.17747851960920755
ACH-000665,-0.2500569085664584
ACH-000671,-0.14069341144103964
ACH-000672,-0.15976254898579048
ACH-000673,-0.012518169810474235
ACH-000676,0.0077207514129121035
ACH-000677,-0.017673389310839484
ACH-000681,0.017369576303425508
ACH-000683,-0.09320601121125734
ACH-000684,-0.10820166673120322
ACH-000688,-0.026219520528798432
ACH-000693,-0.2312791312938261
ACH-000694,-0.13885940622083298
ACH-000695,-0.2503720680496042
ACH-000696,0.008045767502721167
ACH-000697,-0.38090196873105625
ACH-000699,-0.16386859731029962
ACH-000701,-0.09264126512988084
ACH-000706,-0.1340443979085385
ACH-000711,0.0246382743667147
ACH-000713,-0.08169436526950144
ACH-000714,-0.011757531780987164
ACH-000718,0.015957449359745943
ACH-000720,-0.09979543337330224
ACH-000721,0.04756645957624464
ACH-000724,-0.07946604863558013
ACH-000725,-0.31401309001456984
ACH-000732,-0.13234554733627152
ACH-000734,-0.1589139246200676
ACH-000735,-0.1207994825111403
ACH-000736,-0.10806055576491053
ACH-000738,-0.10886976226170407
ACH-000746,-0.019374708926529833
ACH-000747,-0.35284024785434903
ACH-000748,-0.04928613304740331
ACH-000753,-0.12884869137703353
ACH-000756,0.006177281595128492
ACH-000757,-0.11634696862888515
ACH-000758,-0.2720483287306297
ACH-000760,-0.12621171407906698
ACH-000762,-0.3590706525261665
ACH-000763,-0.1348860690785847
ACH-000764,-0.020042086614073317
ACH-000765,-0.16965420546477494
ACH-000766,0.018617538075596296
ACH-000767,-0.0787801012749152
ACH-000768,0.04251865242197378
ACH-000769,-0.21727654334034185
ACH-000770,-0.023244537811830304
ACH-000771,-0.06627380180165468
ACH-000773,-0.04429724435112024
ACH-000776,0.008815035391670206
ACH-000777,-0.08810356304304158
ACH-000778,-0.06639532882609134
ACH-000781,-0.04103701554035145
ACH-000782,0.06803345179794637
ACH-000783,-0.07257563050947431
ACH-000784,-0.13805865420216756
ACH-000785,-0.08761667018788645
ACH-000787,0.007505197557594555
ACH-000788,-0.027707789215379117
ACH-000791,-0.10013296265108516
ACH-000792,-0.17914728557461912
ACH-000794,-0.1642860477507151
ACH-000796,0.012629876749792624
ACH-000798,-0.24387751874803165
ACH-000799,0.022852323296708728
ACH-000800,0.03829218903059668
ACH-000802,-0.036972652883901766
ACH-000804,-0.04444356942126417
ACH-000805,0.007994881195818898
ACH-000809,-0.04052573178163684
ACH-000810,-0.11672803626249402
ACH-000811,-0.050208857599406055
ACH-000817,-0.1188110433681638
ACH-000819,-0.03545724289567866
ACH-000820,-0.1277204743128773
ACH-000821,0.0597142478387831
ACH-000822,-0.04720171446503308
ACH-000823,-0.2350998263218829
ACH-000824,-0.1086157496577092
ACH-000827,-0.005910454926183179
ACH-000829,-0.033950028433731086
ACH-000831,-0.008042809277807482
ACH-000832,-0.1832314238668766
ACH-000833,-0.006016061079480162
ACH-000834,-0.12588407004063365
ACH-000835,0.09123991002603887
ACH-000836,-0.033225372638535984
ACH-000837,-0.00039277904418992483
ACH-000838,-0.07059655813801817
ACH-000839,-0.17679122570974518
ACH-000840,-0.3443445714235694
ACH-000841,-0.09732401209106696
ACH-000843,-0.41501641646092496
ACH-000846,0.06914077145053751
ACH-000847,0.017275424844680056
ACH-000848,-0.13512824116293656
ACH-000849,-0.03212553815684818
ACH-000851,0.2089133351907555
ACH-000855,0.0743670751789314
ACH-000856,-0.14442796508977107
ACH-000858,-0.4087348440814507
ACH-000859,-0.002105405462030112
ACH-000861,-0.02960405669140858
ACH-000862,-0.02714988795277751
ACH-000865,-0.08971570427743003
ACH-000866,-0.26990927167593404
ACH-000867,-0.14513788116210266
ACH-000869,-0.03691117741413505
ACH-000872,-0.09397702234135127
ACH-000873,-0.11384672197755345
ACH-000876,-0.271963507453101
ACH-000878,0.0654087373892274
ACH-000880,0.03804024482635107
ACH-000881,0.061627165377004474
ACH-000882,-0.07897244101462428
ACH-000884,-0.16680620447908268
ACH-000885,-0.24885589876341044
ACH-000887,-0.1752552467171133
ACH-000889,-0.015962203380424117
ACH-000896,-0.2342899195786349
ACH-000898,0.01215780319008445
ACH-000900,-0.0960396303173634
ACH-000901,-0.18013651465360653
ACH-000905,-0.13381242634140633
ACH-000906,-0.0046787090139788256
ACH-000907,0.06338544907814687
ACH-000910,-0.2425410451669417
ACH-000911,-0.2537680718408291
ACH-000912,-0.06853858931850584
ACH-000913,-0.17574335468733784
ACH-000915,-0.23916202036001186
ACH-000916,-0.2994036760487785
ACH-000917,-0.30055162183273176
ACH-000920,-0.018351015318054803
ACH-000921,-0.11168848130429747
ACH-000924,-0.2556902942231
ACH-000926,-0.14754836218848166
