,COX15 (1355)
ACH-000004,-0.5361273007006865
ACH-000005,-0.5887185565168981
ACH-000007,-0.5151052498149735
ACH-000009,-0.5775186174936867
ACH-000011,-0.3978473974862746
ACH-000012,-0.5230344881767629
ACH-000013,-0.4989079021149544
ACH-000014,-0.5969069315675627
ACH-000015,-0.5513601432740721
ACH-000017,-0.4902134362285833
ACH-000018,-0.37640210671324376
ACH-000019,-0.498440029483397
ACH-000021,-0.3548549821794473
ACH-000022,-0.5176985817225815
ACH-000025,-0.5249704059910202
ACH-000028,-0.5702583810062679
ACH-000030,-0.627446255885062
ACH-000035,-0.5152889079926737
ACH-000036,-0.33349118017018875
ACH-000037,-0.4681640458270489
ACH-000039,-0.33899880347631645
ACH-000040,-0.5757375710547856
ACH-000041,-0.4750036186736602
ACH-000042,-0.4361146663392894
ACH-000045,-0.3567957196066876
ACH-000047,-0.6144400458022048
ACH-000052,-0.38119030918557856
ACH-000053,-0.4223415766423211
ACH-000054,-0.6442518340125596
ACH-000055,-0.5406301778608206
ACH-000060,-0.4894736591320183
ACH-000067,-0.5599488087530262
ACH-000070,-0.6401868681588138
ACH-000075,-0.2932957597104971
ACH-000078,-0.3222966700413307
ACH-000082,-0.4745161245938924
ACH-000085,-0.3607809356847757
ACH-000086,-0.6680810147689031
ACH-000087,-0.5767002585266611
ACH-000092,-0.4464891069785332
ACH-000095,-0.3440812273593223
ACH-000097,-0.4639988661169249
ACH-000098,-0.4378042937499593
ACH-000099,-0.3859515914792421
ACH-000108,-0.3988144866092485
ACH-000113,-0.4480693735805329
ACH-000116,-0.6736689971848726
ACH-000118,-0.7151704126303238
ACH-000120,-0.6016953410503578
ACH-000123,-0.4169883325602137
ACH-000127,-0.6621336232394547
ACH-000128,-0.7025598102986303
ACH-000132,-0.5030416347981421
ACH-000133,-0.4481662264237929
ACH-000137,-0.5536677122308539
ACH-000138,-0.5444493750958289
ACH-000142,-0.4260934780914274
ACH-000143,-0.4989166557461498
ACH-000146,-0.5938260195411091
ACH-000148,-0.5482886672960984
ACH-000150,-0.4778835217060744
ACH-000152,-0.5329458566320825
ACH-000153,-0.4969943460661443
ACH-000159,-0.3719923622728414
ACH-000160,-0.6913939464701717
ACH-000163,-0.3479200056251328
ACH-000167,-0.6045122520979147
ACH-000168,-0.3583417726829109
ACH-000169,-0.4213458582288014
ACH-000178,-0.4700476013077826
ACH-000183,-0.7653253962977391
ACH-000188,-0.4021066138771293
ACH-000189,-0.30941264005722624
ACH-000190,-0.5496415166303584
ACH-000198,-0.547929006958575
ACH-000203,-0.1393034521686548
ACH-000204,-0.3485586711867356
ACH-000206,-0.4316523787185098
ACH-000207,-0.5715756330949556
ACH-000208,-0.6892827024370849
ACH-000210,-0.6116593310919284
ACH-000211,-0.4152353943632212
ACH-000215,-0.5391593575896989
ACH-000221,-0.3972356357834815
ACH-000222,-0.4181109474648234
ACH-000223,-0.7017010014397377
ACH-000226,-0.5495385517522825
ACH-000227,-0.4285667082507691
ACH-000228,-0.6146577109894305
ACH-000231,-0.25763789939261583
ACH-000232,-0.44032171478728493
ACH-000233,-0.6061987206031074
ACH-000234,-0.3332210180886105
ACH-000235,-0.44998194919112144
ACH-000237,-0.4114770145781511
ACH-000238,-0.4537143297068785
ACH-000242,-0.4379402477373503
ACH-000243,-0.3948809363798639
ACH-000244,-0.5368360264237376
ACH-000246,-0.6134896179981617
ACH-000248,-0.6085856762686421
ACH-000250,-0.30895528603463634
ACH-000251,-0.4534843125014877
ACH-000252,-0.3990590702527309
ACH-000253,-0.346466688846478
ACH-000255,-0.5097215934744661
ACH-000256,-0.5309647204882051
ACH-000257,-0.5184631155590874
ACH-000258,-0.6131669774529096
ACH-000259,-0.5062770174149547
ACH-000260,-0.3194103736461045
ACH-000261,-0.5904091791138774
ACH-000262,-0.4454027015025991
ACH-000263,-0.6749211159005093
ACH-000264,-0.4790428383578403
ACH-000265,-0.5672185318026874
ACH-000266,-0.4191596249902816
ACH-000272,-0.5187652554254936
ACH-000274,-0.4173108410687325
ACH-000277,-0.5617163954731844
ACH-000278,-0.4469309296468506
ACH-000279,-0.6399427823624201
ACH-000280,-0.42872958660196464
ACH-000281,-0.8310047344454453
ACH-000288,-0.4080228505623015
ACH-000291,-0.4800717890561797
ACH-000293,-0.4921623010111365
ACH-000294,-0.4754893900234922
ACH-000295,-0.4972418511962954
ACH-000296,-0.4317776900973779
ACH-000302,-0.5069734391062469
ACH-000304,-0.4271845414349383
ACH-000307,-0.550645002020714
ACH-000308,-0.4320406448486733
ACH-000310,-0.17337204402354545
ACH-000311,-0.5935521298767358
ACH-000312,-0.6679575367313165
ACH-000315,-0.4165948080042194
ACH-000316,-0.5850046048567299
ACH-000317,-0.5472541684136696
ACH-000318,-0.6339077679652503
ACH-000319,-0.5517583282742001
ACH-000320,-0.6586061453368536
