,TSHR (7253)
ACH-000004,0.2798087015292362
ACH-000005,0.3043082042539543
ACH-000007,0.10351355656389603
ACH-000009,0.18770582430559507
ACH-000011,0.05692545061979416
ACH-000012,0.09074596363407447
ACH-000013,0.13985165164307722
ACH-000014,0.1503393206352888
ACH-000015,0.15975901878029564
ACH-000017,-0.0304508597000934
ACH-000018,0.06354696938858931
ACH-000019,0.07980365782865312
ACH-000021,0.14381179305967187
ACH-000022,0.10546671558330196
ACH-000025,0.07563765852606928
ACH-000028,0.10780909981282588
ACH-000030,-0.030980414121377173
ACH-000035,0.1179627596258885
ACH-000036,0.09455845500755132
ACH-000037,0.15023461046727135
ACH-000039,0.00599780275781321
ACH-000040,-0.03806041554591867
ACH-000041,0.21954042212899155
ACH-000042,0.0952614512146769
ACH-000045,0.18855467467865286
ACH-000047,0.011287417010371512
ACH-000052,0.04202389819462641
ACH-000053,0.1305488287466912
ACH-000054,0.17164991198512367
ACH-000055,0.4284320981797901
ACH-000060,-0.1124408738131935
ACH-000067,0.1967423679775049
ACH-000070,0.09174275579681516
ACH-000075,-0.0682199820006928
ACH-000078,-0.002830428690357116
ACH-000082,0.041237771723571216
ACH-000085,-0.0070936292589352705
ACH-000086,0.17025503373576026
ACH-000087,0.1991623849564196
ACH-000092,0.0494290736288167
ACH-000095,0.026335175175128702
ACH-000097,0.010867161800617132
ACH-000098,0.07041736329801855
ACH-000099,0.0375384828380557
ACH-000108,0.14037513517318154
ACH-000113,0.048317348775076055
ACH-000116,0.17066505897676554
ACH-000118,-0.00671825074004314
ACH-000120,0.08221951813700994
ACH-000123,-0.016598137947831826
ACH-000127,0.14107098774450108
ACH-000128,0.16788567372139515
ACH-000132,0.1677672716422168
ACH-000133,0.09732644726460617
ACH-000137,0.1371576312636203
ACH-000138,0.13145635997483296
ACH-000142,0.08693839924549604
ACH-000143,0.026533786749446182
ACH-000146,0.12300597692579372
ACH-000148,0.06320366414532266
ACH-000150,0.17022649813321494
ACH-000152,-0.0016515953330480376
ACH-000153,0.2284178340797338
ACH-000159,0.11379962463209722
ACH-000160,0.13660049332010776
ACH-000163,-0.004824816640129771
ACH-000167,0.15815918376171492
ACH-000168,0.19742613667408115
ACH-000169,0.17624008925178122
ACH-000178,0.1242015596693016
ACH-000183,-0.041493195478902616
ACH-000188,0.10814337731972352
ACH-000189,0.1769136686700529
ACH-000190,0.0015060094817899805
ACH-000198,0.053319684164625986
ACH-000203,0.05365651349309413
ACH-000204,0.13476443277245895
ACH-000206,0.031536469291008465
ACH-000207,0.06476182401771043
ACH-000208,-0.08615510507139633
ACH-000210,-0.16436250355016654
ACH-000211,0.027201651290784324
ACH-000215,0.07503020365657548
ACH-000221,0.2661160333559005
ACH-000222,0.20063719788215756
ACH-000223,0.11992217685770692
ACH-000226,-0.01301442504225072
ACH-000227,0.16560092553793151
ACH-000228,0.1555068694800549
ACH-000231,0.05548802392372429
ACH-000232,0.0650265470460538
ACH-000233,0.10772626833785608
ACH-000234,0.2087475057771176
ACH-000235,0.07399755359704369
ACH-000237,0.2493061329760728
ACH-000238,-0.1156541797970219
ACH-000242,0.31977585466351205
ACH-000243,0.08778565029730118
ACH-000244,-0.011745470223029415
ACH-000246,0.11610427908711295
ACH-000248,-0.05050479859848065
ACH-000250,0.0755116428543398
ACH-000251,0.17480107564623182
ACH-000252,0.028505452660487218
ACH-000253,0.103600871780103
ACH-000255,0.06287989846655254
ACH-000256,0.1648709836187224
ACH-000257,-0.10798816782567676
ACH-000258,0.05242813587686627
