,SUPT3H (8464)
ACH-000004,0.03387827431677818
ACH-000005,-0.019268972581635218
ACH-000007,0.1881881977155881
ACH-000009,0.03837690540470471
ACH-000011,0.014609496253131612
ACH-000012,-0.30450306543289196
ACH-000013,-0.1341061026885047
ACH-000014,-0.044640213191947414
ACH-000015,-0.05012827149411909
ACH-000017,0.0068209203349248616
ACH-000018,-0.033549617859986884
ACH-000019,-0.08044123335558494
ACH-000021,0.032318874319789116
ACH-000022,0.15876288965538313
ACH-000025,0.0003716310025699757
ACH-000028,-0.4002522072130328
ACH-000030,-0.2356193989083235
ACH-000035,-0.2247476314435949
ACH-000036,-0.18168293082607576
ACH-000037,-0.035974595258332166
ACH-000039,-0.017681576280127013
ACH-000040,-0.08585164021350232
ACH-000041,-0.20066167257259004
ACH-000042,-0.6263130263780778
ACH-000045,0.08772037882527771
ACH-000047,-0.046991431454379486
ACH-000052,-0.33001497363744203
ACH-000053,-0.020595261377913128
ACH-000054,0.046715612183983055
ACH-000055,-0.19145569490217398
ACH-000060,-0.09100492070661843
ACH-000067,-0.21034864697920924
ACH-000070,-0.17254838907454456
ACH-000075,0.12943891648298442
ACH-000078,0.09379472849382783
ACH-000082,-0.2392213133585825
ACH-000085,-0.15639086999766813
ACH-000086,-0.020393781024218512
ACH-000087,-0.025145194746288343
ACH-000092,0.014227021292936128
ACH-000095,0.11317339381255945
ACH-000097,-0.5782166614374847
ACH-000098,-0.00014298378414967858
ACH-000099,0.09612912296410804
ACH-000108,-0.09224482481959824
ACH-000113,-0.05033019628264822
ACH-000116,-0.4945700468098282
ACH-000118,-0.18385234702621908
ACH-000120,-0.11910848415937465
ACH-000123,0.13020289987476014
ACH-000127,-0.03175045451947638
ACH-000128,-0.08961928712666173
ACH-000132,0.030142643479350355
ACH-000133,-0.055740724295566466
ACH-000137,-0.062176840028467475
ACH-000138,-0.050382073544780456
ACH-000142,-0.2429643492131901
ACH-000143,0.016425419797385897
ACH-000146,-0.056693502782489615
ACH-000148,0.03226618865107113
ACH-000150,0.0355998487184825
ACH-000152,-0.19757581527063053
ACH-000153,-0.010940402053161264
ACH-000159,-0.24418117015567545
ACH-000160,0.3614243433033317
ACH-000163,-0.23371470475675474
ACH-000167,0.4823890093978912
ACH-000168,-0.09160395291948767
ACH-000169,-0.14775930824209318
ACH-000178,-0.11652735044241876
ACH-000183,-0.2440358010063834
ACH-000188,-0.05462354202971917
ACH-000189,-0.04727068151167647
ACH-000190,0.08262694041550918
ACH-000198,0.18797145113100988
ACH-000203,-0.0758437853252871
ACH-000204,-0.1719941335105711
ACH-000206,-0.23003800414180603
ACH-000207,-0.20549167382751407
ACH-000208,-0.25051434890910235
ACH-000210,0.11763911466806218
ACH-000211,-0.16828547106398034
ACH-000215,-0.00691766835146409
ACH-000221,-0.32653089117914674
ACH-000222,0.20359040430270076
ACH-000223,-0.11236075574019633
ACH-000226,-0.20772744538795607
ACH-000227,0.037340112219723366
ACH-000228,-0.2168845103468323
ACH-000231,-0.5596353451624625
ACH-000232,-0.3696302523225609
ACH-000233,0.052455904104648635
ACH-000234,-0.038858032626027966
ACH-000235,0.018713938301079758
ACH-000237,-0.5370924510705308
ACH-000238,0.07815495880458283
ACH-000242,-0.310836524637964
ACH-000243,-0.5555723826224828
ACH-000244,-0.4980454693533482
ACH-000246,-0.06345950227248365
ACH-000248,-0.08758111231953639
ACH-000250,-0.2354922367377279
