,TRIP11 (9321)
ACH-000004,0.10001449020558187
ACH-000005,-0.16804868093778955
ACH-000007,0.0842584402026854
ACH-000009,-0.096596330699856
ACH-000011,0.10897528401398654
ACH-000012,0.06566483496935242
ACH-000013,0.056219322734409514
ACH-000014,-0.07772994551190049
ACH-000015,0.05101245635992088
ACH-000017,-0.07303463495764402
ACH-000018,-0.1782563098469993
ACH-000019,-0.1447543615008239
ACH-000021,-0.10862619083220904
ACH-000022,-0.08539624425220088
ACH-000025,-0.0767004602957827
ACH-000028,-0.18137028160837385
ACH-000030,-0.15782186868777442
ACH-000035,0.04867324838164425
ACH-000036,-0.18275701003955894
ACH-000037,-0.02174403363866234
ACH-000039,-0.020911901432596552
ACH-000040,-0.20007203772378387
ACH-000041,-0.05274014578151326
ACH-000042,-0.042430974278166486
ACH-000045,-0.11558645338208925
ACH-000047,-0.049582955380076565
ACH-000052,-0.022952502940029998
ACH-000053,-0.007779410958541816
ACH-000054,-0.14181625139173007
ACH-000055,-0.059339593256636874
ACH-000060,-0.15177138113197686
ACH-000067,0.017297701359554867
ACH-000070,0.0003451916175449592
ACH-000075,0.08461471228797028
ACH-000078,-0.027397232757958544
ACH-000082,-0.13710486071924755
ACH-000085,-0.20429498195397128
ACH-000086,-0.03783520998246565
ACH-000087,0.09181509111812912
ACH-000092,-0.12220810078212666
ACH-000095,-0.16956049471023427
ACH-000097,-0.11116774378282744
ACH-000098,-0.08398391411074763
ACH-000099,0.016559493824761837
ACH-000108,-0.1702405902187081
ACH-000113,-0.04996815196776865
ACH-000116,-0.017655373928309133
ACH-000118,-0.08961706674962393
ACH-000120,-0.10638482132897734
ACH-000123,-0.05658364952981301
ACH-000127,-0.00772364864482425
ACH-000128,-0.19486288558873305
ACH-000132,-0.00960994166564806
ACH-000133,-0.18727519067605847
ACH-000137,-0.0540017588235169
ACH-000138,-0.036237672877764485
ACH-000142,-0.03175906232389372
ACH-000143,-0.18246336653842196
ACH-000146,0.0847805819935779
ACH-000148,-0.08586329061702555
ACH-000150,0.07177711033807957
ACH-000152,-0.07047275243464726
ACH-000153,-0.3902959097010284
ACH-000159,-0.1349507623168165
ACH-000160,0.2385427513137539
ACH-000163,-0.1546599295972014
ACH-000167,0.5048378661204553
ACH-000168,-0.14960137151261435
ACH-000169,-0.027766527238675412
ACH-000178,-0.02112695838508316
ACH-000183,-0.1372722013706292
ACH-000188,-0.06671535364004097
ACH-000189,-0.10958791300813896
ACH-000190,0.2892939037835425
ACH-000198,0.09173273288039926
ACH-000203,0.6106306287938792
ACH-000204,-0.2357578104937535
ACH-000206,-0.11574011090456073
ACH-000207,-0.10316732951039992
ACH-000208,-0.09013128202907443
ACH-000210,-0.03936797698281285
ACH-000211,-0.016782079758341943
ACH-000215,-0.020941405747799482
ACH-000221,0.003117678586387635
ACH-000222,-0.1144638857153902
ACH-000223,-0.05696002752801652
ACH-000226,-0.08282692581801986
ACH-000227,-0.06498343033479075
ACH-000228,0.0073418097155972485
ACH-000231,-0.03663647386570055
ACH-000232,-0.11815148268745818
ACH-000233,-0.15696082412399362
ACH-000234,0.05202810147701673
ACH-000235,0.0725792009474193
ACH-000237,-0.03671520982533792
ACH-000238,-0.1942123931842983
ACH-000242,0.08882329479219833
ACH-000243,0.07300597188023268
ACH-000244,-0.27383814365650483
ACH-000246,-0.4227853658380604
ACH-000248,-0.04034323192689
ACH-000250,-0.3867836737840853
ACH-000251,-0.09255366803284323
ACH-000252,-0.2686511172120047
ACH-000253,-0.12582283203357278
ACH-000255,-0.13991815927312304
ACH-000256,0.02603752324898452
ACH-000257,-0.17762275283948667
ACH-000258,0.048713988147731216
ACH-000259,-0.03836280851357928
ACH-000260,-0.012753898379609423
ACH-000261,-0.0760508222485698
ACH-000262,-0.11877176958706945
ACH-000263,-0.0466865692467009
ACH-000264,-0.021768596881905244
ACH-000265,0.0638053078456577
ACH-000266,0.06360630684746044
ACH-000272,-0.3179761238004816
ACH-000274,-0.11329948228006224
ACH-000277,-0.10192893795540237
