,IZUMO3 (100129669)
ACH-000004,0.1399219328304928
ACH-000005,-0.002109708631659793
ACH-000007,0.2166734643942944
ACH-000009,0.05675383774404087
ACH-000011,0.1716012902720369
ACH-000012,0.13944232706023016
ACH-000013,0.08669309464760556
ACH-000014,0.10292405580902313
ACH-000015,0.2421607797216064
ACH-000017,0.08408538641232986
ACH-000018,0.2594238173780352
ACH-000019,0.2286174975904402
ACH-000021,0.14595951543802582
ACH-000022,0.1149478127165384
ACH-000025,0.13416701331283934
ACH-000028,0.17594161758839666
ACH-000030,0.11882037565530873
ACH-000035,0.11101653240561576
ACH-000036,0.16560011937623678
ACH-000037,0.2805338681038606
ACH-000039,0.2697601819717861
ACH-000040,0.16442754688258646
ACH-000041,0.17176633896450882
ACH-000042,0.1731477386405119
ACH-000045,0.22032701347268244
ACH-000047,0.11822938724991915
ACH-000052,0.4137313728634031
ACH-000053,0.2938651900435391
ACH-000054,0.16205830325471704
ACH-000055,0.027313386149933352
ACH-000060,0.1273317794789128
ACH-000067,0.0260589606964259
ACH-000070,0.0018800552045862321
ACH-000075,-0.03485045792210402
ACH-000078,0.15849264328273868
ACH-000082,0.0696075696868278
ACH-000085,0.22983061797221846
ACH-000086,0.29852344916474643
ACH-000087,0.132394163103698
ACH-000092,0.2706576421258321
ACH-000095,0.04874569576248449
ACH-000097,0.15931466746649714
ACH-000098,0.14653769223886132
ACH-000099,0.2383452329701179
ACH-000108,0.20113539255481605
ACH-000113,0.2599970884722187
ACH-000116,0.17940744919075094
ACH-000118,0.1554944329729833
ACH-000120,0.12737123947446696
ACH-000123,0.3103865002009605
ACH-000127,0.1538245049572425
ACH-000128,0.37523350809741945
ACH-000132,0.05536450892884169
ACH-000133,0.30270275452541817
ACH-000137,0.048812857765442884
ACH-000138,0.09115022133461252
ACH-000142,0.3014185972500637
ACH-000143,0.05586091408472181
ACH-000146,0.25683831143518715
ACH-000148,0.17759462512031685
ACH-000150,0.1207431678747706
ACH-000152,0.08076737534073122
ACH-000153,0.3433604289349339
ACH-000159,0.08650213446737318
ACH-000160,0.3274429954477549
ACH-000163,0.11928850971875868
ACH-000167,0.2945996517155036
ACH-000168,0.16320369303984816
ACH-000169,0.14887221066031125
ACH-000178,0.20490312999348756
ACH-000183,0.1830985514809157
ACH-000188,0.1088102497478805
ACH-000189,-0.06901133914573447
ACH-000190,-0.0298882888846304
ACH-000198,0.02888706330262085
ACH-000203,0.4020809089422124
ACH-000204,0.1554341632268191
ACH-000206,0.05525500157895353
ACH-000207,0.2316285747056161
ACH-000208,0.1816568099909532
ACH-000210,0.034346805595818965
ACH-000211,-0.017805194754056074
ACH-000215,0.028876925156713282
ACH-000221,0.2322014925887933
ACH-000222,0.1461491633963577
ACH-000223,0.13974401386267246
ACH-000226,0.14021926256901446
ACH-000227,-0.019344237038774456
ACH-000228,0.2252851290218852
ACH-000231,0.19994620106773475
ACH-000232,0.1598200153958511
ACH-000233,0.284091118473073
ACH-000234,0.22189102277999487
ACH-000235,0.10061690300815262
ACH-000237,0.07463612650237114
ACH-000238,0.11286448104327758
ACH-000242,0.13352082827436856
ACH-000243,0.06498929208803493
ACH-000244,0.2379484314995345
ACH-000246,0.1888675742173018
ACH-000248,0.18329423558457944
ACH-000250,0.1903254576895041
ACH-000251,0.0595109126374646
ACH-000252,0.00563149228698198
ACH-000253,0.27105568395594176
ACH-000255,0.2282877113678799
ACH-000256,0.06830208748606913
ACH-000257,0.16585307110137468
ACH-000258,0.2586879695838122
ACH-000259,0.14155404914104674
ACH-000260,0.1495780122324282
ACH-000261,0.060826191594539274
ACH-000262,0.2063152419959066
ACH-000263,0.19802911022229386
ACH-000264,0.19924749650510534
ACH-000265,-0.03222478033853545
ACH-000266,0.08296321137095708
ACH-000272,0.14437171998018533
ACH-000274,0.12356328029114284
ACH-000277,0.08485806326870785
ACH-000278,0.0450184695916731
ACH-000279,0.2437856153046339
ACH-000280,0.13625690433945456
ACH-000281,0.11839292264520145
ACH-000288,0.2461409523992045
ACH-000291,0.1402641882865029
ACH-000293,0.041865211641009606
ACH-000294,0.1784014993918822
ACH-000295,0.16631614953852
ACH-000296,0.38688252618968816
ACH-000302,0.10952173719283513
ACH-000304,-0.06305752638408232
ACH-000307,0.22274841584681904
ACH-000308,0.19900755767268946
ACH-000310,-0.05305877630762732
ACH-000311,0.2771713973509539
ACH-000312,0.0827076652861088
ACH-000315,0.3662638048238073
ACH-000316,0.19954091081060224
ACH-000317,0.19014896713084795
ACH-000318,-0.04904357285369356
ACH-000319,0.1013696935900164
ACH-000320,0.272052230145686
ACH-000322,0.12967537410884458
ACH-000323,0.1969619199750368
ACH-000324,0.12442521634930513
ACH-000329,0.1887368421679901
ACH-000330,-0.09247554198218916
ACH-000331,0.037456161534805965
ACH-000332,0.01116940264333662
ACH-000334,0.13264189300981258
ACH-000335,0.1830195493252529
ACH-000336,0.5206163660733054
ACH-000337,0.19225063527621428
ACH-000338,0.10507415395966976
ACH-000339,0.15852378075602638
ACH-000341,0.16353673372466715
ACH-000348,0.045781023445485916
ACH-000350,0.031833761844693116
ACH-000352,0.13177833628788085
ACH-000356,0.28692710954114303
ACH-000361,0.225209184128443
ACH-000362,0.26745487669193563
ACH-000363,0.08963485488346581
ACH-000364,0.01625598416175658
ACH-000365,0.1314654518024265
ACH-000366,0.10776265663712437
ACH-000368,0.229700688900864
ACH-000374,0.022889660390212396
ACH-000375,0.10403502911677426
ACH-000376,0.11443372935627825
ACH-000381,-0.005094169622546673
ACH-000383,0.15781742964230813
ACH-000387,0.2716690141216128
ACH-000389,-0.02662624134678691
ACH-000390,0.22273120554155132
ACH-000393,0.1657814777379394
ACH-000395,0.2562837090817495
ACH-000396,0.5178494344852332
ACH-000397,0.15353007283358433
ACH-000401,0.1877220521510789
ACH-000402,0.20896474605078874
ACH-000403,0.13657172834778747
ACH-000404,0.2454156367995111
ACH-000406,0.14080844088635072
ACH-000407,0.19976511962916546
ACH-000408,0.13221606485897633
ACH-000410,0.11976565165380737
ACH-000411,0.07531513387728284
ACH-000414,0.15608133256113893
ACH-000415,0.18200074164912614
ACH-000416,0.13655445982088776
ACH-000420,0.04920574929773208
ACH-000421,0.15266120242029446
ACH-000424,0.18710355043829524
ACH-000425,0.11220328965177176
ACH-000426,0.1925928343076612
ACH-000427,0.06420004958824456
ACH-000433,-0.031230248233904363
ACH-000435,-0.005389805361039324
ACH-000436,-0.002635061772158317
ACH-000444,0.08775981300445082
ACH-000445,0.13742077830321614
ACH-000448,-0.07633051711509141
ACH-000450,0.06635627578012174
ACH-000452,0.12087617303222095
ACH-000454,-0.045623182343701454
ACH-000458,0.21882293027874686
ACH-000459,0.22063009739181788
ACH-000460,0.21938569014033107
ACH-000461,0.2482785350113571
ACH-000463,0.1243147506924085
ACH-000464,0.0922482186171411
ACH-000466,-0.07021307140658066
ACH-000467,0.2166992366073094
ACH-000468,0.06813799783454268
ACH-000469,0.27112474228249583
ACH-000470,0.3231627226729645
ACH-000471,0.08040153164509213
ACH-000472,0.12901131401001806
ACH-000473,0.03070234927218586
ACH-000475,0.16370623814821106
ACH-000476,0.1049332932090793
ACH-000477,0.1740742153262913
ACH-000479,0.24188654375314586
ACH-000480,0.257498534010721
ACH-000481,0.2495844236469562
ACH-000483,0.2585778348465625
ACH-000484,0.20390520770908452
ACH-000485,0.2657416546741302
ACH-000486,0.14069716103308186
ACH-000487,-0.05251146793870188
ACH-000488,0.11333926908108692
ACH-000490,0.15040082178392933
ACH-000491,0.007122231017588114
ACH-000495,0.07444497152727936
ACH-000496,0.08737712031180739
ACH-000499,-0.012776488347411696
ACH-000500,-0.5220965838301117
ACH-000502,0.07132103071261664
ACH-000503,0.3489116639233923
ACH-000505,0.17610715893398807
ACH-000507,0.11912294486566115
ACH-000510,0.14126755858193907
ACH-000511,0.14761553771205727
ACH-000512,0.4160348314458057
ACH-000516,0.17378438604214475
ACH-000517,0.20194661417705892
ACH-000518,0.0903008540565668
ACH-000520,0.1404551408089111
ACH-000521,0.2556181533158247
ACH-000522,0.21838711570986094
ACH-000524,0.18681490146837695
ACH-000527,0.12381242907720898
ACH-000528,0.1717151780403875
ACH-000537,0.32336816732502194
ACH-000541,0.0853758746742725
ACH-000542,0.13876557541618054
ACH-000544,-0.03092797123396137
ACH-000545,0.3162548802244733
ACH-000547,0.10982921842982107
ACH-000548,0.2405226610517207
ACH-000549,0.2132305995201
ACH-000550,0.18948490201538465
ACH-000552,0.21222166290370206
ACH-000556,0.21251576046738155
ACH-000557,0.10130458386120568
ACH-000569,0.06424953492161233
ACH-000570,0.1586567859278532
ACH-000571,0.1370605597839636
ACH-000573,0.2031720958230088
ACH-000576,0.08602217419455405
ACH-000579,0.17344815618961268
ACH-000580,0.06073254465875433
ACH-000584,0.09688782239756166
ACH-000585,0.2351658523550016
ACH-000588,0.06966769599650015
ACH-000589,0.18626406683725227
ACH-000591,0.05384945977544469
ACH-000593,0.10288089679863972
ACH-000600,0.1840671304514607
ACH-000601,0.08409953148458789
ACH-000605,0.35632781167892313
ACH-000606,0.21590664175815727
ACH-000608,0.16881125661382515
ACH-000614,0.3209746584618364
ACH-000616,0.13529287518120667
ACH-000618,0.2785068040119095
ACH-000619,0.19422362333804127
ACH-000620,0.1653457460177162
ACH-000621,0.10442930861868978
ACH-000622,0.08301184066071929
ACH-000623,0.008419433141502812
ACH-000624,0.11750854101019614
ACH-000627,0.014821286830032629
ACH-000630,0.2223533165062716
ACH-000631,0.22763527983622076
ACH-000632,0.18124227607435653
ACH-000633,0.26131715745436124
ACH-000637,-0.0218507151823066
ACH-000638,0.08189093431999539
ACH-000646,0.14165653879191725
ACH-000647,0.13412231930759275
ACH-000648,0.18683125773215434
ACH-000649,0.1731041261756791
ACH-000651,0.2136557950412751
ACH-000652,0.17184612869127092
ACH-000653,0.2045114207264512
ACH-000657,0.13261129484794987
ACH-000658,0.11405620574703287
ACH-000661,0.13504324920235342
ACH-000662,0.05588073461351819
ACH-000663,0.21757418412224588
ACH-000665,0.2181335305120268
ACH-000671,0.14022170823349414
ACH-000672,-0.1979607660981504
ACH-000673,0.03753546657596245
ACH-000676,0.15822922830341515
ACH-000677,-0.03926383274755275
ACH-000681,0.2239427942907601
ACH-000683,0.1809185103233132
ACH-000684,0.2203273921449299
ACH-000688,0.2984720513846027
ACH-000693,0.13317132755911326
ACH-000694,0.17758778912672307
ACH-000695,0.3962664381498221
ACH-000696,0.09103729483189256
ACH-000697,0.15661206397293811
ACH-000699,0.181432011585084
ACH-000701,0.1494965939148098
ACH-000706,0.053873243738124715
ACH-000711,0.13460770008411538
ACH-000713,0.15572467243154994
ACH-000714,0.24507761738138356
ACH-000718,0.03736501278627303
ACH-000720,0.17964239979101945
ACH-000721,-0.0162729302944033
ACH-000724,0.3303511405000451
ACH-000725,0.1586427903145265
ACH-000732,0.2950272815864154
ACH-000734,0.11421191644156292
ACH-000735,0.18329759944022814
ACH-000736,0.18440588923818987
ACH-000738,0.003573277064764996
ACH-000746,0.18078037455978574
ACH-000747,0.02787629623543184
ACH-000748,0.024892591843825227
ACH-000753,0.12327799023820878
ACH-000756,0.044537661743683794
ACH-000757,0.04629493488965357
ACH-000758,0.05215288881424932
ACH-000760,0.1846090294911344
ACH-000762,0.121912911102301
ACH-000763,0.05937137637825175
ACH-000764,0.2337287791895964
ACH-000765,-0.14042496487664854
ACH-000766,0.007497788759938674
ACH-000767,0.17755080960942332
ACH-000768,0.13552861267002858
ACH-000769,0.2778127997565452
ACH-000770,0.19269125890001704
ACH-000771,0.21575101289106474
ACH-000773,0.2193793965517276
ACH-000776,0.3708874709571448
ACH-000777,0.06813799004117728
ACH-000778,0.10960617706932127
