,PDZD9 (255762)
ACH-000004,-0.10687018644445727
ACH-000005,-0.21512797476534887
ACH-000007,0.11496568343750604
ACH-000009,-0.07541689058259951
ACH-000011,-0.03254995007447944
ACH-000012,-0.08107263315035809
ACH-000013,-0.20235741733909196
ACH-000014,-0.08381834032274316
ACH-000015,-0.16012183988969353
ACH-000017,-0.025131385370698738
ACH-000018,-0.022474463494969968
ACH-000019,-0.002264028552211281
ACH-000021,-0.15513823118802292
ACH-000022,-0.014989790491388719
ACH-000025,-0.16655187261404808
ACH-000028,0.003695033876239443
ACH-000030,-0.09183028556634497
ACH-000035,-0.057097380839660976
ACH-000036,-0.07287981214756999
ACH-000037,-0.11329190547452796
ACH-000039,-0.12222085776446308
ACH-000040,-0.14900857597398395
ACH-000041,-0.0031578600790074835
ACH-000042,-0.16009313102235675
ACH-000045,-0.06418111174715396
ACH-000047,-0.08994901528662566
ACH-000052,0.13571873595774794
ACH-000053,-0.09961577365978952
ACH-000054,-0.0509960512803106
ACH-000055,-0.053573723380553065
ACH-000060,0.06758060910626612
ACH-000067,-0.1723417469577975
ACH-000070,-0.1583920597020567
ACH-000075,-0.10549690513380584
ACH-000078,-0.05220648472776322
ACH-000082,-0.12864000990168914
ACH-000085,-0.1567534627978717
ACH-000086,0.01563454977419232
ACH-000087,-0.10411745084689353
ACH-000092,-0.09724939190452103
ACH-000095,-0.07940619881309327
ACH-000097,-0.10334134275679188
ACH-000098,-0.185065824568328
ACH-000099,-0.04209389792969204
ACH-000108,-0.08377815250756053
ACH-000113,-0.07409717223140777
ACH-000116,-0.12134808469628375
ACH-000118,-0.05259060879347024
ACH-000120,-0.183949391028971
ACH-000123,-0.06284483657180365
ACH-000127,-0.18748538265333586
ACH-000128,-0.04928038608289827
ACH-000132,-0.1497784882844208
ACH-000133,-0.17326910459600026
ACH-000137,-0.2033710119073178
ACH-000138,-0.10631404680182263
ACH-000142,-0.09996109437713778
ACH-000143,0.13951277968873738
ACH-000146,-0.1749376969628981
ACH-000148,-0.2311919538106147
ACH-000150,-0.05680608367920983
ACH-000152,-0.00437719690471303
ACH-000153,-0.18099277464619945
ACH-000159,-0.06536462117055561
ACH-000160,-0.10893501433631576
ACH-000163,-0.2066534541334496
ACH-000167,-0.3674607342941961
ACH-000168,-0.1781156596235572
ACH-000169,-0.02086444104522912
ACH-000178,-0.034301067936836974
ACH-000183,-0.049379754264150914
ACH-000188,-0.01659319925233391
ACH-000189,-0.04197462935743465
ACH-000190,0.0044762313085374116
ACH-000198,-0.04965192388400405
ACH-000203,-0.15121946041699216
ACH-000204,-0.17395991400728478
ACH-000206,-0.15353112174786696
ACH-000207,0.013547587411450646
ACH-000208,-0.04313466966893005
ACH-000210,0.07870995383081025
ACH-000211,-0.04971505500150436
ACH-000215,-0.10433840071775484
ACH-000221,-0.05346772168605323
ACH-000222,-0.026326031282295662
ACH-000223,-0.055771449651824775
ACH-000226,-0.07577708286357958
ACH-000227,-0.2352142422544125
ACH-000228,-0.07208687052518715
ACH-000231,-0.0411111043297905
ACH-000232,-0.10647759377032594
ACH-000233,-0.08033935090758176
ACH-000234,-0.14928883903603454
ACH-000235,-0.11738764067156834
ACH-000237,-0.07324214919507717
ACH-000238,-0.02790038034184066
ACH-000242,0.11159679421511133
ACH-000243,-0.2048980545361976
ACH-000244,-0.04293021544311544
ACH-000246,-0.08469684513722846
ACH-000248,0.01211070093044193
ACH-000250,-0.11395969744100208
ACH-000251,0.09490091403149248
ACH-000252,-0.09480937258551114
ACH-000253,-0.10439763850039316
ACH-000255,-0.10500131043478868
ACH-000256,-0.12036833378936727
ACH-000257,0.2343974557738439
ACH-000258,-0.1945019841656343
ACH-000259,-0.10093868284668793
ACH-000260,-0.10807817709936912
ACH-000261,-0.12277334938813925
ACH-000262,-0.2617926964784808
ACH-000263,0.09556207068717017
ACH-000264,-0.0950002452947544
ACH-000265,-0.19141923083363105
ACH-000266,-0.07727222122630148
ACH-000272,0.03086493860613812
ACH-000274,-0.12202209994333026
ACH-000277,-0.09152621943418822
ACH-000278,-0.0367859778633901
ACH-000279,-0.0390090085629799
ACH-000280,-0.08336475537055282
ACH-000281,-0.013439600002464582
ACH-000288,-0.2149127508964532
ACH-000291,-0.12496331791492606
ACH-000293,-0.224063529727388
ACH-000294,-0.13081889802822966
ACH-000295,-0.2278095245010665
ACH-000296,-0.18920088060737034
ACH-000302,-0.01803074291360419
ACH-000304,-0.29158476323196925
ACH-000307,-0.048152403211071636
ACH-000308,-0.10261061128299677
ACH-000310,-0.1932609773685071
ACH-000311,-0.2314283040706244
ACH-000312,-0.14185883779059805
ACH-000315,0.08024740903089242
ACH-000316,-0.1886878423834315
ACH-000317,-0.09688802723864584
ACH-000318,-0.03772050610239008
ACH-000319,-0.03507866335941148
ACH-000320,-0.07396992902106858
ACH-000322,-0.19183911835386155
ACH-000323,-0.16608397186068766
ACH-000324,-0.10807162779301507
ACH-000329,-0.11610024141707045
ACH-000330,-0.1230182238605706
ACH-000331,-0.09451596195604614
ACH-000332,-0.16492817750649072
ACH-000334,-0.21119436720223145
ACH-000335,-0.11601092576067724
ACH-000336,0.05031609415141615
ACH-000337,-0.032727232546374545
ACH-000338,-0.5123948974564762
ACH-000339,-0.07953085868354348
ACH-000341,-0.1909591908863841
ACH-000348,-0.11504828712476314
ACH-000350,-0.04541619008496951
ACH-000352,-0.1608733622462951
ACH-000356,-0.4250186009841888
ACH-000361,0.08658772466744427
ACH-000362,-0.1240018807853178
ACH-000363,-0.13112485248027114
ACH-000364,-0.015087612699298546
ACH-000365,-0.035826901084803624
ACH-000366,-0.0716058626615127
ACH-000368,-0.1050554344951119
ACH-000374,-0.04771629874016512
ACH-000375,0.14070464416735576
ACH-000376,-0.02361388498665021
ACH-000381,-0.0096737425569545
ACH-000383,-0.09411045235302194
ACH-000387,-0.11845158653987915
ACH-000389,-0.0678270285026272
ACH-000390,-0.2253819232887351
ACH-000393,-0.10783473381992806
ACH-000395,-0.0554894441938317
ACH-000396,-0.2448269722700476
ACH-000397,-0.11043329237776832
ACH-000401,-0.1744808648170966
ACH-000402,-0.3579379216537799
ACH-000403,-0.04992216681772674
ACH-000404,0.08413219313189291
ACH-000406,-0.1603771227996036
ACH-000407,-0.20009346612785145
ACH-000408,-0.21117978464127
ACH-000410,-0.013835939963107616
ACH-000411,0.09199146502067768
