,MBD2 (8932)
ACH-000004,-0.057104349303661185
ACH-000005,0.02368073573544404
ACH-000007,-0.10853477279923723
ACH-000009,-0.0015682698759485526
ACH-000011,-0.1865659163589057
ACH-000012,0.12247772141824037
ACH-000013,-0.052942564330849484
ACH-000014,0.20357129093757734
ACH-000015,0.12654763948835904
ACH-000017,0.00746565316479913
ACH-000018,0.11197597208770826
ACH-000019,0.04256110188824306
ACH-000021,-0.03937482163271865
ACH-000022,-0.12540754012684244
ACH-000025,-0.2171120365352044
ACH-000028,0.005708601447909413
ACH-000030,0.0814040154354817
ACH-000035,0.1271568406682654
ACH-000036,-0.022000210479013432
ACH-000037,-0.17500288910700654
ACH-000039,-0.16668744877710145
ACH-000040,-0.2327145184933013
ACH-000041,-0.17177149032918898
ACH-000042,-0.035974917430567015
ACH-000045,-0.0451247168420151
ACH-000047,-0.08017837974917139
ACH-000052,-0.2572222322532921
ACH-000053,-0.13528349537599885
ACH-000054,-0.039573446173427416
ACH-000055,-0.3122556554319861
ACH-000060,-0.18557176548217
ACH-000067,-0.20090707199780086
ACH-000070,-0.15215991026455938
ACH-000075,-0.17746329431386715
ACH-000078,-0.055909603578850386
ACH-000082,-0.032659593078332466
ACH-000085,-0.2805951447022317
ACH-000086,-0.0763761932088623
ACH-000087,-0.30559658187352856
ACH-000092,0.09516985645933412
ACH-000095,-0.20614143667740595
ACH-000097,-0.027171212767363975
ACH-000098,-0.0040875043578884815
ACH-000099,-0.11770134654977694
ACH-000108,-0.2615048348086467
ACH-000113,-0.2293026352283096
ACH-000116,-0.048904936948510176
ACH-000118,-0.04338121645049802
ACH-000120,-0.1075586460621822
ACH-000123,-0.1276554341822617
ACH-000127,0.09078877007642168
ACH-000128,0.07856529391031777
ACH-000132,-0.12502812682932812
ACH-000133,-0.2139766098471997
ACH-000137,-0.12109632460344065
ACH-000138,0.03535117485385249
ACH-000142,0.12228027511885965
ACH-000143,-0.23799612247396776
ACH-000146,-0.16553886383554695
ACH-000148,-0.00674046171358159
ACH-000150,-0.053387438204682315
ACH-000152,-0.042183594081596734
ACH-000153,0.1166136748776512
ACH-000159,-0.13003663899572152
ACH-000160,0.2797292401717805
ACH-000163,-0.08470536152214664
ACH-000167,0.6396745212544811
ACH-000168,-0.530356353295243
ACH-000169,-0.34626448161625384
ACH-000178,-0.04873948520033598
ACH-000183,-0.44085360135968
ACH-000188,-0.021565059103437315
ACH-000189,0.2096556967372768
ACH-000190,0.1931428182776649
ACH-000198,-0.3778043886563767
ACH-000203,0.046759913737271515
ACH-000204,0.00628742070739615
ACH-000206,-0.009287853188867807
ACH-000207,-0.3000203449952554
ACH-000208,-0.5602596202589774
ACH-000210,0.02594539048825765
ACH-000211,-0.2143407439449441
ACH-000215,-0.24411867812507065
ACH-000221,-0.03773591181707412
ACH-000222,-0.028635825218381095
ACH-000223,-0.20852806956865205
ACH-000226,-0.15402481323497036
ACH-000227,0.10388106149415922
ACH-000228,-0.21739522755110655
ACH-000231,0.024740989197638376
ACH-000232,-0.09750332371235533
ACH-000233,-0.25995423837068193
ACH-000234,0.10771108282072232
ACH-000235,-0.002414325450335177
ACH-000237,-0.007650525917218338
ACH-000238,-0.053607788636366734
ACH-000242,0.013422166745526242
ACH-000243,0.04273371166348351
ACH-000244,-0.0860749153264842
ACH-000246,-0.2049985076644565
ACH-000248,0.16573485692440712
ACH-000250,-0.004851158049632524
ACH-000251,-0.1255002627228574
ACH-000252,0.018737629793621008
ACH-000253,-0.09884808066237917
ACH-000255,-0.22640280384198966
ACH-000256,3.642575015105162e-05
