,GUCY1A3 (2982)
ACH-000004,-0.004651451633664656
ACH-000005,0.3641800053666462
ACH-000007,0.07111944093122204
ACH-000009,0.07425484922061737
ACH-000011,0.32101626350217344
ACH-000012,0.05636494761465721
ACH-000013,0.1245108798817098
ACH-000014,0.05304487419094228
ACH-000015,0.06378272108187323
ACH-000017,0.09318431209531763
ACH-000018,0.025796997249455732
ACH-000019,0.19655425529061354
ACH-000021,0.10744185415830523
ACH-000022,0.10064366214782901
ACH-000025,-0.01876178604743793
ACH-000028,0.038697730552437325
ACH-000030,0.13865959523160748
ACH-000035,0.2357935259033159
ACH-000036,0.07102932153286504
ACH-000037,0.03142049747453903
ACH-000039,0.16289674450577207
ACH-000040,0.062413302927915186
ACH-000041,-0.09559745069069424
ACH-000042,0.07653435433533942
ACH-000045,0.12226109188041973
ACH-000047,0.09136048221906876
ACH-000052,-0.09665430397227187
ACH-000053,0.060475217144127326
ACH-000054,0.19063121464355545
ACH-000055,0.02308199850216391
ACH-000060,0.07053080195654432
ACH-000067,0.17210563610152044
ACH-000070,0.17675516519606807
ACH-000075,0.3004446723179319
ACH-000078,0.00486225935459624
ACH-000082,0.1888509177591903
ACH-000085,0.2043824517770308
ACH-000086,0.20919557912207154
ACH-000087,-0.10675181674729173
ACH-000092,0.025721485731614955
ACH-000095,0.13467092987638388
ACH-000097,0.08879641995046267
ACH-000098,0.12808905438576013
ACH-000099,0.1304009011889098
ACH-000108,0.10178360123040764
ACH-000113,0.14963626057806267
ACH-000116,-0.0001824390785747824
ACH-000118,0.17932195277484173
ACH-000120,0.18398599254557266
ACH-000123,0.12028476040583165
ACH-000127,0.07401430038538746
ACH-000128,0.08907143276084972
ACH-000132,-0.030769747295779307
ACH-000133,0.15003187506723806
ACH-000137,0.020416846919055227
ACH-000138,0.10271740475614326
ACH-000142,0.2215937560137525
ACH-000143,0.03554549348198475
ACH-000146,0.1558484890796097
ACH-000148,0.1409724487419599
ACH-000150,0.10759799863826844
ACH-000152,0.13594501391911762
ACH-000153,0.18999464827079665
ACH-000159,0.04192494994743474
ACH-000160,0.15678571686489515
ACH-000163,-0.016194890882178743
ACH-000167,0.01179662162805498
ACH-000168,0.138858070924163
ACH-000169,0.17896238412581655
ACH-000178,0.1493932123104097
ACH-000183,0.12949483274982554
ACH-000188,0.1009318863913592
ACH-000189,0.11257851385643504
ACH-000190,0.16680878598887308
ACH-000198,0.056956664146629934
ACH-000203,-0.0754693300042862
ACH-000204,-0.07886399328468399
ACH-000206,0.02914010366514336
ACH-000207,0.2636352859322636
ACH-000208,0.2586503244125136
ACH-000210,-0.020154358871467992
ACH-000211,0.0963883307229656
ACH-000215,0.06451746826740032
ACH-000221,0.12362952317066668
ACH-000222,-0.00039558930494686063
ACH-000223,-0.06218163366850905
ACH-000226,0.14424601471728146
ACH-000227,0.05321662198251724
ACH-000228,0.15525321700497358
ACH-000231,0.0675810676477613
ACH-000232,0.05946738332435868
ACH-000233,0.14292377752446905
ACH-000234,-0.03879834022271378
ACH-000235,0.1181226070913966
ACH-000237,0.07769312704180606
ACH-000238,0.2041474418669014
ACH-000242,0.16058883448941316
ACH-000243,0.05505366515088938
ACH-000244,0.09949054634586063
ACH-000246,0.055299216604647684
ACH-000248,0.24399171024424685
ACH-000250,0.0950499993495912
ACH-000251,0.0548660863603234
ACH-000252,0.03699180186253149
ACH-000253,0.10945763093091324
ACH-000255,0.09050043590403094
ACH-000256,0.09610485975474437
ACH-000257,-0.08068392290163838
ACH-000258,0.15166239141466709
ACH-000259,0.10306207073040767
ACH-000260,0.06708091306294328
ACH-000261,0.0894968332435091
ACH-000262,0.06420001277253039
ACH-000263,0.02601771781902592
ACH-000264,0.11876425233143463
ACH-000265,0.015978254916000332
ACH-000266,0.033274901291196465
ACH-000272,0.17422436059102991
ACH-000274,0.10473838592335462
ACH-000277,0.0400877936454759
ACH-000278,0.1253342244570946
ACH-000279,0.07881273549128431
ACH-000280,0.10704140742156798
ACH-000281,0.18272360585707725
ACH-000288,0.12430524910513002
ACH-000291,0.061498960055989725
ACH-000293,0.11324775832411405
ACH-000294,0.06754008730016398
ACH-000295,0.053836433330431865
ACH-000296,0.026824272544962897
ACH-000302,0.09548401325000236
ACH-000304,-0.2056541318786271
ACH-000307,0.1451340082634587
ACH-000308,0.07932296050399733
ACH-000310,0.08305830486848055
ACH-000311,-0.10326787083805113
ACH-000312,0.10708300009403196
ACH-000315,0.09127109442066456
ACH-000316,0.16684330955437374
ACH-000317,0.20296490015716465
ACH-000318,-0.11885436102339418
ACH-000319,0.14866063308422406
ACH-000320,-0.025953343685028583
ACH-000322,0.030439880721985408
ACH-000323,0.035833964242835116
ACH-000324,0.11828427215314175
ACH-000329,0.0449659672079037
ACH-000330,0.16443067129285868
ACH-000331,0.20338125040389995
ACH-000332,0.1314417907341832
ACH-000334,-0.01016170843471004
ACH-000335,-0.09662741783482033
ACH-000336,0.005434158087956432
ACH-000337,0.1283486057445419
ACH-000338,-0.06367533337619484
ACH-000339,0.19071698987854496
ACH-000341,-0.011196552203567377
ACH-000348,0.08482946861762952
ACH-000350,0.10789298179299213
ACH-000352,0.03766343082268914
ACH-000356,0.20380783685067524
ACH-000361,-0.011519598113686145
ACH-000362,0.11064890658730384
ACH-000363,0.017375378279012182
ACH-000364,0.12559365658407326
ACH-000365,0.053887876204841034
ACH-000366,0.08982351531471923
ACH-000368,0.08580207742351817
ACH-000374,0.109232257199613
ACH-000375,0.2004246358406736
ACH-000376,0.06360586694908307
ACH-000381,0.06501162877785774
ACH-000383,0.05625665219675615
ACH-000387,0.13694762238373231
ACH-000389,0.03491294896227925
ACH-000390,0.11407498810692696
ACH-000393,0.05557274640201392
ACH-000395,0.23518136921864455
ACH-000396,0.3371252235636113
ACH-000397,0.1638420663898883
ACH-000401,0.2098201203576881
ACH-000402,-0.029262633728088332
ACH-000403,0.018742666269478733
ACH-000404,0.27001690429576125
ACH-000406,0.12456652980163715
ACH-000407,0.09858775838881356
ACH-000408,0.2032885004122398
ACH-000410,0.15834443469037005
ACH-000411,0.05076266338598764
ACH-000414,0.05050453751743472
ACH-000415,0.1311520501842678
ACH-000416,-0.0048161091798478465
ACH-000420,-0.05106867581231153
ACH-000421,0.10684117820179774
ACH-000424,0.0938410065768048
ACH-000425,0.05645725678224627
ACH-000426,0.1417466409273463
ACH-000427,-0.023874739870124027
ACH-000433,0.09787226166369233
ACH-000435,0.07286491698995108
ACH-000436,0.021924765414204482
ACH-000444,0.06981064369505953
ACH-000445,-0.04511243628467617
ACH-000448,0.07937749867250754
ACH-000450,0.045146665992540205
ACH-000452,0.14853002888077446
ACH-000454,0.2533776690929442
ACH-000458,0.0878618201379129
ACH-000459,0.121832510347282
ACH-000460,0.15676827115965766
ACH-000461,0.1951976774756419
ACH-000463,-0.0016916575540474716
ACH-000464,0.15977854072830608
ACH-000466,0.2010688956582255
ACH-000467,0.058592551871140215
ACH-000468,0.1960360149092728
ACH-000469,0.0528467401257025
ACH-000470,0.07395024777178258
ACH-000471,0.059562084445165274
ACH-000472,0.06500983113042634
ACH-000473,0.1996782029454304
ACH-000475,0.07449097819876467
ACH-000476,0.12717356524645165
ACH-000477,-0.06119492028729773
ACH-000479,0.0097585963603552
ACH-000480,0.17223430029619316
ACH-000481,0.07425934454199863
ACH-000483,0.09948235438881704
ACH-000484,0.1090761230458182
ACH-000485,0.14206244167478513
ACH-000486,-0.012231381031377128
ACH-000487,0.06842196086203252
ACH-000488,0.10813706073976437
ACH-000490,0.06035567967961996
ACH-000491,0.1592015913169016
ACH-000495,0.08800950070216397
ACH-000496,0.08375883966215479
ACH-000499,0.3256940361106013
ACH-000500,-0.09719813863520801
ACH-000502,0.1065972522643654
ACH-000503,0.3589876550116425
ACH-000505,0.05808124390137265
ACH-000507,0.028484261074175007
ACH-000510,0.06036480669707624
ACH-000511,0.04973805679262517
ACH-000512,0.032084575126624895
ACH-000516,0.11526361488005901
ACH-000517,0.1529883331743788
ACH-000518,0.1813464153212255
ACH-000520,0.06818723280613781
ACH-000521,0.15278990617080532
ACH-000522,0.08259947013044608
ACH-000524,0.14467343106181849
ACH-000527,0.08469530156407666
ACH-000528,0.11030110776787387
ACH-000537,0.05637486439904355
ACH-000541,0.1693511064594323
ACH-000542,0.039726176490291205
ACH-000544,-0.061699467655222114
ACH-000545,-0.006145704401306481
ACH-000547,0.19673212735502552
ACH-000548,0.07174837196866107
ACH-000549,0.10272668358690476
ACH-000550,0.108962342989635
ACH-000552,0.1749938558229813
ACH-000556,0.10690087983107288
ACH-000557,0.1174779013462068
ACH-000569,-0.04142500020603402
ACH-000570,0.057217626250698365
ACH-000571,0.04405936727439086
ACH-000573,0.09503716669420348
ACH-000576,0.08625069757140395
ACH-000579,0.05558730282507714
ACH-000580,-0.014375291509714247
ACH-000584,0.02333680756382241
ACH-000585,0.09557214922220507
ACH-000588,0.2585007499824327
ACH-000589,0.14312384434728148
ACH-000591,0.1011220059697215
ACH-000593,0.0941070917981781
ACH-000600,0.19879482164486093
ACH-000601,0.0329452487505868
ACH-000605,0.09797015582591853
ACH-000606,0.05927276484609857
ACH-000608,0.06259934567980346
ACH-000614,0.11535422996189655
ACH-000616,0.026124799700815826
ACH-000618,0.09855118877070294
ACH-000619,0.10339981758304843
ACH-000620,0.1143725803966964
ACH-000621,0.06772420397978512
ACH-000622,0.015827826808181275
ACH-000623,0.11402502285660833
ACH-000624,0.18987466545820275
ACH-000627,0.09945377394356196
ACH-000630,0.027693148473120117
ACH-000631,-0.0423331181351489
ACH-000632,0.031285780262567335
ACH-000633,0.009220370726955394
ACH-000637,0.08479503000651127
ACH-000638,0.1173386937005492
ACH-000646,0.15771104961131613
ACH-000647,0.10478305097082667
ACH-000648,0.1308928505723508
ACH-000649,0.09706086728699673
ACH-000651,0.16181313543741122
ACH-000652,-0.0672245061418951
ACH-000653,0.015651326039263398
ACH-000657,0.16595078837768168
ACH-000658,0.1279237337242351
ACH-000661,0.01141458840362117
ACH-000662,0.008320473323470263
ACH-000663,-0.027050151451902617
ACH-000665,0.13947175244422064
ACH-000671,0.05208347383255378
ACH-000672,0.12576287702425146
ACH-000673,0.06016377540545731
ACH-000676,0.017799780740353696
ACH-000677,0.143762371533154
ACH-000681,0.11992925255693818
ACH-000683,0.12051518332526885
ACH-000684,0.24530429691214226
ACH-000688,0.0018660525998026331
ACH-000693,0.09312094632409476
ACH-000694,0.1303053639758881
ACH-000695,0.019268893702824332
ACH-000696,0.12309456687543087
ACH-000697,0.15221233771213385
ACH-000699,0.08944753898170905
ACH-000701,0.09429416188159807
ACH-000706,0.07283946609188467
ACH-000711,0.04193968845541466
ACH-000713,-0.02604527477488061
ACH-000714,0.21852079097123986
ACH-000718,0.014543044120186225
ACH-000720,0.1435240821822467
ACH-000721,0.11321896964382765
ACH-000724,0.11654870523702622
ACH-000725,0.1816683425744867
ACH-000732,0.13477477746636074
ACH-000734,0.15162611305367793
ACH-000735,0.027616128074018555
ACH-000736,0.011339883872406385
ACH-000738,0.04965233352220858
ACH-000746,0.2405098860283669
ACH-000747,0.09418138727136817
ACH-000748,0.12328820244486766
ACH-000753,0.13097749485256172
ACH-000756,0.03989192530062423
ACH-000757,0.031160607714530632
ACH-000758,0.18987161805852049
ACH-000760,0.1370556047433364
ACH-000762,0.17505948400706822
ACH-000763,0.054463500949157036
ACH-000764,0.02868873057652284
ACH-000765,0.10191668283994673
ACH-000766,-0.010592002202595556
ACH-000767,0.060370037476596375
ACH-000768,0.10364131048919184
ACH-000769,0.1078715898805244
ACH-000770,0.16321945731804866
ACH-000771,-0.008471478371664648
ACH-000773,0.07075425511809881
ACH-000776,0.10092574428657623
ACH-000777,0.05925377806138042
ACH-000778,0.187980745183832
ACH-000781,0.08518493236492468
ACH-000782,0.21237307740530628
ACH-000783,0.04221750692123205
ACH-000784,0.08327752973633105
ACH-000785,0.1594088333442962
ACH-000787,0.07612739336380125
ACH-000788,0.09085365659727536
ACH-000791,0.1510296776350772
ACH-000792,0.14705876579961316
ACH-000794,0.08919861254469688
ACH-000796,0.1339979193181556
ACH-000798,0.07729184744612827
ACH-000799,0.17013922398044265
ACH-000800,0.19211196460638325
ACH-000802,0.13639315631931226
ACH-000804,0.17025129243470988
ACH-000805,0.15669506781922446
ACH-000809,0.07999241359606697
ACH-000810,-0.016543011962180137
ACH-000811,0.031861031154579125
ACH-000817,-0.04850285430824696
ACH-000819,0.04785157655408392
ACH-000820,0.3320682054798732
ACH-000821,0.13326011024497128
ACH-000822,0.13750604283073567
ACH-000823,0.09854990392128496
ACH-000824,0.040864184377467264
ACH-000827,0.08229332944713094
ACH-000829,0.1872474561844683
ACH-000831,0.15152394716848056
ACH-000832,0.15183039424485614
ACH-000833,0.14299024849010564
ACH-000834,0.029000245964988618
ACH-000835,0.053062837384608944
ACH-000836,0.10635184257602552
ACH-000837,0.08755071051016204
ACH-000838,0.15264408979954
ACH-000839,0.26553112759102
ACH-000840,0.1848411869902688
ACH-000841,0.020743860746554054
ACH-000843,0.09491083844088692
ACH-000846,0.22283440028368626
ACH-000847,0.068531642203178
ACH-000848,0.1817192718451088
ACH-000849,0.09890550996805808
ACH-000851,0.16046142817527773
ACH-000855,0.11128068103071824
ACH-000856,0.14164227930027273
ACH-000858,0.16954623238544608
ACH-000859,0.09357774010259952
ACH-000861,0.12924394060959982
ACH-000862,0.13013261255217815
ACH-000865,0.1196424886432354
ACH-000866,0.07581176659966099
ACH-000867,0.13787951970871473
ACH-000869,0.1665173264805683
ACH-000872,0.04241177147714748
ACH-000873,0.15336981025750324
ACH-000876,0.1083421942237831
ACH-000878,0.02465927952843179
ACH-000880,0.09300923337460157
ACH-000881,0.1745039135434812
ACH-000882,0.07475462776287341
ACH-000884,0.04645708269192625
ACH-000885,0.046358900043350686
ACH-000887,0.15465568426099724
ACH-000889,0.11056751713234514
ACH-000896,0.09992072975651227
ACH-000898,0.2141234147086928
ACH-000900,0.12784437484444292
ACH-000901,0.07120826577731383
ACH-000905,0.15462695760345252
ACH-000906,0.057667159030739136
ACH-000907,0.07626971159179513
ACH-000910,0.09495729728004693
ACH-000911,0.11760600106137582
ACH-000912,0.17772920135147185
ACH-000913,0.07444370212500999
ACH-000915,0.008197287862701543
ACH-000916,0.4449264848233347
ACH-000917,0.12653032124719726
ACH-000920,0.1903751780455691
ACH-000921,0.10726891740547134
ACH-000924,0.06259103293838295
ACH-000926,0.1411198064982101
ACH-000928,0.1099350074925739
ACH-000929,0.29610575079796186
ACH-000932,-0.007355694528574577
ACH-000935,0.07980703680282708
ACH-000936,0.2480356286369602
ACH-000937,0.18480183536697128
ACH-000938,0.1550407989398277
ACH-000939,0.18720005200590054
ACH-000941,0.08576729781675874
ACH-000943,0.123216526065607
ACH-000946,0.055856519857692966
ACH-000947,0.039976871265338935
ACH-000948,0.06382311176030464
ACH-000950,0.004763943641670486
ACH-000953,0.10876695528727044
ACH-000954,0.003057735537505707
ACH-000957,0.042601558607480564
ACH-000958,-0.05028422102671059
ACH-000960,0.10792629342816518
ACH-000963,0.0677201268128627
ACH-000968,0.059417639585879936
ACH-000969,0.12893718617696706
ACH-000972,0.32630309608092023
ACH-000973,0.07619277670328592
ACH-000974,0.14326837197672546
ACH-000978,0.02721256462290606
