,CHST8 (64377)
ACH-000004,-0.0268463198774288
ACH-000005,-0.4645665028005926
ACH-000007,-0.13859250984316435
ACH-000009,-0.15510282653789778
ACH-000011,-0.10115506795294113
ACH-000012,-0.27864646675670074
ACH-000013,-0.3883166730712997
ACH-000014,-0.0683827108798863
ACH-000015,-0.17197920680217518
ACH-000017,-0.13505312818781526
ACH-000018,-0.09137540275632304
ACH-000019,-0.47175996452988
ACH-000021,-0.0997443909328458
ACH-000022,-0.26308815524379564
ACH-000025,-0.07362147974042063
ACH-000028,-0.18924489586395216
ACH-000030,-0.3917101046570239
ACH-000035,-0.2877766586755696
ACH-000036,-0.16620393728782706
ACH-000037,0.10628060181970343
ACH-000039,-0.2094211678411616
ACH-000040,-0.1798245949234903
ACH-000041,-0.11062433291410348
ACH-000042,-0.14519839805797954
ACH-000045,0.13012009182543252
ACH-000047,-0.20785724401831454
ACH-000052,-0.5634105190742107
ACH-000053,-0.37319903330135024
ACH-000054,-0.15717549589723767
ACH-000055,-0.17449718890915755
ACH-000060,-0.08095260456654957
ACH-000067,-0.04033287082784665
ACH-000070,0.01331418327678128
ACH-000075,-0.3321197447407113
ACH-000078,-0.1721363384244726
ACH-000082,-0.10100082168968566
ACH-000085,-0.2176325842129616
ACH-000086,-0.26956301365688184
ACH-000087,-0.13339633624713587
ACH-000092,-0.4118536098010452
ACH-000095,-0.16227046476398688
ACH-000097,-0.14624144039783965
ACH-000098,-0.34526294944552743
ACH-000099,-0.17182378181922198
ACH-000108,-0.13509783801729006
ACH-000113,-0.13340925066151904
ACH-000116,-0.17329440585103298
ACH-000118,-0.2750775981635407
ACH-000120,-0.10051122252397393
ACH-000123,-0.3250819470087731
ACH-000127,-0.15806183463348875
ACH-000128,-0.19229576432300832
ACH-000132,-0.20989591670008054
ACH-000133,-0.35112491478009583
ACH-000137,-0.1972128706174325
ACH-000138,-0.3217419788020341
ACH-000142,-0.5197460825345384
ACH-000143,-0.40724528706335456
ACH-000146,-0.2040208768062823
ACH-000148,-0.10247219659241336
ACH-000150,-0.4415830733337414
ACH-000152,-0.21247982092471845
ACH-000153,-0.19869602133801287
ACH-000159,-0.15995186273478176
ACH-000160,-0.17655939972099474
ACH-000163,-0.1691734385851761
ACH-000167,-0.29422155975448305
ACH-000168,-0.12859504068061195
ACH-000169,-0.11565920673764585
ACH-000178,-0.2247615563190864
ACH-000183,-0.17714561212827054
ACH-000188,-0.3866696768800039
ACH-000189,-0.1312516954702415
ACH-000190,-0.3085694127741718
ACH-000198,-0.15073283165082196
ACH-000203,0.8456014116193167
ACH-000204,-0.23761955410711866
ACH-000206,-0.2706013430583371
ACH-000207,-0.20526556754420835
ACH-000208,-0.07003514170969596
ACH-000210,-0.2347032312376495
ACH-000211,-0.20271173985223934
ACH-000215,-0.21872038404581906
ACH-000221,-0.3192736201720688
ACH-000222,-0.08283436913191566
ACH-000223,-0.21868343060092127
