,CYP2W1 (54905)
ACH-000272,-0.1044372664277084
ACH-000274,-0.30187430229653045
ACH-000277,-0.13764171231580674
ACH-000278,-0.08407099255050983
ACH-000279,-0.10824077360043073
ACH-000280,-0.20835752121785608
ACH-000281,-0.4838589868022637
ACH-000288,-0.22713672398957716
ACH-000291,-0.06651149197440714
ACH-000293,-0.030362310893340707
ACH-000294,-0.2854335322796649
ACH-000295,0.14467579005044012
ACH-000296,0.010396583353613318
ACH-000302,-0.06696390628820931
ACH-000304,-0.3732404035708807
ACH-000307,-0.11951694285089745
ACH-000308,-0.1238329390576432
ACH-000310,-0.043816150178164585
ACH-000311,-0.3391448793678041
ACH-000312,-0.1472556676882358
ACH-000315,-0.1599238931748318
ACH-000316,-0.2338476274825314
ACH-000317,-0.18390440953231554
ACH-000318,-0.03210990110212657
ACH-000319,-0.02128668663304796
ACH-000320,-0.15404080348122287
ACH-000322,-0.21238589648376496
ACH-000323,-0.1718329085841578
ACH-000324,-0.035258130885459205
ACH-000329,-0.12128795117593677
ACH-000330,-0.18599559071843064
ACH-000331,-0.04700930007536877
ACH-000332,-0.17335489616900387
ACH-000334,-0.1281263864107967
ACH-000335,0.04881346115510083
ACH-000336,-0.08932931178138366
ACH-000337,-0.0015048362117746556
ACH-000338,-0.6261986955242556
ACH-000339,-0.13033901768363304
ACH-000341,0.12475682440696467
ACH-000348,-0.14662409561287187
ACH-000350,-0.19204268966215507
ACH-000352,-0.10071125507227599
ACH-000356,-0.06841718827842834
ACH-000361,0.2078579173195669
ACH-000362,-0.09801393602769408
ACH-000363,-0.08159959607754247
ACH-000364,-0.11581481599764085
ACH-000365,-0.2447875129058715
ACH-000366,-0.09396820401251392
ACH-000368,-0.09137572405160273
ACH-000374,-0.08965620676045381
ACH-000375,-0.09379622146925673
ACH-000376,-0.19037026818885014
ACH-000381,-0.20941371718037116
ACH-000383,-0.2665842575006743
ACH-000387,-0.039947453353171285
ACH-000389,-0.4611260359901211
ACH-000390,-0.07929359603905027
ACH-000393,-0.152100465738275
ACH-000395,-0.4546575488653661
ACH-000396,0.02984617364112918
ACH-000397,-0.2399108996390529
ACH-000401,-0.1237959191579861
ACH-000402,-0.16510443398971386
ACH-000403,-0.262173019294357
ACH-000404,-0.0711799855589939
ACH-000406,-0.14614698212178492
ACH-000407,-0.13435186612891464
ACH-000408,0.11614674809144535
ACH-000410,-0.043375713670783585
ACH-000411,-0.2682108080214911
ACH-000414,-0.11944720985342552
ACH-000415,-0.009618225152318508
ACH-000416,-0.0999731738521916
ACH-000420,-0.1808559479907248
ACH-000421,-0.04335001640267468
ACH-000424,-0.07906764367588386
ACH-000425,-0.16224251676832774
ACH-000426,-0.0037124643209910328
ACH-000427,-0.2035329311661904
ACH-000433,-0.09079658812826466
ACH-000435,-0.05220743955030576
ACH-000436,-0.08955016239764335
ACH-000444,-0.20943701631074327
ACH-000445,-0.12381766358149544
ACH-000448,-0.1121771772419916
ACH-000450,-0.07253847180642982
ACH-000452,-0.29214118578838605
ACH-000454,0.06493714311516703
ACH-000458,-0.09809305501329192
ACH-000459,-0.28854003865238725
ACH-000460,-0.2246210445876264
ACH-000461,0.012067250791998278
ACH-000463,-0.10760985516309712
ACH-000464,-0.18129442655661412
ACH-000466,-0.05155474095745725
ACH-000467,-0.34388069158870216
ACH-000468,-0.1121007071679296
ACH-000469,-0.24180868566167296
ACH-000470,-0.1333621718255205
ACH-000471,-0.03123851602091269
ACH-000472,-0.06691322598403672
ACH-000473,-0.3437819919804361
ACH-000475,-0.07495211137821554
ACH-000476,-0.2846282976381543
ACH-000477,-0.10169035887082184
ACH-000479,-0.07304623836580594
ACH-000480,-0.00107460505018239
ACH-000481,0.03938635437984419
ACH-000483,0.0942257759215672
ACH-000484,-0.1586985844516792
ACH-000485,-0.4211142705268642
ACH-000486,-0.12575452450141664
ACH-000487,-0.1075394475277384
ACH-000488,-0.1694934301318237
ACH-000490,-0.05901411380056348
ACH-000491,-0.044174864752569945
ACH-000495,-0.07697983945895567
ACH-000496,-0.4648236466302935
ACH-000499,0.04817440335613631
ACH-000500,-0.3718475344817335
ACH-000502,-0.19935531210115984
ACH-000503,-0.052540098171435685
ACH-000505,-0.13825701525709727
ACH-000507,-0.07244968649997062
ACH-000510,-0.1234087839964535
ACH-000511,-0.1263608327553266
ACH-000512,0.07565690771059619
ACH-000516,-0.03248945094401316
ACH-000517,-0.11804751852529555
ACH-000518,-0.2825780129432893
ACH-000520,-0.15601551389319485
ACH-000521,-0.2423126699652608
ACH-000522,-0.04507318415989785
ACH-000524,-0.08829874149135876
ACH-000527,-0.1909563148977164
ACH-000528,-0.0546565425208537
ACH-000537,-0.32922387232415073
ACH-000541,-0.08180835157802623
ACH-000542,-0.12177075919440945
ACH-000544,-0.17181292011483884
ACH-000545,-0.1373787535283518
ACH-000547,-0.1136353971840062
ACH-000548,-0.05530222646884
ACH-000549,-0.1942160183896958
ACH-000550,-0.09748108184725612
ACH-000552,-0.2905311714577883
ACH-000556,-0.08051781590932285
ACH-000557,-0.15880046195176548
ACH-000569,-0.20713413097017866
ACH-000570,-0.2077152567841008
ACH-000571,-0.2015878102996906
ACH-000573,-0.04901764092012549
ACH-000576,0.06823978950053806
ACH-000579,-0.19464788609842612
ACH-000580,-0.30537963967786114
ACH-000584,-0.1628848060240312
ACH-000585,-0.20835483825125956
ACH-000588,0.04437393824408944
ACH-000589,-0.16076948337917432
ACH-000591,-0.25951369513295164
ACH-000593,-0.16990201837299304
ACH-000600,-0.1334581146871038
ACH-000601,-0.23699267872951815
ACH-000605,-0.11722021555569148
ACH-000606,-0.2378540007921004
ACH-000608,-0.1353144341821304
ACH-000614,-0.14765364305592954
ACH-000616,-0.1328625885923446
ACH-000618,-0.5543042708648456
ACH-000619,-0.3775599317930974
ACH-000620,-0.27439658389468874
ACH-000621,-0.17906986427273675
ACH-000622,-0.2641529733837168
ACH-000623,-0.16011797888375348
ACH-000624,-0.02652149914235881
ACH-000627,0.009448042578094852
ACH-000630,-0.08584595423651115
ACH-000631,-0.1693562826900638
ACH-000632,-0.12226952620959584
ACH-000633,-0.21989003202010954
ACH-000637,0.016783977313215702
ACH-000638,0.051227660937674564
ACH-000646,-0.22805357622984124
ACH-000647,-0.13756631172930212
ACH-000648,-0.023391089351276616
ACH-000649,-0.06468746182322742
ACH-000651,-0.0972105525167092
ACH-000652,-0.10416927060890616
ACH-000653,-0.15737118498986674
ACH-000657,-0.07024138778894662
ACH-000658,-0.0330025610030227
ACH-000661,-0.0890714370212276
ACH-000662,-0.13173321214345993
ACH-000663,-0.3507671998113749
ACH-000665,-0.056236895851189
ACH-000671,0.0380905960775164
ACH-000672,-0.10128243219828974
ACH-000673,-0.1913031620019847
ACH-000676,0.03768015211384295
ACH-000677,-0.0241674030765476
ACH-000681,-0.13008374839114584
ACH-000683,-0.18532814351514088
ACH-000684,-0.0541455314064828
ACH-000688,-0.03372093463967028
ACH-000693,-0.06787305156626049
ACH-000694,-0.2566046929199289
ACH-000695,-0.30801747336163604
ACH-000696,-0.08088764372004092
ACH-000697,-0.06666679801987478
ACH-000699,-0.11668710029453568
ACH-000701,-0.25099394245995066
ACH-000706,-0.020741940258894816
ACH-000711,-0.10075404465314323
ACH-000713,0.033169903836424944
ACH-000714,-0.04583600135783305
ACH-000718,-0.19832093570304607
ACH-000720,-0.058541766751350616
ACH-000721,-0.052142633313608314
ACH-000724,-0.19313607192549015
ACH-000725,-0.03378663209576005
ACH-000732,-0.01286579916086898
ACH-000734,-0.13341937995113165
ACH-000735,-0.21834744263502964
ACH-000736,-0.09606806597632137
ACH-000738,-0.09944616463249213
ACH-000746,-0.1147401627316656
ACH-000747,-0.2959109739815185
ACH-000748,-0.16273585090607146
ACH-000753,-0.08043342290429614
ACH-000756,0.01908351755167245
ACH-000757,-0.002696596861330416
ACH-000758,0.02432163189261222
ACH-000760,-0.2167206496272401
ACH-000762,-0.03238546412283827
ACH-000763,0.10485433624881298
ACH-000764,-0.048102294809488286
ACH-000765,-0.007171115577893292
ACH-000766,-0.26810655703502423
ACH-000767,-0.03333992189450883
ACH-000768,-0.06553934788312174
ACH-000769,-0.06904346542949558
ACH-000770,-0.11698086469888665
ACH-000771,-0.04811626137542724
ACH-000773,-0.17430320598469798
ACH-000776,-0.07909495257432081
ACH-000777,-0.2710146410416437
ACH-000778,-0.08024551145631299
ACH-000781,-0.21584372832535234
ACH-000782,-0.11588093904499322
ACH-000783,-0.2142212274234012
ACH-000784,-0.18242895746915455
ACH-000785,-0.1255612636793533
ACH-000787,-0.03152262411388269
ACH-000788,-0.09404426264268022
ACH-000791,-0.19909406277779584
ACH-000792,-0.10244880118474092
ACH-000794,-0.21977226156993385
ACH-000796,-0.13678487340222964
ACH-000798,-0.2697595564584505
ACH-000799,-0.3143014102886493
ACH-000800,-0.1559195046492641
ACH-000802,-0.08657299085349612
ACH-000804,-0.1804426627171476
ACH-000805,-0.09448760211275968
ACH-000809,-0.1797599520545491
ACH-000810,-0.16241741204387422
ACH-000811,-0.21751711521185046
ACH-000817,0.047612972304193805
ACH-000819,-0.06928821821241621
ACH-000820,0.02470467517488924
ACH-000821,0.15412472574586875
ACH-000822,-0.01685995277607893
ACH-000823,-0.2599069053066521
ACH-000824,-0.1687564153654549
ACH-000827,-0.2756535174801081
ACH-000829,-0.11096956344175576
ACH-000831,-0.02137572383573593
ACH-000832,-0.1322116164342643
ACH-000833,-0.12137617811816635
ACH-000834,-0.2078146991344689
ACH-000835,-0.13410764126368702
ACH-000836,-0.11596949025186999
ACH-000837,-0.1748957438036238
ACH-000838,0.02437648696839662
ACH-000839,-0.2631007859673428
ACH-000840,0.000241989578531556
ACH-000841,-0.14792332233826447
ACH-000843,-0.02474705132848126
ACH-000846,-0.027353705300271574
ACH-000847,-0.2829617549939573
ACH-000848,-0.06675603763062206
ACH-000849,-0.08204434551715971
ACH-000851,-0.18428296783371095
ACH-000855,-0.054811535676736516
ACH-000856,-0.028404909178260895
ACH-000858,-0.11187614260008827
ACH-000859,-0.13856524963072162
ACH-000861,0.07358308198794458
ACH-000862,-0.17029167895854366
ACH-000865,-0.12786164458680066
ACH-000866,-0.16966709400276847
ACH-000867,-0.0994280383619937
ACH-000869,-0.09319528886537826
ACH-000872,-0.08417753726951502
ACH-000873,-0.11379414444552828
ACH-000876,-0.15333170775845353
ACH-000878,-0.1709871668142815
ACH-000880,-0.16003886155386635
ACH-000881,-0.13848354613115446
ACH-000882,-0.11427236539959253
ACH-000884,-0.0681095431532522
ACH-000885,0.02359123915048714
ACH-000887,-0.09031315043296403
ACH-000889,-0.061367972778606825
ACH-000896,-0.04903051950602449
ACH-000898,-0.1062529978125084
ACH-000900,-0.43941446928750494
ACH-000901,-0.13953115330443006
ACH-000905,-0.039310511281528286
ACH-000906,-0.12600200447766768
ACH-000907,-0.2296351825696139
ACH-000910,-0.19385781879432368
ACH-000911,-0.09111850645779987
ACH-000912,-0.15462812797478506
ACH-000913,-0.0904242483468942
ACH-000915,-0.06830529224756722
ACH-000916,-0.08639480975078627
ACH-000917,-0.13581835504437714
ACH-000920,0.02214885600452933
ACH-000921,-0.003036877818934122
ACH-000924,-0.15619028063243273
ACH-000926,-0.22400317699465816
ACH-000928,-0.2629746555502379
ACH-000929,-0.2344220211447668
ACH-000932,-0.1323664443098509
ACH-000935,-0.23659939824112095
ACH-000936,-0.03403535059061452
ACH-000937,-0.05659705049319993
ACH-000938,-0.224476604957198
ACH-000939,-0.07606014732807212
ACH-000941,0.0114357498575653
ACH-000943,-0.04306413991443191
ACH-000946,-0.05768226529103105
ACH-000947,-0.1073792478664738
ACH-000948,-0.08471289300552494
ACH-000950,-0.20936700678044726
ACH-000953,-0.009214949905584295
ACH-000954,0.07459540433905806
ACH-000957,-0.20200501597005585
ACH-000958,-0.3898518972823882
ACH-000960,-0.18263738557223128
ACH-000963,-0.2926698714657634
ACH-000968,-0.054646791884356234
ACH-000969,0.05647842219227056
ACH-000972,-0.13871621418638452
ACH-000973,-0.07944211831134276
ACH-000974,-0.22690243602196294
ACH-000978,-0.1399479085811141
ACH-000984,-0.12630647377760995
ACH-000986,-0.2843415202291061
ACH-000988,-0.15585203901180664
ACH-000993,-0.1450121585390468
ACH-000994,-0.1954497700887367
ACH-000996,-0.07381753758170316
ACH-001001,-0.154582311203268
ACH-001020,-0.3877931805545457
ACH-001028,-0.14089565899818468
ACH-001031,-0.25741026231988684
ACH-001038,-0.07139165565987253
ACH-001048,-0.12027239217847906
ACH-001050,-0.0329430599348939
ACH-001053,-0.1401722447976902
ACH-001054,-0.04289510128279368
ACH-001061,-0.2433083360365174
ACH-001067,-0.2424784380835688
ACH-001075,-0.21092352462906716
ACH-001096,-0.05232384929206993
ACH-001111,-0.19524234674192947
ACH-001119,-0.2815725912319751
ACH-001128,-0.1742156470831571
ACH-001134,-0.01900756708241901
ACH-001151,-0.15295297672209415
ACH-001163,-0.11745863105870605
ACH-001164,-0.34909110402590204
ACH-001183,-0.0018973255965435074
ACH-001192,-0.0017824708780053073
ACH-001193,-0.16932819245464192
ACH-001196,-0.10981020242972488
ACH-001197,0.049383867258578185
ACH-001205,0.050236634034875945
ACH-001211,-0.14883842279840054
ACH-001212,-0.12925413117394144
ACH-001228,-0.12227139758764174
ACH-001232,-0.12791548579607245
ACH-001239,-0.2349969228402294
ACH-001270,-0.11621610261558868
ACH-001274,-0.14914483918173252
ACH-001275,-0.2286419428394095
ACH-001277,0.037255424728483116
ACH-001278,-0.07998976589717292
ACH-001280,-0.5542504729938438
ACH-001283,-0.03110649456949852
ACH-001289,-0.09541941728917304
ACH-001300,-0.3277181725583446
ACH-001301,-0.11538373319709393
ACH-001302,-0.09099320912051527
ACH-001306,-0.20151627737529895
ACH-001318,0.030190622434126013
ACH-001322,-0.16269337895810745
ACH-001328,-0.1660606118096822
ACH-001332,-0.053204490954614984
ACH-001336,-0.10150992370504552
ACH-001346,-0.007236931538058995
ACH-001353,-0.27711784458536937
ACH-001354,-0.07765433465510177
ACH-001367,0.2441120012553705
ACH-001368,-0.2362079564259186
ACH-001374,-0.11377452722620762
ACH-001377,-0.13184995392268234
ACH-001380,-0.1467481547170307
ACH-001391,-0.06314169655769046
ACH-001408,-0.15170986405077436
ACH-001430,0.06412737254079169
ACH-001431,-0.2273097270468519
ACH-001450,-0.09530407960663093
ACH-001496,-0.027236003364210795
ACH-001500,-0.14794732216042225
ACH-001523,-0.14480062996351156
ACH-001532,-0.33920622445797544
ACH-001550,-0.2773590292118395
ACH-001552,0.07042060622658976
ACH-001554,-0.18431836977896626
ACH-001654,-0.181725247054018
ACH-001735,-0.03617527616781773
ACH-001736,-0.16096651809596532
ACH-001737,-0.21251152046226565
ACH-001740,-0.2284539427184052
ACH-001745,-0.15039329577451502
ACH-001765,-0.1082091508108534
