,SMC3 (9126)
ACH-000004,-1.0942590769463854
ACH-000005,-0.8625985397620857
ACH-000007,-0.7889736700247482
ACH-000009,-0.8893175953498765
ACH-000011,-0.9938862638240944
ACH-000012,-1.0958617121962348
ACH-000013,-1.165073944838931
ACH-000014,-0.9775748042327872
ACH-000015,-0.7886577966342245
ACH-000017,-1.0619811355657358
ACH-000018,-0.9869284206739972
ACH-000019,-0.5189974841410985
ACH-000021,-0.7315045282948912
ACH-000022,-0.8970141735385168
ACH-000025,-0.7119216813543501
ACH-000028,-0.7246863159990509
ACH-000030,-0.9945423651834572
ACH-000035,-0.8712956730579233
ACH-000036,-0.914096907311178
ACH-000037,-0.9173277417701572
ACH-000039,-1.0926045088168683
ACH-000040,-0.9123261746419636
ACH-000041,-1.0618321019449082
ACH-000042,-0.9513643350591371
ACH-000045,-1.0679025962184383
ACH-000047,-0.9265241068551052
ACH-000052,-0.8695440088618813
ACH-000053,-1.0302536719038462
ACH-000054,-0.9250109533401569
ACH-000055,-0.7541656950106181
ACH-000060,-1.0095945725083475
ACH-000067,-1.2499938574430238
ACH-000070,-0.9344581115776636
ACH-000075,-0.8591439729513153
ACH-000078,-0.9148755543049768
ACH-000082,-0.9015472795360692
ACH-000085,-0.9478348433544086
ACH-000086,-0.94100665899167
ACH-000087,-1.0367621391342232
ACH-000092,-0.921617132394462
ACH-000095,-1.1400773802820658
ACH-000097,-0.81777378898775
ACH-000098,-1.2011571347651837
ACH-000099,-0.9199582074200072
ACH-000108,-0.7553569834377744
ACH-000113,-0.9917553610405262
ACH-000116,-0.8965659319844546
ACH-000118,-0.9805978696180976
ACH-000120,-1.085164643275338
ACH-000123,-1.113161304865349
ACH-000127,-1.0300685006343002
ACH-000128,-1.1803132613616645
ACH-000132,-0.8992279577705886
ACH-000133,-0.8472825827250798
ACH-000137,-0.8958479935177585
ACH-000138,-0.8174260910573611
ACH-000142,-1.1186811706561397
ACH-000143,-0.9555780152082533
ACH-000146,-1.073979320311618
ACH-000148,-0.9135819602926568
ACH-000150,-1.0982105590409372
ACH-000152,-0.9613056415067788
ACH-000153,-0.7590659458100901
ACH-000159,-0.9094247398940124
ACH-000160,-0.5042876850034683
ACH-000163,-0.7571856814226838
ACH-000167,-0.5887309984871949
ACH-000168,-0.9284279836676256
ACH-000169,-0.9674888743028768
ACH-000178,-0.9190804387639828
ACH-000183,-0.7949997770172423
ACH-000188,-1.0925069086844408
ACH-000189,-0.6293733746849752
ACH-000190,-0.5759777679091811
ACH-000198,-0.9778588549214866
ACH-000203,-0.9780254170427259
ACH-000204,-0.6948976943645211
ACH-000206,-1.0499416248398314
ACH-000207,-0.9841146958314714
ACH-000208,-0.816402865337162
ACH-000210,-0.6468358736078745
ACH-000211,-0.8411094106424258
ACH-000215,-0.9204325732446776
ACH-000221,-0.9086694435183944
ACH-000222,-1.0145974533681519
ACH-000223,-1.1172654877540278
