,RABEP2 (79874)
ACH-000004,-0.05202172336348235
ACH-000005,-0.07704659383016238
ACH-000007,0.08561471238772375
ACH-000009,0.15444812734894514
ACH-000011,0.12326192457449245
ACH-000012,-0.05623995547917759
ACH-000013,-0.02791493849313129
ACH-000014,-0.21461181600114432
ACH-000015,-0.025421359851615626
ACH-000017,0.04826205385494245
ACH-000018,0.16305453977668838
ACH-000019,-0.1131378877140272
ACH-000021,-0.028739342073691675
ACH-000022,0.025372292543106783
ACH-000025,-0.05513430657139859
ACH-000028,0.015942377839017415
ACH-000030,0.1058626505550621
ACH-000035,-0.059700106930695836
ACH-000036,0.07082921979681665
ACH-000037,-0.009106774835807413
ACH-000039,0.012861875000808628
ACH-000040,0.03636862306658594
ACH-000041,-0.10117095435205974
ACH-000042,0.09832640916827956
ACH-000045,-0.08441377521529604
ACH-000047,-0.055326278491554366
ACH-000052,-0.013777389728508142
ACH-000053,0.03315467528543643
ACH-000054,0.012611527950671258
ACH-000055,-0.14983359654476816
ACH-000060,0.12200864612181808
ACH-000067,-0.03162422696766445
ACH-000070,0.2857594057616881
ACH-000075,-0.0905088337265812
ACH-000078,0.20561726878790867
ACH-000082,-0.08489534365342731
ACH-000085,-0.05753938511491252
ACH-000086,0.06428359048048278
ACH-000087,-0.01436395338243448
ACH-000092,0.01346425117293072
ACH-000095,0.0121927378519228
ACH-000097,-0.04928623964132657
ACH-000098,-0.09152908588262383
ACH-000099,0.07384048084809994
ACH-000108,0.1514636031908428
ACH-000113,-0.058567309778739834
ACH-000116,0.051960590517742766
ACH-000118,0.005060786235681607
ACH-000120,-0.10449394225201572
ACH-000123,-0.007365359719930117
ACH-000127,-0.06761973032771873
ACH-000128,0.1119844158362344
ACH-000132,0.05313470866175322
ACH-000133,0.06203010729468824
ACH-000137,0.058394208587691565
ACH-000138,0.043326464626648034
ACH-000142,0.03569261132024533
ACH-000143,0.14221972286527892
ACH-000146,-0.1219424963880152
ACH-000148,-0.00014299613265409392
ACH-000150,0.0719754093051283
ACH-000152,0.005588638559123936
ACH-000153,-0.061313993069350724
ACH-000159,0.0707340313035453
ACH-000160,0.09594062952702152
ACH-000163,-0.010284657323021616
ACH-000167,0.09836691474453074
ACH-000168,-0.03327554066187717
ACH-000169,0.032333283690667416
ACH-000178,-0.019915500131001008
ACH-000183,-0.04962676214051562
ACH-000188,0.0916989737224532
ACH-000189,0.0028318417060066428
ACH-000190,0.05901903282269405
ACH-000198,-0.0754687238663965
ACH-000203,0.07962491666250131
ACH-000204,-0.18823276645232886
ACH-000206,-0.08342880172872437
ACH-000207,0.05339653668556712
ACH-000208,0.06224168762081037
ACH-000210,0.030081739741077126
ACH-000211,0.04729018592866978
ACH-000215,-0.028253088703026095
ACH-000221,0.14783999977537382
ACH-000222,-0.28664428729564273
ACH-000223,-0.0690748794377847
ACH-000226,0.006510509328611454
ACH-000227,0.07525737357973207
ACH-000228,0.0948174867343872
ACH-000231,-0.01696357009771614
ACH-000232,-0.0258961191041719
ACH-000233,0.053409079815152284
ACH-000234,-0.03421148766670111
ACH-000235,0.0146165219359254
ACH-000237,-0.08899965683973192
ACH-000238,0.04207762846480651
ACH-000242,-0.26616745944512443
ACH-000243,-0.09619325937770552
ACH-000244,-0.02465942578664824
ACH-000246,0.03644822063301506
ACH-000248,0.16249557650785604
ACH-000250,-0.003743610424381049
ACH-000251,-0.09849045988089078
ACH-000252,0.15030069744894506
ACH-000253,0.042121298668754734
ACH-000255,-0.03682351781634817
ACH-000256,0.31991305868128483
ACH-000257,-0.14058433369889806
ACH-000258,0.05066488734824602
ACH-000259,0.015100024210237591
ACH-000260,0.06895883269263486
ACH-000261,-0.057898851653622574
ACH-000262,-0.1445934425163157
ACH-000263,-0.14453465646085076
ACH-000264,0.05191795919812566
ACH-000265,-0.1331158584074724
ACH-000266,-0.035358003599373494
ACH-000272,0.05084758066612294
ACH-000274,-0.10235935592710414
ACH-000277,-0.005588665741693621
ACH-000278,0.04280875025312335
ACH-000279,-0.05766530432011412
ACH-000280,0.028996971345143837
ACH-000281,0.09900455303432826
ACH-000288,-0.05935064777473205
ACH-000291,-0.04312480459463018
ACH-000293,-0.06676680248617764
ACH-000294,0.037291754867111664
ACH-000295,0.18369032586196887
ACH-000296,-0.05674790919089408
ACH-000302,0.05095064832801617
ACH-000304,-0.06862741263354544
ACH-000307,-0.07001925415564926
ACH-000308,0.036213852134514835
ACH-000310,-0.13273397055302166
ACH-000311,-0.0798923491900205
ACH-000312,0.002375914086333854
ACH-000315,0.14591753158051418
ACH-000316,0.1046617470404738
ACH-000317,0.014749339436698325
ACH-000318,-0.023187666112886682
ACH-000319,0.0007559525801567426
