,GSG2 (83903)
ACH-000404,-0.04651988738570405
ACH-000406,-0.04703767587385462
ACH-000407,0.03886908091491363
ACH-000408,-0.015636098601005198
ACH-000410,0.11907459529956375
ACH-000411,-0.2475550756034612
ACH-000414,-0.18023661723181575
ACH-000415,-0.028116458270157376
ACH-000416,0.008867460072238991
ACH-000420,-0.12293063937866384
ACH-000421,-0.10276342385570973
ACH-000424,-0.0399653328552732
ACH-000425,-0.045664561518233726
ACH-000426,-0.09498189313114258
ACH-000427,-0.2811997683792074
ACH-000433,-0.15554091872659073
ACH-000435,-0.06237720785660121
ACH-000436,-0.16802297052663132
ACH-000444,-0.1287899416952352
ACH-000445,-0.2891391445338533
ACH-000448,-0.1269333831736139
ACH-000450,-0.08648575863130878
ACH-000452,-0.08347741091511578
ACH-000454,-0.05003253266699783
ACH-000458,-0.04766475378293528
ACH-000459,-0.04735475625007657
ACH-000460,-0.1183897243875162
ACH-000461,0.07367407293719523
ACH-000463,0.026358075002292796
ACH-000464,-0.17021938963381847
ACH-000466,-0.16780796069576115
ACH-000467,-0.04967896530240965
ACH-000468,-0.08824602785111617
ACH-000469,-0.1085746685204279
ACH-000470,-0.020857123486533992
ACH-000471,-0.0948880200347922
ACH-000472,0.0626042855814798
ACH-000473,-0.15224418804414527
ACH-000475,-0.1212813880569738
ACH-000476,-0.28119730438107443
ACH-000477,-0.10438205884698976
ACH-000479,-0.06050563259866178
ACH-000480,-0.17343167155269226
ACH-000481,-0.012647206462825758
ACH-000483,-0.21174870901061515
ACH-000484,-0.14082410526490968
ACH-000485,-0.0982986365413087
ACH-000486,-0.07118845981227634
ACH-000487,-0.005637871711163635
ACH-000488,-0.07324917684245741
ACH-000490,0.04035953134740134
ACH-000491,-0.17959854824989369
ACH-000495,0.058024226441444886
ACH-000496,-0.0466945137016154
ACH-000499,-0.15771101263945853
ACH-000500,-0.33296896228574785
ACH-000502,-0.2647054815542488
ACH-000503,-0.01484573348400127
ACH-000505,-0.042560090726288316
ACH-000507,-0.07183705271542801
ACH-000510,-0.09461082919355336
ACH-000511,-0.0004053691951541908
ACH-000512,-0.1219501598361366
ACH-000516,-0.1146012340229733
ACH-000517,-0.11040974913215676
ACH-000518,-0.3701492002429287
ACH-000520,-0.3444859363461684
ACH-000521,-0.08558912231264577
ACH-000522,-0.034003206757069485
ACH-000524,-0.12054046055746635
ACH-000527,-0.1920518972949179
ACH-000528,-0.04579534317567219
ACH-000537,-0.03984464298090095
ACH-000541,0.05738433033368748
ACH-000542,-0.09245747282324784
ACH-000544,0.07739898275671403
ACH-000545,-0.09911806501547928
ACH-000547,0.09466325443224392
ACH-000548,0.00403823161825338
ACH-000549,-0.19798051529333227
ACH-000550,-0.4282131610044728
ACH-000552,-0.038409094130101164
ACH-000556,-0.10883363245020652
ACH-000557,-0.31849945330484075
ACH-000569,-0.08830599628836369
ACH-000570,-0.17720235819357236
ACH-000571,-0.050883427061217464
ACH-000573,0.08886774171552933
ACH-000576,-0.1573715659698466
ACH-000579,0.047503883591465235
ACH-000580,-0.06176472751906593
ACH-000584,0.043870827912149454
ACH-000585,-0.16320742158583496
ACH-000588,-0.005568346993460828
ACH-000589,-0.13407799960865174
ACH-000591,-0.20576999306468
ACH-000593,-0.06679486043346873
ACH-000600,-0.0291990141789892
ACH-000601,-0.3028667165226187
ACH-000605,-0.009145871575568235
ACH-000606,-0.024689458917414052
ACH-000608,-0.017620887856377297
ACH-000614,-0.003569222334161621
ACH-000616,-0.16381281406568926
ACH-000618,-0.0706397811824456
ACH-000619,-0.07021728039133826
ACH-000620,-0.113784921961656
ACH-000621,-0.15821417279354127
ACH-000622,-0.13918178811250828
ACH-000623,-0.08169118349176954
ACH-000624,-0.17538842445774666
ACH-000627,-0.03181046253860235
ACH-000630,-0.1219530492036767
ACH-000631,-0.10883011843169699
ACH-000632,-0.1250891791516379
ACH-000633,-0.08809292614610396
ACH-000637,-0.2397397399529565
ACH-000638,-0.08370222276659259
ACH-000646,0.08659415756458781
ACH-000647,-0.08442922575194439
ACH-000648,-0.1284586788147276
ACH-000649,0.0006865217493075855
ACH-000651,-0.17083061657787232
ACH-000652,-0.10241056027952493
ACH-000653,-0.1294733731450497
ACH-000657,-0.19085127827130904
ACH-000658,-0.033445364369654035
ACH-000661,0.12863527071822453
ACH-000662,-0.244700995281402
ACH-000663,-0.08293485040784575
ACH-000665,0.10658511813765137
ACH-000671,-0.05522563844277548
ACH-000672,0.14397550578168286
ACH-000673,-0.11091273384538124
ACH-000676,0.033859659335520945
ACH-000677,0.055467949650253784
ACH-000681,-0.06120772692356356
ACH-000683,0.14872049236789042
ACH-000684,-0.14775452217149634
ACH-000688,-0.1113095453851842
ACH-000693,0.06520583019306098
ACH-000694,0.09276888372348242
ACH-000695,-0.003710041912855606
ACH-000696,0.003282346554619257
ACH-000697,-0.043341486454771636
ACH-000699,-0.2035227967003225
ACH-000701,-0.016696006901466883
ACH-000706,-0.13320588457939012
ACH-000711,-0.06406281272889
ACH-000713,-0.3336028698067286
ACH-000714,-0.2392825181386941
ACH-000718,-0.09928687830186343
ACH-000720,-0.13963485412638835
ACH-000721,-0.2439766932486122
ACH-000724,0.012387282208485777
ACH-000725,-0.03403984839585567
ACH-000732,-0.1803502575847564
ACH-000734,0.0206565048824581
ACH-000735,-0.13313871288612195
ACH-000736,0.018138021467493368
ACH-000738,0.003448777619847381
ACH-000746,-0.06696868624192695
ACH-000747,0.06808589479151594
ACH-000748,-0.007726865874367653
ACH-000753,-0.056687381560115935
ACH-000756,0.06072453521226333
ACH-000757,0.07014637876833317
ACH-000758,0.0765793656646691
ACH-000760,0.06152113772177081
ACH-000762,-0.0037993342070381186
ACH-000763,-0.24711518159901955
ACH-000764,-0.0994018083807234
ACH-000765,0.04281849363720181
ACH-000766,-0.3041550464118667
ACH-000767,-0.03512966101015709
ACH-000768,-0.046341710268714364
ACH-000769,-0.0561046123134942
ACH-000770,-0.02015858696448435
ACH-000771,-0.4577473856938242
ACH-000773,-0.1692680874512426
ACH-000776,-0.27731910878945953
ACH-000777,-0.15268944908047433
ACH-000778,-0.03237969790482155
ACH-000781,-0.0038596716788838344
ACH-000782,-0.042528767716666915
ACH-000783,-0.264200476580553
ACH-000784,0.03904222002949785
ACH-000785,-0.16296351914363122
ACH-000787,-0.014919832346547098
ACH-000788,0.013804811602668044
ACH-000791,-0.06960532312920477
ACH-000792,-0.07059228417156012
ACH-000794,-0.09318726763897736
ACH-000796,-0.05484919500249656
ACH-000798,0.06571797781100078
ACH-000799,-0.12822079965748145
ACH-000800,-0.1897297229568521
ACH-000802,-0.2923601627673537
ACH-000804,0.007779189000251237
ACH-000805,-0.12181643725092307
ACH-000809,0.021505348974365724
ACH-000810,0.05192509998843982
ACH-000811,-0.3354812742701642
ACH-000817,-0.11854064856749184
ACH-000819,-0.08221310059943414
ACH-000820,0.010372195055612364
ACH-000821,0.1049906877733439
ACH-000822,0.01595565720283047
ACH-000823,0.07061873658080699
ACH-000824,0.06889720183084252
ACH-000827,-0.09194429511897788
ACH-000829,-0.0838826776566425
ACH-000831,0.08375506242740817
ACH-000832,-0.06393578695307191
ACH-000833,0.040567773880204175
ACH-000834,-0.059591856639211
ACH-000835,-0.07159507771005406
ACH-000836,0.08700837295150872
ACH-000837,0.0018615247414724954
ACH-000838,-0.06280174870813028
ACH-000839,-0.1961140364715588
ACH-000840,-0.4260018544343218
ACH-000841,0.0538621830435557
ACH-000843,0.02058923772989871
ACH-000846,0.01399390864418022
ACH-000847,-0.09958703413384043
ACH-000848,0.015226525463098209
ACH-000849,-0.020283968229788046
ACH-000851,-0.21750586314897224
ACH-000855,0.06964128335837068
ACH-000856,-0.13462537999474966
ACH-000858,-0.12983537272721005
ACH-000859,-0.02197019368479192
ACH-000861,-0.18287817633515696
ACH-000862,-0.2813418502160695
ACH-000865,0.10899148533616612
ACH-000866,-0.09684882046954196
ACH-000867,-0.045202204533061834
ACH-000869,0.022032773410623888
ACH-000872,-0.10688527044688187
ACH-000873,-0.04348342166687083
ACH-000876,-0.08801149668584231
ACH-000878,-0.21495897383740734
ACH-000880,-0.32265993899743395
ACH-000881,0.087936867498392
ACH-000882,-0.0909933773959087
ACH-000884,-0.02143846981371775
ACH-000885,-0.1251895922238136
ACH-000887,-0.024041433100447738
ACH-000889,0.12563606568065738
ACH-000896,-0.09924969389508588
ACH-000898,0.06857216693688921
ACH-000900,-0.17179861873796395
ACH-000901,-0.11112108980638333
ACH-000905,-0.04999203987151502
ACH-000906,0.02748135244183413
ACH-000907,-0.024998943826731696
ACH-000910,-0.11376729196114575
ACH-000911,-0.01974258107704788
ACH-000912,-0.4183844335009596
ACH-000913,-0.012038063625472668
ACH-000915,-0.10744066726168283
ACH-000916,-0.21602199016242132
ACH-000917,0.012849260070976256
ACH-000920,0.12171617211756627
ACH-000921,-0.11074721274520816
ACH-000924,-0.25765574063741
ACH-000926,-0.013475836473854282
ACH-000928,-0.04518350421172677
ACH-000929,0.13632489022259073
ACH-000932,0.0358956866612874
ACH-000935,-0.2302460791071965
ACH-000936,-0.0013774735425896515
ACH-000937,0.0539586472217747
ACH-000938,0.03161525236844123
ACH-000939,0.11321976229656835
ACH-000941,-0.18076844940835496
ACH-000943,-0.025303081551598505
ACH-000946,-0.03668357747195118
ACH-000947,-0.06152657090668497
ACH-000948,-0.03928896403714602
ACH-000950,-0.1217132235343038
ACH-000953,0.05229956536587845
ACH-000954,-0.0158876939584537
ACH-000957,-0.050895963163928734
ACH-000958,-0.44616663753566815
ACH-000960,-0.027835488576941
ACH-000963,0.11348405568658765
ACH-000968,0.09494443490947986
ACH-000969,-0.02140477674896617
ACH-000972,-0.17162034796475847
ACH-000973,-0.03255833535149542
ACH-000974,0.038297461204292886
ACH-000978,-0.07202580790145881
ACH-000984,-0.10319587438587736
ACH-000986,-0.04367714546416596
ACH-000988,0.09487428202224127
ACH-000993,-0.02542822956664165
ACH-000994,-0.12205914052444508
ACH-000996,-0.368766893562
ACH-001001,-0.0814940527278463
ACH-001020,0.06661988013849829
ACH-001028,0.040248160152674815
ACH-001031,-0.17834287019962314
ACH-001038,0.004979311032812235
ACH-001048,-0.12314503062486447
ACH-001050,-0.24703954922098245
ACH-001053,-0.054258741580748115
ACH-001054,0.059130552332586316
ACH-001061,0.04301083563870059
ACH-001067,-0.20001982645981492
ACH-001075,-0.17078191090367956
ACH-001096,0.06737536099736882
ACH-001111,0.008418300536223557
ACH-001119,-0.003581106924769147
ACH-001128,0.4358300608050268
ACH-001134,-0.02282443334871224
ACH-001151,0.060807017229131725
ACH-001163,-0.07317503169935702
ACH-001164,-0.0920620520287305
ACH-001183,-0.3734029687737086
ACH-001192,-0.0857681941659161
ACH-001193,0.12530191069982966
ACH-001196,-0.2081585020306268
ACH-001197,-0.4415384638298103
ACH-001205,-0.18317148155562965
ACH-001211,-0.05624481509860122
ACH-001212,-0.4040445430163699
ACH-001228,-0.04030421244528901
ACH-001232,-0.2042553751886306
ACH-001239,0.018318807085276955
ACH-001270,-0.42157092325380696
ACH-001274,-0.08123610717601666
ACH-001275,0.04872287990067318
ACH-001277,-0.02325337287058661
ACH-001278,-0.12990102434649106
ACH-001280,-0.1802677967585315
ACH-001283,0.07742509438140692
ACH-001289,-0.0937695003174318
ACH-001300,-0.03716163287222826
ACH-001301,-0.11208100437326993
ACH-001302,-0.015283337109626288
ACH-001306,-0.022785720203469514
ACH-001318,-0.049384668854649455
ACH-001322,-0.2984861384644928
ACH-001328,-0.2337100613447635
ACH-001332,-0.20859237178698814
ACH-001336,-0.3299741851240591
ACH-001346,-0.05567100257850315
ACH-001353,-0.04114833930448833
ACH-001354,-0.028386561148232133
ACH-001367,-0.11802424384006292
ACH-001368,-0.07867723553389844
ACH-001374,-0.4035464162425125
ACH-001377,-0.09868787382918467
ACH-001380,-0.23224805880980398
ACH-001391,-0.0382312700632174
ACH-001408,-0.06490932809632045
ACH-001430,0.10546625480919393
ACH-001431,0.029862531923272824
ACH-001450,-0.06525697341030104
ACH-001496,0.1045824312689531
ACH-001500,-0.10754748823196976
ACH-001523,-0.04905484580890713
ACH-001532,-0.24985261395085956
ACH-001550,0.19989440759370236
ACH-001552,0.016810349410550127
ACH-001554,-0.12907664262759067
ACH-001654,-0.13281357475435862
ACH-001735,0.03529084544512556
ACH-001736,0.05945957539660692
ACH-001737,-0.2264792844496334
ACH-001740,-0.0997941200340229
ACH-001745,-0.009864063560441446
ACH-001765,0.05346725787077887
