,CDIPT (10423)
ACH-000296,-0.9242726475555212
ACH-000302,-0.6555315524012401
ACH-000304,-0.6815788596356236
ACH-000307,-1.1659036279996786
ACH-000308,-0.5992741057864035
ACH-000310,-0.4473464732720456
ACH-000311,-0.7214003746709055
ACH-000312,-0.8703689297175687
ACH-000315,-0.8464387000389312
ACH-000316,-1.0964288515986398
ACH-000317,-1.1464872117245464
ACH-000318,-0.8466449392734351
ACH-000319,-1.0378298519599047
ACH-000320,-0.9114023729832976
ACH-000322,-0.867653547624823
ACH-000323,-1.2519548576384478
ACH-000324,-0.8576175096068819
ACH-000329,-0.6186226119821713
ACH-000330,-1.0297392455726249
ACH-000331,-0.8596524102515134
ACH-000332,-0.9189131369152421
ACH-000334,-0.5520241324079508
ACH-000335,-0.9242028189432964
ACH-000336,-1.0122339186668452
ACH-000337,-1.1717107093871397
ACH-000338,-1.047690001548544
ACH-000339,-0.9363804053436552
ACH-000341,-0.6334528811501537
ACH-000348,-1.2403563280570409
ACH-000350,-0.5831002462766373
ACH-000352,-0.4910993483653152
ACH-000356,-0.501668215417738
ACH-000361,-1.0747115109421892
ACH-000362,-0.7282492255252525
ACH-000363,-0.2525730767950691
ACH-000364,-0.979334583585862
ACH-000365,-0.8209856054463306
ACH-000366,-1.0106639847637058
ACH-000368,-1.4281572547818162
ACH-000374,-1.1909334525258914
ACH-000375,-0.7267758488100443
ACH-000376,-0.9042124256733404
ACH-000381,-0.8262286887582282
ACH-000383,-0.7233647295280435
ACH-000387,-0.9112373887318174
ACH-000389,-1.0312984493801904
ACH-000390,-0.7117845031766207
ACH-000393,-0.8292120620006637
ACH-000395,-0.8166462212127914
ACH-000396,-0.8122926486860781
ACH-000397,-1.2219156565707343
ACH-000401,-0.7579587684588993
ACH-000402,-0.6069081196025501
ACH-000403,-0.6358678971736386
ACH-000404,-0.5719574217486024
ACH-000406,-0.7359443840546106
ACH-000407,-1.1210493038369658
ACH-000408,-1.1066266445929278
ACH-000410,-1.0723476623681698
ACH-000411,-0.532649082803199
ACH-000414,-0.6393974548407432
ACH-000415,-1.0950907803401826
ACH-000416,-0.7603132223522417
ACH-000420,-0.8456768265895833
ACH-000421,-0.19138130431238776
ACH-000424,-0.9302380342714706
ACH-000425,-0.4891939400311488
ACH-000426,-0.5237162276111116
ACH-000427,-0.5878289272779031
ACH-000433,-0.8949765850763223
ACH-000435,-0.8871666681588191
ACH-000436,-0.3268714544624667
ACH-000444,-1.0365552291035012
ACH-000445,-1.2735800616451591
ACH-000448,-0.8406909774917627
ACH-000450,-0.6560400408904448
ACH-000452,-1.0126603698008043
ACH-000454,-1.0414550380050664
ACH-000458,-0.856549544267387
ACH-000459,-0.7580823272137224
ACH-000460,-0.9882009134848022
ACH-000461,-0.8357144820997737
ACH-000463,-0.8267384531352426
ACH-000464,-1.1054801090519826
ACH-000466,-0.9813975161986228
ACH-000467,-0.7833527653217673
ACH-000468,-0.9002000091894515
ACH-000469,-1.138572173786312
ACH-000470,-0.9317539745465048
ACH-000471,-1.1288456229015684
ACH-000472,-1.1275917969974332
ACH-000473,-1.1424387834938663
ACH-000475,-0.9188442166898352
ACH-000476,-0.8459442637275152
ACH-000477,-0.7533590103579993
ACH-000479,-1.1014865807159675
ACH-000480,-1.234061429042706
ACH-000481,-0.4276512444151101
ACH-000483,-0.5974967759532401
ACH-000484,-0.419433299751088
ACH-000485,-0.8315779595513736
ACH-000486,-0.9132153352586194
ACH-000487,-0.9341758393073354
ACH-000488,-0.7308468121103682
ACH-000490,-0.9706411518932486
ACH-000491,-0.5303435521754357
ACH-000495,-0.7754971170599195
ACH-000496,-1.1431368529457466
ACH-000499,-0.9180708055737438
ACH-000500,-0.8315964226155058
ACH-000502,-0.6508873227440317
ACH-000503,-0.9362326649486588
ACH-000505,-0.8470969898315623
ACH-000507,-0.7513308286756121
ACH-000510,-1.014952697685663
ACH-000511,-0.9272684686158256
ACH-000512,-0.6788359203689329
ACH-000516,-0.1583939879069666
ACH-000517,-0.7942850486256399
ACH-000518,-0.8034005992663307
ACH-000520,-0.9118477981551716
ACH-000521,-0.9076508431256812
ACH-000522,-1.276195944750956
ACH-000524,-0.4068328993286483
ACH-000527,-0.7845509988977742
ACH-000528,-0.6224803079865563
ACH-000537,-0.7645171590350145
ACH-000541,-0.5173617949985174
ACH-000542,-1.157128553196175
ACH-000544,-0.9708502850224009
ACH-000545,-1.0462666301498589
ACH-000547,-0.8282492633234108
ACH-000548,-0.7190715254499405
ACH-000549,-0.9305759442264459
ACH-000550,-0.7768526043989344
ACH-000552,-0.9284102848225522
ACH-000556,-0.7164697486497205
ACH-000557,-0.26504928453496324
ACH-000569,-0.7999810226340791
ACH-000570,-1.0636817780740258
ACH-000571,-0.9491434062812788
ACH-000573,-0.8032050009891558
ACH-000576,-0.6425479815475378
ACH-000579,-1.2258160859848846
ACH-000580,-0.8045353398650861
ACH-000584,-1.0111587489002676
ACH-000585,-1.1787624483940589
ACH-000588,-0.8228407298199515
ACH-000589,-0.6312488328603154
ACH-000591,-1.1587572509026631
ACH-000593,-0.8391837519097077
ACH-000600,-0.3194868792682777
ACH-000601,-0.8388312708835738
ACH-000605,-0.9907012950148616
ACH-000606,-0.939533290901548
ACH-000608,-0.28787520868636546
ACH-000614,-1.0164397133483576
ACH-000616,-0.8439329129923773
ACH-000618,-0.9359893816151391
ACH-000619,-0.9760436387958068
ACH-000620,-0.9574987832205892
ACH-000621,-0.454098720111719
ACH-000622,-0.5692512088758619
ACH-000623,-0.6761247323469572
ACH-000624,-0.3564921177993326
ACH-000627,-1.096056289566715
ACH-000630,-0.9726691773782568
ACH-000631,-1.0306339541958007
ACH-000632,-1.1703080397422152
ACH-000633,-0.4352844878133828
ACH-000637,-0.8375982974052791
ACH-000638,-0.939031235303417
ACH-000646,-0.6175342943077433
ACH-000647,-0.737026389966256
ACH-000648,-0.8386422526260078
ACH-000649,-1.0514483719580552
ACH-000651,-1.0284506622506489
ACH-000652,-0.7671937976998068
ACH-000653,-0.21823510583732528
ACH-000657,-0.8030605166734159
ACH-000658,-0.5683322610554882
ACH-000661,-1.044524360238372
ACH-000662,-0.7353697616830593
ACH-000663,-0.7428499682358781
ACH-000665,-0.8535760008633925
ACH-000671,-0.9919071804633592
ACH-000672,-1.0749303004944293
ACH-000673,-0.8978795471287851
ACH-000676,-0.941556632363954
ACH-000677,-0.8269674202089533
ACH-000681,-0.8715931501290441
ACH-000683,-0.6803715104881026
ACH-000684,-1.2644129715516963
ACH-000688,-0.8176724703504054
ACH-000693,-0.8343481703540923
ACH-000694,-0.8803359382006604
ACH-000695,-0.5398806350629589
ACH-000696,-0.9568924476651068
ACH-000697,-0.8291473958873399
ACH-000699,-0.6109833488830471
ACH-000701,-0.6178486894900417
ACH-000706,-0.9620356319208954
ACH-000711,-1.0949000280978218
ACH-000713,-1.0484291777470012
ACH-000714,-0.7701791922043612
ACH-000718,-0.9675880044531382
ACH-000720,-0.9763329322016616
ACH-000721,-1.01572791527269
ACH-000724,-0.6580166218472124
ACH-000725,-0.3856569468616536
ACH-000732,-0.8385140327153553
ACH-000734,-1.0406567424246231
ACH-000735,-1.1582459843051391
ACH-000736,-0.8056126557820453
ACH-000738,-1.0447632227028447
ACH-000746,-0.930851851306842
ACH-000747,-0.9228776963005956
ACH-000748,-1.0707733015260874
ACH-000753,-1.0868837266880342
ACH-000756,-1.119445608898112
ACH-000757,-1.2029016014306622
ACH-000758,-0.8607214393504897
ACH-000760,-0.6621841637013355
ACH-000762,-1.0297352070792944
ACH-000763,-0.3127135137936604
ACH-000764,-0.9181918471416444
ACH-000765,-1.2783024478799867
ACH-000766,-0.8128244433848467
ACH-000767,-0.7078191247043465
ACH-000768,-1.1091752874741383
ACH-000769,-0.9499578309573862
ACH-000770,-0.881677318901698
ACH-000771,-0.8690317001647525
ACH-000773,-0.4164023216848515
ACH-000776,-0.8254843442312748
ACH-000777,-0.974117898613886
ACH-000778,-1.051929162271803
ACH-000781,-0.9438496883196804
ACH-000782,-0.6342472266733525
ACH-000783,-1.0335128913536056
ACH-000784,-0.8880758851652145
ACH-000785,-0.7987965227659984
ACH-000787,-0.9576443671480809
ACH-000788,-0.9633871382358804
ACH-000791,-0.4342617233480472
ACH-000792,-1.037510186501002
ACH-000794,-0.8985747514435763
ACH-000796,-0.7799221450559544
ACH-000798,-0.7736791663850809
ACH-000799,-0.520935023611387
ACH-000800,-0.8830332683552486
ACH-000802,-0.9621540439937032
ACH-000804,-0.7964790125147602
ACH-000805,-0.6905345939615819
ACH-000809,-0.8755077570301745
ACH-000810,-1.065614766649913
ACH-000811,-0.9919792603942
ACH-000817,-0.8148600948698284
ACH-000819,-0.937464746676064
ACH-000820,-1.2531121190721155
ACH-000821,-0.6164549208045775
ACH-000822,-0.6712080457574865
ACH-000823,-0.7713337231525769
ACH-000824,-0.9997751879493706
ACH-000827,-0.9384471864990276
ACH-000829,-0.7660968042134659
ACH-000831,-0.8995838759687772
ACH-000832,-0.9127128482709772
ACH-000833,-0.8564716550898855
ACH-000834,-0.998857283129382
ACH-000835,-1.0921910960116394
ACH-000836,-0.9379172639228194
ACH-000837,-0.9372530548916874
ACH-000838,-0.6435085721933719
ACH-000839,-1.1754959967039145
ACH-000840,-0.6880824197293506
ACH-000841,-0.6968796185833713
ACH-000843,-0.739818219217491
ACH-000846,-0.7772904783214781
ACH-000847,-1.1311616736408112
ACH-000848,-0.9187936386222992
ACH-000849,-1.0871310639853886
ACH-000851,-1.015145972796766
ACH-000855,-1.0797646229786917
ACH-000856,-0.8119155409854588
ACH-000858,-0.8488064850626418
ACH-000859,-1.2179438064464303
ACH-000861,-0.8501865673380161
ACH-000862,-0.41706284772702906
ACH-000865,-0.8842255702679711
ACH-000866,-0.9918316629962062
ACH-000867,-0.6455022366310365
ACH-000869,-0.6746135564835358
ACH-000872,-1.038120750525032
ACH-000873,-0.9390542919892984
ACH-000876,-0.35394342546894825
ACH-000878,-1.0466086732462636
ACH-000880,-0.8483163827842741
ACH-000881,-0.9588665177534008
ACH-000882,-0.7429760867210359
ACH-000884,-1.0525447283284186
ACH-000885,-0.7709239078355696
ACH-000887,-0.9687328879961988
ACH-000889,-0.7756390560414147
ACH-000896,-1.160267865047365
ACH-000898,-0.1850124928672118
ACH-000900,-0.8120032517887278
ACH-000901,-1.2041714040606792
ACH-000905,-0.9997272826025976
ACH-000906,-1.0662983523607599
ACH-000907,-0.5827805579453895
ACH-000910,-0.8590582729392439
ACH-000911,-0.8588414361282514
ACH-000912,-0.9156449344958224
ACH-000913,-0.993228325121491
ACH-000915,-1.1445757171582396
ACH-000916,-0.9680232397735132
ACH-000917,-0.9408618926288296
ACH-000920,-0.7483076809139703
ACH-000921,-0.7835897060180635
ACH-000924,-0.8398033819801427
ACH-000926,-0.8705238172223643
ACH-000928,-0.8569968343069317
ACH-000929,-0.7959105860604865
ACH-000932,-1.1270251689161113
ACH-000935,-0.9841714007748816
ACH-000936,-0.9135480771248904
ACH-000937,-1.058755585253214
ACH-000938,-0.9780578879328292
ACH-000939,-0.9171196968511188
ACH-000941,-0.5841617015948112
ACH-000943,-0.8792011357748388
ACH-000946,-0.7937568381375719
ACH-000947,-0.8516279154811159
ACH-000948,-0.7442039051163806
ACH-000950,-0.9927224152198544
ACH-000953,-0.9012428815253606
ACH-000954,-1.183392617665999
ACH-000957,-0.942732762395048
ACH-000958,-0.9626002199600882
ACH-000960,-0.8952536992589081
ACH-000963,-1.0574486647926578
ACH-000968,-0.8376990714646829
ACH-000969,-0.7470320336389089
ACH-000972,-0.7944859211063671
ACH-000973,-1.0160831180765515
ACH-000974,-0.7659958298595929
ACH-000978,-0.8602552966541173
ACH-000984,-0.8199581914022225
ACH-000986,-1.04925160867306
ACH-000988,-0.9995007275407471
ACH-000993,-0.7378556513307349
ACH-000994,-0.46419949369631297
ACH-000996,-0.8335791315876259
ACH-001001,-0.8914666897259911
ACH-001020,-0.9798171261181025
ACH-001028,-1.022907542253239
ACH-001031,-0.8795033536289761
ACH-001038,-0.657309212930168
ACH-001048,-0.9043890204599062
ACH-001050,-1.1432191874393058
ACH-001053,-0.9905034864179928
ACH-001054,-1.027500247495809
ACH-001061,-0.8692169728190439
ACH-001067,-0.6195201399657846
ACH-001075,-0.9059218705861052
ACH-001096,-0.8978051790070855
ACH-001111,-1.0242937952936888
ACH-001119,-0.6234791543980579
ACH-001128,-0.8572692932150142
ACH-001134,-0.455618252375264
ACH-001151,-1.008538156050018
ACH-001163,-0.7975433459047294
ACH-001164,-0.7544027958235965
ACH-001183,-0.8488345965807269
ACH-001192,-0.8743289920721901
ACH-001193,-1.1025581376273406
ACH-001196,-0.8115914774071453
ACH-001197,-0.7037415616989793
ACH-001205,-0.963219883268772
ACH-001211,-1.0733062823533466
ACH-001212,-0.9608903891395686
ACH-001228,-0.8521050576034394
ACH-001232,-1.2368863914502324
ACH-001239,-0.9415301183994774
ACH-001270,-1.048152711650472
ACH-001274,-0.6893395451241229
ACH-001275,-0.8318193568710581
ACH-001277,-1.0381560337265838
ACH-001278,-0.9044329677522052
ACH-001280,-0.6692981212226706
ACH-001283,-0.8885638660867482
ACH-001289,-0.6071673523246458
ACH-001300,-0.7773800130717977
ACH-001301,-0.9161158962158352
ACH-001302,-0.6721736553702835
ACH-001306,-1.0887043086915271
ACH-001318,-1.1980026828105519
ACH-001322,-0.8073248082620903
ACH-001328,-0.8799892950897776
ACH-001332,-1.190804362658589
ACH-001336,-1.2348424287210311
ACH-001346,-0.8185333277284216
ACH-001353,-0.988237500119904
ACH-001354,-0.8011387009284344
ACH-001367,-1.149858076750237
ACH-001368,-1.0212385545357423
ACH-001374,-0.9912597309959902
ACH-001377,-0.8925308379692406
ACH-001380,-0.8375990054431636
ACH-001391,-0.8897655454001258
ACH-001408,-0.7967491945414983
ACH-001430,-0.9697337369239384
ACH-001431,-0.8814219473357188
ACH-001450,-0.8337829000134392
ACH-001496,-0.8361822867932299
ACH-001500,-0.934179122152261
ACH-001523,-0.9976156955974456
ACH-001532,-0.7048493887873931
ACH-001550,-0.880543139217915
ACH-001552,-1.3586994348049626
ACH-001554,-0.8877906400093291
ACH-001654,-0.7867157783135781
ACH-001735,-0.8040780365897612
ACH-001736,-0.8523611246817601
ACH-001737,-0.5103178630224454
ACH-001740,-0.8861628805905629
ACH-001745,-0.7822808006180987
ACH-001765,-0.9484857996425494
