,CDH9 (1007)
ACH-000004,0.09682178535355186
ACH-000005,-0.1457483066477212
ACH-000007,0.0025587609311715897
ACH-000009,0.0931865545361553
ACH-000011,0.18868931869868533
ACH-000012,0.010596027515912486
ACH-000013,0.030578268492156307
ACH-000014,0.029602112080210886
ACH-000015,0.04616755044671805
ACH-000017,0.09169159006709636
ACH-000018,0.045812926927349916
ACH-000019,0.1532162852925321
ACH-000021,0.13562990481093545
ACH-000022,0.016437943145515575
ACH-000025,0.04714985724196055
ACH-000028,0.15092246014292066
ACH-000030,0.12682149950741314
ACH-000035,0.1650910809966383
ACH-000036,0.18447822325003232
ACH-000037,-0.05165223529894688
ACH-000039,0.16877619506701402
ACH-000040,0.05475019850166378
ACH-000041,0.3333844142547801
ACH-000042,0.015194600628285268
ACH-000045,-0.030175844746177724
ACH-000047,0.12702436407719805
ACH-000052,-0.2404803765093956
ACH-000053,0.08368916906273106
ACH-000054,-0.014665824167204853
ACH-000055,0.016686347176028248
ACH-000060,0.0947437534048109
ACH-000067,0.17671013079216238
ACH-000070,0.020035766469427004
ACH-000075,0.1786804081533611
ACH-000078,0.04609640033321751
ACH-000082,0.1582717907288029
ACH-000085,-0.04668702461768858
ACH-000086,0.21704200312541094
ACH-000087,0.3250960008858905
ACH-000092,-0.015980731197936637
ACH-000095,0.045927599397302836
ACH-000097,0.10528575476933424
ACH-000098,0.016672367157046113
ACH-000099,-0.002384390738999926
ACH-000108,0.11062599507882477
ACH-000113,-0.02949838985626768
ACH-000116,0.02845538103056397
ACH-000118,0.0969053842156354
ACH-000120,0.12325880835682282
ACH-000123,-0.0939982279715842
ACH-000127,0.06379631706530314
ACH-000128,-0.056257805057761165
ACH-000132,-0.026267538138826832
ACH-000133,0.019426747509042618
ACH-000137,0.16894096836099298
ACH-000138,0.007345922651840064
ACH-000142,0.021423484140881844
ACH-000143,0.0744145080887446
ACH-000146,-0.1045071233709965
ACH-000148,0.06609629945064588
ACH-000150,-0.0017687037647172391
ACH-000152,-0.006844047283045743
ACH-000153,-0.08287106441691124
ACH-000159,0.039123797099146686
ACH-000160,0.06472476594966396
ACH-000163,-0.08749201005276587
ACH-000167,-0.15321955939399598
ACH-000168,0.06781264885993134
ACH-000169,0.13425788791391768
ACH-000178,0.04933206156258079
ACH-000183,0.016398694156498694
ACH-000188,0.16964245562658026
ACH-000189,-0.08909894108439324
ACH-000190,0.11909135590358196
ACH-000198,0.009784692855182095
ACH-000203,-0.07321299183925653
ACH-000204,-0.05900915541196641
ACH-000206,-0.10205288798501007
ACH-000207,0.027804518597511825
ACH-000208,0.23415580031084565
ACH-000210,-0.03220681050120679
ACH-000211,-0.05021743854331325
ACH-000215,0.13060827447138734
ACH-000221,0.10379124675923122
ACH-000222,-0.16989448095960252
ACH-000223,0.10535401138938903
ACH-000226,0.058000695679826374
ACH-000227,0.038117135136755284
ACH-000228,0.115807020086805
ACH-000231,0.12628627301635034
ACH-000232,-0.03143994466745139
ACH-000233,0.11088839012923893
ACH-000234,0.03939122809362147
ACH-000235,0.058375108399780315
ACH-000237,0.07155373650334622
ACH-000238,0.03451002465534468
ACH-000242,0.33148018489414083
ACH-000243,0.05555965439932552
ACH-000244,0.05696111525994274
ACH-000246,0.10441247335573407
ACH-000248,0.07888562844399526
ACH-000250,0.10304289279665052
ACH-000251,0.022558042809372462
ACH-000252,-0.059059409293031315
ACH-000253,0.09346826228974454
ACH-000255,0.21579632960865147
ACH-000256,0.03945591508120421
ACH-000257,0.11856455945608015
ACH-000258,0.07149693174074975
ACH-000259,0.07387020338277961
ACH-000260,0.06104675485998535
ACH-000261,0.09602753151411776
ACH-000262,0.1142268285611641
ACH-000263,0.004650969206143429
ACH-000264,0.07523509701863568
ACH-000265,0.08435784393557552
ACH-000266,-0.05592326868656603
ACH-000272,0.008681442427997477
ACH-000274,0.11364487994999778
ACH-000277,0.026442886274977085
ACH-000278,0.07864708830559257
ACH-000279,-0.043559353706400815
ACH-000280,-0.03225578583830002
ACH-000281,0.05699651688113155
ACH-000288,0.013014825490297552
ACH-000291,0.05452391524980151
ACH-000293,0.049141203420683656
ACH-000294,0.01812217596667065
ACH-000295,-0.0326912828092818
ACH-000296,0.19320134269559164
ACH-000302,0.08769649116627193
ACH-000304,0.2331149639933951
ACH-000307,0.10568968549101362
ACH-000308,0.11275658459646515
ACH-000310,-0.01933410891595504
ACH-000311,0.11303386514452105
ACH-000312,0.04686805572297527
ACH-000315,0.1765072138770185
ACH-000316,-0.01589670638470694
ACH-000317,-0.031824528443817265
ACH-000318,0.11401441737489855
ACH-000319,-0.14360360263231
ACH-000320,0.08995846968135499
ACH-000322,0.1253474947684407
ACH-000323,0.06676796099098578
ACH-000324,-0.029718192920165656
ACH-000329,-0.018038658160424086
