,SPATA13 (221178)
ACH-000004,0.02962644552061333
ACH-000005,-0.3042415888937544
ACH-000007,-0.3294646832491769
ACH-000009,-0.1146922795030084
ACH-000011,-0.2440999940689415
ACH-000012,-0.2325900299775435
ACH-000013,-0.17914929623372647
ACH-000014,0.07380960601768957
ACH-000015,-0.28207605336197833
ACH-000017,-0.13266200550015153
ACH-000018,-0.1854106607565268
ACH-000019,-0.20736963148281656
ACH-000021,-0.16342205216815842
ACH-000022,-0.1518798827668004
ACH-000025,-0.0779181537983768
ACH-000028,-0.18513422512670635
ACH-000030,-0.13208252220482006
ACH-000035,-0.2977612842468209
ACH-000036,-0.1741536635875353
ACH-000037,-0.2131603776252167
ACH-000039,-0.16179690173246095
ACH-000040,-0.07407123940436784
ACH-000041,-0.01896249824242876
ACH-000042,-0.30619210037399724
ACH-000045,-0.040917793447399285
ACH-000047,-0.3219241892540439
ACH-000052,-0.4777446386470745
ACH-000053,-0.24956395842751844
ACH-000054,-0.16388802094013755
ACH-000055,-0.3306233991095736
ACH-000060,-0.40706989129919
ACH-000067,-0.4053782622547753
ACH-000070,-0.3362075022582159
ACH-000075,-0.2017286483136738
ACH-000078,-0.4084267938956653
ACH-000082,-0.22473920537848607
ACH-000085,-0.027261538751129088
ACH-000086,-0.2940914052907342
ACH-000087,-0.1863629937249579
ACH-000092,-0.2420337298237597
ACH-000095,-0.2105629887876086
ACH-000097,-0.5825036860416763
ACH-000098,-0.10721609169476463
ACH-000099,-0.1413402260088701
ACH-000108,-0.1885080453930888
ACH-000113,-0.22737046473804676
ACH-000116,-0.18946142220561216
ACH-000118,-0.21359464377773385
ACH-000120,-0.060127688484240015
ACH-000123,-0.2970760290411936
ACH-000127,-0.21676409207506425
ACH-000128,-0.3100630155635095
ACH-000132,-0.2408255725730547
ACH-000133,-0.17936770244176128
ACH-000137,-0.011341982612001448
ACH-000138,-0.1232980205858022
ACH-000142,-0.2080717838708623
ACH-000143,-0.03971821924711502
ACH-000146,-0.071083302638024
ACH-000148,-0.2193921328753792
ACH-000150,-0.3160962725982597
ACH-000152,-0.16447561689333529
ACH-000153,-0.15296383427821478
ACH-000159,-0.3682249099553458
ACH-000160,-0.027782699425716914
ACH-000163,-0.20380529313155454
ACH-000167,-0.04700517316145382
ACH-000168,-0.2717788287594389
ACH-000169,-0.2045376607380507
ACH-000178,-0.2157799045534176
ACH-000183,0.013967127592615777
ACH-000188,-0.2580926132196503
ACH-000189,-0.4480104636165216
ACH-000190,-0.10908314817834668
ACH-000198,-0.1318854783151107
ACH-000203,-0.3532192290766761
ACH-000204,-0.06708837955079643
ACH-000206,-0.053824561933760194
ACH-000207,-0.21508757905634135
ACH-000208,-0.4999109375916512
ACH-000210,-0.1882419139361732
ACH-000211,-0.2765795133775977
ACH-000215,-0.18498896431654516
ACH-000221,-0.4669341946386569
ACH-000222,-0.16316589141190505
ACH-000223,-0.19938891436978173
ACH-000226,-0.18632316378830774
ACH-000227,-0.21844081164749132
ACH-000228,-0.3546325870895087
ACH-000231,-0.1995180928109063
ACH-000232,-0.09566135744793478
ACH-000233,-0.12586043205324365
ACH-000234,-0.08956096319311149
ACH-000235,-0.12171527947989992
ACH-000237,-0.17443144681292522
ACH-000238,-0.10632238516331728
ACH-000242,-0.4496741798127656
ACH-000243,-0.07811877300503185
ACH-000244,-0.3325626537759203
ACH-000246,-0.2337514541131572
ACH-000248,-0.05126710685265205
ACH-000250,-0.12571648514778408
ACH-000251,-0.20007342825475208
ACH-000252,-0.164767955007139
ACH-000253,0.007082676854490312
ACH-000255,-0.2544360475944117
ACH-000256,-0.2511992440548922
ACH-000257,-0.2619286948255725
ACH-000258,-0.21470786364155034
ACH-000259,-0.13921603746955868
ACH-000260,-0.14888426909847596
ACH-000261,-0.15910014884373844
ACH-000262,-0.11703921918370508
ACH-000263,-0.21947428845015726
ACH-000264,-0.2053709533744349
ACH-000265,-0.29329197559612824
ACH-000266,-0.2423754114177781
ACH-000272,-0.0989153754363046
ACH-000274,-0.104372080671351
ACH-000277,-0.02354544516448351
ACH-000278,-0.33267242215278325
ACH-000279,-0.14399217655572738
ACH-000280,-0.057112397272554974
ACH-000281,-0.2316818054293029
ACH-000288,-0.2677650326925473
ACH-000291,-0.23195817205162625
ACH-000293,-0.11879058055454575
ACH-000294,-0.18300572514971045
ACH-000295,-0.23269644836768966
ACH-000296,-0.027101819085840025
ACH-000302,-0.22330784570778414
ACH-000304,-0.182922902993146
ACH-000307,-0.18058893051643565
ACH-000308,-0.13665744082959652
ACH-000310,-0.2884542373271798
ACH-000311,-0.1189207557153152
ACH-000312,-0.039527294581282346
ACH-000315,-0.14403166491467356
ACH-000316,-0.29853279489500195
ACH-000317,-0.10975998405677906
ACH-000318,0.00722354412412247
ACH-000319,-0.12828622318790986
ACH-000320,0.2029779470398496
ACH-000322,-0.27609684605019336
ACH-000323,-0.3936403088454899
ACH-000324,-0.1278366781540926
ACH-000329,-0.12294622944257813
ACH-000330,-0.43138286979352003
ACH-000331,-0.1131778140937065
ACH-000332,-0.06989910761821222
ACH-000334,-0.13405817262055486
ACH-000335,-0.2295428370097863
ACH-000336,-0.1900349868306573
ACH-000337,0.22372426361457354
ACH-000338,-0.34545654844940565
ACH-000339,-0.09085996132842833
ACH-000341,-0.027286802382955826
ACH-000348,-0.09844454671279318
ACH-000350,-0.1465567838602327
ACH-000352,-0.13992132793148848
ACH-000356,-0.07177317098694395
ACH-000361,-0.2484378631289338
ACH-000362,-0.10443261838588323
ACH-000363,-0.15744876383209588
ACH-000364,-0.1465158421478003
ACH-000365,-0.3086724682104483
ACH-000366,-0.11198631432808036
ACH-000368,-0.012132863608030113
ACH-000374,-0.2146001590747243
ACH-000375,-0.2694991107118465
ACH-000376,-0.1755613120943832
ACH-000381,-0.4613074817548353
ACH-000383,-0.3431806299812599
ACH-000387,-0.1714782892589386
ACH-000389,-0.1468294741717044
ACH-000390,-0.19555187123532006
ACH-000393,-0.3101570776028963
ACH-000395,-0.5814503728930029
ACH-000396,-0.4111932131658249
ACH-000397,-0.21750823600390304
ACH-000401,-0.009112768147371407
ACH-000402,-0.18900805970453768
ACH-000403,-0.3470067005876764
ACH-000404,-0.3073774084779313
ACH-000406,-0.21631168697592107
ACH-000407,-0.18774398908212708
ACH-000408,-0.3790241264869456
ACH-000410,-0.14089031740862004
ACH-000411,-0.24750752489718855
ACH-000414,-0.12292369599363093
ACH-000415,-0.4244522244356294
ACH-000416,-0.1631297002338363
ACH-000420,-0.1857624489989177
ACH-000421,-0.16672221531413645
ACH-000424,-0.2819183144188235
ACH-000425,-0.25704757264634204
ACH-000426,-0.11316492197603635
ACH-000427,-0.29176982806387103
ACH-000433,-0.16220148931743356
ACH-000435,-0.7233727593041701
ACH-000436,-0.16273676990426872
ACH-000444,-0.12326084046793165
ACH-000445,-0.08799997377327684
ACH-000448,-0.21397421058879024
ACH-000450,-0.04959498816046538
ACH-000452,-0.16729608812057578
ACH-000454,-0.2758052728413275
ACH-000458,-0.17397044831301586
ACH-000459,-0.056801575305300625
ACH-000460,-0.421394909173336
ACH-000461,-0.16674478755364008
ACH-000463,-0.20203802502134124
ACH-000464,-0.1267702270353658
ACH-000466,-0.3781923253410633
ACH-000467,-0.10697431150592364
ACH-000468,-0.1857351675198664
ACH-000469,-0.295173202546864
ACH-000470,-0.041288508269006284
ACH-000471,-0.2690132611972844
ACH-000472,-0.1622478574557054
ACH-000473,-0.262923265472298
ACH-000475,-0.20657572972162888
ACH-000476,0.0015848876978780825
ACH-000477,0.07235208910896697
ACH-000479,-0.20222972418248328
ACH-000480,-0.08825275905215654
ACH-000481,-0.11065347523712107
ACH-000483,-0.052879583348781116
ACH-000484,-0.172275920344415
ACH-000485,-0.2452096328215364
ACH-000486,-0.3102055143516731
ACH-000487,-0.15354984001164276
ACH-000488,-0.11336544498127825
ACH-000490,-0.17427294958265574
ACH-000491,-0.16792367563475655
ACH-000495,-0.08866667226298057
ACH-000496,-0.2875777134711339
ACH-000499,-0.32741333679253765
ACH-000500,-0.027813419420332997
ACH-000502,-0.11610876017875325
ACH-000503,-0.2656231839905555
ACH-000505,-0.20640258055931046
ACH-000507,-0.3435546203465584
ACH-000510,-0.23452367984576505
ACH-000511,-0.13692070656664512
ACH-000512,-0.0626578481028294
ACH-000516,-0.2347187744807409
ACH-000517,-0.12785679136151418
ACH-000518,-0.2525840262325306
ACH-000520,-0.26730641913997355
ACH-000521,-0.09817399932123258
ACH-000522,-0.2081422173248224
ACH-000524,-0.2448743590752215
ACH-000527,-0.14609715990351782
ACH-000528,-0.3244993889740101
