,ALG5 (29880)
ACH-000004,-0.0951004630320375
ACH-000005,-0.14724856624144805
ACH-000007,-0.3050769611882642
ACH-000009,-0.12354355571030898
ACH-000011,-0.4351791644130483
ACH-000012,-0.15795757627389898
ACH-000013,-0.2657382140724166
ACH-000014,-0.18882377129770805
ACH-000015,-0.28861066047018913
ACH-000017,-0.2115548694296407
ACH-000018,-0.449311739934904
ACH-000019,-0.2531198190305602
ACH-000021,-0.09695180994272676
ACH-000022,-0.07472797642518056
ACH-000025,-0.28386102872243524
ACH-000028,-0.1293010272543869
ACH-000030,-0.19461560351553606
ACH-000035,-0.5039716853508391
ACH-000036,-0.3672688300936763
ACH-000037,-0.17394728922766015
ACH-000039,-0.3166078998271269
ACH-000040,-0.2572794431604548
ACH-000041,-0.09369272666352328
ACH-000042,-0.1389827541202724
ACH-000045,0.011009987115130859
ACH-000047,-0.10737389048719367
ACH-000052,-0.3257394926317124
ACH-000053,-0.10167858946307204
ACH-000054,-0.268545327874754
ACH-000055,-0.28659810008455305
ACH-000060,-0.3281821880277609
ACH-000067,-0.2314034987188729
ACH-000070,-0.26683825596818395
ACH-000075,-0.2623889605363492
ACH-000078,-0.2962276496109959
ACH-000082,-0.2640129364652578
ACH-000085,-0.0440048288452636
ACH-000086,-0.3695303224005388
ACH-000087,-0.1900359382918844
ACH-000092,-0.2689819102447568
ACH-000095,-0.20422362081483392
ACH-000097,-0.26793756718195083
ACH-000098,-0.11325344082861985
ACH-000099,-0.2847113121079147
ACH-000108,-0.2385179415572519
ACH-000113,-0.3110709174119792
ACH-000116,-0.2825004663150315
ACH-000118,-0.3812639482816425
ACH-000120,-0.2885574591162051
ACH-000123,-0.22403537121983955
ACH-000127,-0.2654505881854041
ACH-000128,-0.11713879243224032
ACH-000132,-0.5235200171679364
ACH-000133,-0.2115788322051538
ACH-000137,-0.0771194251135369
ACH-000138,-0.15997021024034833
ACH-000142,-0.4378430243661289
ACH-000143,-0.11055044475617816
ACH-000146,-0.0698809108690392
ACH-000148,-0.12359791292160628
ACH-000150,-0.2574289134982177
ACH-000152,-0.3440421766791921
ACH-000153,-0.6813542057263581
ACH-000159,-0.2707994016048703
ACH-000160,-0.050996138356210086
ACH-000163,-0.5262051843377319
ACH-000167,-0.1134008241206239
ACH-000168,-0.20624628828231464
ACH-000169,-0.25276996542666264
ACH-000178,-0.15451810905933153
ACH-000183,-0.3074007378941541
ACH-000188,-0.42251269182137213
ACH-000189,-0.535853212494506
ACH-000190,-0.17168285147231194
ACH-000198,-0.035979978317934085
ACH-000203,-0.5499003135578566
ACH-000204,-0.3359218195948732
ACH-000206,-0.2904297519668809
ACH-000207,-0.1182641962643034
ACH-000208,-0.031048031664471988
ACH-000210,0.0007615893185503784
ACH-000211,-0.10068858798168544
ACH-000215,-0.16759306177394198
ACH-000221,-0.14520609475985774
ACH-000222,-0.24934171011129544
ACH-000223,-0.2703310731218572
ACH-000226,-0.22647172694661005
ACH-000227,-0.11912332940365282
ACH-000228,-0.20381569082819725
ACH-000231,-0.1976376340002536
ACH-000232,-0.3825356032274924
ACH-000233,-0.14790863291232575
ACH-000234,-0.4068896893199153
ACH-000235,-0.2215533683904192
ACH-000237,-0.25945803916692844
ACH-000238,-0.2574876431796815
ACH-000242,-0.3859597973914312
ACH-000243,-0.20610085704869527
ACH-000244,-0.10513492632867782
ACH-000246,-0.16711636541641792
ACH-000248,-0.06863780162782712
ACH-000250,-0.2782838274341093
ACH-000251,-0.5739116382444863
ACH-000252,-0.3808863434197079
ACH-000253,-0.1757915934263314
ACH-000255,-0.2124965139222163
ACH-000256,-0.1479829847199149
ACH-000257,-0.2862937297225697
ACH-000258,-0.037511918718949336
ACH-000259,-0.15210000633975695
ACH-000260,-0.2738488607839294
ACH-000261,-0.2281991715208419
ACH-000262,-0.4920905542531929
ACH-000263,-0.4378039258026392
ACH-000264,-0.13835751622208095
ACH-000265,-0.11623033081944073
ACH-000266,-0.2436398567474693
ACH-000272,-0.2450600752289004
ACH-000274,-0.2403397478826963
ACH-000277,-0.032429007435743167
ACH-000278,-0.23174909782720146
ACH-000279,-0.03273397913630753
ACH-000280,-0.30885155080212595
ACH-000281,-0.1604126888560626
ACH-000288,-0.3598059257180977
ACH-000291,-0.06426899549861549
ACH-000293,-0.13070943824201112
ACH-000294,0.06435754035090381
ACH-000295,-0.3791208865723464
ACH-000296,-0.26414402261357445
ACH-000302,-0.21304172738994695
ACH-000304,-0.08773622110486687
ACH-000307,-0.2286460687198564
ACH-000308,-0.1825275281510412
ACH-000310,-0.21835715996504576
ACH-000311,-0.16697804218864867
ACH-000312,-0.09181995339918976
ACH-000315,-0.062094068930831615
ACH-000316,-0.29220848417954315
ACH-000317,-0.5886511741066625
ACH-000318,-0.1336544428803881
ACH-000319,-0.2877494002837467
ACH-000320,0.07402939686164364
ACH-000322,-0.024218814493184727
ACH-000323,-0.4319490912976306
ACH-000324,-0.3280912139723942
ACH-000329,-0.07970607875184238
ACH-000330,-0.11082568016128214
ACH-000331,-0.7286399988943659
ACH-000332,-0.08494309876529121
ACH-000334,-0.3063238801837026
ACH-000335,-0.038467584957452436
ACH-000336,-0.24437927860013198
ACH-000337,0.15046577660429586
ACH-000338,0.23014635943049375
ACH-000339,-0.2530258040861575
ACH-000341,-0.14866658659906948
ACH-000348,-0.2301801800152805
ACH-000350,-0.09942569465718616
ACH-000352,-0.19076993691432692
ACH-000356,-0.11940381731086334
ACH-000361,-0.14254657121823452
ACH-000362,-0.12204798073232605
ACH-000363,-0.7042772421077924
ACH-000364,-0.43006914232634696
ACH-000365,-0.1954576042870376
ACH-000366,-0.14773932976093485
ACH-000368,-0.2505465433852787
ACH-000374,-0.4283358391882443
ACH-000375,-0.2313816656578944
ACH-000376,-0.08070003674584371
ACH-000381,-0.32168519509677884
ACH-000383,-0.1241553959051582
ACH-000387,-0.0904135150543615
ACH-000389,-0.4911157888850692
ACH-000390,-0.4384843130037295
ACH-000393,-0.14370107904790125
ACH-000395,-0.2767511528545378
ACH-000396,-0.5657598520220796
ACH-000397,-0.4285797004658608
ACH-000401,-0.12777508034044993
ACH-000402,0.013087414502593877
ACH-000403,-0.1431616224749894
ACH-000404,-0.2926830758555275
ACH-000406,-0.06736543948893989
ACH-000407,-0.07439139040073807
ACH-000408,-0.376911372522338
ACH-000410,-0.1848128256268328
ACH-000411,-0.24316041612679856
ACH-000414,-0.3205502128797522
ACH-000415,-0.4793490433890363
ACH-000416,-0.25372479230406425
ACH-000420,-0.25972468126094195
ACH-000421,-0.22143456677606133
ACH-000424,-0.3568863863964897
ACH-000425,-0.2373456487908077
ACH-000426,-0.3854170685165067
ACH-000427,-0.1308753260842818
ACH-000433,-0.21502906401562924
ACH-000435,-0.17882343823647567
ACH-000436,-0.3329075469594381
ACH-000444,-0.1019056095972464
ACH-000445,-0.6757856957006719
ACH-000448,-0.12708476343328878
ACH-000450,-0.028909344645914662
ACH-000452,-0.35631593987597115
ACH-000454,-0.031376130452116666
ACH-000458,-0.19193466317231864
ACH-000459,-0.035153525969780226
ACH-000460,-0.34955035298992865
ACH-000461,-0.09849553390810857
ACH-000463,-0.0672812708964563
ACH-000464,-0.015051806356852281
ACH-000466,-0.24583203187534305
ACH-000467,-0.13747575548076865
ACH-000468,-0.0787201969641822
ACH-000469,-0.143545486919382
ACH-000470,-0.0659285745257206
ACH-000471,-0.3856931144693252
ACH-000472,-0.03849787473890595
ACH-000473,-0.16881395330632787
ACH-000475,-0.32030341978657395
ACH-000476,-0.19751411171844474
ACH-000477,0.09236273439593494
ACH-000479,-0.09415984629437538
ACH-000480,-0.4903056484016858
ACH-000481,-0.09039873720775983
ACH-000483,-0.13509283125652732
ACH-000484,-0.12917161498713162
ACH-000485,-0.28569779003561346
ACH-000486,-0.1586935367542313
ACH-000487,-0.1892888854508103
ACH-000488,-0.3201451485269843
ACH-000490,-0.3209473042774492
ACH-000491,-0.14518222643585812
ACH-000495,-0.0911409224698818
ACH-000496,-0.4658076591215805
ACH-000499,-0.12683898593247922
ACH-000500,-0.06880204231466268
ACH-000502,-0.07230941131490759
ACH-000503,-0.2788317879606235
ACH-000505,-0.10881996093862156
ACH-000507,-0.14379615035545285
ACH-000510,-0.1623111019257989
ACH-000511,-0.4876773334167787
ACH-000512,-0.1822142363930247
ACH-000516,-0.15960356750687385
ACH-000517,-0.04633120802229538
ACH-000518,-0.5620133116310161
ACH-000520,-0.033767299908269266
ACH-000521,-0.6921253253856102
ACH-000522,-0.14590566933014795
ACH-000524,-0.19257518445542954
ACH-000527,-0.3632973439399163
ACH-000528,-0.44961596835366574
ACH-000537,-0.2814214719759464
ACH-000541,-0.3207933350487377
ACH-000542,-0.17297119176127454
ACH-000544,-0.3123108522681832
ACH-000545,-0.3629321623478434
ACH-000547,-0.28646379256640764
ACH-000548,-0.5405843886332079
ACH-000549,-0.4513211060927098
ACH-000550,-0.3006277661493849
ACH-000552,-0.22812437813700706
ACH-000556,-0.2575315809331895
ACH-000557,-0.13273329435554485
ACH-000569,-0.13266122704377226
ACH-000570,-0.11119223420201234
ACH-000571,0.01155613930242903
ACH-000573,-0.2254234935790856
ACH-000576,-0.2975326146639598
ACH-000579,-0.06715657922579253
ACH-000580,0.0068501199195559435
ACH-000584,-0.08315305773739225
ACH-000585,-0.2982510555151385
ACH-000588,-0.3783449373290023
ACH-000589,-0.07761708568300266
ACH-000591,-0.2528490863685017
ACH-000593,-0.4815695073501409
ACH-000600,-0.4535201200197577
ACH-000601,-0.12275701375184915
ACH-000605,-0.2980010116632688
ACH-000606,-0.2665955477102396
ACH-000608,-0.07988708303470204
ACH-000614,-0.02046944050185564
ACH-000616,-0.11110399594453513
ACH-000618,-0.2989249895929149
ACH-000619,-0.2004349198167076
ACH-000620,-0.4006007176443776
ACH-000621,-0.2476062639883237
ACH-000622,-0.09753761753850684
ACH-000623,-0.16572368886276448
ACH-000624,-0.12061728357802155
ACH-000627,-0.2516426711652132
ACH-000630,-0.4011300965205928
ACH-000631,-0.25239488843252883
ACH-000632,-0.2790742954332265
ACH-000633,-0.17649421558074216
ACH-000637,-0.256652623020252
ACH-000638,-0.08697643643029615
ACH-000646,-0.25770546952766793
ACH-000647,-0.20036161320581736
ACH-000648,-0.17582036896148456
ACH-000649,-0.2823894854348103
ACH-000651,-0.04588181500756157
ACH-000652,-0.284811135957892
ACH-000653,-0.2366930545403129
ACH-000657,-0.348751329355378
ACH-000658,-0.2330384162523084
ACH-000661,-0.14060888509389718
ACH-000662,-0.16345248460983425
ACH-000663,-0.2867876973598046
ACH-000665,-0.22571542422157134
ACH-000671,-0.32743980174596843
ACH-000672,-0.2796975844601437
ACH-000673,-0.07853582338046447
ACH-000676,0.04685925615695604
ACH-000677,-0.12138590837206376
ACH-000681,-0.26746556388933024
ACH-000683,-0.08862099773705195
ACH-000684,-0.2726196745729407
ACH-000688,-0.2494605142716751
ACH-000693,-0.3154544575230783
ACH-000694,-0.0859085221615128
ACH-000695,-0.1679475883897174
ACH-000696,-0.16038979708783166
ACH-000697,-0.12576866645623253
ACH-000699,-0.13292866819740845
ACH-000701,-0.2910502397988711
ACH-000706,-0.4246904573430477
ACH-000711,-0.12734061869966756
ACH-000713,-0.4444362252163762
ACH-000714,-0.19401677267734474
ACH-000718,-0.3024016658628916
ACH-000720,-0.20877685726710815
ACH-000721,-0.17837274657538246
ACH-000724,-0.20477889390027448
ACH-000725,-0.14368878876165062
ACH-000732,-0.06790490761983306
ACH-000734,-0.36320858257846506
ACH-000735,-0.39438403618107776
ACH-000736,-0.09643918034873666
ACH-000738,-0.22152522300196464
ACH-000746,-0.0594863184695197
ACH-000747,-0.17917629017537898
ACH-000748,-0.08503748937461847
ACH-000753,-0.08694935757436276
ACH-000756,0.0338659525956132
ACH-000757,-0.12058020333670995
ACH-000758,-0.19249609368952067
ACH-000760,-0.058149250417280765
ACH-000762,-0.3884704608260843
ACH-000763,-0.3979997616680448
ACH-000764,-0.3155598103297678
ACH-000765,-0.16054817328363002
ACH-000766,-0.3640629483115737
ACH-000767,-0.10084813992346624
ACH-000768,-0.2564580349448581
ACH-000769,-0.3402629361833984
ACH-000770,-0.21334995407042395
ACH-000771,-0.4459447134572333
ACH-000773,-0.18449406358066772
ACH-000776,-0.14195058725543327
ACH-000777,-0.3223150350356326
ACH-000778,-0.2461829097055463
ACH-000781,-0.23519504261085603
ACH-000782,-0.3041697487817423
ACH-000783,-0.013275021785790743
ACH-000784,-0.35853247182659137
ACH-000785,-0.3876859536898349
ACH-000787,-0.4344069642638941
ACH-000788,-0.1982428143970698
ACH-000791,-0.17305730863732952
ACH-000792,-0.4376282225503016
ACH-000794,-0.172286092821039
ACH-000796,-0.05491274787207293
ACH-000798,0.03174296619380458
ACH-000799,0.014764739064310263
ACH-000800,-0.18080241528011576
ACH-000802,-0.17533640067806022
ACH-000804,-0.2251489656273824
ACH-000805,-0.005698928919919132
ACH-000809,-0.26476704229432824
ACH-000810,-0.08498074650972226
ACH-000811,-0.16789211874147816
ACH-000817,-0.558506321360883
ACH-000819,-0.16734238018789965
ACH-000820,-0.35611862385643583
ACH-000821,-0.3799221295930604
ACH-000822,-0.028016456113823158
ACH-000823,-0.06671513551739454
ACH-000824,-0.18124947860691096
ACH-000827,-0.08132102848142216
ACH-000829,-0.37431906252026254
ACH-000831,-0.1982249162414681
ACH-000832,-0.31202442576145595
ACH-000833,-0.2062616214213839
ACH-000834,-0.264157046726042
ACH-000835,-0.3476649421174781
ACH-000836,-0.7275635263103047
ACH-000837,-0.17667000252051912
ACH-000838,-0.3120979727503595
ACH-000839,-0.426228996458202
ACH-000840,-0.4415468878082711
ACH-000841,-0.2841184652319237
ACH-000843,-0.2102089284449642
ACH-000846,-0.2008407579889809
ACH-000847,-0.1665829758403612
ACH-000848,-0.19568397039348526
ACH-000849,-0.3561495154533986
ACH-000851,-0.19564360633597905
ACH-000855,-0.23505834492912425
ACH-000856,-0.32451244003206664
ACH-000858,-0.10191812817101893
ACH-000859,-0.20400071161934308
ACH-000861,-0.14377950361913186
ACH-000862,-0.2353579596476173
ACH-000865,-0.10411829195367674
ACH-000866,-0.22035373262057292
ACH-000867,-0.15022589655236734
ACH-000869,-0.11985502806559716
ACH-000872,-0.1807945651824678
ACH-000873,-0.15156149756613027
ACH-000876,-0.19531570915654184
ACH-000878,-0.1425135405913247
ACH-000880,-0.16373647478430298
ACH-000881,-0.20680832181491468
ACH-000882,-0.04238997850371155
ACH-000884,-0.10268404433712594
ACH-000885,-0.5498524038315623
ACH-000887,-0.4479016599047384
ACH-000889,-0.14604682679800762
ACH-000896,-0.26915202561770624
ACH-000898,-0.1346543683226759
