,KRT18 (3875)
ACH-000004,-0.04344406511721026
ACH-000005,-0.04973897814279218
ACH-000007,-0.3434114598883598
ACH-000009,-0.3313897484186814
ACH-000011,-0.10068388848271342
ACH-000012,-0.2905847258078316
ACH-000013,-0.3257006406186685
ACH-000014,-0.22773030405784156
ACH-000015,-0.24092332446072015
ACH-000017,-0.2667206524027945
ACH-000018,-0.25172530151200634
ACH-000019,-0.5334274087806367
ACH-000021,-0.305429680316783
ACH-000022,-0.38125220888303707
ACH-000025,-0.25982403834542417
ACH-000028,-0.33158457568145283
ACH-000030,-0.2351458624227015
ACH-000035,-0.3110105326692848
ACH-000036,-0.29557047014283216
ACH-000037,-0.10558033427690088
ACH-000039,-0.35352327649631665
ACH-000040,-0.2101329673513791
ACH-000041,-0.22740706569763094
ACH-000042,-0.22264753275804536
ACH-000045,-0.22328936861494225
ACH-000047,-0.4576794793300712
ACH-000052,-0.2006030673377267
ACH-000053,-0.3659218262038399
ACH-000054,-0.2694599218645381
ACH-000055,-0.2512478316158321
ACH-000060,-0.32612540208974394
ACH-000067,-0.2887512999355865
ACH-000070,-0.04500475865635322
ACH-000075,-0.4774406087776809
ACH-000078,-0.2987368331264653
ACH-000082,-0.3452192022391898
ACH-000085,-0.4375687834185421
ACH-000086,-0.43405153947588543
ACH-000087,-0.2447721356519949
ACH-000092,-0.32991740118952595
ACH-000095,-0.2373491331600882
ACH-000097,-0.2223236270255787
ACH-000098,-0.30214832970363964
ACH-000099,-0.24450038147987216
ACH-000108,-0.2325431481514164
ACH-000113,-0.3938174976347084
ACH-000116,-0.3300983338930017
ACH-000118,-0.25705735056368223
ACH-000120,-0.3999369520962799
ACH-000123,-0.16561202099286934
ACH-000127,-0.27305628935117915
ACH-000128,-0.26405705759035275
ACH-000132,-0.3731540662413586
ACH-000133,-0.2249185336626748
ACH-000137,-0.3977857890906722
ACH-000138,-0.3782272393502724
ACH-000142,-0.31712805380684794
ACH-000143,-0.1984476171496921
ACH-000146,-0.053895235037865565
ACH-000148,-0.24835988452228605
ACH-000150,-0.3727119374803391
ACH-000152,-0.2707841093469817
ACH-000153,-0.3411511257884041
