,ZCWPW2 (152098)
ACH-000190,-0.1472676382659068
ACH-000198,-0.13659901996701096
ACH-000203,-0.2330924667872935
ACH-000204,-0.2947903548637976
ACH-000206,-0.187383029552078
ACH-000207,-0.27176167738648205
ACH-000208,-0.3386713944124223
ACH-000210,-0.2822524204964955
ACH-000211,-0.27064512978774474
ACH-000215,-0.13538977387320042
ACH-000221,0.05252620680989792
ACH-000222,-0.2964541066762607
ACH-000223,-0.13461182666706262
ACH-000226,-0.22431162912848826
ACH-000227,-0.23853063983535835
ACH-000228,-0.06778160617594306
ACH-000231,-0.0861245822199405
ACH-000232,-0.23727623227651765
ACH-000233,-0.2889528003045845
ACH-000234,-0.2936490117795614
ACH-000235,-0.16771765971747465
ACH-000237,-0.07093045128029547
ACH-000238,-0.3475710527031069
ACH-000242,-0.13298138491563308
ACH-000243,-0.14120958423317875
ACH-000244,-0.18940589656712267
ACH-000246,-0.2504225473518049
ACH-000248,-0.1472001768238041
ACH-000250,-0.2299937087586349
ACH-000251,-0.2774831020082386
ACH-000252,-0.20714373855845086
ACH-000253,-0.226609807113304
ACH-000255,-0.19023908155921884
ACH-000256,-0.0403428422154058
ACH-000257,-0.2977418825087482
ACH-000258,-0.17720351640235255
ACH-000259,-0.12958896511903928
ACH-000260,-0.08092890221260059
ACH-000261,-0.12402273131215062
ACH-000262,-0.26347994188806345
ACH-000263,-0.3421083077879814
ACH-000264,-0.2302399652175953
ACH-000265,-0.33336476389725395
ACH-000266,-0.09000006375943963
ACH-000272,-0.3544030518728202
ACH-000274,-0.27568318700586564
ACH-000277,-0.059319630144948926
ACH-000278,-0.30079689216036504
ACH-000279,-0.14808142493827542
ACH-000280,-0.3267010975787504
ACH-000281,-0.18920259123229435
ACH-000288,-0.16280482750363715
ACH-000291,-0.15601886585186645
ACH-000293,-0.1865979335027829
ACH-000294,-0.2584997099836132
ACH-000295,-0.2490460661631915
ACH-000296,-0.18031928863490326
ACH-000302,-0.15258106696202553
ACH-000304,0.0817973279337188
ACH-000307,-0.10738743057210108
ACH-000308,-0.07052994349001063
ACH-000310,-0.12451264269776705
ACH-000311,-0.1464042519633489
ACH-000312,-0.003294821514071555
ACH-000315,-0.17094467539283242
ACH-000316,-0.3137986535620367
ACH-000317,-0.27001944544633233
ACH-000318,-0.0718003028866612
ACH-000319,-0.2274022731013615
ACH-000320,-0.25022377308276017
ACH-000322,-0.14942727386736304
ACH-000323,-0.3360779781980693
ACH-000324,-0.267191402938582
ACH-000329,-0.2394271331479763
ACH-000330,-0.15985261045343574
ACH-000331,-0.14549351340777292
ACH-000332,-0.17740232471989545
ACH-000334,-0.3137044120329406
ACH-000335,-0.1051114404437861
ACH-000336,-0.33271041121607353
ACH-000337,-0.15378105957288993
ACH-000338,-0.3728848144819607
ACH-000339,-0.07634537611532086
ACH-000341,-0.16371453742114206
ACH-000348,-0.09740876164879926
ACH-000350,0.03758234144359937
ACH-000352,-0.26407055416192177
ACH-000356,-0.24431673127628475
ACH-000361,-0.06892701691257487
ACH-000362,-0.11990261588821613
ACH-000363,-0.18045879013882946
ACH-000364,-0.08444904312378458
ACH-000365,-0.1981995996455953
ACH-000366,-0.2574292484960311
ACH-000368,-0.1800897015957877
ACH-000374,-0.09673371601066608
ACH-000375,-0.03905035845340432
ACH-000376,-0.2690660317617469
ACH-000381,-0.08562512992971381
ACH-000383,-0.1359219703822396
ACH-000387,-0.1991655710987493
ACH-000389,-0.483612594917128
ACH-000390,-0.18433135357944785
ACH-000393,-0.4275413410894301
ACH-000395,-0.32563507080879983
ACH-000396,-0.1692409343810434
ACH-000397,-0.2234986000167136
ACH-000401,-0.3964705256751553
ACH-000402,-0.4787197606947997
ACH-000403,-0.19349651416843436
ACH-000404,-0.29816355989854904
ACH-000406,-0.17061198981177966
ACH-000407,-0.257617293660112
ACH-000408,-0.21829306978000027
ACH-000410,-0.12159420682224935
ACH-000411,0.05863724403872956
ACH-000414,-0.08617517852857162
ACH-000415,-0.042710075732834
ACH-000416,-0.2715690607095189
ACH-000420,-0.1930444727793353
ACH-000421,-0.1515235601927275
ACH-000424,-0.14003569873296212
ACH-000425,-0.11493666734347865
ACH-000426,-0.2749864798459967
ACH-000427,0.0266717917544227
ACH-000433,-0.3990615424296301
ACH-000435,-0.24304273737594415
ACH-000436,-0.18208027466989316
ACH-000444,-0.2003770050177966
ACH-000445,-0.3421880923873524
ACH-000448,-0.10307618372711304
ACH-000450,-0.2679263538733749
ACH-000452,-0.23474052831395026
ACH-000454,-0.06326502372043838
ACH-000458,-0.17256167146324686
ACH-000459,-0.1424076129891831
ACH-000460,-0.028804716135328794
ACH-000461,-0.2869203137853607
ACH-000463,-0.2510975650042344
ACH-000464,-0.07845983936061861
ACH-000466,-0.2495326749838513
ACH-000467,-0.25486791913496976
ACH-000468,-0.2374881157338819
ACH-000469,-0.06831727161982966
ACH-000470,-0.2479492761718992
ACH-000471,-0.31054370648762897
ACH-000472,-0.1223186911885924
ACH-000473,0.07544643398092908
ACH-000475,-0.2939010706247863
ACH-000476,-0.3249160282311856
ACH-000477,-0.2425177987703371
ACH-000479,-0.4347082316700887
ACH-000480,-0.0981187828763726
ACH-000481,-0.14260567360405588
ACH-000483,-0.012240448366997171
ACH-000484,-0.06260107979672241
ACH-000485,-0.27754329923933696
ACH-000486,-0.2678919544929691
ACH-000487,-0.03767074771242914
ACH-000488,-0.2143571164543908
ACH-000490,-0.13393239249989025
ACH-000491,-0.12824421063570435
ACH-000495,-0.3298354298741956
ACH-000496,-0.09989840366189692
ACH-000499,-0.04717722734160499
ACH-000500,0.058991366765866325
ACH-000502,-0.2806500027776541
ACH-000503,-0.07899806329163296
ACH-000505,-0.12300430074028484
ACH-000507,-0.3131246296932278
ACH-000510,-0.058730246994602685
ACH-000511,-0.2987050656061527
ACH-000512,-0.2403167826888612
ACH-000516,-0.10609339398953048
ACH-000517,-0.2000037052158359
ACH-000518,-0.056574055890027675
ACH-000520,-0.02446947139426516
ACH-000521,-0.14492774773375156
ACH-000522,-0.027619646051078417
ACH-000524,-0.07291739350537982
ACH-000527,-0.0950205678735389
ACH-000528,-0.027859685139099564
ACH-000537,-0.2705209268847429
ACH-000541,-0.2807240940292457
ACH-000542,-0.3239343863309743
ACH-000544,-0.16627592228027166
ACH-000545,-0.22802663006302826
ACH-000547,-0.2835495121765215
ACH-000548,-0.108705578860132
ACH-000549,-0.06707664038067275
ACH-000550,-0.3671321735505375
ACH-000552,-0.1859293760232928
ACH-000556,-0.17601884173849405
ACH-000557,-0.07661634034388075
ACH-000569,-0.15033212510323468
ACH-000570,-0.1569164446948048
ACH-000571,-0.29833545505442155
ACH-000573,-0.12411701740940945
ACH-000576,-0.17418984017838074
ACH-000579,-0.18594071225747344
ACH-000580,-0.3199281211493209
ACH-000584,-0.1549388632689439
ACH-000585,-0.05364280595111452
ACH-000588,-0.3256491776849863
ACH-000589,-0.13349742608362725
ACH-000591,-0.19931406349896014
ACH-000593,-0.2048802104794264
ACH-000600,-0.02875090903888844
ACH-000601,-0.09600824389884688
ACH-000605,-0.2666925749665549
ACH-000606,-0.09213104892335036
ACH-000608,-0.317214575537073
ACH-000614,-0.2010414823136365
ACH-000616,-0.1106625213236865
ACH-000618,-0.08624714061033094
ACH-000619,-0.3476446227197873
ACH-000620,-0.3412148388558688
ACH-000621,-0.11212119556390424
ACH-000622,-0.4817036570366296
ACH-000623,-0.046680446251419684
ACH-000624,-0.18081532565853456
ACH-000627,-0.340660185492196
ACH-000630,-0.2512795175617761
ACH-000631,-0.22248618634568693
ACH-000632,-0.17082939854991452
ACH-000633,-0.3102581010465022
ACH-000637,0.0571718916605169
ACH-000638,-0.10749630450613214
ACH-000646,-0.2315550323944955
ACH-000647,-0.19480516670685308
ACH-000648,-0.17607280478807472
ACH-000649,-0.3124624392808553
ACH-000651,-0.07312247895044319
ACH-000652,-0.28096330476890263
ACH-000653,-0.2158090457365104
ACH-000657,-0.1842805029758248
ACH-000658,-0.4538284293742322
ACH-000661,-0.17399840374619235
ACH-000662,-0.5923146379624322
ACH-000663,-0.2613019288235499
ACH-000665,-0.12545342514403293
ACH-000671,-0.4493142789834997
ACH-000672,-0.2792556449913554
ACH-000673,-0.13644810330502685
ACH-000676,-0.06352053760500136
ACH-000677,-0.14967120372135925
ACH-000681,-0.2964873604853012
ACH-000683,-0.14059708487237824
ACH-000684,-0.07965636204715489
ACH-000688,-0.14620710114912713
ACH-000693,-0.14982978077710904
ACH-000694,-0.2212127449208545
ACH-000695,-0.27115814509326125
ACH-000696,-0.17453522467380028
ACH-000697,-0.19724952075155472
ACH-000699,-0.1282916885194382
ACH-000701,-0.12092587393415034
ACH-000706,-0.0745251595064422
ACH-000711,-0.06874565116744381
ACH-000713,-0.19056163191030856
ACH-000714,-0.1372562095562501
ACH-000718,-0.18479987766590705
ACH-000720,-0.22875254142404397
ACH-000721,-0.25827597008147457
ACH-000724,-0.2318300684159383
ACH-000725,-0.044392343622987995
ACH-000732,-0.10900786674814357
ACH-000734,-0.19043273026176213
ACH-000735,-0.1419984331308572
ACH-000736,-0.09605686705542264
ACH-000738,-0.17397938735733792
ACH-000746,-0.15145723557166246
ACH-000747,-0.02493677292219429
ACH-000748,-0.3060160029462892
ACH-000753,-0.19864342496596196
ACH-000756,-0.0955928331412161
ACH-000757,-0.2043205878180178
ACH-000758,0.10784752358578888
ACH-000760,-0.09822828459378152
ACH-000762,-0.3534607974166349
ACH-000763,-0.20069951759219232
ACH-000764,-0.3562102122633841
ACH-000765,-0.15184447653001884
ACH-000766,-0.17082077430970544
ACH-000767,-0.08991395718879898
ACH-000768,-0.03640512495890655
ACH-000769,-0.2714141993119719
ACH-000770,-0.14136674109826902
ACH-000771,-0.1229205141915904
ACH-000773,-0.4606627783455863
ACH-000776,-0.17640105797738515
ACH-000777,-0.17461024198073544
ACH-000778,-0.07325210379487898
ACH-000781,-0.2137705525880004
ACH-000782,-0.12165691239426728
ACH-000783,-0.3265194214947456
ACH-000784,-0.13011914488627266
ACH-000785,-0.20034776375652585
ACH-000787,-0.2125650493563197
ACH-000788,-0.15799753330523394
ACH-000791,-0.1373114511437015
ACH-000792,-0.17532458666819356
ACH-000794,-0.3420898448259748
ACH-000796,-0.2664475376701569
ACH-000798,-0.4138806258388744
ACH-000799,-0.08531000996323736
ACH-000800,-0.1074803834204232
ACH-000802,-0.11237191964358892
ACH-000804,-0.17586582225949518
ACH-000805,0.06572786400591545
ACH-000809,-0.3257836385313512
ACH-000810,-0.1491376868856762
ACH-000811,-0.2403712975048013
ACH-000817,-0.09655416109947093
ACH-000819,-0.14949752482636824
ACH-000820,-0.1322844659965487
ACH-000821,-0.19000401168777376
ACH-000822,-0.2849465961916859
ACH-000823,-0.18559632014094302
ACH-000824,-0.36456152051142254
ACH-000827,-0.02656027076164057
ACH-000829,-0.19233167118206895
ACH-000831,-0.15202852006578588
ACH-000832,-0.08696525721883974
ACH-000833,-0.090609250767473
ACH-000834,-0.2527816496336126
ACH-000835,-0.08232169991599841
ACH-000836,-0.15700141102293316
ACH-000837,-0.06757266227244768
ACH-000838,-0.06671520552184322
ACH-000839,-0.3652572476633629
ACH-000840,-0.1028767358198088
ACH-000841,-0.09394511556595488
ACH-000843,-0.18394333228360568
ACH-000846,-0.13097977942461336
ACH-000847,-0.03687768546854031
ACH-000848,-0.1925884461919926
ACH-000849,-0.07250602684942685
ACH-000851,-0.28713110435381445
ACH-000855,-0.09150353687425994
ACH-000856,-0.08777123876396853
ACH-000858,-0.03966349693964665
ACH-000859,-0.3739780484670612
ACH-000861,-0.0988360720764582
ACH-000862,-0.2515639402110526
ACH-000865,-0.07960061722729354
ACH-000866,-0.045609886921520765
ACH-000867,-0.12280086924141365
ACH-000869,-0.2709725961137759
ACH-000872,-0.0970354375727853
ACH-000873,-0.15779596278794794
ACH-000876,-0.1049215426853819
ACH-000878,-0.2456803836605309
ACH-000880,-0.1757031358991297
ACH-000881,-0.017785274255513968
ACH-000882,-0.16280442495094533
ACH-000884,-0.3056943835143004
ACH-000885,-0.06019899129136513
ACH-000887,-0.1170773862916252
ACH-000889,-0.22012819366993264
ACH-000896,-0.050487246052808535
ACH-000898,-0.3051659421080257
ACH-000900,-0.17028678781610454
ACH-000901,-0.11860603739873073
ACH-000905,-0.2314884058136006
ACH-000906,-0.19689845548037024
ACH-000907,-0.20050742437079844
ACH-000910,-0.22519318233580776
ACH-000911,-0.04496189691493309
ACH-000912,-0.19374902686272108
ACH-000913,-0.02968117157936489
ACH-000915,-0.12345028889405045
ACH-000916,-0.053716650147624834
ACH-000917,-0.2462018307378068
ACH-000920,-0.4024604032107417
ACH-000921,-0.3201598380295276
ACH-000924,-0.15210727275588684
ACH-000926,-0.4756035840508033
ACH-000928,-0.16835067647683272
ACH-000929,-0.055375257315140175
ACH-000932,-0.28236823298896513
ACH-000935,-0.3701121544765051
ACH-000936,-0.1270733563287258
ACH-000937,0.01408208977268419
ACH-000938,-0.2728605332908996
ACH-000939,-0.1255593222947882
ACH-000941,-0.09978997441871487
ACH-000943,-0.2522571316590508
ACH-000946,-0.06411420164445142
ACH-000947,-0.07580086537973989
ACH-000948,-0.3024892166595252
ACH-000950,-0.07575503074923577
ACH-000953,-0.12809378936083912
ACH-000954,-0.09955255594988366
ACH-000957,-0.07325253946472712
ACH-000958,-0.2489131276304763
ACH-000960,-0.06193528355743552
ACH-000963,-0.10305989408276607
ACH-000968,-0.07974245215256445
ACH-000969,-0.03019466197627358
ACH-000972,0.06665725796166701
ACH-000973,-0.050282479159121735
ACH-000974,-0.11673978838940666
ACH-000978,0.35166242653373264
ACH-000984,-0.12262950682405102
ACH-000986,-0.1003891313946626
ACH-000988,-0.16027033150792686
ACH-000993,-0.13351478037849462
ACH-000994,-0.12901822879553246
ACH-000996,-0.09295567174409686
ACH-001001,-0.1381565196810501
ACH-001020,-0.2369211767687725
ACH-001028,-0.2266888788125779
ACH-001031,-0.06387221287574546
ACH-001038,-0.1828401675015008
ACH-001048,-0.3264319889570643
ACH-001050,-0.12228617012682565
ACH-001053,-0.26102172681714475
ACH-001054,-0.11360574328822033
ACH-001061,-0.08361267944731217
ACH-001067,-0.2815659431261813
ACH-001075,-0.1799900263669503
ACH-001096,-0.21245660270363945
ACH-001111,-0.05738787594514274
ACH-001119,-0.21857710383522952
ACH-001128,0.0018365694829151613
ACH-001134,-0.2023728453727287
ACH-001151,-0.14859600288312658
ACH-001163,-0.12908689359493875
ACH-001164,0.1209732465193825
ACH-001183,-0.3478370992975561
ACH-001192,-0.04539632608608502
ACH-001193,-0.09827727261680347
ACH-001196,-0.04247046294186268
ACH-001197,-0.156066397386163
ACH-001205,-0.14589733236478805
ACH-001211,-0.2655194292387784
ACH-001212,0.07790949715444116
ACH-001228,-0.13455077275648206
ACH-001232,-0.21614929407793687
ACH-001239,-0.09439724048961663
ACH-001270,-0.1014778536803733
ACH-001274,-0.12100006837516895
ACH-001275,-0.4923483654985562
ACH-001277,-0.31763119206597423
ACH-001278,-0.17263600366196638
ACH-001280,-0.03432135399129591
ACH-001283,-0.17124471792627352
ACH-001289,-0.08668955798227994
ACH-001300,-0.2390895576848565
ACH-001301,-0.1859661890966463
ACH-001302,-0.2628993775403989
ACH-001306,-0.18283484452275428
ACH-001318,-0.10731998390037813
ACH-001322,-0.414640135208496
ACH-001328,-0.14999373947146855
ACH-001332,-0.2166426083445518
ACH-001336,-0.13741440014583414
ACH-001346,-0.10469116567432342
ACH-001353,-0.18083654559671772
ACH-001354,0.09454349247066728
ACH-001367,-0.1989772769326656
ACH-001368,-0.13988306452724786
ACH-001374,0.06596663836385327
ACH-001377,-0.051196454373327975
ACH-001380,-0.31432348538494176
ACH-001391,-0.2050023353766035
ACH-001408,-0.3571824772130694
ACH-001430,-0.2685863251845319
ACH-001431,-0.07766968699178309
ACH-001450,-0.14526373676751955
ACH-001496,-0.10395490005551536
ACH-001500,-0.2938077607268435
ACH-001523,-0.17790106999846686
ACH-001532,-0.033804573546037504
ACH-001550,-0.2088489955367621
ACH-001552,-0.16421616976894088
ACH-001554,-0.2259691158325001
ACH-001654,-0.13942067044470002
ACH-001735,-0.03555766047603542
ACH-001736,0.02571280084289982
ACH-001737,0.14141849792663505
ACH-001740,-0.07122506299544701
ACH-001745,-0.09838250311481088
ACH-001765,-0.2059907521803106
