,CCNH (902)
ACH-000307,-0.8492060537884883
ACH-000308,-0.870358686826414
ACH-000310,-0.5146369935559428
ACH-000311,-0.8602061944143324
ACH-000312,-0.9843374693954364
ACH-000315,-1.0676416356424367
ACH-000316,-0.9948423916726092
ACH-000317,-1.1243251689434084
ACH-000318,-1.0053362865396642
ACH-000319,-0.8663708576371881
ACH-000320,-0.6991519409187211
ACH-000322,-0.8448153847730162
ACH-000323,-1.0643043298017434
ACH-000324,-0.8179883847021919
ACH-000329,-0.7848813170384296
ACH-000330,-0.9676599758079364
ACH-000331,-1.046675024712513
ACH-000332,-0.7461120885693705
ACH-000334,-0.5898942054292986
ACH-000335,-0.8621706991631329
ACH-000336,-1.0003638071408905
ACH-000337,-0.9904410483043072
ACH-000338,-0.7813734473696368
ACH-000339,-0.9158108280016628
ACH-000341,-0.8150583362234172
ACH-000348,-0.9304087250002232
ACH-000350,-0.5867840173139005
ACH-000352,-0.7605160114666727
ACH-000356,-0.9823092087001328
ACH-000361,-0.6027918289005129
ACH-000362,-0.8767536887747859
ACH-000363,-0.8495209849835578
ACH-000364,-1.0198936711083941
ACH-000365,-0.8897287464892102
ACH-000366,-0.7644769084210091
ACH-000368,-0.9742635519933122
ACH-000374,-0.7064709007061185
ACH-000375,-0.761604325416134
ACH-000376,-0.6238719519731254
ACH-000381,-0.8779557309211866
ACH-000383,-0.5988410587257678
ACH-000387,-1.2308891355018603
ACH-000389,-1.068279924896928
ACH-000390,-1.0046348729740897
ACH-000393,-0.9256049918078352
ACH-000395,-0.6846087975348123
ACH-000396,-0.8265659875394433
ACH-000397,-0.8725583485492403
ACH-000401,-1.1701562562000016
ACH-000402,-0.4803451852657532
ACH-000403,-0.6376780475618893
ACH-000404,-0.8585995691608377
ACH-000406,-0.8498530205889488
ACH-000407,-1.0850912596100322
ACH-000408,-0.9258791054030197
ACH-000410,-1.0818219124573942
ACH-000411,-1.0460070896285865
ACH-000414,-1.0200859733160184
ACH-000415,-0.8104604975920346
ACH-000416,-0.9791467108381896
ACH-000420,-0.8821746221939726
ACH-000421,-0.9179542819631944
ACH-000424,-1.0306359888097676
ACH-000425,-0.9288617760162236
ACH-000426,-1.038861914160771
ACH-000427,-0.6927449607475004
ACH-000433,-0.7467014481145927
ACH-000435,-0.5475713586492124
ACH-000436,-0.9802851429915984
ACH-000444,-0.9071220525006296
ACH-000445,-1.054392351663231
ACH-000448,-0.7883375699376782
ACH-000450,-0.7977411839696109
ACH-000452,-0.5905019376488659
ACH-000454,-0.8489453886293409
ACH-000458,-0.7478206076053671
ACH-000459,-0.5426983703808911
ACH-000460,-0.6963488405083829
ACH-000461,-0.7190222981610079
ACH-000463,-0.7921300123179019
ACH-000464,-0.721267803340897
ACH-000466,-0.9046012985400445
ACH-000467,-0.9194918498595488
ACH-000468,-0.6318780932457535
ACH-000469,-0.8611377067732766
ACH-000470,-0.8382606583702295
ACH-000471,-0.8045449676289216
ACH-000472,-0.6504905758665405
ACH-000473,-0.9946819799212486
ACH-000475,-0.8006448692303635
ACH-000476,-0.7832965741136506
ACH-000477,-1.0700164306186437
ACH-000479,-0.8147731649005335
ACH-000480,-1.1069072833024425
ACH-000481,-1.0270788502349215
ACH-000483,-0.8342325823742881
ACH-000484,-0.7889315965703962
ACH-000485,-0.6507614371619084
ACH-000486,-0.8376518186689684
ACH-000487,-0.81854829833498
ACH-000488,-0.8036938755608839
ACH-000490,-0.6872060598754899
ACH-000491,-0.6574212464260915
ACH-000495,-0.6742073529209036
ACH-000496,-0.9440023599339772
ACH-000499,-0.9809348419284728
ACH-000500,-0.9427051270844404
ACH-000502,-0.8732081635038149
ACH-000503,-0.7511521745436205
ACH-000505,-0.7996966401848813
ACH-000507,-0.8587808839801503
ACH-000510,-0.8174961923219185
ACH-000511,-0.8939853919936342
ACH-000512,-0.6869847654866447
ACH-000516,-0.8419081819030864
ACH-000517,-0.7560812629982743
ACH-000518,-0.9789318221740896
ACH-000520,-0.7775826806946762
ACH-000521,-0.9741060376877336
ACH-000522,-0.8317018125882423
ACH-000524,-0.9634886051382826
ACH-000527,-0.777236647371865
ACH-000528,-0.8770133893083377
ACH-000537,-1.0624978478918834
ACH-000541,-0.7976796863097344
ACH-000542,-0.7066010204276718
ACH-000544,-0.9048254748960654
ACH-000545,-0.9026565833294256
ACH-000547,-0.9745479287826088
ACH-000548,-0.8893115714342071
ACH-000549,-0.7845088051656058
ACH-000550,-0.9385554029160684
ACH-000552,-0.7221702586596669
ACH-000556,-0.9734252404244133
ACH-000557,-0.7167311863533323
ACH-000569,-1.0293279600255203
ACH-000570,-0.8899743525405941
ACH-000571,-0.5349075179950509
ACH-000573,-0.9298288424697254
ACH-000576,-0.9154719993811302
ACH-000579,-0.8756913709130073
ACH-000580,-1.1548602409343358
ACH-000584,-0.8463388639399598
ACH-000585,-0.7953611038662081
ACH-000588,-0.8601923918711046
ACH-000589,-0.9701049022936858
ACH-000591,-0.6858876560005235
ACH-000593,-0.9118543885350968
ACH-000600,-1.0590137127625427
ACH-000601,-0.7137597843936662
ACH-000605,-0.9870215258208532
ACH-000606,-1.0705898889139571
ACH-000608,-0.6691925071639391
ACH-000614,-0.8875040581539202
ACH-000616,-0.9183506677846596
ACH-000618,-1.0448458666982672
ACH-000619,-0.8140929734173582
ACH-000620,-0.6539613869178337
ACH-000621,-0.7494536953531684
ACH-000622,-1.1390628563963046
ACH-000623,-0.9559264676042232
ACH-000624,-0.9418858583571079
ACH-000627,-0.7028870852978295
ACH-000630,-0.8122169020036054
ACH-000631,-0.8336823330495545
ACH-000632,-0.8025372645526728
ACH-000633,-0.6369433279234079
ACH-000637,-1.040547079608934
ACH-000638,-1.0282980710344436
ACH-000646,-0.6088657037189631
ACH-000647,-0.7963112758429542
ACH-000648,-0.9182676581347494
ACH-000649,-0.879625848055402
ACH-000651,-0.7692099422786002
ACH-000652,-0.8831735257458426
ACH-000653,-1.0009615601794115
ACH-000657,-0.9178182521089558
ACH-000658,-0.8444747302525414
ACH-000661,-1.0680519286216876
ACH-000662,-1.08127507483885
ACH-000663,-0.8568097442557543
ACH-000665,-0.9069821484574724
ACH-000671,-0.9427959505856004
ACH-000672,-1.0167487080902249
ACH-000673,-0.8540821056293195
ACH-000676,-0.6026387078866677
ACH-000677,-0.6783323482853844
ACH-000681,-0.8760545178778406
ACH-000683,-0.8822654681075572
ACH-000684,-1.046899766554025
ACH-000688,-0.8184473616322943
ACH-000693,-0.9280182536331788
ACH-000694,-0.9274481527395786
ACH-000695,-0.9482333683116518
ACH-000696,-0.7841238207776045
ACH-000697,-0.839622717926486
ACH-000699,-0.9549608006681672
ACH-000701,-0.8604244363342249
ACH-000706,-0.8854045578858645
ACH-000711,-0.9257016037092984
ACH-000713,-0.8746603358432388
ACH-000714,-0.7519556025938776
ACH-000718,-0.9775386414421816
ACH-000720,-0.791869058836896
ACH-000721,-0.6736278295384778
ACH-000724,-0.8341951672880451
ACH-000725,-0.7775225282713994
ACH-000732,-0.7961140579455945
ACH-000734,-0.6596797297166586
ACH-000735,-0.7147954800579378
ACH-000736,-0.9275567707855096
ACH-000738,-0.7728933660474001
ACH-000746,-0.8957943975980043
ACH-000747,-0.9931889808578206
ACH-000748,-1.0465778305739626
ACH-000753,-0.7653102215215956
ACH-000756,-0.7955777643061381
ACH-000757,-0.7306668284161693
ACH-000758,-0.9645696435745044
ACH-000760,-0.9341927779749172
ACH-000762,-1.068923307057253
ACH-000763,-1.0270696351534048
ACH-000764,-0.7940039232667263
ACH-000765,-0.7615597137878112
ACH-000766,-0.7707451143077629
ACH-000767,-1.1832506948159545
ACH-000768,-0.9997177418122064
ACH-000769,-0.7130212411275726
ACH-000770,-0.781633360766247
ACH-000771,-0.9437377425882004
ACH-000773,-0.6858856015282343
ACH-000776,-0.7035340935374982
ACH-000777,-0.7406405031497496
ACH-000778,-0.8953804943367746
ACH-000781,-0.917241664954764
ACH-000782,-0.9552649428153194
ACH-000783,-0.5018062820843934
ACH-000784,-0.8591150872865784
ACH-000785,-0.7610668806917008
ACH-000787,-0.8827777569184345
ACH-000788,-0.8310472376223702
ACH-000791,-0.8582352578186183
ACH-000792,-0.9880288709853028
ACH-000794,-0.6922468375380425
ACH-000796,-0.8446987684742115
ACH-000798,-0.853573182505078
ACH-000799,-1.0120032210570973
ACH-000800,-0.9680205083543134
ACH-000802,-1.1240895275098584
ACH-000804,-0.6448408347412923
ACH-000805,-0.9277919467512804
ACH-000809,-0.7083127628827182
ACH-000810,-0.8134601027003047
ACH-000811,-0.8302468239474888
ACH-000817,-0.8286679323449091
ACH-000819,-1.0094250784709562
ACH-000820,-0.8261992541064148
ACH-000821,-1.0881553705305358
ACH-000822,-0.8428512453071454
ACH-000823,-0.7127775161867884
ACH-000824,-0.7177174985475953
ACH-000827,-0.9676846745856696
ACH-000829,-0.9670113368237444
ACH-000831,-0.8598857790008015
ACH-000832,-0.9440035004868548
ACH-000833,-0.8242924940315358
ACH-000834,-0.8317034096420639
ACH-000835,-0.9108633501338512
ACH-000836,-0.5301059537031994
ACH-000837,-1.1093307375931285
ACH-000838,-0.9116390400231476
ACH-000839,-0.7939829761110923
ACH-000840,-1.0986710069382477
ACH-000841,-0.7845387166521859
ACH-000843,-0.8918956330083618
ACH-000846,-0.8117034050815051
ACH-000847,-1.014478467185447
ACH-000848,-0.6389545910851789
ACH-000849,-0.7766872431564883
ACH-000851,-0.7819375519126841
ACH-000855,-1.1786971558845891
ACH-000856,-0.7890196699910113
ACH-000858,-0.8921426620994525
ACH-000859,-0.9666064600846248
ACH-000861,-0.8621039451639639
ACH-000862,-0.8065617135632025
ACH-000865,-0.9345377220075518
ACH-000866,-0.8117770515745306
ACH-000867,-0.9495750218416216
ACH-000869,-0.7966759664046195
ACH-000872,-1.1601555601017262
ACH-000873,-0.7879307970050277
ACH-000876,-0.7216803134000253
ACH-000878,-0.8412200360508799
ACH-000880,-0.7435570634478953
ACH-000881,-0.9081506602152628
ACH-000882,-0.831763164026848
ACH-000884,-0.8704640436951517
ACH-000885,-0.7916718218335196
ACH-000887,-0.7382630982840631
ACH-000889,-0.6826028543296657
ACH-000896,-0.9816044562842086
ACH-000898,-0.7915664818582038
ACH-000900,-0.7416297813076433
ACH-000901,-0.8938399820915818
ACH-000905,-0.9181695234573296
ACH-000906,-0.6036805082080656
ACH-000907,-0.7865978406231559
ACH-000910,-0.7826554691181224
ACH-000911,-0.9412883059455891
ACH-000912,-0.9785490384114741
ACH-000913,-0.8422851629956016
ACH-000915,-0.9318564864994672
ACH-000916,-0.8806863880682757
ACH-000917,-0.9753492930157582
ACH-000920,-0.7125180167571642
ACH-000921,-0.9722251171816731
ACH-000924,-0.8096569388880647
ACH-000926,-0.7411848283850052
ACH-000928,-0.8038399904366429
ACH-000929,-0.9074019836952468
ACH-000932,-0.9046390450460142
ACH-000935,-1.0110535672302952
ACH-000936,-0.742729336156232
ACH-000937,-0.7309034460492694
ACH-000938,-0.6930580555602218
ACH-000939,-0.7322998281074886
ACH-000941,-0.9154481176471544
ACH-000943,-0.9946939534088348
ACH-000946,-0.9747031800437276
ACH-000947,-0.8591995836599786
ACH-000948,-0.944743967560611
ACH-000950,-0.7531700530015804
ACH-000953,-0.5711820667373128
ACH-000954,-1.0120261608711998
ACH-000957,-0.915633200404418
ACH-000958,-1.0674482792940474
ACH-000960,-0.7423586122633864
ACH-000963,-0.6615821179369004
ACH-000968,-0.9528147885436872
ACH-000969,-1.000223054688781
ACH-000972,-0.6852015975651421
ACH-000973,-0.8097284557915172
ACH-000974,-0.8437772413189272
ACH-000978,-0.7567506925491908
ACH-000984,-0.8613307216382711
ACH-000986,-0.7825209565297149
ACH-000988,-0.9573775005178612
ACH-000993,-0.8397076910198785
ACH-000994,-0.9483872087051464
ACH-000996,-0.9460493584642228
ACH-001001,-0.6511585435324456
ACH-001020,-0.5190100649780628
ACH-001028,-0.6591773456057034
ACH-001031,-0.9265772121852344
ACH-001038,-0.9642370222894501
ACH-001048,-0.8964935949722818
ACH-001050,-0.8785296186607007
ACH-001053,-1.0521056824121489
ACH-001054,-0.7210876200803737
ACH-001061,-0.7858694506158783
ACH-001067,-0.8245885822157659
ACH-001075,-0.8120449394331387
ACH-001096,-0.8515549050021217
ACH-001111,-0.6716710721111688
ACH-001119,-0.8986771669930057
ACH-001128,-0.04838719820447813
ACH-001134,-0.856857292874085
ACH-001151,-0.9075581612027468
ACH-001163,-0.6102933728156542
ACH-001164,-0.8576058538967932
ACH-001183,-0.9604933721605516
ACH-001192,-0.9946187498768996
ACH-001193,-1.052389484502928
ACH-001196,-0.7932113711165837
ACH-001197,-0.921214160076418
ACH-001205,-1.030502049909299
ACH-001211,-0.8204640604750786
ACH-001212,-0.7839800225674052
ACH-001228,-0.7384773668848729
ACH-001232,-0.9084815179834868
ACH-001239,-0.8619274027977576
ACH-001270,-0.7883552250349339
ACH-001274,-0.9036285510411762
ACH-001275,-0.8287931658186852
ACH-001277,-1.1336563072359909
ACH-001278,-0.9343784452310306
ACH-001280,-0.7564686689057165
ACH-001283,-0.9293729147376338
ACH-001289,-0.8556154166721326
ACH-001300,-0.7632737233342682
ACH-001301,-1.070656444891624
ACH-001302,-0.7835663553126895
ACH-001306,-0.7927266561056313
ACH-001318,-1.0317158399443382
ACH-001322,-0.662800574449026
ACH-001328,-0.7825411004964836
ACH-001332,-1.0404263367612812
ACH-001336,-0.9393511370145304
ACH-001346,-0.9553559938761004
ACH-001353,-0.9741478735507924
ACH-001354,-1.0878791467934226
ACH-001367,-0.8792026394316842
ACH-001368,-0.9918144916274876
ACH-001374,-0.5376559401467558
ACH-001377,-0.967925387253236
ACH-001380,-0.8790909458841029
ACH-001391,-0.73783729646799
ACH-001408,-1.1298146730871346
ACH-001430,-0.7424914561323804
ACH-001431,-0.9909733442543628
ACH-001450,-0.8810749901550542
ACH-001496,-0.7384718037839879
ACH-001500,-0.6448648127469857
ACH-001523,-0.8639350408255806
ACH-001532,-0.8333387695705096
ACH-001550,-0.7277952316186533
ACH-001552,-0.7843632980941513
ACH-001554,-0.8964882510869091
ACH-001654,-0.8847262046125719
ACH-001735,-0.930640333440563
ACH-001736,-0.5630005479852697
ACH-001737,-0.4567315323038912
ACH-001740,-0.8355009507366487
ACH-001745,-0.7744814879377536
ACH-001765,-0.8161502992655153
