,INPP4B (8821)
ACH-000004,0.023676656796673305
ACH-000005,-0.28183519521137224
ACH-000007,0.08696689480729815
ACH-000009,-0.11370337758839193
ACH-000011,0.008224216664923671
ACH-000012,-0.02571256761837511
ACH-000013,0.06089908420176238
ACH-000014,0.3591859387404449
ACH-000015,-0.0683664592830351
ACH-000017,-0.027236350530596004
ACH-000018,0.052316855678068916
ACH-000019,-0.1111216412098024
ACH-000021,-0.032523415002285325
ACH-000022,0.002281661759650099
ACH-000025,-0.06146524679988497
ACH-000028,-0.1280887298211237
ACH-000030,0.005734646649894838
ACH-000035,0.14344111452974626
ACH-000036,0.06568543897152536
ACH-000037,-0.01957749869725214
ACH-000039,-0.20925897998565576
ACH-000040,0.011276879777927242
ACH-000041,-0.21992011713196413
ACH-000042,-0.0035780009444317884
ACH-000045,0.0763612199628582
ACH-000047,0.043969319155991546
ACH-000052,-0.017287836405374915
ACH-000053,-0.04926215638436093
ACH-000054,-0.03589633857542828
ACH-000055,-0.31199213842407353
ACH-000060,-0.04889013313098745
ACH-000067,-0.052704952499168935
ACH-000070,-0.06104314492334914
ACH-000075,-0.062473988468065615
ACH-000078,-0.11924123416973118
ACH-000082,0.001821299808257655
ACH-000085,0.16956889223620106
ACH-000086,-0.027534614784796598
ACH-000087,-0.1372363646982035
ACH-000092,-0.04220215193795185
ACH-000095,-0.10137601995228478
ACH-000097,-0.03631582509021943
ACH-000098,-0.2354564431870537
ACH-000099,-0.060439957211828786
ACH-000108,0.13070431227487367
ACH-000113,-0.1676727180646273
ACH-000116,-0.07533289752891098
ACH-000118,-0.007542447691652952
ACH-000120,0.03888830049420024
ACH-000123,0.0016991402096663366
ACH-000127,-0.07173722476171439
ACH-000128,-0.06343945349283597
ACH-000132,-0.07940078365681594
ACH-000133,-0.06252723855600244
ACH-000137,-0.011965003411683273
ACH-000138,0.12285421234734645
ACH-000142,0.06431596561053145
ACH-000143,-0.07573751125027768
ACH-000146,-0.050393039114640915
ACH-000148,-0.13584245527888994
ACH-000150,0.08122799835546958
ACH-000152,0.04824328356390471
ACH-000153,-0.0739065032563273
ACH-000159,0.05291521807702696
ACH-000160,-0.010303735045070778
ACH-000163,-0.12702859921586734
ACH-000167,0.17168743238960776
ACH-000168,-0.06587288854587807
ACH-000169,0.0747300772189739
ACH-000178,-0.0841504839873294
ACH-000183,-0.07721297008631957
ACH-000188,0.020730072847755212
ACH-000189,-0.1689737820225448
ACH-000190,-0.0411009902080085
ACH-000198,-0.08513814016221168
ACH-000203,-1.0181652260150111
ACH-000204,-0.1317216503432091
ACH-000206,-0.059950268891853065
ACH-000207,-0.023600079304058882
ACH-000208,-0.09524725592176048
ACH-000210,0.11528265638677986
ACH-000211,-0.16586160125090646
ACH-000215,-0.0019307681119000305
ACH-000221,-0.1193663624006361
ACH-000222,0.1096267740830832
ACH-000223,-0.12644573078294252
ACH-000226,0.016104100712319484
ACH-000227,-0.09860950279023203
ACH-000228,-0.05656000744708714
ACH-000231,-0.014097675938395974
ACH-000232,-0.16160336603496755
ACH-000233,-0.0073030606678463564
ACH-000234,-0.15420204535045984
ACH-000235,-0.04445266133908651
ACH-000237,-0.08730105841046355
ACH-000238,-0.0009862974081367
ACH-000242,0.12123064024088305
ACH-000243,-0.07901731470929511
ACH-000244,-0.18841713547214575
ACH-000246,0.01999954489248533
ACH-000248,-0.06533242114710969
ACH-000250,-0.1741784020000674
ACH-000251,-0.00442699610504196
ACH-000252,0.11208952546999668
ACH-000253,5.941165064305182e-05
ACH-000255,-0.04481651928685736
ACH-000256,-0.07138067409298868
ACH-000257,-0.16776099215181126
ACH-000258,-0.07600349100639105
ACH-000259,-0.03375800164587347
ACH-000260,-0.14100224162173994
ACH-000261,-0.02312243117975344
ACH-000262,-0.08328937880157979
ACH-000263,-0.12336635421326685
ACH-000264,0.1532166085003787
ACH-000265,-0.1087445380642625
ACH-000266,-0.03583023189642471
ACH-000272,-0.030443240999295625
ACH-000274,-0.03964387403025759
ACH-000277,0.003938305620852334
ACH-000278,0.030091998714600214
ACH-000279,-0.09158897611392323
ACH-000280,-0.04053020038175845
ACH-000281,0.05096429920077795
ACH-000288,0.06814182169149001
ACH-000291,-0.09043823236734637
