,TSPAN1 (10103)
ACH-000004,-0.3266529996692949
ACH-000005,-0.12454485353702373
ACH-000007,0.06871236690234192
ACH-000009,-0.15033638003190491
ACH-000011,-0.08335461418132756
ACH-000012,-0.2404783596187545
ACH-000013,-0.11620666616518252
ACH-000014,-0.2498581369710456
ACH-000015,-0.09343884471239708
ACH-000017,-0.14566854291262593
ACH-000018,-0.3063921000550712
ACH-000019,-0.1707167137055437
ACH-000021,-0.14312802145261974
ACH-000022,-0.02274393811598096
ACH-000025,-0.14540100845316334
ACH-000028,-0.19935596525696694
ACH-000030,-0.19239889103957386
ACH-000035,-0.13725393574483474
ACH-000036,-0.15680701908877254
ACH-000037,-0.10649170512650097
ACH-000039,-0.3165886771328223
ACH-000040,-0.18120546854917505
ACH-000041,-0.17323539842726138
ACH-000042,0.011244564966018573
ACH-000045,-0.189027223431254
ACH-000047,-0.14870922157686367
ACH-000052,-0.10657207175598672
ACH-000053,-0.1075857062271318
ACH-000054,-0.10967613026354564
ACH-000055,-0.2426334592526817
ACH-000060,-0.19496066463811945
ACH-000067,-0.15110927739633773
ACH-000070,-0.11445794267992893
ACH-000075,-0.10996136637166663
ACH-000078,-0.35046147938456684
ACH-000082,-0.07626195759622642
ACH-000085,-0.06373641036724591
ACH-000086,-0.18108098971159733
ACH-000087,-0.23756970703932176
ACH-000092,-0.3436762553144178
ACH-000095,-0.08222443228352486
ACH-000097,-0.05278148642365038
ACH-000098,-0.20159272647188192
ACH-000099,-0.15306661457251075
ACH-000108,0.06177941943198135
ACH-000113,-0.05613574341525313
ACH-000116,-0.1207957469291794
ACH-000118,-0.019948662739305047
ACH-000120,0.05337564944929015
ACH-000123,-0.1863036269470109
ACH-000127,-0.10452642868807598
ACH-000128,-0.20944186698381134
ACH-000132,-0.11470955769040052
ACH-000133,-0.05051300864162563
ACH-000137,-0.17571840170974948
ACH-000138,-0.048081709533480066
ACH-000142,-0.049631002427330886
ACH-000143,-0.23941256872463354
ACH-000146,-0.15884795894816064
ACH-000148,-0.1037939200657975
ACH-000150,-0.21414976868211544
ACH-000152,-0.1441552336570174
ACH-000153,-0.15000191202305174
ACH-000159,-0.18699076149462124
ACH-000160,-0.1017664116107688
ACH-000163,-0.034916645951287566
ACH-000167,0.1105917067007807
ACH-000168,-0.2213516959333725
ACH-000169,-0.14629636017588799
ACH-000178,-0.16948047018140594
ACH-000183,-0.16576024162834804
ACH-000188,-0.17069866789112004
ACH-000189,-0.13648691561316448
