,DGAT1 (8694)
ACH-000004,-0.0930773032143404
ACH-000005,0.2326096517121005
ACH-000007,-0.0531128740458259
ACH-000009,-0.013808010848003866
ACH-000011,-0.07103717509927569
ACH-000012,0.03397162201446167
ACH-000013,0.029769097737109413
ACH-000014,-0.045485034560738206
ACH-000015,-0.007492859578679172
ACH-000017,-0.12022440107381455
ACH-000018,-0.01718494110177886
ACH-000019,-0.05940646149346796
ACH-000021,0.03447678908571468
ACH-000022,-0.009351502615647373
ACH-000025,0.08781960262418809
ACH-000028,0.1618798726480708
ACH-000030,0.0732878290617984
ACH-000035,0.005887897643423821
ACH-000036,0.07685059757936387
ACH-000037,-0.13717170525485525
ACH-000039,-0.1168162019898545
ACH-000040,0.010727205216958269
ACH-000041,-0.02404886073674236
ACH-000042,-0.11941732952590335
ACH-000045,-0.011291313609488722
ACH-000047,-0.12670019213508446
ACH-000052,-0.1765117394788867
ACH-000053,-0.05789724675715294
ACH-000054,-0.028900197630044373
ACH-000055,0.0221082480579408
ACH-000060,-0.05056107889435299
ACH-000067,0.0204891608504192
ACH-000070,0.04941761610861653
ACH-000075,0.07040195180055459
ACH-000078,-0.0075808872959448
ACH-000082,0.027966559987691198
ACH-000085,-0.0967536493908302
ACH-000086,-0.026922175200898308
ACH-000087,0.05353892944240035
ACH-000092,-0.06975453481046802
ACH-000095,0.014082251905651016
ACH-000097,0.016834671578434192
ACH-000098,0.06772165407738333
ACH-000099,0.07609460776102835
ACH-000108,-0.0779915026014284
ACH-000113,0.15745710086378895
ACH-000116,0.03566209480462665
ACH-000118,-0.08701659552771457
ACH-000120,0.06492580085157358
ACH-000123,0.0469749818465464
ACH-000127,-0.09262812966974897
ACH-000128,-0.0982859767120438
ACH-000132,0.0824438132413625
ACH-000133,-0.025393929113932918
ACH-000137,0.06458143806147773
ACH-000138,-0.0014229993296399855
ACH-000142,0.07870541559815533
ACH-000143,-0.012246890489110852
ACH-000146,0.021736146904484697
ACH-000148,-0.021992313670175925
ACH-000150,-0.10160237995091503
ACH-000152,-0.039668504627448906
ACH-000153,0.12755812938252906
ACH-000159,0.018764274385820144
ACH-000160,0.006389173334468232
ACH-000163,-0.12566482916546556
ACH-000167,-0.2692317551576193
ACH-000168,0.2214930868720374
ACH-000169,0.02777639898894841
ACH-000178,-0.06785062809809585
ACH-000183,0.17662848427872052
ACH-000188,-0.010113058046131088
ACH-000189,0.0037304891474174906
ACH-000190,-0.08812560453853545
ACH-000198,0.10359954308915073
ACH-000203,-0.03967593705151908
ACH-000204,-0.06539679830152242
ACH-000206,0.19307460200310184
ACH-000207,-0.03231250279112155
ACH-000208,0.17685492596379385
ACH-000210,-0.05634460958644001
ACH-000211,0.053057851137465625
ACH-000215,-0.0016902946499055991
ACH-000221,0.05755006136051331
ACH-000222,-0.1331554223096643
ACH-000223,0.08454090441160945
ACH-000226,0.12261592791272273
ACH-000227,0.19352673401919007
ACH-000228,0.07749882146734671
ACH-000231,0.003726795719163567
ACH-000232,-0.05720687902670561
ACH-000233,-0.040957987822157885
ACH-000234,-0.007813344440331695
ACH-000235,-0.05341268212874529
ACH-000237,-0.09331521645230606
ACH-000238,-0.08316601238019675
ACH-000242,-0.10531089478808783
ACH-000243,0.004739949629428973
ACH-000244,-0.018896612016528692
ACH-000246,-0.15443086374885215
ACH-000248,-0.06814225363741926
ACH-000250,-0.1624922521561999
ACH-000251,-0.06031034662069236
ACH-000252,-0.08490947759642441
ACH-000253,0.0412316138822196
ACH-000255,0.00011668074468908008
ACH-000256,-0.2069309297612076
ACH-000257,-0.13565921974711775
ACH-000258,0.14656897672731214
ACH-000259,0.0493393392561933
ACH-000260,0.0032743538305673872
ACH-000261,0.04977268442026375
ACH-000262,-0.13748414028629222
ACH-000263,-0.1769523964161482
ACH-000264,-0.046052088313728576
ACH-000265,0.03869657424472362
ACH-000266,-0.04950863303615565
ACH-000272,0.042360920567424375
ACH-000274,0.034430589740084866
ACH-000277,-0.06969486865879637
ACH-000278,0.03111584449445948
ACH-000279,-0.004413610943789145
ACH-000280,-0.1643901655982097
ACH-000281,-0.02274132970608429
ACH-000288,0.07502230506882397
ACH-000291,0.040247163069223546
ACH-000293,-0.045814671925647685
ACH-000294,0.03720212112884518
ACH-000295,0.06223510841816812
ACH-000296,0.18785869581400425
ACH-000302,0.02726681148762732
ACH-000304,-0.19332415112430054
ACH-000307,0.06031902553460097
ACH-000308,-0.01109503451532889
ACH-000310,0.012035888171122779
ACH-000311,-0.11503066901781578
ACH-000312,0.0470347798071876
ACH-000315,0.1744525842915438
ACH-000316,-0.08825033537405773
ACH-000317,0.08367269673650289
ACH-000318,-0.05972306617218745
ACH-000319,0.057377401177580376
ACH-000320,-0.08162374194146042
ACH-000322,0.018439102734548296
ACH-000323,0.054772518322241545
ACH-000324,-0.05590720182344028
ACH-000329,0.012983030901671948
ACH-000330,0.10954705726247234
