,OR9G1 (390174)
ACH-000004,-0.1597093855965908
ACH-000005,-0.15751136364171972
ACH-000007,-0.2851526394200206
ACH-000009,0.05938413586091808
ACH-000011,0.10813565945193486
ACH-000012,-0.07909387666626155
ACH-000013,0.05002347922541275
ACH-000014,0.01509225062353886
ACH-000015,-0.05214565358658395
ACH-000017,-0.0606989880071425
ACH-000018,-0.11835449464654282
ACH-000019,0.03612603886340949
ACH-000021,-0.11984782672806366
ACH-000022,-0.1063405297945827
ACH-000025,0.12089286464780975
ACH-000028,-0.09376909425345062
ACH-000030,-0.06994369942860923
ACH-000035,-0.008920231943756102
ACH-000036,-0.06884956946476786
ACH-000037,-0.14875527903990535
ACH-000039,0.06397510934151608
ACH-000040,-0.1081607162729878
ACH-000041,0.08101041780243742
ACH-000042,-0.1170689327156492
ACH-000045,-0.31485754043476216
ACH-000047,-0.04460872323900762
ACH-000052,-0.04852313255581752
ACH-000053,-0.1535362573730779
ACH-000054,-0.0696393256405787
ACH-000055,-0.17786038641535865
ACH-000060,-0.061263478157357824
ACH-000067,0.14603063914279318
ACH-000070,-0.20893878024038595
ACH-000075,-0.123821185066292
ACH-000078,-0.3008187477212525
ACH-000082,-0.14882852037361408
ACH-000085,-0.06121280914102256
ACH-000086,-0.2225130074998792
ACH-000087,-0.27181672111297045
ACH-000092,-0.0879122240951173
ACH-000095,-0.2314743805771136
ACH-000097,-0.12070368625848453
ACH-000098,-0.018961641417554014
ACH-000099,-0.19380409354323475
ACH-000108,-0.043123732561659724
ACH-000113,-0.2548157396367318
ACH-000116,-0.13941955869903835
ACH-000118,-0.1891532959488509
ACH-000120,-0.10081382057620804
ACH-000123,-0.204910964480367
ACH-000127,-0.057807961519642785
ACH-000128,-0.022655299810299796
ACH-000132,-0.3396973805790892
ACH-000133,-0.09090862560298253
ACH-000137,-0.2872020631226582
ACH-000138,-0.1258828011032948
ACH-000142,-0.11514563776321148
ACH-000143,-0.18518415035449265
ACH-000146,-0.10331634093779864
ACH-000148,-0.16859762882093274
ACH-000150,-0.2677419426497763
ACH-000152,-0.21977686804368995
ACH-000153,-0.4023106635940396
ACH-000159,-0.10951403951557033
ACH-000160,-0.13854646144083668
ACH-000163,-0.21712515266112453
ACH-000167,-0.3551607923665975
ACH-000168,-0.1557360038883363
ACH-000169,-0.11426878550805265
ACH-000178,-0.15679729428121345
ACH-000183,-0.13335246521715352
ACH-000188,-0.3221403965763286
ACH-000189,-0.3330263631192154
ACH-000190,0.013945407594056677
ACH-000198,-0.2110638356647717
ACH-000203,-0.34198940153579493
ACH-000204,0.03253583132881647
ACH-000206,-0.18881607009153134
ACH-000207,-0.14975518486364572
ACH-000208,-0.034080274143601215
ACH-000210,-0.17625952726719082
ACH-000211,-0.3063293068098477
ACH-000215,-0.02520354734104026
ACH-000221,-0.09052397784099807
ACH-000222,-0.0706243984133326
ACH-000223,-0.04686756864171727
ACH-000226,-0.17769767703789946
ACH-000227,-0.2894988745828413
ACH-000228,-0.19584229544076465
ACH-000231,-0.20131706526152085
