,ZFR (51663)
ACH-000167,-0.2506511326801194
ACH-000168,-0.2527664145844644
ACH-000169,-0.3543036844634901
ACH-000178,-0.28814767044672257
ACH-000183,-0.4538759155498333
ACH-000188,-0.3001626053885019
ACH-000189,-0.3153611891170228
ACH-000190,-0.2346943141822223
ACH-000198,-0.2999947460269771
ACH-000203,-0.5536792619031429
ACH-000204,-0.18115600604002613
ACH-000206,-0.26791039724169546
ACH-000207,-0.14373631669271164
ACH-000208,-0.3725206978213881
ACH-000210,-0.3155304924548846
ACH-000211,-0.3351354910176532
ACH-000215,-0.3888529376680786
ACH-000221,-0.25794109891894457
ACH-000222,-0.390839425885714
ACH-000223,-0.2512427994876857
ACH-000226,-0.21913240465432604
ACH-000227,-0.3528715223050125
ACH-000228,-0.3696458378722631
ACH-000231,-0.2607566703205834
ACH-000232,-0.18863563457532784
ACH-000233,-0.2042644444843867
ACH-000234,-0.2717082474207869
ACH-000235,-0.345802681452634
ACH-000237,-0.418837266668247
ACH-000238,0.022434810723083468
ACH-000242,-0.1100245715068235
ACH-000243,-0.29886416932799403
ACH-000244,-0.5800641600837219
ACH-000246,-0.35588029957432205
ACH-000248,-0.39451077899515535
ACH-000250,-0.3107530030180651
ACH-000251,-0.3609296547098732
ACH-000252,-0.07620847202680224
ACH-000253,-0.29144828531227
ACH-000255,-0.451823074306303
ACH-000256,-0.2794599894786835
ACH-000257,-0.3767367114210961
ACH-000258,-0.3837536202037689
ACH-000259,-0.6760626142447829
ACH-000260,-0.5506015068830927
ACH-000261,-0.1801343077905647
ACH-000262,-0.3808988448955618
ACH-000263,-0.18050650589645784
ACH-000264,-0.21628496054067733
ACH-000265,-0.33546097345550696
ACH-000266,-0.4606725149716918
ACH-000272,-0.2630476564220443
ACH-000274,-0.3364131683002521
ACH-000277,-0.23075969358270595
ACH-000278,-0.4765530671877557
ACH-000279,-0.44509774867642055
ACH-000280,-0.044345730262822514
ACH-000281,-0.2654671696069401
ACH-000288,-0.28787539848585364
ACH-000291,-0.34820884870219754
ACH-000293,-0.4084029977560911
ACH-000294,-0.09529214508943976
ACH-000295,-0.21735338194029985
ACH-000296,-0.3569759218508106
ACH-000302,-0.44136615380785504
ACH-000304,-0.3158185963540936
ACH-000307,-0.3559185752495612
ACH-000308,-0.5677298249982965
ACH-000310,-0.4595850172570426
ACH-000311,-0.4781822586316189
ACH-000312,-0.4086334963782046
ACH-000315,-0.5715217881215919
ACH-000316,-0.3738186009027927
ACH-000317,-0.43866374996801627
ACH-000318,-0.2967685793240292
ACH-000319,-0.5082217050023652
ACH-000320,-0.10884462287699556
ACH-000322,-0.28245047909292165
ACH-000323,-0.3889405917083548
ACH-000324,-0.3550999106088995
ACH-000329,-0.2688199737610761
ACH-000330,-0.4795470863737138
ACH-000331,-0.5539987008319199
ACH-000332,-0.2449414511478857
ACH-000334,-0.2317035253769649
ACH-000335,-0.3789045848308835
ACH-000336,-0.21817238238961004
ACH-000337,-0.11806219906629276
ACH-000338,-0.2651636394480298
ACH-000339,-0.3891094682147375
ACH-000341,-0.4753911861196112
ACH-000348,-0.542201177926222
ACH-000350,-0.4459155844226067
ACH-000352,-0.4505879853867679
ACH-000356,-0.2563419950480287
ACH-000361,-0.3945470819155907
ACH-000362,-0.2678320833082451
ACH-000363,-0.3116872834264238
ACH-000364,-0.2954462436065762
ACH-000365,-0.3887921670083566
ACH-000366,-0.3250081884257862
ACH-000368,-0.3561300261576294
ACH-000374,-0.35010139474528745
ACH-000375,-0.4699539098110622
ACH-000376,-0.2303015918830785
ACH-000381,-0.5468384051254583
ACH-000383,-0.2502540680734064
ACH-000387,-0.29671825582229844
ACH-000389,-0.3548391295913391
ACH-000390,-0.10899012953826748
ACH-000393,-0.43302349770547416
ACH-000395,-0.1400835484405553
ACH-000396,-0.4367865922780727
ACH-000397,-0.4565614152345268
ACH-000401,-0.2709166342958665
ACH-000402,-0.3223723810822533
ACH-000403,-0.28696220718481624
ACH-000404,-0.5784202039098744
ACH-000406,-0.4941014633800572
ACH-000407,-0.15851423129336642
ACH-000408,-0.39695426791000055
ACH-000410,-0.30164662977229634
ACH-000411,-0.37999691705350813
ACH-000414,-0.38111669955059335
ACH-000415,-0.3407880756372744
ACH-000416,-0.3809989298071712
ACH-000420,-0.4512900282385816
ACH-000421,-0.5688329206836475
ACH-000424,-0.3261809381332084
ACH-000425,-0.4019773121594753
ACH-000426,-0.4843317155784434
ACH-000427,-0.3746106445180286
ACH-000433,-0.4950891675132868
ACH-000435,-0.46757681782823496
ACH-000436,-0.4210587523757195
ACH-000444,-0.2913540770664314
ACH-000445,-0.3740673950134601
ACH-000448,-0.4809883978779927
ACH-000450,-0.5354672193914807
ACH-000452,-0.2330485492491399
ACH-000454,-0.21941875053146
ACH-000458,-0.4627449517714021
ACH-000459,-0.3790877442733754
ACH-000460,-0.5340365050690391
ACH-000461,-0.34910900066754225
ACH-000463,-0.20898576217155465
ACH-000464,-0.13811523767307682
ACH-000466,-0.07857871741170959
ACH-000467,-0.42066967308426495
ACH-000468,-0.2771588519764486
ACH-000469,-0.4894510821325097
ACH-000470,-0.4032332025104293
ACH-000471,-0.4558613814440168
ACH-000472,-0.29825194961611523
ACH-000473,-0.3868400424214696
ACH-000475,-0.3527313327194084
ACH-000476,-0.2677364578264865
ACH-000477,-0.4712131573090407
ACH-000479,-0.22200252353975986
ACH-000480,-0.5053550664586123
ACH-000481,-0.3297853785953568
ACH-000483,-0.5254592405318345
ACH-000484,-0.5061935419942213
ACH-000485,-0.23000650925335225
ACH-000486,-0.21113933835121693
ACH-000487,-0.28107288769179434
ACH-000488,-0.10703451555030627
ACH-000490,-0.2666312496781993
ACH-000491,-0.14397515561598126
ACH-000495,-0.5527342176031925
ACH-000496,-0.29089626540472924
ACH-000499,-0.2603399759966608
ACH-000500,-0.40332112321521424
ACH-000502,-0.20949547081696007
ACH-000503,-0.25758028512895875
ACH-000505,-0.08167796520496827
ACH-000507,-0.17555842523261764
ACH-000510,-0.3143617523372325
ACH-000511,-0.3494783180753185
ACH-000512,-0.4788729236051448
ACH-000516,-0.5620824591541744
ACH-000517,-0.35187101210988797
ACH-000518,-0.4212793919169592
ACH-000520,-0.3850613138201729
ACH-000521,-0.2520888826522635
ACH-000522,-0.37159636663608303
ACH-000524,-0.27510429649284657
ACH-000527,-0.5970603364524252
ACH-000528,-0.26691814721007023
ACH-000537,-0.34654328589277233
ACH-000541,-0.19734791977289334
ACH-000542,-0.25059347734486864
ACH-000544,-0.23592200674827504
ACH-000545,-0.18231729715399825
ACH-000547,-0.2760881115510891
ACH-000548,-0.2442576605325465
ACH-000549,-0.3929259917610832
ACH-000550,-0.5923488812667911
ACH-000552,-0.29995078534249026
ACH-000556,-0.21951940426825384
ACH-000557,-0.21581906802152212
ACH-000569,-0.4030199473212912
ACH-000570,-0.4202630966015721
ACH-000571,-0.34658006459153995
ACH-000573,-0.4242474628051865
ACH-000576,-0.36814603073922536
ACH-000579,-0.4375511207810295
ACH-000580,-0.3030831711295773
ACH-000584,-0.42918064022801183
ACH-000585,-0.4874908491285883
ACH-000588,-0.5171681449468135
ACH-000589,-0.3813716853565999
ACH-000591,-0.4076268781306857
ACH-000593,-0.4071162612511694
ACH-000600,-0.2491639893312443
ACH-000601,-0.2772048801782902
ACH-000605,-0.3922075182963413
ACH-000606,-0.3559919753308678
ACH-000608,-0.3755147773928105
ACH-000614,-0.3105528003103448
ACH-000616,-0.40891878227089
ACH-000618,-0.3525872227500825
ACH-000619,-0.18538058120502696
ACH-000620,-0.3688978157273153
ACH-000621,-0.18085116228182252
ACH-000622,-0.2584878157729541
ACH-000623,-0.2552914566869745
ACH-000624,-0.24142445721573516
ACH-000627,0.0009764376419776496
ACH-000630,-0.22058487085589293
ACH-000631,-0.4205225478830279
ACH-000632,-0.381689064654448
ACH-000633,-0.2263239516982372
ACH-000637,-0.3006192989272397
ACH-000638,-0.10091906549360057
ACH-000646,-0.32124306863348795
ACH-000647,-0.10217945226550007
ACH-000648,-0.32044573400064696
ACH-000649,-0.2603796692274387
ACH-000651,-0.23100331733830395
ACH-000652,-0.12223264380765407
ACH-000653,-0.3818529237422014
ACH-000657,-0.28903853829556914
ACH-000658,-0.3024349829523473
ACH-000661,-0.21078281864142415
ACH-000662,-0.1933515205241404
ACH-000663,-0.4648996336116232
ACH-000665,-0.5433597051517567
ACH-000671,-0.3422644903847935
ACH-000672,-0.14498904122889586
ACH-000673,-0.3885902030796256
ACH-000676,-0.21216312925622124
ACH-000677,-0.6114112895073393
ACH-000681,-0.3917029750459302
ACH-000683,-0.20372736553097234
ACH-000684,-0.5086975626895787
ACH-000688,-0.2317155957823087
ACH-000693,-0.26694381834509545
ACH-000694,-0.2355838146779509
ACH-000695,-0.12514546893830894
ACH-000696,-0.4004496467063993
ACH-000697,-0.2758602467836379
ACH-000699,-0.38425947838121016
ACH-000701,-0.3716292287822582
ACH-000706,-0.34977785956468704
ACH-000711,-0.366029032414343
ACH-000713,-0.3255295639152625
ACH-000714,0.07236519724404045
ACH-000718,-0.3338440548480188
ACH-000720,-0.19901512325699044
ACH-000721,0.003954043413558304
ACH-000724,-0.2314827374343533
ACH-000725,-0.2991764650105658
ACH-000732,-0.2072152864390872
ACH-000734,-0.3163976924609699
ACH-000735,-0.15734059450169435
ACH-000736,-0.3530724360747156
ACH-000738,-0.2264833246479465
ACH-000746,-0.34453342247694796
ACH-000747,-0.10214657179055901
ACH-000748,-0.4557424286438507
ACH-000753,-0.2717181824536623
ACH-000756,-0.3453665635429934
ACH-000757,-0.214285145967008
ACH-000758,-0.4877362107446601
ACH-000760,-0.4065677216184784
ACH-000762,-0.5583794941235276
ACH-000763,-0.6676901523884552
ACH-000764,-0.2952414957744252
ACH-000765,-0.21523511261727715
ACH-000766,-0.11402080383216978
ACH-000767,-0.1921713555192087
ACH-000768,-0.4800139971622209
ACH-000769,-0.2671107987963208
ACH-000770,-0.34142618853263423
ACH-000771,-0.4630353128265382
ACH-000773,-0.0943209586906894
ACH-000776,-0.28521278005063944
ACH-000777,0.01865091602245976
ACH-000778,-0.058265109278549436
ACH-000781,-0.2962545043800179
ACH-000782,-0.30593532026905323
ACH-000783,-0.13150189507004267
ACH-000784,-0.15553713774854014
ACH-000785,-0.17887954964385375
ACH-000787,-0.21556066811230054
ACH-000788,-0.2764660726957937
ACH-000791,-0.20098785291614066
ACH-000792,-0.32358380313835644
ACH-000794,-0.3288617148038692
ACH-000796,0.016565481490816387
ACH-000798,-0.4052872196347002
ACH-000799,-0.3393800048893309
ACH-000800,-0.4126900376073052
ACH-000802,-0.3928942803618277
ACH-000804,-0.4867198043723707
ACH-000805,-0.2463377947409271
ACH-000809,-0.2390950088884906
ACH-000810,-0.6621997763013723
ACH-000811,-0.247763224616507
ACH-000817,-0.13501730085703578
ACH-000819,-0.4846497506400366
ACH-000820,-0.20384385081623288
ACH-000821,-0.2723345473740653
ACH-000822,-0.14760858631072207
ACH-000823,-0.2624007801562228
ACH-000824,-0.14760434712559906
ACH-000827,-0.5184358580192984
ACH-000829,-0.3219246201025389
ACH-000831,-0.3211862536271175
ACH-000832,-0.3845308373347743
ACH-000833,-0.24907378679998698
ACH-000834,-0.3892372464470806
ACH-000835,-0.34622189053418595
ACH-000836,-0.1196955619084434
ACH-000837,-0.41378754998420797
ACH-000838,-0.11370524782361692
ACH-000839,0.007353430097802358
ACH-000840,-0.4650140451560174
ACH-000841,-0.2650036577850556
ACH-000843,-0.2824346892213481
ACH-000846,-0.18412654168106715
ACH-000847,-0.16519640941824906
ACH-000848,-0.33950110752906515
ACH-000849,-0.3232652280695891
ACH-000851,-0.20704965836295625
ACH-000855,-0.41338922355679614
ACH-000856,-0.4879663261171572
ACH-000858,-0.15804393526273067
ACH-000859,-0.3089042570757445
ACH-000861,-0.32576957255787675
ACH-000862,-0.343582683001016
ACH-000865,-0.35179247353355675
ACH-000866,-0.3175021777884749
ACH-000867,-0.18670856151147625
ACH-000869,-0.17455842071169314
ACH-000872,-0.6571007756690852
ACH-000873,-0.06635400539397861
ACH-000876,-0.17514607321885972
ACH-000878,-0.3053411493243456
ACH-000880,-0.335909071216382
ACH-000881,-0.3926504738383474
ACH-000882,-0.5109790086967156
ACH-000884,-0.3742514489766657
ACH-000885,-0.4670767902692
ACH-000887,-0.2454102110127821
ACH-000889,-0.03509145765553393
ACH-000896,-0.14863634263219436
ACH-000898,-0.4666490484470714
ACH-000900,-0.14042152697782442
ACH-000901,-0.30307991116261696
ACH-000905,-0.11252007376413076
ACH-000906,-0.2832325507265248
ACH-000907,-0.5350662793738941
ACH-000910,-0.3731268296147336
ACH-000911,-0.09773156174366136
ACH-000912,-0.2501889354092637
ACH-000913,-0.4206704670203476
ACH-000915,-0.4608391803345736
ACH-000916,-0.3713144573758959
ACH-000917,-0.4772704580573933
ACH-000920,-0.3462513821524975
ACH-000921,-0.340111147101547
ACH-000924,-0.11647857275813404
ACH-000926,-0.22284011631256195
ACH-000928,-0.5146256146948138
ACH-000929,-0.18932810488549207
ACH-000932,-0.5155371960921357
ACH-000935,-0.41158903338695296
ACH-000936,-0.603908085137733
ACH-000937,-0.2909752703383117
ACH-000938,-0.33285270373640835
ACH-000939,-0.4783473504089419
ACH-000941,-0.4903969751305608
ACH-000943,-0.6127882905449419
ACH-000946,-0.5369981768502755
ACH-000947,-0.5422037093555401
ACH-000948,-0.5506131124447092
ACH-000950,-0.3847177994163116
ACH-000953,-0.4317617239300103
ACH-000954,-0.2585664416689573
ACH-000957,-0.5237970976641696
ACH-000958,-0.466015634950475
ACH-000960,-0.5688383273773809
ACH-000963,-0.05113725363333958
ACH-000968,-0.5551490231253511
ACH-000969,-0.35795263914026915
ACH-000972,-0.2011589063332042
ACH-000973,-0.3055671725420544
ACH-000974,-0.5582968040448599
ACH-000978,-0.5075977427609356
ACH-000984,-0.31537924128728045
ACH-000986,-0.13192822858878098
ACH-000988,-0.5330778350090379
ACH-000993,-0.3727994559834104
ACH-000994,-0.19972140862043086
ACH-000996,-0.2661309850376723
ACH-001001,-0.014599296572193898
ACH-001020,-0.47731605591889203
ACH-001028,-0.19992032357620215
ACH-001031,-0.5099931425099893
ACH-001038,-0.2449490136186361
ACH-001048,-0.5357352342039337
ACH-001050,-0.4297579037953578
ACH-001053,-0.32900910697664715
ACH-001054,-0.21345571474774147
ACH-001061,-0.4132712518352359
ACH-001067,-0.3385984274045975
ACH-001075,-0.4735219446145225
ACH-001096,-0.4217903821826259
ACH-001111,-0.06313690950072327
ACH-001119,-0.3893802909098456
ACH-001128,-0.2917444056547748
ACH-001134,-0.2820495104183231
ACH-001151,-0.38871062871528
ACH-001163,-0.12353830455771027
ACH-001164,-0.6743238377551409
ACH-001183,-0.2053829733218496
ACH-001192,-0.3107587705161758
ACH-001193,0.10094273537478496
ACH-001196,-0.3419984993969812
ACH-001197,-0.2786958358773522
ACH-001205,-0.3643548740858892
ACH-001211,-0.7106024510279996
ACH-001212,-0.447156728500544
ACH-001228,-0.34930800643896925
ACH-001232,-0.3877724823904973
ACH-001239,-0.3640063630063065
ACH-001270,-0.3879673518311965
ACH-001274,-0.31664745632310065
ACH-001275,-0.3484950254440568
ACH-001277,-0.28003470919871265
ACH-001278,-0.34215612977936405
ACH-001280,-0.26206938720123896
ACH-001283,-0.39542957886290186
ACH-001289,-0.412360887254512
ACH-001300,-0.5615775972158658
ACH-001301,-0.5854192008988475
ACH-001302,-0.293039011299073
ACH-001306,-0.4413865025629728
ACH-001318,-0.4564973361863999
ACH-001322,-0.4063634807645265
ACH-001328,-0.3550214088893851
ACH-001332,-0.20402230805150184
ACH-001336,-0.2261914119014451
ACH-001346,-0.2610635009307993
ACH-001353,-0.17779476700339594
ACH-001354,-0.5163416598740491
ACH-001367,-0.3458211801929874
ACH-001368,-0.21445312680870485
ACH-001374,-0.26930143187080946
ACH-001377,-0.525172916061532
ACH-001380,-0.3121947024091591
ACH-001391,-0.4468866282725374
ACH-001408,-0.2471322460766565
ACH-001430,-0.21332087861759136
ACH-001431,-0.3909644428703016
ACH-001450,-0.41453458710990504
ACH-001496,-0.4674538811071189
ACH-001500,-0.24813112376854102
ACH-001523,-0.1391664545939331
ACH-001532,-0.4003891482011832
ACH-001550,-0.2112520016132549
ACH-001552,-0.4795459877233442
ACH-001554,-0.3616731064527128
ACH-001654,-0.5876442555645589
ACH-001735,-0.2782885453715899
ACH-001736,-0.38759210922077103
ACH-001737,-0.4532860512067442
ACH-001740,-0.3598928115563776
ACH-001745,-0.2107636010700113
ACH-001765,-0.20178277085290605
