,ITPA (3704)
ACH-000004,-0.17686663936605587
ACH-000005,0.022110329322074837
ACH-000007,0.0611544259678202
ACH-000009,-0.11898847448294834
ACH-000011,-0.16972467871329833
ACH-000012,-0.1341446524997457
ACH-000013,-0.1856434567865881
ACH-000014,0.04226955282176256
ACH-000015,-0.04522677111915177
ACH-000017,-0.13147016736432834
ACH-000018,-0.19435521325113905
ACH-000019,0.14733417102270138
ACH-000021,0.01363390216038244
ACH-000022,0.0026050736745771913
ACH-000025,-0.18132893457704435
ACH-000028,-0.09729006223699256
ACH-000030,-0.13534810061959662
ACH-000035,0.020988067326349117
ACH-000036,-0.07065067397557745
ACH-000037,-0.1216441944027236
ACH-000039,-0.12202272285904207
ACH-000040,-0.15484834909652606
ACH-000041,-0.06504154135582707
ACH-000042,-0.17827024376041112
ACH-000045,0.05407898590734138
ACH-000047,-0.04962015599814884
ACH-000052,-0.14923741054641124
ACH-000053,-0.19883278253436845
ACH-000054,-0.10753916196368077
ACH-000055,-0.1600771488848613
ACH-000060,-0.29038854099189554
ACH-000067,-0.20122099062414286
ACH-000070,-0.15369216429039628
ACH-000075,-0.181046895088466
ACH-000078,-0.15742383901237045
ACH-000082,-0.11334351758977093
ACH-000085,-0.4227761974216378
ACH-000086,-0.051684321562392825
ACH-000087,-0.13270624670686768
ACH-000092,-0.0463789976995202
ACH-000095,-0.1754370961238442
ACH-000097,-0.07029727153525349
ACH-000098,-0.1441356359964044
ACH-000099,-0.25978376608925924
ACH-000108,-0.2327117879928723
ACH-000113,0.01453307533238444
ACH-000116,-0.0534769448615164
ACH-000118,-0.14160197218383205
ACH-000120,0.024024635392010784
ACH-000123,-0.017834118687998547
ACH-000127,-0.15760518254918487
ACH-000128,-0.06069691064481831
ACH-000132,-0.07404067175266815
ACH-000133,-0.1023847593188003
ACH-000137,-0.09010028212122667
ACH-000138,-0.21944634645994876
ACH-000142,-0.026572129281377102
ACH-000143,0.046351082098375566
ACH-000146,-0.14300104318947934
ACH-000148,-0.14895816851061994
ACH-000150,-0.3704179184821266
ACH-000152,-0.0778343554791364
ACH-000153,0.006380522450411236
ACH-000159,-0.2640304063526453
ACH-000160,-0.04696317852576153
ACH-000163,-0.10465937188369502
ACH-000167,-0.127600637077729
ACH-000168,-0.1634619142401349
ACH-000169,-0.1443960138228645
ACH-000178,-0.03594142125298133
ACH-000183,-0.5380891540569824
ACH-000188,-0.12652696091354212
ACH-000189,-0.0613153994981257
ACH-000190,-0.11307738424805425
ACH-000198,-0.17240862550662142
ACH-000203,-0.32452053337679737
ACH-000204,-0.010024883934037351
ACH-000206,-0.10455068835783357
ACH-000207,-0.2079231158144425
ACH-000208,0.06353499041290436
ACH-000210,-0.28910021597884056
ACH-000211,-0.22052668127835226
ACH-000215,-0.1191704331393398
ACH-000221,-0.23950282082302515
ACH-000222,-0.3934595762988366
ACH-000223,-0.22154374564914825
ACH-000226,-0.5053527852810275
ACH-000227,-0.18384672936329047
ACH-000228,-0.12479066556636532
ACH-000231,-0.3152517562097473
ACH-000232,-0.07613689853308837
ACH-000233,-0.12447633856394527
ACH-000234,-0.1466158496541195
ACH-000235,-0.10962530508168802
ACH-000237,-0.17881880508601514
ACH-000238,-0.03533491056233453
ACH-000242,-0.660852161066536
ACH-000243,-0.20299049394328106
ACH-000244,0.06315219105665207
ACH-000246,-0.17797866367287882
ACH-000248,0.003039200434096341
ACH-000250,-0.21574199411378214
ACH-000251,0.020580633093772126
ACH-000252,-0.13658889237997046
ACH-000253,-0.22431430149879344
ACH-000255,-0.1745106178921987
