,ASPRV1 (151516)
ACH-000235,-0.17621964106297422
ACH-000237,-0.058350739703276776
ACH-000238,-0.1697744588656771
ACH-000242,-0.13157600865121602
ACH-000243,-0.17539218526775674
ACH-000244,0.07344228812624899
ACH-000246,-0.13575652907294444
ACH-000248,-0.08033589786620965
ACH-000250,-0.109640275082794
ACH-000251,-0.2650998103264226
ACH-000252,-0.11891099475107635
ACH-000253,-0.29719955855253505
ACH-000255,-0.019867324231883414
ACH-000256,-0.3671086832950667
ACH-000257,-0.20618066702206625
ACH-000258,-0.17397231232823834
ACH-000259,-0.14380919074550574
ACH-000260,-0.3047605742469544
ACH-000261,-0.189244906243252
ACH-000262,-0.33156412747043795
ACH-000263,-0.3339313429301755
ACH-000264,-0.17567100212969095
ACH-000265,-0.09775609267714007
ACH-000266,-0.16727344692574245
ACH-000272,-0.1952315669004267
ACH-000274,-0.2697552200747721
ACH-000277,-0.3283627974443883
ACH-000278,-0.17752718140833101
ACH-000279,-0.1319298559232126
ACH-000280,-0.2675431373693994
ACH-000281,-0.20136464295340653
ACH-000288,-0.12043247408283805
ACH-000291,-0.189324899952646
ACH-000293,-0.09852697238249003
ACH-000294,0.011669037984785
ACH-000295,-0.09336515678400242
ACH-000296,-0.3671848798947757
ACH-000302,-0.18799047119825116
ACH-000304,-0.29278628276381913
ACH-000307,-0.12579163382457692
ACH-000308,-0.27469915478087603
ACH-000310,-0.3427149273077941
ACH-000311,-0.3048643877834961
ACH-000312,-0.17372083292323515
ACH-000315,-0.1971603472845375
ACH-000316,-0.14664139930916315
ACH-000317,-0.1547201821924954
ACH-000318,-0.23731341844029186
ACH-000319,-0.03968840095176777
ACH-000320,-0.0667967250380074
ACH-000322,-0.09773531631424948
ACH-000323,-0.12030261290981953
ACH-000324,-0.18334580928312766
ACH-000329,-0.2323990240290433
ACH-000330,-0.19767311370593452
ACH-000331,-0.2399140732003977
ACH-000332,-0.19579971230647927
ACH-000334,-0.08328855393028589
ACH-000335,-0.22039306732598565
ACH-000336,-0.0854743216686442
ACH-000337,-0.0034925824778258467
ACH-000338,-0.3071508568121151
ACH-000339,-0.20500829055982173
ACH-000341,-0.1503858252005885
ACH-000348,-0.08236438446592616
ACH-000350,-0.18806602542870385
ACH-000352,-0.16508775256479216
ACH-000356,-0.4212612918925819
ACH-000361,-0.4038032731688705
ACH-000362,-0.18478964104786866
ACH-000363,-0.2215981493296336
ACH-000364,-0.3050173284280294
ACH-000365,-0.07742181106201644
ACH-000366,-0.2370743594446203
ACH-000368,-0.1406407994941889
ACH-000374,-0.2673800316443757
ACH-000375,-0.2848598184568505
ACH-000376,-0.2028139381558602
ACH-000381,-0.24532548657006986
ACH-000383,-0.02510867670895684
ACH-000387,-0.17292787338882304
ACH-000389,-0.01251595353510718
ACH-000390,-0.1156020637087963
ACH-000393,-0.12925272282679806
ACH-000395,-0.1232241833031306
ACH-000396,-0.20992032161171545
ACH-000397,-0.2251170960845888
ACH-000401,-0.2359813704694829
ACH-000402,-0.3671278272105612
ACH-000403,-0.17695066943088686
ACH-000404,-0.30404170929963553
ACH-000406,-0.04795000923835811
ACH-000407,-0.24776322319305225
ACH-000408,-0.4473875496659186
ACH-000410,-0.10515241356920144
ACH-000411,-0.19454748356654614
ACH-000414,-0.2742159156324749
ACH-000415,-0.32960736452855266
ACH-000416,-0.1953646094983516
ACH-000420,0.010202592144097165
ACH-000421,-0.059552997181427085
ACH-000424,-0.0015544054769590985
ACH-000425,-0.15515254371465684
ACH-000426,-0.15620742279311894
ACH-000427,-0.11543376978736138
ACH-000433,0.1070656822257426
ACH-000435,-0.3855378914128236
ACH-000436,-0.24919774043125315
ACH-000444,0.06382650746018365
ACH-000445,-0.03933220396222428
ACH-000448,-0.14180295617064034
ACH-000450,-0.18032331226961545
ACH-000452,-0.14672015998849403
ACH-000454,-0.34051186646724946
ACH-000458,-0.1120331694147933
ACH-000459,-0.030623299121049562
ACH-000460,-0.19561799832638976
ACH-000461,-0.10215487538281808
ACH-000463,-0.17727058210368818
ACH-000464,-0.20888261139646302
ACH-000466,-0.06664278834268869
ACH-000467,-0.16705175311647247
ACH-000468,-0.12616756038205465
ACH-000469,-0.1890531944844417
ACH-000470,-0.15866080578972572
ACH-000471,-0.16831202826859526
ACH-000472,-0.11193368149226003
ACH-000473,-0.041219988434398
ACH-000475,-0.1195553579956949
ACH-000476,-0.0975823154632704
ACH-000477,-0.18527955479891253
ACH-000479,-0.4772594837794269
ACH-000480,-0.15400363574984652
ACH-000481,-0.25452830349222616
ACH-000483,-0.07057047784426503
ACH-000484,-0.07133788809907028
ACH-000485,-0.3190203526570997
ACH-000486,-0.1981798175541737
ACH-000487,0.033753925011351105
ACH-000488,-0.2052153655520312
ACH-000490,-0.054548736776934066
ACH-000491,-0.4024587656879299
ACH-000495,-0.1712831754186049
ACH-000496,-0.20885769833485734
ACH-000499,-0.1637557784363091
ACH-000500,-0.5836840057670307
ACH-000502,-0.2299647579165653
ACH-000503,-0.12754609169068246
ACH-000505,-0.2327913169173161
ACH-000507,-0.4152883543125538
ACH-000510,-0.1195589271049099
ACH-000511,-0.15737072796462104
ACH-000512,0.002738322206510274
ACH-000516,-0.057784638206410034
ACH-000517,-0.3321502644276852
ACH-000518,-0.2215386601954056
ACH-000520,-0.21549927876279068
ACH-000521,-0.2372502417991639
ACH-000522,-0.24102592594560715
ACH-000524,-0.2330471056447137
ACH-000527,-0.17496124001293106
ACH-000528,-0.13107398739088766
ACH-000537,-0.04357694156088891
ACH-000541,0.015690293654264033
ACH-000542,-0.17458413610979515
ACH-000544,-0.033918060067229014
ACH-000545,-0.21721215843197403
ACH-000547,-0.14257503935056354
ACH-000548,-0.1689466131111639
ACH-000549,-0.0368194390437512
ACH-000550,-0.08687360101892727
ACH-000552,-0.05064080655669749
ACH-000556,-0.2429467571992288
ACH-000557,-0.2890965813601284
ACH-000569,-0.14605312910549104
ACH-000570,-0.20630564612651606
ACH-000571,-0.0363451998962208
ACH-000573,-0.026952755440913755
ACH-000576,0.02810944035902433
ACH-000579,-0.2969657820445312
ACH-000580,-0.12514382946884053
ACH-000584,-0.033504161783089
ACH-000585,-0.25872774449921804
ACH-000588,-0.14034708279481878
ACH-000589,-0.023703869356778474
ACH-000591,-0.03778827810324743
ACH-000593,-0.1180360064303104
ACH-000600,-0.08215278931440663
ACH-000601,-0.15601217086439378
ACH-000605,-0.06759246573345143
ACH-000606,-0.4140661800398639
ACH-000608,-0.1947929498538589
ACH-000614,-0.2002804089522552
ACH-000616,-0.2387640873710541
ACH-000618,-0.07400760518176339
ACH-000619,-0.2324869646336895
ACH-000620,-0.1814911351039945
ACH-000621,-0.0697369959418905
ACH-000622,-0.2898845190119417
ACH-000623,-0.12616757699958447
ACH-000624,-0.22947787464984726
ACH-000627,-0.09783993627016294
ACH-000630,-0.2229440027329566
ACH-000631,-0.6378016513160808
ACH-000632,-0.15969380143243822
ACH-000633,-0.213764287685096
ACH-000637,0.045463716941835014
ACH-000638,-0.05919921806158013
ACH-000646,-0.2439199433501469
ACH-000647,-0.21192796673217806
ACH-000648,-0.05434737474694721
ACH-000649,-0.014710452255669302
ACH-000651,-0.06949532553166647
ACH-000652,0.05548469490269102
ACH-000653,-0.1937160119242024
ACH-000657,-0.26907217372915143
ACH-000658,-0.052624403310752695
ACH-000661,-0.11863642749952705
ACH-000662,-0.293883264492636
ACH-000663,-0.16471560666341534
ACH-000665,-0.1874562248913699
ACH-000671,-0.2426634282555829
ACH-000672,0.08898850736677136
ACH-000673,-0.2621288833663491
ACH-000676,-0.11902202350525355
ACH-000677,-0.07281251768374701
ACH-000681,0.005041081579548905
ACH-000683,-0.2376455303075131
ACH-000684,-0.09717116827208684
ACH-000688,-0.1045097539990959
ACH-000693,-0.14395019291567654
ACH-000694,0.030248612230545112
ACH-000695,-0.3439904484090568
ACH-000696,-0.1771339080305568
ACH-000697,-0.07014498826568978
ACH-000699,0.016217517633707462
ACH-000701,-0.2226522017559846
ACH-000706,-0.1587492302246741
ACH-000711,-0.23397177434979605
ACH-000713,-0.3820428141184536
ACH-000714,-0.05277155381318617
ACH-000718,-0.20098521319092086
ACH-000720,-0.2976014838890895
ACH-000721,-0.15591633741586586
ACH-000724,-0.17545776151057554
ACH-000725,-0.16033787264821464
ACH-000732,-0.15481776454400456
ACH-000734,-0.08882729339198417
ACH-000735,-0.22852652854690736
ACH-000736,-0.32835141939453866
ACH-000738,-0.060579351810034585
ACH-000746,-0.042228944548711365
ACH-000747,-0.0245061655099662
ACH-000748,-0.1989128438370374
ACH-000753,-0.07724061097563363
ACH-000756,-0.31655888295006096
ACH-000757,-0.12264604506460147
ACH-000758,0.07518580258487396
ACH-000760,-0.10753603027991147
ACH-000762,0.005042463704326102
ACH-000763,-0.14465036672364098
ACH-000764,-0.11997083770643345
ACH-000765,-0.0722116544677315
ACH-000766,-0.13176265049129185
ACH-000767,-0.33387784006243154
ACH-000768,-0.0906435529816889
ACH-000769,-0.07953159513937988
ACH-000770,-0.17913675695241218
ACH-000771,-0.03173913121771508
ACH-000773,-0.1567180633991558
ACH-000776,-0.3578406796623501
ACH-000777,-0.0872167090741925
ACH-000778,-0.2543219769958671
ACH-000781,-0.15908899087600056
ACH-000782,-0.06000590078466034
ACH-000783,-0.20549304008589195
ACH-000784,-0.1545947890254802
ACH-000785,-0.08505001422528076
ACH-000787,-0.08956938457905908
ACH-000788,-0.16724682304105942
ACH-000791,-0.19488848155227198
ACH-000792,-0.14549892006692658
ACH-000794,-0.26279586318091697
ACH-000796,-0.10782900953038096
ACH-000798,-0.12585577681012947
ACH-000799,-0.10283328507971648
ACH-000800,-0.1822318416034608
ACH-000802,-0.08198446204599508
ACH-000804,-0.2673501877269732
ACH-000805,-0.2688782945972649
ACH-000809,-0.21669437586020335
ACH-000810,-0.22046989434539754
ACH-000811,-0.11928964836965872
ACH-000817,-0.20710969695461032
ACH-000819,-0.01212451111454498
ACH-000820,0.4879257567854782
ACH-000821,0.07834907171902257
ACH-000822,-0.2703284464644878
ACH-000823,-0.1478278485991462
ACH-000824,-0.15937999180941714
ACH-000827,-0.17960501486322686
ACH-000829,-0.2221114755740128
ACH-000831,-0.146432187771245
ACH-000832,-0.05353172194500316
ACH-000833,-0.05922959115354246
ACH-000834,-0.14143469789369836
ACH-000835,-0.1843163539627085
ACH-000836,-0.1622764730181531
ACH-000837,-0.05757940073631763
ACH-000838,-0.08498798982345268
ACH-000839,-0.08042117552012222
ACH-000840,0.09143946440298058
ACH-000841,-0.1537933643550426
ACH-000843,0.05007520687781195
ACH-000846,-0.41746852585697625
ACH-000847,-0.050709199888669024
ACH-000848,-0.07072289069591749
ACH-000849,-0.24974824486999586
ACH-000851,-0.21604879135755972
ACH-000855,-0.2087555678171092
ACH-000856,-0.11966162734901024
ACH-000858,-0.1582322541854617
ACH-000859,0.021017496145221096
ACH-000861,-0.08994410213627806
ACH-000862,-0.046634917958946635
ACH-000865,-0.09630241095460304
ACH-000866,-0.1782823934268389
ACH-000867,-0.2446821829478831
ACH-000869,-0.1759148491256251
ACH-000872,-0.08048747455776871
ACH-000873,-0.057658845821207075
ACH-000876,-0.24083682840332446
ACH-000878,-0.02717784454746137
ACH-000880,-0.34593810722833723
ACH-000881,-0.15017548282041915
ACH-000882,-0.20330287558470894
ACH-000884,-0.3022927326322013
ACH-000885,-0.2969335495505718
ACH-000887,-0.1822788030052952
ACH-000889,-0.1182350057768801
ACH-000896,-0.2701563817373967
ACH-000898,-0.04874489703657072
ACH-000900,-0.00966412679655806
ACH-000901,-0.22203294385611508
ACH-000905,-0.16270968200230446
ACH-000906,-0.1251278984679978
ACH-000907,-0.1641754617683775
ACH-000910,-0.22417352926364065
ACH-000911,-0.2431826839315943
ACH-000912,-0.1556069345963565
ACH-000913,0.059700977079191475
ACH-000915,-0.17888000528554104
ACH-000916,0.17056338883927288
ACH-000917,-0.05991179713116556
ACH-000920,-0.27713135511113385
ACH-000921,-0.06802907406809455
ACH-000924,-0.02472898111857148
ACH-000926,-0.09856796432832483
ACH-000928,-0.16953819374654333
ACH-000929,-0.22247099209192053
ACH-000932,-0.056753671843750936
ACH-000935,-0.3105091919706301
ACH-000936,-0.2832490684444507
ACH-000937,-0.2716188044173076
ACH-000938,-0.09270817400453807
ACH-000939,0.07208349753203347
ACH-000941,-0.1741868911580184
ACH-000943,-0.1792703506482569
ACH-000946,-0.13499789995084036
ACH-000947,-0.1098693655663216
ACH-000948,-0.01918399254957611
ACH-000950,-0.10730042106638278
ACH-000953,-0.3646340431788758
ACH-000954,-0.12742374032905007
ACH-000957,-0.05429642121584382
ACH-000958,0.040645757294626765
ACH-000960,-0.2687201706927576
ACH-000963,-0.3327296577686954
ACH-000968,-0.18275814869165896
ACH-000969,-0.2205384184400894
ACH-000972,-0.030114185879441157
ACH-000973,-0.18317291897403187
ACH-000974,-0.13088598578732422
ACH-000978,-0.3670320203253926
ACH-000984,-0.11450071993899495
ACH-000986,-0.3483151220000328
ACH-000988,-0.20638835418091006
ACH-000993,-0.2272907021827519
ACH-000994,-0.3335500355197608
ACH-000996,-0.18998278650534006
ACH-001001,-0.1853134985954446
ACH-001020,0.03721939375999461
ACH-001028,-0.11368604229025706
ACH-001031,0.13514461418740975
ACH-001038,-0.2113876114766159
ACH-001048,-0.2183615573422616
ACH-001050,-0.08839462268930952
ACH-001053,-0.151810353946397
ACH-001054,-0.018632731549211044
ACH-001061,-0.1775044942649751
ACH-001067,-0.3537698779243099
ACH-001075,-0.3603091852574836
ACH-001096,-0.0153533285180452
ACH-001111,-0.2255516162682738
ACH-001119,-0.11485702262768666
ACH-001128,-0.17477816638399998
ACH-001134,-0.03953314823106192
ACH-001151,-0.13402706678481593
ACH-001163,-0.13566027138137315
ACH-001164,0.011173073724763932
ACH-001183,-0.1670736566595617
ACH-001192,-0.003441828950745341
ACH-001193,-0.15242164247609027
ACH-001196,-0.1603386463318221
ACH-001197,-0.07178409957912048
ACH-001205,-0.14500847592189306
ACH-001211,-0.19368397709707733
ACH-001212,0.1040042905947945
ACH-001228,-0.2022448960903244
ACH-001232,0.054909093926716494
ACH-001239,-0.3588297087570231
ACH-001270,0.04157232585370326
ACH-001274,-0.17207888639868132
ACH-001275,-0.1319431513016556
ACH-001277,-0.4394939672327556
ACH-001278,-0.14896303885280013
ACH-001280,-0.1478696546339338
ACH-001283,-0.11589727849858045
ACH-001289,-0.26175612919961994
ACH-001300,-0.10897170868223273
ACH-001301,-0.3743669764098417
ACH-001302,-0.2268852411289981
ACH-001306,-0.20342338250369
ACH-001318,-0.13656056563113825
ACH-001322,-0.1043734278575166
ACH-001328,-0.150507802760676
ACH-001332,-0.1273019699342327
ACH-001336,-0.17160574745933013
ACH-001346,-0.15947546121082964
ACH-001353,-0.2486796645062229
ACH-001354,-0.10495553020718387
ACH-001367,0.07354194043831061
ACH-001368,-0.2508327874456359
ACH-001374,-0.3911791961202752
ACH-001377,-0.107028318541176
ACH-001380,-0.2398943217438068
ACH-001391,-0.4000011638620866
ACH-001408,-0.20459820187464364
ACH-001430,-0.06838066249485476
ACH-001431,-0.2433493678313
ACH-001450,-0.10885953743818036
ACH-001496,-0.18440973919895284
ACH-001500,-0.2052892270753882
ACH-001523,-0.2596371362956665
ACH-001532,-0.17863761102469258
ACH-001550,0.006645761568229067
ACH-001552,0.03629975767835027
ACH-001554,-0.1574001559613816
ACH-001654,0.02681041618029955
ACH-001735,-0.17798254221133605
ACH-001736,-0.021874715409884112
ACH-001737,-0.4887911295538076
ACH-001740,-0.25671919249310593
ACH-001745,-0.2847648501567148
ACH-001765,-0.1792281676317101
