,TIPARP (25976)
ACH-000204,-0.5217235493573806
ACH-000206,-0.23100650548582966
ACH-000207,-0.10060079284929953
ACH-000208,-0.35351606680159464
ACH-000210,-0.11032994151037362
ACH-000211,-0.7296531488516648
ACH-000215,-0.3990495874937323
ACH-000221,-0.1242133102390102
ACH-000222,-0.2557839369764815
ACH-000223,-0.3779342678567155
ACH-000226,-0.027238397625939124
ACH-000227,0.024239198663309054
ACH-000228,-0.3190439253750845
ACH-000231,-0.09086707633039512
ACH-000232,0.02222513687786281
ACH-000233,-0.3199099783208048
ACH-000234,-0.3192775103394074
ACH-000235,-0.6630027008488124
ACH-000237,-0.2769777015137597
ACH-000238,-0.18680557663147004
ACH-000242,-0.23868849341079346
ACH-000243,-0.2784089752362943
ACH-000244,-0.10809997019186718
ACH-000246,-0.1047955480215306
ACH-000248,-0.003061687268671443
ACH-000250,-0.025511759181739396
ACH-000251,-0.3738135201857748
ACH-000252,-0.2433780534873818
ACH-000253,-0.19661837574663524
ACH-000255,-0.4226658006931163
ACH-000256,-0.06399124373785901
ACH-000257,-0.2592568190560902
ACH-000258,-0.13902029709400116
ACH-000259,0.020586276727810948
ACH-000260,-0.2891641024491697
ACH-000261,-0.18744558207201328
ACH-000262,-0.2463763577340224
ACH-000263,-0.07050534938291274
ACH-000264,-0.3005169281248512
ACH-000265,0.04338854677668544
ACH-000266,-0.0944310913418463
ACH-000272,-0.00128040642532953
ACH-000274,0.1375556087068233
ACH-000277,-0.19798128533493434
ACH-000278,-0.3287635051151537
ACH-000279,-0.2838252967744005
ACH-000280,-0.14112485528100954
ACH-000281,-0.01598944556869425
ACH-000288,-0.421074855459641
ACH-000291,-0.03383583313964374
ACH-000293,-0.3367427217108633
ACH-000294,-0.2059769953487142
ACH-000295,-0.3333342848352329
ACH-000296,-0.3196647209507613
ACH-000302,0.0715196866009882
ACH-000304,0.16738243824106613
ACH-000307,-0.31762713607949417
ACH-000308,0.08871975565275055
ACH-000310,0.14695293736155413
ACH-000311,0.03965191826813736
ACH-000312,0.144584411070761
ACH-000315,0.005214438149235235
ACH-000316,-0.2526422746712503
ACH-000317,-0.416331084777762
ACH-000318,-0.09324086013254927
ACH-000319,-0.23796058419368465
ACH-000320,-0.1455216405372783
ACH-000322,0.2051615511395242
ACH-000323,-0.17340175887882536
ACH-000324,-0.1727881750119987
ACH-000329,-0.15811243183224533
ACH-000330,-0.0826105888100959
ACH-000331,-0.1673405371638566
ACH-000332,0.012960816959491231
ACH-000334,-0.0642123358516652
ACH-000335,-0.11059481138279753
ACH-000336,-0.198455216251849
ACH-000337,-0.3339409399343753
ACH-000338,0.06576228214393415
ACH-000339,-0.2652317656079629
ACH-000341,0.06903655806409717
ACH-000348,-0.4883028315521468
ACH-000350,0.30626426179381355
ACH-000352,-0.3513427364157076
ACH-000356,-0.20079131334901448
ACH-000361,-0.41551662218847796
ACH-000362,-0.5777367223370126
ACH-000363,-0.2432003517504217
ACH-000364,0.014370667163945671
ACH-000365,0.07657044041167682
ACH-000366,-0.06967210936872603
ACH-000368,-0.4336668535179019
ACH-000374,-0.05718377729432959
ACH-000375,-0.5139379751417306
ACH-000376,-0.23312477894571426
ACH-000381,0.10238044399619298
ACH-000383,-0.2470409891239472
ACH-000387,-0.04373389961821614
ACH-000389,0.0323747130302359
ACH-000390,0.23460428336299705
ACH-000393,-0.24350140922886399
ACH-000395,-0.4021982990495033
ACH-000396,0.11636059367850556
ACH-000397,-0.19787755701591755
ACH-000401,0.0018408115985765086
ACH-000402,-0.23073150000591544
ACH-000403,-0.5848307922440918
ACH-000404,-0.027499016506862387
ACH-000406,-0.05562777070263552
ACH-000407,-0.5860380319198124
ACH-000408,-0.20531426926044288
ACH-000410,-0.18342648822569474
ACH-000411,-0.17440044631837687
ACH-000414,0.0177587217469147
ACH-000415,-0.22965217663742446
ACH-000416,-0.3689492154423363
ACH-000420,-0.15402751467728393
ACH-000421,-0.2893384799293909
ACH-000424,-0.4922338351314121
ACH-000425,0.1714557486155211
ACH-000426,-0.20737473496522615
ACH-000427,0.0026148083739154933
ACH-000433,-0.21163872835452668
ACH-000435,-0.5854935183415179
ACH-000436,-0.16739299898511875
ACH-000444,-0.4262133497120056
ACH-000445,-0.33123780980474776
ACH-000448,-0.4234970031195122
ACH-000450,0.08314287400845834
ACH-000452,-0.16216409129422274
ACH-000454,-0.6255137509446871
ACH-000458,-0.35048077602700656
ACH-000459,-0.25664775861956923
ACH-000460,-0.4966613670680739
ACH-000461,-0.17309688926856284
ACH-000463,-0.1189522004153079
ACH-000464,0.05226715399654274
ACH-000466,0.002522895456919159
ACH-000467,-0.2291749916149265
ACH-000468,-0.595054785437929
ACH-000469,-0.4345737852773943
ACH-000470,-0.33566096598159284
ACH-000471,-0.20959194239895612
ACH-000472,-0.3634214981650214
ACH-000473,0.06199176919474358
ACH-000475,0.05038469161991496
ACH-000476,-0.11398702547455715
ACH-000477,0.02587937459849696
ACH-000479,-0.15316391624129225
ACH-000480,-0.056546655385018976
ACH-000481,-0.08024973625731664
ACH-000483,-0.33756361402765483
ACH-000484,-0.2818764909428505
ACH-000485,-0.2889464196311152
ACH-000486,-0.27964298747522964
ACH-000487,-0.07019889982454082
ACH-000488,-0.3167775031647557
ACH-000490,-0.27126532600631903
ACH-000491,-0.08003808423945423
ACH-000495,-0.11226530812218984
ACH-000496,-0.6077352235547634
ACH-000499,-0.27456002547451835
ACH-000500,0.07594812078519637
ACH-000502,-0.11696014548940027
ACH-000503,-0.22286348028039735
ACH-000505,-0.26866545190242913
ACH-000507,0.011055915987567678
ACH-000510,-0.2518513091291624
ACH-000511,-0.6313608620955252
ACH-000512,-0.3720008346512225
ACH-000516,-0.4823183932058919
ACH-000517,-0.5387843961911611
ACH-000518,-0.12535220078631204
ACH-000520,-0.4560384089821218
ACH-000521,-0.3232836916683332
ACH-000522,-0.0981394803119702
ACH-000524,0.07383143786882185
ACH-000527,-0.34531873721483675
ACH-000528,-0.013227867237421509
ACH-000537,-0.0797281455954358
ACH-000541,-0.44181810932549065
ACH-000542,-0.6516325397852138
ACH-000544,-0.3425808769359274
ACH-000545,-0.4721879673426492
ACH-000547,-0.24413563676909925
ACH-000548,-0.6615493923724919
ACH-000549,-0.34773391679413873
ACH-000550,-0.6049334984273248
ACH-000552,-0.017284667191069976
ACH-000556,0.07988074675712738
ACH-000557,0.0838474017051333
ACH-000569,0.0842733272717733
ACH-000570,-0.5114301914530723
ACH-000571,-0.5072365507332771
ACH-000573,-0.4013522733824594
ACH-000576,-0.6458938079133246
ACH-000579,-0.05080348420295703
ACH-000580,-0.2645301178300837
ACH-000584,-0.07646376516211248
ACH-000585,-0.23077060008770184
ACH-000588,-0.6505774468472002
ACH-000589,-0.2566512173643814
ACH-000591,-0.22404786426891068
ACH-000593,-0.3835149581154211
ACH-000600,0.022446391389615492
ACH-000601,-0.08618795138924493
ACH-000605,-0.270707490219189
ACH-000606,-0.0016450818802921665
ACH-000608,0.05121743149175666
ACH-000614,-0.1138616732858392
ACH-000616,-0.5003259980302625
ACH-000618,-0.07707044869169417
ACH-000619,-0.5422749508179071
ACH-000620,0.09432716788888212
ACH-000621,-0.03814775577554958
ACH-000622,-0.05470044285682135
ACH-000623,-0.031801149014994534
ACH-000624,-0.2288559568855787
ACH-000627,-0.14341091978522238
ACH-000630,-0.1877022644789448
ACH-000631,-0.4798955923048391
ACH-000632,0.3385441197405817
ACH-000633,0.025342625655423612
ACH-000637,-0.12391384920116374
ACH-000638,-0.2720653157028977
ACH-000646,-0.19424100909802947
ACH-000647,0.029977255290239976
ACH-000648,-0.13295037526003714
ACH-000649,-0.3192701063558122
ACH-000651,-0.13085367596341566
ACH-000652,-0.22207196002595625
ACH-000653,-0.738592554339132
ACH-000657,0.010756997575735708
ACH-000658,-0.5759432008201102
ACH-000661,-0.16933636519868905
ACH-000662,-0.4490033447689234
ACH-000663,0.040455517365223966
ACH-000665,-0.4574127921636063
ACH-000671,0.0723974225238156
ACH-000672,-0.2868204007041582
ACH-000673,-0.3306665378776492
ACH-000676,-0.022403556261689262
ACH-000677,-0.1546045521521679
ACH-000681,-0.19247996601164227
ACH-000683,-0.08276325888287406
ACH-000684,0.05926816171772839
ACH-000688,-0.9611786510212008
ACH-000693,-0.044785713979657436
ACH-000694,-0.24050782236237786
ACH-000695,-0.3490063150680701
ACH-000696,-0.3312302637008143
ACH-000697,-0.3698444270958878
ACH-000699,-0.019463553192615432
ACH-000701,0.002148237674846639
ACH-000706,0.01674111616535059
ACH-000711,-0.1509949041508303
ACH-000713,-0.08448392479376578
ACH-000714,-0.2833768569248651
ACH-000718,-0.40880931233521295
ACH-000720,-0.13832416035018766
ACH-000721,-0.04041268326335346
ACH-000724,0.046087457751643655
ACH-000725,0.05774843137345372
ACH-000732,-0.6170250084082529
ACH-000734,0.00760784850535258
ACH-000735,-0.5842159532352523
ACH-000736,-0.18908538505152628
ACH-000738,0.037824908170214236
ACH-000746,0.2370583068373016
ACH-000747,0.025594942599706738
ACH-000748,-0.26998291639357397
ACH-000753,-0.2706531784408481
ACH-000756,-0.07255354150830742
ACH-000757,-0.2586060665030053
ACH-000758,0.0032665463406285713
ACH-000760,0.0275888684319278
ACH-000762,-0.3843251901208016
ACH-000763,-0.8971316746666095
ACH-000764,-0.10418139073109133
ACH-000765,0.03331196890449863
ACH-000766,-0.5026707497638985
ACH-000767,0.1248127633000412
ACH-000768,-0.6182084627411262
ACH-000769,-0.15551804605005204
ACH-000770,-0.04504269817662086
ACH-000771,-0.6247773262358836
ACH-000773,-0.2265766519613085
ACH-000776,-0.04826710241180476
ACH-000777,-0.15750096874528566
ACH-000778,-0.4615855991312115
ACH-000781,0.0364697824884817
ACH-000782,-0.05458844410073599
ACH-000783,-0.008228655985933045
ACH-000784,-0.14046153597618946
ACH-000785,-0.2976602964675971
ACH-000787,-0.3975423621001173
ACH-000788,0.06208432303116381
ACH-000791,-0.2783128880154712
ACH-000792,-0.2980414415564793
ACH-000794,-0.6308333497340358
ACH-000796,-0.446390894659224
ACH-000798,-0.2764978007260809
ACH-000799,-0.3174667321355635
ACH-000800,-0.3988235779056875
ACH-000802,-0.4411361725141391
ACH-000804,0.013700886630348007
ACH-000805,0.2288648487478144
ACH-000809,-0.21852076298205275
ACH-000810,-0.11222763258308556
ACH-000811,0.0390306433945692
ACH-000817,-0.017987540909789972
ACH-000819,-0.031304745088388444
ACH-000820,-0.803921384677078
ACH-000821,-0.7686846189584932
ACH-000822,-0.08385666808430878
ACH-000823,-0.09836966320400184
ACH-000824,0.006871905250676652
ACH-000827,-0.4375886986640043
ACH-000829,-0.1580964871717221
ACH-000831,-0.1433467387928807
ACH-000832,-0.5851174411088153
ACH-000833,-0.15662829945722648
ACH-000834,-0.18173657546213245
ACH-000835,-0.7902425387475996
ACH-000836,-0.4966910268473998
ACH-000837,-0.4203125742747864
ACH-000838,-0.0391979099323438
ACH-000839,-0.8930422778694043
ACH-000840,-0.29904299746094
ACH-000841,-0.44423569476067
ACH-000843,-0.41370603865649935
ACH-000846,-0.3629569119199737
ACH-000847,0.17311046127981958
ACH-000848,0.08740943549990916
ACH-000849,-0.020834942831121292
ACH-000851,-0.10392505965733732
ACH-000855,-0.5147690511546915
ACH-000856,-0.11376316891329835
ACH-000858,-0.20029093195322745
ACH-000859,-0.5640756905673144
ACH-000861,-0.4054402699816271
ACH-000862,-0.22596506496821325
ACH-000865,-0.019793226857968443
ACH-000866,0.09102066471842936
ACH-000867,0.03274771825610507
ACH-000869,0.4192834510040203
ACH-000872,-0.2553207699377215
ACH-000873,-0.0665760040100616
ACH-000876,0.32829832469038417
ACH-000878,-0.0189577703778126
ACH-000880,-0.14731731910878287
ACH-000881,-0.382787690988937
ACH-000882,0.027519818410692627
ACH-000884,-0.2300340141752311
ACH-000885,-0.16235138506537738
ACH-000887,0.10523953539739916
ACH-000889,0.0870755549571676
ACH-000896,0.039386849660035694
ACH-000898,-0.41315224411314105
ACH-000900,-0.4963891827991338
ACH-000901,-0.3359380720082857
ACH-000905,-0.23160370134481445
ACH-000906,-0.1489235446621608
ACH-000907,-0.455345340820112
ACH-000910,-0.02992919303639775
ACH-000911,0.06512388497721534
ACH-000912,0.3246748041763053
ACH-000913,-0.367700309190159
ACH-000915,0.051869493625607055
ACH-000916,-0.43565888823626825
ACH-000917,-0.2265196759351099
ACH-000920,-0.2627430506333197
ACH-000921,-0.34799462055548075
ACH-000924,-0.23098903383178596
ACH-000926,-0.21551010834013526
ACH-000928,-0.37085226595845705
ACH-000929,-0.4138218219006552
ACH-000932,-0.0684243424715058
ACH-000935,-0.2853131355567759
ACH-000936,0.0580671848814959
ACH-000937,0.02503072633330795
ACH-000938,-0.011602218582244231
ACH-000939,0.1160825736801105
ACH-000941,-0.07175401980252609
ACH-000943,-0.049424366497476335
ACH-000946,-0.06493151598961865
ACH-000947,0.02355058571598405
ACH-000948,-0.3808810584453137
ACH-000950,-0.43964933573888015
ACH-000953,0.08324565790014077
ACH-000954,-0.20252188008379826
ACH-000957,-0.10877127150061387
ACH-000958,-0.2942162813628872
ACH-000960,-0.12549408973114978
ACH-000963,-0.1580590931220903
ACH-000968,-0.14030720435461186
ACH-000969,-0.3325808999941402
ACH-000972,-0.010473585176705791
ACH-000973,0.025580053379133917
ACH-000974,-0.12431057504581615
ACH-000978,-0.2441872764070473
ACH-000984,-0.07089041443086985
ACH-000986,-0.2336674805055833
ACH-000988,-0.08175705095665907
ACH-000993,-0.09809152569419306
ACH-000994,-0.052185789505872375
ACH-000996,-0.22423890481399888
ACH-001001,-0.1653053163494819
ACH-001020,-0.3139974279156854
ACH-001028,-0.001202293781783708
ACH-001031,-0.18487225860700413
ACH-001038,-0.4814785774011166
ACH-001048,-0.2937331459006325
ACH-001050,-0.4685304471956986
ACH-001053,-0.1813230626499636
ACH-001054,-0.2733352444423648
ACH-001061,-0.08609496683150315
ACH-001067,-0.2563726844994017
ACH-001075,0.05742495879687225
ACH-001096,-0.2145075193345749
ACH-001111,-0.11882746515260728
ACH-001119,-0.2817692205774796
ACH-001128,-0.1788497647590853
ACH-001134,-0.19380716011658053
ACH-001151,-0.26620146388369403
ACH-001163,0.06311689318465928
ACH-001164,-0.07736007209620556
ACH-001183,-0.1978893229733662
ACH-001192,-0.3690396090818521
ACH-001193,-0.1703857790617536
ACH-001196,-0.1759578192641178
ACH-001197,-0.7184553885401719
ACH-001205,-0.4961064312028044
ACH-001211,-0.041444420637303934
ACH-001212,-0.07384999155848543
ACH-001228,-0.1348412670491835
ACH-001232,0.08611962723315687
ACH-001239,0.2320256703879261
ACH-001270,0.036516799897129915
ACH-001274,-0.5184067591299419
ACH-001275,-0.10816122637470074
ACH-001277,-0.08892671133972946
ACH-001278,-0.10703486872145213
ACH-001280,-0.010752050641316487
ACH-001283,-0.6503805682279002
ACH-001289,0.119531737764819
ACH-001300,-0.2101470504846097
ACH-001301,-0.033400682997455036
ACH-001302,-0.11419427616181313
ACH-001306,-0.016487291795734618
ACH-001318,0.058237138171830675
ACH-001322,-0.2832558801132349
ACH-001328,-0.3262751550707597
ACH-001332,-0.049221221763064524
ACH-001336,-0.16696652911710638
ACH-001346,-0.3880523530729403
ACH-001353,-0.9544681136868454
ACH-001354,-0.11434142990076113
ACH-001367,-0.31313540322139244
ACH-001368,0.033476845955286195
ACH-001374,0.29477383961640563
ACH-001377,-0.05571169520000396
ACH-001380,-0.25869381244643264
ACH-001391,-0.21778231319425695
ACH-001408,-0.3195173330504459
ACH-001430,-0.1862451590844482
ACH-001431,-0.3694501956268785
ACH-001450,-0.0615085825207947
ACH-001496,-0.08781704521512197
ACH-001500,0.16096704254388333
ACH-001523,-0.19291755416519424
ACH-001532,0.056639871615665964
ACH-001550,-0.27061134302209483
ACH-001552,-0.11042283897497224
ACH-001554,-0.3105674349098428
ACH-001654,-0.349527248003589
ACH-001735,-0.20755599890897267
ACH-001736,-0.3422737084849813
ACH-001737,-0.4707777943630375
ACH-001740,-0.06469204659281261
ACH-001745,-0.01529969217842593
ACH-001765,-0.13301396371328594
