,DPY19L2 (283417)
ACH-000792,-0.7394637536645611
ACH-000794,-0.36427443722861264
ACH-000796,-0.6045405248704899
ACH-000798,-0.5917726592445376
ACH-000799,-0.6434190796143364
ACH-000800,-0.5918048578282069
ACH-000802,-0.5088128272581077
ACH-000804,-0.4927042716280543
ACH-000805,-0.6478531537385835
ACH-000809,-0.4822691757683959
ACH-000810,-0.580810492188732
ACH-000811,-0.4546092041651917
ACH-000817,-0.4585156004966557
ACH-000819,-0.5096507182318226
ACH-000820,-0.4079460303647347
ACH-000821,-0.5752677703990674
ACH-000822,-0.5662113752309064
ACH-000823,-0.6179984411829128
ACH-000824,-0.6041599153074252
ACH-000827,-0.6016522016113929
ACH-000829,-0.4621259485033397
ACH-000831,-0.482097428049815
ACH-000832,-0.5390853591785469
ACH-000833,-0.5280737473804896
ACH-000834,-0.5057972319550964
ACH-000835,-0.5888138301601006
ACH-000836,-0.38022915108339495
ACH-000837,-0.5444797650647929
ACH-000838,-0.4051273261216876
ACH-000839,-0.3361709578385962
ACH-000840,-0.6157793891404002
ACH-000841,-0.3902295251914883
ACH-000843,-0.510451705209185
ACH-000846,-0.5305257135255645
ACH-000847,-0.6580616156817165
ACH-000848,-0.8102055579570625
ACH-000849,-0.5878252791397864
ACH-000851,-0.36738714636104536
ACH-000855,-0.5923267505253724
ACH-000856,-0.5660024713895312
ACH-000858,-0.5075944723606731
ACH-000859,-0.23810901830531644
ACH-000861,-0.3893247235022266
ACH-000862,-0.5688398205146058
ACH-000865,-0.4769858395767898
ACH-000866,-0.5459512247608499
ACH-000867,-0.5524508527704823
ACH-000869,-0.3572092859558075
ACH-000872,-0.5501296003957384
ACH-000873,-0.7665816519859876
ACH-000876,-0.4881959131876677
ACH-000878,-0.5660330277702622
ACH-000880,-0.6354834206128505
ACH-000881,-0.6590149900544507
ACH-000882,-0.6992411379675495
ACH-000884,-0.4121504405619376
ACH-000885,-0.4552959586988916
ACH-000887,-0.4722328827837201
ACH-000889,-0.6332170090567691
ACH-000896,-0.7058173042333623
ACH-000898,-0.5734399532721638
ACH-000900,-0.6879251480391003
ACH-000901,-0.4730247440169016
ACH-000905,-0.5137754673785134
ACH-000906,-0.5333491048831858
ACH-000907,-0.5591010316098882
ACH-000910,-0.4618321002916124
ACH-000911,-0.6246312893045989
ACH-000912,-0.43539372047749697
ACH-000913,-0.5233814139176309
ACH-000915,-0.5196873884369276
ACH-000916,-0.2903934645658576
ACH-000917,-0.5198605930743916
ACH-000920,-0.4474009302111782
ACH-000921,-0.6950482552197788
ACH-000924,-0.4173261478267195
ACH-000926,-0.5698232683027348
ACH-000928,-0.7034606975753531
ACH-000929,-0.5287657739571688
ACH-000932,-0.5172838961334866
ACH-000935,-0.9084825932212168
ACH-000936,-0.6874909517449619
ACH-000937,-0.5935674422215496
ACH-000938,-0.5759759005655107
ACH-000939,-0.4044221704105946
ACH-000941,-0.4912969741634529
ACH-000943,-0.5960465533760462
ACH-000946,-0.589079829478777
ACH-000947,-0.6533278388754712
ACH-000948,-0.42318724216658665
ACH-000950,-0.7241119674915307
ACH-000953,-0.5798431648929512
ACH-000954,-0.5750000570540321
ACH-000957,-0.6876181896113469
ACH-000958,-0.6736434374696338
ACH-000960,-0.5505678861358194
ACH-000963,-0.48711372379213197
ACH-000968,-0.4337326714059041
ACH-000969,-0.4760318080946803
ACH-000972,-0.3334573245241889
ACH-000973,-0.35533403202921504
ACH-000974,-0.5049046100211871
ACH-000978,-0.7132222585524736
ACH-000984,-0.5995707240050502
ACH-000986,-0.5296428813724292
ACH-000988,-0.5255433836347062
ACH-000993,-0.5808986825036461
ACH-000994,-0.4630943688244149
ACH-000996,-0.4401240621987263
ACH-001001,-0.6357461552503525
ACH-001020,-0.1983933477939156
ACH-001028,-0.6887699263665541
ACH-001031,-0.4925309390133902
ACH-001038,-0.3985087716706899
ACH-001048,-0.5494954814861189
ACH-001050,-0.4437939375884547
ACH-001053,-0.5438770753647031
ACH-001054,-0.5484367228803593
ACH-001061,-0.4929679370874026
ACH-001067,-0.4720469957248609
ACH-001075,-0.9622106622106968
ACH-001096,-0.4841071807027316
ACH-001111,-0.22251442483779174
ACH-001119,-0.5039484968405255
ACH-001128,-0.5053271013038763
ACH-001134,-0.3385418336629013
ACH-001151,-0.4966158199030476
ACH-001163,-0.3786790571861049
ACH-001164,-0.3107279358418412
ACH-001183,-0.521824586196628
ACH-001192,-0.6400896836394527
ACH-001193,-0.6672446638210219
ACH-001196,-0.5745583787872679
ACH-001197,-0.5026820818823328
ACH-001205,-0.5416795181323745
ACH-001211,-0.4911490951620827
ACH-001212,-0.538543252370272
ACH-001228,-0.3110636128240982
ACH-001232,-0.12749701976790204
ACH-001239,-0.5743278422639087
ACH-001270,-0.8327197839915959
ACH-001274,-0.5395183678228146
ACH-001275,-0.7960157906938293
ACH-001277,-0.4915216521576852
ACH-001278,-0.5938932158267075
ACH-001280,-0.21587631716779512
ACH-001283,-0.4513473755854184
ACH-001289,-0.4256372390187347
ACH-001300,-0.7937661022700431
ACH-001301,-0.4510711915708465
ACH-001302,-0.4478332473800125
ACH-001306,-0.6619003536654633
ACH-001318,-0.6402184606739275
ACH-001322,-0.6563272477560849
ACH-001328,-0.6504045095441456
ACH-001332,-0.5517175029816561
ACH-001336,-0.4919071013117891
ACH-001346,-0.5293199957353841
ACH-001353,-0.3844347065487933
ACH-001354,-0.4618295932895373
ACH-001367,-0.5419492001489956
ACH-001368,-0.5754595574737794
ACH-001374,-0.6321233042438135
ACH-001377,-0.5134864906180798
ACH-001380,-0.4180327653151919
ACH-001391,-0.5610277283332766
ACH-001408,-0.4211400656975205
ACH-001430,-0.6212236615664386
ACH-001431,-0.6540349841326152
ACH-001450,-0.6329308103063599
ACH-001496,-0.6009978825387433
ACH-001500,-0.4614895820445876
ACH-001523,-0.5792815423141077
ACH-001532,-0.4807060376365074
ACH-001550,-0.691804388825672
ACH-001552,-0.4657792765618068
ACH-001554,-0.5425398268810931
ACH-001654,-0.6478616232129141
ACH-001735,-0.5624436718107693
ACH-001736,-0.5549087902584039
ACH-001737,0.029854328051475518
ACH-001740,-0.4261184801516292
ACH-001745,-0.4088292127863292
ACH-001765,-0.6121473190732167
