,CLINT1 (9685)
ACH-000004,-0.1620400029577842
ACH-000005,0.25861782164962105
ACH-000007,-0.10984005831948523
ACH-000009,-0.00014556946501924367
ACH-000011,0.18488620977488646
ACH-000012,0.11041787998863553
ACH-000013,0.10891627296518433
ACH-000014,-0.12666886222180254
ACH-000015,-0.041894780475119776
ACH-000017,-0.06197973851848688
ACH-000018,0.026655639941953583
ACH-000019,0.1977296624308548
ACH-000021,-0.1857736554441432
ACH-000022,0.06794522239473415
ACH-000025,0.191346710001616
ACH-000028,0.24160633961437264
ACH-000030,0.14231969639197764
ACH-000035,0.04280314977389064
ACH-000036,-0.02491734893876646
ACH-000037,0.020970843147914937
ACH-000039,0.04206408155835911
ACH-000040,-0.32532940605715216
ACH-000041,0.07412891908189584
ACH-000042,-0.04099747844533404
ACH-000045,-0.055879300342456216
ACH-000047,-0.19410176447286487
ACH-000052,-0.010556222693058562
ACH-000053,0.07282611406874412
ACH-000054,0.22182386169219376
ACH-000055,0.0009181159154665233
ACH-000060,-0.05056313562283851
ACH-000067,-0.038771704015473765
ACH-000070,0.028448686515669924
ACH-000075,-0.021400240384679258
ACH-000078,0.05921425926214741
ACH-000082,-0.05430415506768886
ACH-000085,-0.12182215328373808
ACH-000086,-0.01818760261252068
ACH-000087,-0.2176808770484301
ACH-000092,0.10369858965180724
ACH-000095,0.10436368005432943
ACH-000097,0.2679396097381255
ACH-000098,0.08552984094957229
ACH-000099,0.08162631480898111
ACH-000108,-0.1891350683424224
ACH-000113,0.054433102980278016
ACH-000116,0.12287735094262725
ACH-000118,0.04905732056405207
ACH-000120,-0.03699158768100026
ACH-000123,0.07686858583974282
ACH-000127,-0.03631330988188944
ACH-000128,0.13342540587798096
ACH-000132,-0.07191637616440055
ACH-000133,-0.03350980293069024
ACH-000137,0.000757002393739803
ACH-000138,0.06463316129432034
ACH-000142,0.3128716490271257
ACH-000143,-0.06102374263598676
ACH-000146,-0.0493195586995954
ACH-000148,-0.08172122686579625
ACH-000150,0.08176092031873028
ACH-000152,-0.19982194137040415
ACH-000153,0.11963851386881676
ACH-000159,0.019182407708021352
ACH-000160,-0.05427870366589868
ACH-000163,0.15710101991613734
ACH-000167,-0.20300108327159885
ACH-000168,-0.12385124100108864
ACH-000169,0.08750631712945459
ACH-000178,0.015327228210909462
ACH-000183,0.008674842177000713
ACH-000188,0.0051996472240292526
ACH-000189,-0.0732455490695073
ACH-000190,-0.0937326130406048
ACH-000198,0.0009020424214821496
ACH-000203,-0.028653497690673636
ACH-000204,-0.05058506343720665
ACH-000206,-0.048159459224514985
ACH-000207,0.03008684930817232
ACH-000208,0.3229035475690282
ACH-000210,-0.2268904455271127
ACH-000211,0.05036393701306872
ACH-000215,-0.07538427488956717
ACH-000221,0.17012416172028078
ACH-000222,-0.10746765570506027
ACH-000223,-0.057305213060296685
ACH-000226,-0.0320076311476411
ACH-000227,0.017572452428932957
ACH-000228,0.201937175118571
ACH-000231,0.05484170092584988
ACH-000232,-0.20539634971668455
ACH-000233,0.13663516191372824
ACH-000234,0.09123067638886136
ACH-000235,-0.0937989895532702
ACH-000237,-0.12855341459147704
ACH-000238,-0.034671515673545344
ACH-000242,0.2573121591880036
ACH-000243,0.07922680759447526
ACH-000244,-0.08745929548369044
ACH-000246,0.045292181804232584
ACH-000248,-0.016050024718963003
ACH-000250,-0.028810541233179682
ACH-000251,0.11308167121612987
ACH-000252,-0.038925908029976725
ACH-000253,0.12177104427568232
ACH-000255,-0.09480876884091888
ACH-000256,-0.011800174446572591
ACH-000257,-0.13055771787997925
ACH-000258,-0.13262837335757427
ACH-000259,-0.06775612761703682
ACH-000260,0.05048060871278194
ACH-000261,-0.044030381662458526
ACH-000262,0.15525156068663312
ACH-000263,-0.02006426171446008
ACH-000264,-0.05802390493273326
ACH-000265,0.0701747324951057
ACH-000266,0.07798364006260597
ACH-000272,-0.16076429895422448
ACH-000274,-0.02158657571365766
ACH-000277,-0.2523708299156665
ACH-000278,0.13802647640231755
ACH-000279,0.029233584264628118
ACH-000280,0.2778788196184834
ACH-000281,0.00950882176429762
ACH-000288,-0.04877600115391542
ACH-000291,0.07965106901503186
ACH-000293,-0.10214989777730828
ACH-000294,0.07327550328824259
ACH-000295,0.08183987356317153
