,HAUS2 (55142)
ACH-000004,0.031803302519005816
ACH-000005,-0.16795844885654615
ACH-000007,-0.012485132673509123
ACH-000009,-0.2499305703079623
ACH-000011,-0.20318606167680545
ACH-000012,-0.26508086019823346
ACH-000013,-0.20858643425707168
ACH-000014,-0.21173340692050535
ACH-000015,-0.09658101335899814
ACH-000017,-0.2497489882480676
ACH-000018,-0.16986616747410993
ACH-000019,-0.21402498933800532
ACH-000021,-0.020219584755213075
ACH-000022,-0.25399575726998264
ACH-000025,-0.3578610159455389
ACH-000028,-0.23918050918671024
ACH-000030,-0.3590179721408785
ACH-000035,-0.1988916867026214
ACH-000036,-0.27859842309062177
ACH-000037,-0.06825758339758413
ACH-000039,-0.30065397152797946
ACH-000040,-0.21116968319140428
ACH-000041,-0.2249187026811052
ACH-000042,-0.3543498008632478
ACH-000045,-0.03614319865698947
ACH-000047,-0.3778737818391943
ACH-000052,-0.13473086186219532
ACH-000053,0.02751629195761333
ACH-000054,-0.2159767723418055
ACH-000055,-0.1839458990638385
ACH-000060,-0.11575108384559768
ACH-000067,-0.3128837507618833
ACH-000070,-0.10323656260606567
ACH-000075,-0.3872657521237909
ACH-000078,-0.05568017174423388
ACH-000082,-0.362962878259008
ACH-000085,-0.5420337611708369
ACH-000086,-0.1616664211322034
ACH-000087,-0.08152731509959303
ACH-000092,-0.00473891662287149
ACH-000095,-0.06076443446439375
ACH-000097,-0.17361129798169422
ACH-000098,-0.08063114202597553
ACH-000099,-0.0412232902851715
ACH-000108,-0.06036491625867396
ACH-000113,-0.1120014641329212
ACH-000116,-0.2225263476295469
ACH-000118,-0.34765503031427697
ACH-000120,-0.1737465054508613
ACH-000123,-0.1356125225074202
ACH-000127,-0.2263430499988543
ACH-000128,-0.140601781304819
ACH-000132,-0.03390812315902261
ACH-000133,-0.04690853604725992
ACH-000137,-0.2717753969795728
ACH-000138,-0.0799078121473169
ACH-000142,-0.18099040889351645
ACH-000143,-0.07264280972362193
ACH-000146,0.048636962171742085
ACH-000148,-0.2393691567310577
ACH-000150,-0.05275185910821762
ACH-000152,-0.15675140243079025
ACH-000153,-0.09161277821883608
ACH-000159,-0.1298320500236485
ACH-000160,-0.15876725651625873
ACH-000163,-0.0332628038576652
ACH-000167,-0.5489390866432674
ACH-000168,-0.17640863593169806
ACH-000169,-0.2281165976525701
ACH-000178,-0.25822810999361595
ACH-000183,-0.2632562138240799
ACH-000188,-0.18295679282935728
ACH-000189,0.005972051453154285
ACH-000190,-0.2220327613157985
ACH-000198,-0.14377202066074365
ACH-000203,0.007415469469155922
ACH-000204,-0.04748635907465229
ACH-000206,-0.27269238576434585
ACH-000207,-0.17802284863846685
ACH-000208,-0.4232399170792436
ACH-000210,-0.06332528366075504
ACH-000211,-0.08453856403674566
ACH-000215,-0.2400745842421124
ACH-000221,-0.02056517751599048
ACH-000222,-0.09332609552687204
ACH-000223,-0.1980241865855317
ACH-000226,-0.3428099317272763
ACH-000227,-0.3516765841482327
ACH-000228,-0.23142489336665
ACH-000231,-0.5629493997666721
ACH-000232,-0.10587561613317052
ACH-000233,-0.08629678836936773
ACH-000234,-0.3529767127465916
ACH-000235,-0.05694318416507404
ACH-000237,-0.17838608837797687
ACH-000238,-0.12280726501157806
ACH-000242,-0.14045915415410334
ACH-000243,-0.3523511737964
ACH-000244,-0.43890380190905
ACH-000246,-0.20515834776685746
ACH-000248,-0.31716406154235904
ACH-000250,-0.2586782155116647
ACH-000251,-0.35805028237583075
ACH-000252,-0.10251501370662253
ACH-000253,-0.04933791470201936
ACH-000255,-0.2916975234087588
ACH-000256,-0.16132558365658858
ACH-000257,-0.1818696015444213
ACH-000258,-0.2260819274868761
ACH-000259,-0.15087004737319748
ACH-000260,-0.48678594924558705
ACH-000261,-0.4353541715491008
ACH-000262,-0.257122910799518
ACH-000263,-0.21632190614227725
ACH-000264,-0.3356665862355092
ACH-000265,-0.2560915371881031
ACH-000266,-0.2274084595705691
ACH-000272,-0.3661533787704672
ACH-000274,-0.10362842446586823
ACH-000277,-0.2468542940320764
ACH-000278,-0.16735835087664036
ACH-000279,-0.11891805196657138
ACH-000280,-0.10148742778814278
ACH-000281,-0.2354139882000833
ACH-000288,-0.28839280009658136
ACH-000291,-0.17173894554408636
ACH-000293,-0.2388179692814081
ACH-000294,0.03450490868317558
ACH-000295,-0.1264164237274822
ACH-000296,0.001486248120951189
ACH-000302,-0.040535763449018575
ACH-000304,-0.348525714981813
ACH-000307,-0.062030012235552885
ACH-000308,-0.09418815883026398
ACH-000310,-0.1152635976465724
ACH-000311,-0.14744810952006362
ACH-000312,-0.24478783398427
ACH-000315,0.1073910081782506
ACH-000316,-0.12263101287903502
ACH-000317,-0.2799896287136569
ACH-000318,-0.20591436688121925
ACH-000319,-0.05976415296454991
ACH-000320,-0.13864169555340422
ACH-000322,-0.14923818552186605
ACH-000323,0.029915163709604762
ACH-000324,-0.13333916828616085
ACH-000329,-0.17652407399204434
ACH-000330,-0.15792312603003406
ACH-000331,-0.4568448414682265
ACH-000332,0.05562831132647622
ACH-000334,-0.024859831703166618
ACH-000335,-0.22045889426517315
ACH-000336,0.019356211776954776
ACH-000337,-0.12026532396368175
ACH-000338,-0.125172309718281
ACH-000339,-0.0821483643362789
ACH-000341,-0.21255568922720827
ACH-000348,-0.2027700291658293
ACH-000350,0.06847915016470991
ACH-000352,-0.14998816652178334
ACH-000356,-0.3424927013695025
ACH-000361,-0.18512772280743528
ACH-000362,-0.06704254194546877
ACH-000363,-0.1802834566559802
ACH-000364,-0.06341078682186416
ACH-000365,0.13607564697683286
ACH-000366,-0.08539120939889426
ACH-000368,-0.14705714131439387
ACH-000374,-0.3098294367067246
ACH-000375,-0.2962539963379258
ACH-000376,-0.3506448961171779
ACH-000381,-0.02515035357840924
ACH-000383,-0.2389260632571245
ACH-000387,-0.09008146627964596
ACH-000389,-0.11203622212613328
ACH-000390,-0.17183676771934406
ACH-000393,-0.2863722774259659
ACH-000395,-0.10441814336351862
ACH-000396,-0.22051125160464807
ACH-000397,-0.2441962015920241
ACH-000401,0.07841154197714999
ACH-000402,0.09113769856594682
ACH-000403,-0.2628874815781689
ACH-000404,-0.09135963185196123
ACH-000406,-0.012946123739753844
ACH-000407,-0.22043957347300272
ACH-000408,-0.37868240338721615
ACH-000410,-0.22443047266907007
ACH-000411,-0.1906871501290341
ACH-000414,-0.1947838879002192
ACH-000415,-0.15933296293160207
ACH-000416,-0.2884127497500899
ACH-000420,-0.08887815881130179
ACH-000421,0.06310921975349529
ACH-000424,-0.13592210737538066
ACH-000425,-0.13141817052376556
ACH-000426,-0.26075144699326963
ACH-000427,-0.3415943415801292
