,PCGF3 (10336)
ACH-000004,0.024201335032635468
ACH-000005,-0.18537200026451905
ACH-000007,0.0015479578699044495
ACH-000009,-0.18934117560522534
ACH-000011,-0.08900499629832989
ACH-000012,-0.08646544114764265
ACH-000013,-0.16285140743177606
ACH-000014,0.023810601804280084
ACH-000015,-0.14533797056006725
ACH-000017,-0.09781341908555856
ACH-000018,0.09619081336785057
ACH-000019,-0.3117758507633425
ACH-000021,-0.12133621160030456
ACH-000022,-0.2069245436704394
ACH-000025,0.011817333488062971
ACH-000028,-0.1980895327771025
ACH-000030,-0.09536475069044258
ACH-000035,-0.12186520483540472
ACH-000036,-0.0474211057130285
ACH-000037,-0.18093713893350025
ACH-000039,0.08869396118286227
ACH-000040,-0.11693467398719372
ACH-000041,-0.23394914106832695
ACH-000042,-0.20894745212117127
ACH-000045,0.14734346198126444
ACH-000047,-0.19779041068922665
ACH-000052,0.0024568263979457754
ACH-000053,-0.2457251572808445
ACH-000054,-0.10018353258880117
ACH-000055,-0.2086539816953933
ACH-000060,-0.14612051584247993
ACH-000067,0.15513015860314258
ACH-000070,-0.004795711069347333
ACH-000075,-0.0974833512952863
ACH-000078,-0.1729421248165816
ACH-000082,-0.16137671051744526
ACH-000085,-0.1969960296100817
ACH-000086,-0.1557695868721981
ACH-000087,-0.1039224846073686
ACH-000092,-0.06871383642116963
ACH-000095,-0.5524823312087682
ACH-000097,-0.2247968991258341
ACH-000098,0.02312718770435251
ACH-000099,-0.4422895422896758
ACH-000108,-0.15838214967931874
ACH-000113,0.14880754985889466
ACH-000116,-0.07721046804503666
ACH-000118,-0.12035308006061635
ACH-000120,0.032466951640450464
ACH-000123,-0.2903293855656541
ACH-000127,-0.0762138056827201
ACH-000128,-0.16737663571979347
ACH-000132,-0.12934582753067558
ACH-000133,-0.12284562413838468
ACH-000137,-0.1428800832705978
ACH-000138,0.050766006356845465
ACH-000142,-0.026143352172420142
ACH-000143,-0.2001488796557525
ACH-000146,0.014824563172388094
ACH-000148,-0.06343147809438703
ACH-000150,-0.22383208121205025
ACH-000152,-0.17383129506112854
ACH-000153,-0.010254334619528696
ACH-000159,-0.058812516657679774
ACH-000160,0.088617277580667
ACH-000163,-0.05569636979531311
ACH-000167,0.4807134752630876
ACH-000168,-0.06529733723331099
ACH-000169,-0.06760907953757654
ACH-000178,-0.03475779342762357
ACH-000183,-0.1907844015559132
ACH-000188,-0.16661796283366453
ACH-000189,-0.41370682708949497
ACH-000190,0.18064712960554954
ACH-000198,-0.42389994253891344
ACH-000203,-0.03830936235275045
ACH-000204,0.018080345643136875
ACH-000206,-0.054912353794585006
ACH-000207,-0.09764074807466508
ACH-000208,-0.2850356489038613
ACH-000210,-0.3834144360489621
ACH-000211,-0.14957159599204872
ACH-000215,-0.078169857671108
ACH-000221,-0.3344056001079186
ACH-000222,-0.12517132309129014
ACH-000223,-0.05204653285422819
ACH-000226,-0.21257235035693256
ACH-000227,-0.00664830121039623
ACH-000228,0.04109617129325127
ACH-000231,-0.1281178054019376
ACH-000232,-0.18497502627036647
ACH-000233,-0.20309384925118065
ACH-000234,-0.19811266889862653
ACH-000235,-0.11122049479131876
ACH-000237,-0.11540399763345904
ACH-000238,-0.27535897382501257
ACH-000242,-0.5054019770348845
ACH-000243,-0.08376337034507625
ACH-000244,-0.2670762982636889
ACH-000246,-0.17742460384225822
ACH-000248,-0.015487254878918387
ACH-000250,-0.2232583640412924
ACH-000251,-0.19012795318492345
ACH-000252,-0.1072937491790142
ACH-000253,-0.06504743274414493
ACH-000255,-0.09703858094030518
ACH-000256,-0.08902240889702309
ACH-000257,-0.4173057085269425
ACH-000258,-0.22441592188222748
ACH-000259,-0.0143389105857302
ACH-000260,-0.1305880409549725
ACH-000261,-0.10246831668047494
ACH-000262,-0.14812844967148311
ACH-000263,-0.01219758058834926
ACH-000264,-0.07624339320699057
ACH-000265,-0.32201503789993585
ACH-000266,-0.1591529586664204
ACH-000272,-0.1048404284344303
ACH-000274,-0.04526831224456193
ACH-000277,-0.20316399306210794
ACH-000278,-0.06374807587143051
ACH-000279,-0.18436377960538192
ACH-000280,-0.14905745740490786
ACH-000281,-0.2340086650753734
ACH-000288,-0.05339441910196068
ACH-000291,-0.03930574232573823
ACH-000293,-0.10270850738869874
ACH-000294,-0.14307482234945745
ACH-000295,-0.16475234834645291
ACH-000296,0.002153461515682905
ACH-000302,-0.24948001497404745
ACH-000304,0.023508131995674485
ACH-000307,-0.05770434457263945
ACH-000308,-0.17615382667489835
ACH-000310,-0.15120274567606987
ACH-000311,-0.28385396890640824
ACH-000312,-0.4364322480831581
ACH-000315,-0.5632021530746498
ACH-000316,-0.046365784144905504
ACH-000317,-0.013256926573834031
ACH-000318,0.07525189888431033
ACH-000319,-0.048895160700070134
ACH-000320,-0.19474156908913945
ACH-000322,-0.22579448326932425
ACH-000323,-0.017304050829934404
ACH-000324,-0.114669687136657
ACH-000329,-0.08196316565729865
ACH-000330,-0.5525059800293532
ACH-000331,-0.017572659999812147
ACH-000332,-0.1828283218538378
ACH-000334,-0.0052913990944737565
ACH-000335,0.08024755193928522
ACH-000336,-0.23816498471971514
ACH-000337,-0.3046904268226337
ACH-000338,-0.6425545753506171
ACH-000339,-0.06853534354582305
ACH-000341,0.0646087423869185
ACH-000348,-0.1373576962350529
ACH-000350,-0.31231564823277075
ACH-000352,-0.11030531776259683
ACH-000356,-0.37887776380782057
ACH-000361,-0.2817798570559106
ACH-000362,-0.06230798990976144
ACH-000363,-0.1386977569362866
ACH-000364,0.012437512024422842
ACH-000365,-0.4801364126703628
