,PSPC1 (55269)
ACH-000736,-0.3639116388167228
ACH-000738,-0.21439127728166085
ACH-000746,-0.44838076477895145
ACH-000747,-0.16231856550126209
ACH-000748,-0.2786826407455837
ACH-000753,-0.3032222829900726
ACH-000756,-0.2437318056396631
ACH-000757,-0.3909001360517704
ACH-000758,-0.4186660829566504
ACH-000760,-0.361532309277863
ACH-000762,-0.4031518954700831
ACH-000763,0.039994860469691175
ACH-000764,-0.10727467982789304
ACH-000765,-0.21815777962386276
ACH-000766,-0.2681037395748781
ACH-000767,-0.47030990280403706
ACH-000768,-0.3038165374833049
ACH-000769,-0.4318787118033168
ACH-000770,-0.2458334693451235
ACH-000771,-0.3732839415485932
ACH-000773,-0.3519115884485667
ACH-000776,-0.3700829730603264
ACH-000777,-0.28069573797500186
ACH-000778,-0.2933798904706635
ACH-000781,-0.20369770090539172
ACH-000782,-0.0795664543349146
ACH-000783,-0.06280272182853221
ACH-000784,-0.4698413534538584
ACH-000785,-0.21485161716132148
ACH-000787,-0.3252635948810595
ACH-000788,-0.14646361376160089
ACH-000791,-0.3164791027467889
ACH-000792,-0.1794697761770456
ACH-000794,-0.2315332754772957
ACH-000796,-0.2622558944898508
ACH-000798,-0.05397142514659704
ACH-000799,-0.3101801400320032
ACH-000800,-0.5541030938461833
ACH-000802,-0.4325388830530436
ACH-000804,-0.2573748742812461
ACH-000805,-0.2571842389560987
ACH-000809,-0.4536646555979002
ACH-000810,-0.5640270934566171
ACH-000811,-0.3618758142502212
ACH-000817,-0.04259930995001572
ACH-000819,-0.3581983543089254
ACH-000820,-0.2116879204398816
ACH-000821,-0.6752312675020603
ACH-000822,-0.1704189150281088
ACH-000823,-0.13666700841129162
ACH-000824,-0.2789552988433786
ACH-000827,-0.3899078906551644
ACH-000829,-0.2480902331250089
ACH-000831,-0.25571520825108
ACH-000832,-0.3603989534491343
ACH-000833,-0.3837395273078254
ACH-000834,-0.208392277450719
ACH-000835,-0.29396416227080496
ACH-000836,-0.024169181098820228
ACH-000837,-0.21201549768662786
ACH-000838,-0.2847683392083829
ACH-000839,-0.3716850005593076
ACH-000840,-0.12112968108666015
ACH-000841,-0.24339604603575984
ACH-000843,-0.13569363697608336
ACH-000846,-0.29664400024993165
ACH-000847,-0.1744373154582344
ACH-000848,-0.3195970736173169
ACH-000849,-0.3036978151993328
ACH-000851,-0.4258733310523096
ACH-000855,-0.31761568678513685
ACH-000856,-0.23729867017265535
ACH-000858,-0.20166071770582586
ACH-000859,-0.1550668492094035
ACH-000861,-0.3018451367663873
ACH-000862,-0.20372187197716388
ACH-000865,-0.4148108918468649
ACH-000866,-0.3918310790314232
ACH-000867,-0.3088410783861737
ACH-000869,-0.3731387359732336
ACH-000872,-0.5724313038004863
ACH-000873,-0.32379733767939306
ACH-000876,-0.2997162198145281
ACH-000878,-0.1883678040499991
ACH-000880,-0.3764143987509405
ACH-000881,-0.4491187806856328
ACH-000882,-0.3238833027094714
ACH-000884,-0.1218788751626065
ACH-000885,-0.1212821554020094
ACH-000887,-0.3875487663123544
ACH-000889,-0.37423610572031146
ACH-000896,-0.2678486816158588
ACH-000898,-0.4873786655807478
ACH-000900,-0.21438475868349535
ACH-000901,-0.39891040923872606
ACH-000905,-0.34006934030453384
ACH-000906,-0.2940379405184872
ACH-000907,-0.2663813958465325
ACH-000910,-0.14948690423719446
ACH-000911,-0.2608373497737497
ACH-000912,-0.23459191208459415
ACH-000913,-0.10253210328667547
ACH-000915,-0.3103067972586733
ACH-000916,-0.2512303117305914
ACH-000917,-0.6300464272585989
ACH-000920,-0.3560642724433481
ACH-000921,-0.3151578443797083
ACH-000924,-0.34389491121447785
ACH-000926,-0.2334961940813063
ACH-000928,-0.2017077203408766
ACH-000929,-0.05927387015881035
ACH-000932,-0.3849400203664173
ACH-000935,-0.5955166301367014
ACH-000936,-0.363869779665355
ACH-000937,-0.2714284076300943
ACH-000938,-0.3075029629958029
ACH-000939,-0.15808076432169654
ACH-000941,-0.25805677349770395
ACH-000943,-0.444287703942892
ACH-000946,-0.3841893135434705
ACH-000947,-0.25484962794780125
ACH-000948,-0.3516483612863519
ACH-000950,-0.5480069340046395
ACH-000953,-0.3776841959076033
ACH-000954,-0.3611993773223525
ACH-000957,-0.29153985021269235
ACH-000958,-0.4671930582610243
ACH-000960,-0.4085351572915354
ACH-000963,-0.7183557424758392
ACH-000968,-0.7148386675090078
ACH-000969,-0.4549855701694385
ACH-000972,-0.6650875589393614
ACH-000973,-0.3570218823006309
ACH-000974,-0.2637815614259461
ACH-000978,0.16192571522721458
ACH-000984,-0.3978602274813889
ACH-000986,-0.4961567887763943
ACH-000988,-0.4596001876088
ACH-000993,-0.4266651690748173
ACH-000994,-0.5071106605023351
ACH-000996,-0.5212239573836605
ACH-001001,-0.2551290747161075
ACH-001020,-0.227134898771745
ACH-001028,-0.3638060633355373
ACH-001031,-0.27277889636631103
ACH-001038,-0.3748578247332599
ACH-001048,-0.3241276142141801
ACH-001050,-0.17476968437514145
ACH-001053,-0.337965697741348
ACH-001054,-0.3171165738426338
ACH-001061,-0.5172348971419096
ACH-001067,-0.5071103026247908
ACH-001075,-0.4284466719078656
ACH-001096,-0.32077608571220845
ACH-001111,-0.3981762812067285
ACH-001119,-0.11739476898905092
ACH-001128,-0.3502840253344383
ACH-001134,-0.3407013983677846
ACH-001151,-0.3195592696250857
ACH-001163,-0.21985610967535807
ACH-001164,-0.13687057878586145
ACH-001183,-0.3462566840008384
ACH-001192,-0.5869988346574909
ACH-001193,-0.3298635158867698
ACH-001196,-0.04224891043489405
ACH-001197,0.07475780291173321
ACH-001205,-0.3083233883560691
ACH-001211,-0.5400544134899774
ACH-001212,-0.6092399266068319
ACH-001228,-0.3405585951068273
ACH-001232,-0.09761542930301864
ACH-001239,-0.4475327123729769
ACH-001270,-0.5188858765006842
ACH-001274,-0.4771008268547621
ACH-001275,-0.30144000035226426
ACH-001277,-0.29620297496950176
ACH-001278,-0.5289388157455378
ACH-001280,-0.1959109677969653
ACH-001283,-0.3532250533650663
ACH-001289,-0.4365282472097574
ACH-001300,-0.4566561914088478
ACH-001301,-0.3688517264417005
ACH-001302,-0.05538076625764078
ACH-001306,-0.2902338667161604
ACH-001318,-0.21871783521760196
ACH-001322,-0.3771443986284171
ACH-001328,-0.26918385419854685
ACH-001332,-0.5023613446547568
ACH-001336,-0.40761836245789135
ACH-001346,-0.1983371563275779
ACH-001353,-0.24559317873893266
ACH-001354,-0.2863145722892486
ACH-001367,-0.3097575347683237
ACH-001368,-0.4016034460003985
ACH-001374,-0.23998046706934595
ACH-001377,-0.352343934161229
ACH-001380,-0.28620708975150216
ACH-001391,-0.34810817528230564
ACH-001408,-0.21435060469982792
ACH-001430,-0.4621607380728813
ACH-001431,-0.13104336018890822
ACH-001450,-0.4735795647037706
ACH-001496,-0.4366934368186581
ACH-001500,-0.3142887804452344
ACH-001523,-0.33567164033135183
ACH-001532,-0.4356793273248299
ACH-001550,-0.3047320607691233
ACH-001552,-0.1474848908165979
ACH-001554,-0.31268995006818523
ACH-001654,-0.4165892715471711
ACH-001735,-0.28506256139064623
ACH-001736,-0.24202657790223295
ACH-001737,0.07483988760339688
ACH-001740,-0.38227351019531397
ACH-001745,-0.4343720397625591
ACH-001765,-0.3380855036235544
