,CNIH4 (29097)
ACH-000004,-0.8343161644243449
ACH-000005,-0.7502729397602014
ACH-000007,-0.6095683919308107
ACH-000009,-0.7765969928541125
ACH-000011,-1.0013303475428936
ACH-000012,-0.8047521697295676
ACH-000013,-1.0361244974148032
ACH-000014,-1.057715336307163
ACH-000015,-0.8112921620243433
ACH-000017,-1.1367925668601448
ACH-000018,-0.9394719925003484
ACH-000019,-1.0405154136271415
ACH-000021,-0.9809984675583884
ACH-000022,-1.0887648914126589
ACH-000025,-0.7292160815626135
ACH-000028,-0.7412840165972766
ACH-000030,-1.0592417008435238
ACH-000035,-0.8996222348503166
ACH-000036,-0.8172977172169862
ACH-000037,-1.3292730163692712
ACH-000039,-0.988969366850267
ACH-000040,-0.7546709825741601
ACH-000041,-1.059653458202835
ACH-000042,-1.0356569058392529
ACH-000045,-0.9832763779901336
ACH-000047,-0.9407570399225528
ACH-000052,-0.5855935884520437
ACH-000053,-0.9438563204093878
ACH-000054,-0.8630746153266708
ACH-000055,-0.6392395631778791
ACH-000060,-0.6919613674552002
ACH-000067,-0.9641757682536074
ACH-000070,-1.066465444375304
ACH-000075,-0.8552282146805699
ACH-000078,-0.9151415437591804
ACH-000082,-0.8820991307485757
ACH-000085,-0.9311282766444308
ACH-000086,-0.8439536113128046
ACH-000087,-1.189449656167783
ACH-000092,-0.9681116262590896
ACH-000095,-0.9352335124004564
ACH-000097,-0.7738502828420417
ACH-000098,-1.1172122201484609
ACH-000099,-1.0254925717460601
ACH-000108,-0.8093269197590742
ACH-000113,-0.8860726862051819
ACH-000116,-0.9044019520212612
ACH-000118,-0.8941906723219614
ACH-000120,-0.6645777107858322
ACH-000123,-0.8009173805188141
ACH-000127,-1.050303505552146
ACH-000128,-0.7563073119592242
ACH-000132,-1.044896198338614
ACH-000133,-0.8373888256666053
ACH-000137,-0.7839974251741848
ACH-000138,-0.9872695257724188
ACH-000142,-0.6162798620995118
ACH-000143,-0.930698448165356
ACH-000146,-1.2729144342487266
ACH-000148,-1.1149969934028294
ACH-000150,-0.990569541956027
ACH-000152,-0.8386800098472896
ACH-000153,-0.6909848051304378
ACH-000159,-1.0172427525667609
ACH-000160,-1.0640153302229152
ACH-000163,-0.8810516525978127
ACH-000167,-1.8737407072704295
ACH-000168,-1.1603497629317563
ACH-000169,-0.9936585263862372
ACH-000178,-0.8966632949937234
ACH-000183,-0.9338661504486628
ACH-000188,-0.8652491235325821
ACH-000189,-0.6085122054270213
ACH-000190,-0.8003719412975279
ACH-000198,-1.055143213165879
ACH-000203,-0.437273760151182
ACH-000204,-0.8936695948919541
ACH-000206,-1.7043472255187067
ACH-000207,-1.0897885828061362
ACH-000208,-0.8782986838320493
ACH-000210,-0.9160210516541064
ACH-000211,-1.0054808436515936
ACH-000215,-0.9422766459694364
ACH-000221,-1.006487969840019
ACH-000222,-1.0606723545452243
ACH-000223,-0.9618815255585704
ACH-000226,-0.6460567065864267
ACH-000227,-1.4255411459547924
ACH-000228,-1.1171644699671386
ACH-000231,-0.897908770996708
ACH-000232,-1.0386815471908688
ACH-000233,-0.8661872688082477
ACH-000234,-1.0153581425638962
ACH-000235,-0.9367124795599836
ACH-000237,-0.9620459007113901
ACH-000238,-1.0277434849304758
ACH-000242,-0.9318166156879686
ACH-000243,-0.8709797536798404
ACH-000244,-0.7657886933267989
ACH-000246,-0.9297934839476396
ACH-000248,-1.0155601735470794
ACH-000250,-0.8571599969000799
ACH-000251,-1.0797758391711016
ACH-000252,-0.7504055798278773
ACH-000253,-0.7123159925538284
ACH-000255,-0.9894755121431128
ACH-000256,-0.9789396732406472
ACH-000257,-0.9080350478055268
ACH-000258,-0.8326571385485639
ACH-000259,-0.9540060864584152
ACH-000260,-0.9957462420965556
ACH-000261,-0.9259882995194024
ACH-000262,-0.7334292841230226
ACH-000263,-0.9639638957169644
ACH-000264,-0.9910831213795732
ACH-000265,-0.9430288459283802
ACH-000266,-1.0441616811778514
ACH-000272,-0.8888467248419153
ACH-000274,-1.1119705899833388
ACH-000277,-0.9140949866682552
ACH-000278,-0.9952059525703272
ACH-000279,-1.135883352248748
ACH-000280,-0.8805009624890932
ACH-000281,-0.9154976749147128
ACH-000288,-0.9111884856937464
ACH-000291,-0.9009265688024328
ACH-000293,-0.8481054753228233
ACH-000294,-0.9732895225875228
ACH-000295,-1.1431840084937412
ACH-000296,-0.8937949637199746
ACH-000302,-1.1185315527530515
ACH-000304,-1.4867870165053088
ACH-000307,-0.9500260829094472
ACH-000308,-1.0282427734096269
ACH-000310,-0.9513948780745556
ACH-000311,-1.0163275130055731
ACH-000312,-0.9249626056888252
ACH-000315,-0.8133024506325425
ACH-000316,-0.6997918975365257
ACH-000317,-1.1032793301899937
ACH-000318,-1.0862017581206769
ACH-000319,-1.0402435696196224
ACH-000320,-1.0276157781802948
ACH-000322,-0.7569482620512074
ACH-000323,-0.7234761341302478
ACH-000324,-0.8278100860563301
ACH-000329,-0.9670191237848434
ACH-000330,-0.7246559352647718
ACH-000331,-0.9161270028391034
ACH-000332,-1.042682479218338
ACH-000334,-1.477742036232709
ACH-000335,-0.6351492334951406
ACH-000336,-1.0067904457187955
ACH-000337,-1.1555190728124272
ACH-000338,0.31114356925820513
ACH-000339,-0.9906173402860384
ACH-000341,-1.2379011025452376
ACH-000348,-1.0103673895847152
ACH-000350,-1.0368582363705396
ACH-000352,-1.068190536563476
ACH-000356,-1.1353300350621105
ACH-000361,-0.7990137213849591
ACH-000362,-1.1021621876045913
ACH-000363,-0.9941355746991086
ACH-000364,-1.0060252344512532
ACH-000365,-1.0073505232021511
ACH-000366,-0.9076135976966286
ACH-000368,-0.9003698991684101
ACH-000374,-0.929816556909884
ACH-000375,-0.6506293914808207
ACH-000376,-0.82095763931024
ACH-000381,-0.7379393220428028
ACH-000383,-1.0007473273447784
ACH-000387,-1.1880367811922592
ACH-000389,-0.6403395664760283
ACH-000390,-0.9001133664086357
ACH-000393,-0.8338448425595099
ACH-000395,-0.6784253147706745
ACH-000396,-0.7169191592954901
ACH-000397,-1.1860177696159893
ACH-000401,-0.8627455052134818
ACH-000402,-1.0977959469624017
ACH-000403,-1.0081365126270254
ACH-000404,-0.8308872107475368
ACH-000406,-1.0677130783514224
ACH-000407,-0.7599473106539752
ACH-000408,-0.9122958323402479
ACH-000410,-0.8885794852293168
ACH-000411,-0.9376070995512108
ACH-000414,-1.2926920607966814
ACH-000415,-1.1702631216368564
ACH-000416,-0.9483759379824772
ACH-000420,-0.7465400490108605
ACH-000421,-0.8663753945685645
ACH-000424,-1.083171017568466
ACH-000425,-0.7752624125828796
ACH-000426,-1.295532254274718
ACH-000427,-1.344552917611592
ACH-000433,-0.7262462584871345
ACH-000435,-0.4572989157920176
ACH-000436,-0.6493426696922919
ACH-000444,-0.9786553350763404
ACH-000445,-0.7706025849449761
ACH-000448,-1.0351963496194172
ACH-000450,-0.9188667197898964
ACH-000452,-1.138641796789977
ACH-000454,-0.8383698706595227
ACH-000458,-1.2055559604336377
ACH-000459,-1.0032849041761558
ACH-000460,-0.9184630136370856
ACH-000461,-1.0472832139398054
ACH-000463,-0.838174889311269
ACH-000464,-0.8980529068335001
ACH-000466,-1.281819055803378
ACH-000467,-0.863445188602854
ACH-000468,-0.9069611886377584
ACH-000469,-1.0021688159418245
ACH-000470,-0.8153434705784844
ACH-000471,-0.9046858414345031
ACH-000472,-1.032868486370519
ACH-000473,-1.0001729671783297
ACH-000475,-0.9865127413662128
ACH-000476,-0.6678455400484137
ACH-000477,-0.9273823181735223
ACH-000479,-0.6394415253727974
ACH-000480,-0.7304537748642022
ACH-000481,-1.0261002197216675
ACH-000483,-0.7700824541096758
ACH-000484,-1.0417515857090798
ACH-000485,-0.8005431261838419
ACH-000486,-0.9853098308453986
ACH-000487,-1.0151478205168618
ACH-000488,-0.8345137751920764
ACH-000490,-0.8921229175606842
ACH-000491,-0.9602032706004288
ACH-000495,-0.9515421146775308
ACH-000496,-1.0075855362981294
ACH-000499,-0.8935272764613056
ACH-000500,-0.861621866009485
ACH-000502,-0.9836278912046108
ACH-000503,-0.4859558481530592
ACH-000505,-0.942174422275715
ACH-000507,-1.0388161775414102
ACH-000510,-0.8848207193412356
ACH-000511,-0.729198212480907
ACH-000512,-0.4161290968180197
ACH-000516,-0.9534854710182118
ACH-000517,-1.0565690176624571
ACH-000518,-1.0470094305905275
ACH-000520,-0.8366878990490171
ACH-000521,-0.9268272922860518
ACH-000522,-0.9823222371948892
ACH-000524,-0.9483421417606064
ACH-000527,-0.893182376534674
ACH-000528,-0.9079844852510284
ACH-000537,-1.0617745319050134
ACH-000541,-1.1968968899045582
ACH-000542,-0.9070442214435004
ACH-000544,-0.917443491236616
ACH-000545,-0.7194020091874181
ACH-000547,-0.6506300344757956
ACH-000548,-1.0599317516130229
ACH-000549,-0.6454127149229124
ACH-000550,-0.6991886158144524
ACH-000552,-0.9845877252580711
ACH-000556,-0.8470513696508842
ACH-000557,-1.4195601777401268
ACH-000569,-0.6735401462326703
ACH-000570,-0.8063284703936867
ACH-000571,-0.9476630251121759
ACH-000573,-0.9343229979092136
ACH-000576,-0.7765745121267382
ACH-000579,-1.0280077717130265
ACH-000580,-0.8643275919696254
ACH-000584,-1.0184275314123603
ACH-000585,-1.0920835452384492
ACH-000588,-0.912864832902816
ACH-000589,-1.0124655543613716
ACH-000591,-0.7815602440450049
ACH-000593,-1.0033933422214782
ACH-000600,-0.889528892150355
ACH-000601,-0.8306886914102184
ACH-000605,-0.8270813636739988
ACH-000606,-0.6866982946172999
ACH-000608,-1.343546007129583
ACH-000614,-0.8848630251350613
ACH-000616,-0.8653420629020406
ACH-000618,-0.8921848462828076
ACH-000619,-0.8219249078702768
ACH-000620,-0.9067573973869988
ACH-000621,-1.0854826059736291
ACH-000622,-0.8360483081940094
ACH-000623,-0.9387083352580408
ACH-000624,-0.9443205051337168
ACH-000627,-0.8328090729708842
