,TMEM38A (79041)
ACH-000004,-0.26257693447717595
ACH-000005,-0.037540479533827616
ACH-000007,-0.06759105743711295
ACH-000009,-0.15153539802259267
ACH-000011,-0.21881838354852332
ACH-000012,-0.22118586294916845
ACH-000013,-0.2330261955308585
ACH-000014,-0.2422263186492885
ACH-000015,-0.24211297649663996
ACH-000017,-0.16535918378737827
ACH-000018,-0.4252430413137587
ACH-000019,-0.4822632399756613
ACH-000021,-0.18834396821648364
ACH-000022,-0.2454239998616337
ACH-000025,-0.11871644718540132
ACH-000028,-0.2544092692126326
ACH-000030,-0.2644916640018036
ACH-000035,-0.25114427696103625
ACH-000036,-0.08291636318193532
ACH-000037,-0.09369665635450232
ACH-000039,-0.11425920390879568
ACH-000040,-0.2940682706054583
ACH-000041,-0.1403745799127187
ACH-000042,-0.17378552617413354
ACH-000045,-0.24910158381477945
ACH-000047,-0.32235938877867704
ACH-000052,-0.17588747935024865
ACH-000053,-0.2402950838086465
ACH-000054,-0.3118915619695306
ACH-000055,0.0944830776167748
ACH-000060,-0.09291014518259848
ACH-000067,-0.28918338463093873
ACH-000070,-0.2439942672071405
ACH-000075,-0.09497906268291224
ACH-000078,-0.1806737451248316
ACH-000082,-0.09717266361629433
ACH-000085,-0.28137276857329074
ACH-000086,-0.33865717806341944
ACH-000087,-0.07428100458600136
ACH-000092,-0.22231583166673746
ACH-000095,-0.2736335434627912
ACH-000097,-0.19780596192863306
ACH-000098,-0.3584089876742118
ACH-000099,-0.19679952511980808
ACH-000108,-0.1225602387367702
ACH-000113,-0.15000271971404092
ACH-000116,-0.2722020287810077
ACH-000118,-0.17142761567904444
ACH-000120,-0.2554849341633321
ACH-000123,-0.2832921688787807
ACH-000127,-0.25232555743119045
ACH-000128,-0.2690334428751361
ACH-000132,-0.14182643671738693
ACH-000133,-0.08873857418707295
ACH-000137,-0.09900596557587914
ACH-000138,-0.2715480674486853
ACH-000142,-0.2534106453008969
ACH-000143,-0.19309558445797484
ACH-000146,-0.189711598428142
ACH-000148,-0.18689686823812224
ACH-000150,-0.19260935666402446
ACH-000152,-0.21746111796991816
ACH-000153,-0.049286687152668165
ACH-000159,-0.19182739759879935
ACH-000160,-0.2478130573051814
ACH-000163,-0.3951283683178233
ACH-000167,-0.2406594477895564
ACH-000168,-0.25087291808600953
ACH-000169,-0.06856605548715919
ACH-000178,-0.15631714537008004
ACH-000183,-0.27614093992646155
ACH-000188,-0.2204121140340876
ACH-000189,-0.16442681257042713
ACH-000190,-0.18712791491071246
ACH-000198,-0.12227677591878525
ACH-000203,-0.1792264555631373
ACH-000204,-0.4095067877127189
ACH-000206,-0.17639299268233002
ACH-000207,-0.18053536504574288
ACH-000208,-0.594017663782592
ACH-000210,-0.13145856747273132
ACH-000211,-0.2557522537295352
ACH-000215,-0.15903122471105094
ACH-000221,-0.2684206382343597
ACH-000222,0.02447861479126337
ACH-000223,-0.24597110315310505
ACH-000226,-0.2730535273791938
ACH-000227,-0.16744562513039946
ACH-000228,-0.36848670829136587
ACH-000231,-0.14172920498465633
ACH-000232,-0.10972509956009838
ACH-000233,-0.29645128464601345
ACH-000234,-0.3473303355564437
ACH-000235,-0.1630605932287518
ACH-000237,-0.15424803282915284
ACH-000238,-0.10340432080588807
ACH-000242,-0.17555712811602794
ACH-000243,-0.24696345209884246
ACH-000244,-0.3895044330300136
ACH-000246,-0.2164698749826265
ACH-000248,-0.1419255204332576
ACH-000250,-0.2288197001180206
ACH-000251,-0.6084774950550668
ACH-000252,-0.006106536107513465
ACH-000253,-0.21085588291207355
ACH-000255,-0.3153391095584791
ACH-000256,-0.11352416245147462
ACH-000257,-0.09660480623841623
ACH-000258,-0.04399080539926467
ACH-000259,-0.18726993247874732
ACH-000260,-0.2137603069932293
ACH-000261,-0.24480568775714415
ACH-000262,-0.2103909264497085
ACH-000263,-0.1214564141795793
ACH-000264,-0.13827154237882394
ACH-000265,-0.1082670005039652
ACH-000266,-0.12436751407534576
ACH-000272,-0.11500677829646798
ACH-000274,-0.2017905368735822
ACH-000277,-0.12623953498598728
ACH-000278,-0.2969755556063012
ACH-000279,-0.03036805250988745
ACH-000280,-0.09523494204485973
ACH-000281,-0.1767386575753502
ACH-000288,-0.11930807072386915
ACH-000291,-0.3045845047036809
ACH-000293,-0.1951904324871555
ACH-000294,-0.32165571936341997
ACH-000295,-0.08689923666171735
ACH-000296,-0.4880003344345089
ACH-000302,-0.3526929451057952
ACH-000304,0.1115458099052655
ACH-000307,-0.1970408475688427
ACH-000308,-0.18957073260002347
ACH-000310,-0.13612987459368248
ACH-000311,-0.09019435931953744
ACH-000312,-0.20578334743369744
ACH-000315,-0.4117007330761868
ACH-000316,-0.0691518051677409
ACH-000317,-0.037822056218567685
ACH-000318,-0.2904579802154611
ACH-000319,-0.29480873435336624
ACH-000320,-0.006057484750389487
ACH-000322,-0.03952185057679115
ACH-000323,-0.19289536278806307
ACH-000324,-0.12144105906858095
ACH-000329,-0.2591436550666253
ACH-000330,0.01498479914567516
ACH-000331,-0.1737073309646456
ACH-000332,-0.21306500600535205
ACH-000334,-0.42011831193604604
ACH-000335,-0.0903613802173508
ACH-000336,-0.5406882553464457
ACH-000337,-0.3050584797983882
ACH-000338,-0.2746741665640473
ACH-000339,-0.12401758257321772
ACH-000341,-0.32684954636089136
ACH-000348,-0.09483647052739977
ACH-000350,-0.12988438008783948
ACH-000352,-0.11290496654145382
ACH-000356,-0.18703647637400508
ACH-000361,-0.5108450216806587
ACH-000362,-0.24773959484016814
ACH-000363,-0.2249782993310903
ACH-000364,-0.2606286143666458
ACH-000365,-0.0493639000131118
ACH-000366,-0.1750297625620281
ACH-000368,-0.18033082070856046
ACH-000374,-0.2893977326544759
ACH-000375,-0.08820035949684008
ACH-000376,-0.1339388232764331
ACH-000381,-0.2574089611280078
ACH-000383,-0.15381422455982285
ACH-000387,-0.2423459737871836
ACH-000389,-0.020121790250306148
ACH-000390,-0.239338292000738
ACH-000393,-0.2705189426887011
ACH-000395,-0.4537256334154358
ACH-000396,-0.15953567102379218
ACH-000397,-0.17570849117136686
ACH-000401,0.19218936619962768
ACH-000402,-0.0847810754439722
ACH-000403,-0.17729565404218314
ACH-000404,0.1743705808239926
ACH-000406,-0.18349954397882656
ACH-000407,-0.17697669443908293
ACH-000408,-0.09798444103357784
ACH-000410,-0.24749902846710856
ACH-000411,-0.1381054713911756
ACH-000414,-0.018129042636988786
ACH-000415,-0.18241076604731984
ACH-000416,-0.2530550946673993
ACH-000420,-0.20680741739026445
ACH-000421,-0.1924746539182279
ACH-000424,-0.25847270608182155
ACH-000425,-0.1610757654840875
ACH-000426,-0.17998022778150718
ACH-000427,-0.21401770190007274
