,DNAAF2 (55172)
ACH-000004,-0.03276764682675687
ACH-000005,-0.2516502174044002
ACH-000007,-0.058165185795830174
ACH-000009,-0.21025302027831708
ACH-000011,-0.28107182122383845
ACH-000012,-0.05511664368161874
ACH-000013,-0.1816738566744539
ACH-000014,-0.17325712675405744
ACH-000015,0.044531919933492335
ACH-000017,-0.028664731280750675
ACH-000018,-0.017796765136664346
ACH-000019,0.04055554473763124
ACH-000021,-0.0013550661231520452
ACH-000022,-0.15321429533062678
ACH-000025,-0.1098094786593903
ACH-000028,0.01879670249012784
ACH-000030,-0.16790048949499733
ACH-000035,-0.054387951246945995
ACH-000036,-0.0908016639625616
ACH-000037,-0.003394362461316116
ACH-000039,0.07494194901465731
ACH-000040,-0.14165113220692693
ACH-000041,-0.07144667490355865
ACH-000042,-0.03441783269347958
ACH-000045,-0.12349246012897268
ACH-000047,-0.06482782771904827
ACH-000052,-0.04906220473466698
ACH-000053,-0.15243015208722138
ACH-000054,-0.03930902042110398
ACH-000055,-0.15419865013679812
ACH-000060,-0.3187558835244513
ACH-000067,-0.23547157776201286
ACH-000070,-0.027525211175891646
ACH-000075,0.032011434568448155
ACH-000078,0.11823298755107856
ACH-000082,-0.27904559124291217
ACH-000085,-0.039827574717969404
ACH-000086,-0.14899594130632174
ACH-000087,-0.2969468717915041
ACH-000092,-0.1582818348185295
ACH-000095,-0.20561689245486714
ACH-000097,-0.1342753218189024
ACH-000098,-0.005876114901457281
ACH-000099,-0.027872820478603528
ACH-000108,-0.031198569754112462
ACH-000113,-0.1662407422399722
ACH-000116,-0.18102556510728135
ACH-000118,-0.18221272650387907
ACH-000120,-0.05749235678471944
ACH-000123,-0.13624374610230758
ACH-000127,-0.08709886235913923
ACH-000128,-0.1134517012544873
ACH-000132,-0.021112054048703616
ACH-000133,-0.005712397308353311
ACH-000137,-0.1252392787740601
ACH-000138,-0.14624473053099635
ACH-000142,0.014894847618994634
ACH-000143,-0.1120890298885494
ACH-000146,-0.13103327583405247
ACH-000148,-0.2434058727077672
ACH-000150,0.009134123146248986
ACH-000152,-0.12229134972600793
ACH-000153,-0.5105852783614948
ACH-000159,-0.20427583565165724
ACH-000160,-0.2769254972374917
ACH-000163,-0.1357864326505912
ACH-000167,-0.0609279822453089
ACH-000168,-0.13079009787271478
ACH-000169,-0.12989541090487727
ACH-000178,-0.05559487619777919
ACH-000183,-0.040990083279362786
ACH-000188,-0.09636136963033287
ACH-000189,0.02760256427008041
ACH-000190,-0.2627706460929029
ACH-000198,-0.11759280277850777
ACH-000203,-0.30511456444811225
ACH-000204,0.02022638557231951
ACH-000206,-0.16385819323864256
ACH-000207,-0.04036329421226701
ACH-000208,-0.18544269196527444
ACH-000210,-0.21710908184402092
ACH-000211,-0.054333999883038005
ACH-000215,-0.0852000395483212
ACH-000221,-0.0876524121240089
ACH-000222,0.0374950397552811
ACH-000223,-0.054854868081734426
ACH-000226,-0.2439110441643333
ACH-000227,-0.11332307620460365
ACH-000228,-0.08112159456787656
ACH-000231,-0.16251832981728656
ACH-000232,-0.11233412412187246
ACH-000233,-0.2063569530577627
ACH-000234,-0.16950748679285316
ACH-000235,-0.08328597898875574
ACH-000237,0.09548729093498144
ACH-000238,-0.20650167321124116
ACH-000242,0.054525993624887206
ACH-000243,-0.2203328256268624
ACH-000244,0.036136162123551314
ACH-000246,-0.26257422081118503
ACH-000248,-0.09835302849561453
ACH-000250,-0.047519082492356035
ACH-000251,-0.2772922747667618
ACH-000252,-0.4142900649370888
ACH-000253,-0.10841629854608467
ACH-000255,-0.06107634877166576
ACH-000256,-0.14464980651723133
ACH-000257,-0.28688943973425085
ACH-000258,-0.2477396474554597
ACH-000259,-0.02243129891103476
ACH-000260,0.016896470384000106
ACH-000261,-0.1562767934978933
ACH-000262,-0.10845525969377934
ACH-000263,-0.14462438752869558
ACH-000264,-0.12102177049182758
ACH-000265,-0.060469305996609185
ACH-000266,-0.10722990460424024
ACH-000272,-0.0955308065004057
ACH-000274,-0.05345596542504731
ACH-000277,-0.01529952519471505
ACH-000278,-0.06814284181301357
ACH-000279,-0.12436373864235785
ACH-000280,-0.18212474993309816
ACH-000281,-0.038208707634607104
ACH-000288,-0.0077684189614613125
ACH-000291,-0.04796800282425463
ACH-000293,-0.14504806105717927
ACH-000294,-0.10440066853443973
ACH-000295,-0.18538372022788285
ACH-000296,-0.35624547030042136
ACH-000302,0.04621567334413178
ACH-000304,-0.015105387613737413
ACH-000307,-0.07072340826382689
ACH-000308,-0.06868464848203176
ACH-000310,-0.16928570415048527
ACH-000311,-0.1447962317668902
ACH-000312,0.06618926412057559
ACH-000315,-0.10388077545520924
ACH-000316,0.025750617292141658
ACH-000317,-0.21838673028733505
ACH-000318,-0.14790984349232633
ACH-000319,-0.01920213253380712
ACH-000320,-0.10387702218206024
ACH-000322,-0.20732746956980136
ACH-000323,-0.12237087334980015
ACH-000324,-0.17104121899414346
ACH-000329,-0.1129209181081772
ACH-000330,-0.15149158276767702
ACH-000331,-0.0521206205977692
ACH-000332,-0.0791934073601206
ACH-000334,-0.12028085375111353
ACH-000335,-0.17957000241087054
ACH-000336,-0.07540713026243638
ACH-000337,-0.08673213485390792
ACH-000338,-0.330157286233544
ACH-000339,-0.12772005319587598
ACH-000341,-0.13037602957570296
ACH-000348,-0.09119939364077408
ACH-000350,0.24701631859089124
ACH-000352,-0.03940392317874738
ACH-000356,-0.026265876941835974
ACH-000361,-0.17198801384293774
ACH-000362,-0.02135250443023356
ACH-000363,-0.09023966783628563
ACH-000364,-0.2658106649129362
ACH-000365,-0.09795498462048056
ACH-000366,-0.04021170912375927
ACH-000368,-0.2693629390985276
ACH-000374,-0.12029962938506733
ACH-000375,-0.2279643517233477
ACH-000376,-0.22974341859785474
ACH-000381,-0.21571024823701493
ACH-000383,-0.10915223325218976
ACH-000387,-0.05020969279675179
ACH-000389,-0.1146781441857548
ACH-000390,0.019104522262252198
ACH-000393,-0.2965549843610964
ACH-000395,-0.2501103897767763
ACH-000396,-0.11885970367893267
ACH-000397,-0.1235949854081357
ACH-000401,0.053614198426133616
ACH-000402,0.3654587080116599
ACH-000403,-0.2160687046788581
ACH-000404,-0.16918780917436613
ACH-000406,-0.10989695422269817
ACH-000407,-0.1201991518168244
ACH-000408,-0.18019539126821515
ACH-000410,-0.16487698556219285
ACH-000411,-0.12919721184643976
ACH-000414,0.043934626144579984
ACH-000415,-0.07171516694354052
ACH-000416,-0.06272498608536096
ACH-000420,-0.061815016459366164
ACH-000421,-0.11472463975528885
ACH-000424,0.09250318139411468
ACH-000425,-0.21097410856868315
ACH-000426,0.013631142759849722
ACH-000427,0.024717211306382526
ACH-000433,-0.2651405537057539
ACH-000435,-0.04690901496873528
ACH-000436,-0.16454163301168187
ACH-000444,-0.07097742236557449
ACH-000445,-0.09153968228660687
ACH-000448,-0.07744825330985529
ACH-000450,0.17695841952809802
ACH-000452,-0.1788074794156173
ACH-000454,-0.11915516169176525
ACH-000458,0.0636013584010816
ACH-000459,-0.06484410894226918
ACH-000460,0.0023454176976703193
ACH-000461,0.00954965555703255
ACH-000463,-0.08030413551611379
ACH-000464,-0.1410579061885932
ACH-000466,-0.2183152069526344
ACH-000467,-0.102609350370657
ACH-000468,-0.043021177307965036
ACH-000469,-0.20787632086893054
ACH-000470,0.057500602511588374
ACH-000471,-0.08062689842689273
ACH-000472,0.011487277005272571
ACH-000473,0.07384166453633513
ACH-000475,-0.1562815921755235
ACH-000476,-0.11328440342129473
ACH-000477,-0.29862839273874986
ACH-000479,-0.1123419061013005
ACH-000480,-0.0594677040651109
ACH-000481,-0.28628084386079444
ACH-000483,0.07808434033526393
ACH-000484,-0.0963816464248054
ACH-000485,-0.10683647767222287
ACH-000486,-0.10243686224641163
ACH-000487,0.010923740600894571
ACH-000488,-0.06922012938188077
ACH-000490,-0.1836836129516471
ACH-000491,0.1877953498549985
ACH-000495,-0.0777156529848678
ACH-000496,-0.049845529305920684
ACH-000499,-0.15814567386100575
ACH-000500,-0.6258631476391496
ACH-000502,-0.09045602185550564
ACH-000503,-0.07955983389890364
ACH-000505,-0.0531228659149712
ACH-000507,-0.07462891115260409
ACH-000510,-0.05779282126876691
ACH-000511,-0.11223270127715597
ACH-000512,-0.36436476601863255
ACH-000516,-0.21950861396666208
ACH-000517,-0.08548581466085467
ACH-000518,-0.2477219927147533
ACH-000520,-0.08070968478439343
ACH-000521,-0.06421832467047005
ACH-000522,-0.22887610973560915
ACH-000524,-0.02150702620324911
ACH-000527,-0.06201658350806088
ACH-000528,-0.08828011062898261
ACH-000537,-0.0071714054967744875
ACH-000541,-0.1061571430168814
ACH-000542,-0.16030810131751735
ACH-000544,-0.147111329081574
ACH-000545,-0.04053408423074213
ACH-000547,0.0373143586690236
ACH-000548,-0.14281317138351715
ACH-000549,-0.3199298983437308
ACH-000550,-0.007318026441592766
ACH-000552,-0.05233486804803728
ACH-000556,-0.058491714578752685
ACH-000557,-0.04393059160180801
ACH-000569,-0.009344488479521164
ACH-000570,-0.17656512627845874
ACH-000571,-0.09700570649224133
ACH-000573,-0.1591332596368116
ACH-000576,-0.12702976760769946
ACH-000579,0.06859982432588145
ACH-000580,0.14412927257210356
ACH-000584,-0.14195973495095027
ACH-000585,-0.10757426546334747
ACH-000588,-0.17448199389320085
ACH-000589,0.034454531000447146
ACH-000591,-0.16243711780031408
ACH-000593,0.011690565140919328
ACH-000600,-0.1018655077068146
ACH-000601,-0.052788919557705316
ACH-000605,-0.2006470680218962
ACH-000606,-0.1571657902262754
ACH-000608,-0.15808658772824338
ACH-000614,-0.02557423476182136
ACH-000616,-0.1492331682686602
ACH-000618,0.07291785669009143
ACH-000619,-0.07582513033272853
ACH-000620,-0.048921107262357925
ACH-000621,-0.02706687178801812
ACH-000622,-0.3113367125990701
ACH-000623,-0.15433359316119866
ACH-000624,-0.15724761144487412
ACH-000627,-0.1578957446099545
ACH-000630,-0.08194737529192962
ACH-000631,-0.3741776775396577
ACH-000632,-0.13600453946941918
ACH-000633,0.03903562494158947
ACH-000637,0.13026470506378976
ACH-000638,-0.1159307183358182
ACH-000646,-0.24813884280585424
ACH-000647,0.046681917445811176
ACH-000648,-0.0448474862196456
ACH-000649,-0.11734139682467505
ACH-000651,-0.01938581994053259
ACH-000652,0.032069303398782494
ACH-000653,-0.08408587273861573
ACH-000657,-0.05841751631643136
ACH-000658,-0.15913798996821898
ACH-000661,-0.06604338102379975
ACH-000662,0.17917266303254362
ACH-000663,-0.06124138776321924
ACH-000665,-0.23357777602055174
ACH-000671,-0.04616979103713645
ACH-000672,-0.06200073257055495
ACH-000673,-0.17831364445168035
ACH-000676,-0.10886432225761856
ACH-000677,-0.1721988834261218
ACH-000681,-0.0794805231957663
ACH-000683,0.02233515967354069
ACH-000684,0.14378762701713427
ACH-000688,-0.2277166766324932
ACH-000693,-0.07804305464268871
ACH-000694,-0.13536714266294314
ACH-000695,0.29837598473946314
ACH-000696,-0.14050053899404644
ACH-000697,-0.13574393138192833
ACH-000699,-0.17316388293225818
ACH-000701,-0.191526716377661
ACH-000706,-0.0690895557791541
ACH-000711,-0.0931977062719154
ACH-000713,-0.1146211150719154
ACH-000714,-0.16026108704501354
ACH-000718,-0.1440335477644965
ACH-000720,-0.16168053208848826
ACH-000721,-0.17015065106957453
ACH-000724,0.13607380436090633
ACH-000725,-0.11489190739343715
ACH-000732,-0.3409794111283492
ACH-000734,-0.11941854160314505
ACH-000735,-0.1777058130415528
ACH-000736,-0.08445931041052215
ACH-000738,-0.07485295133226369
ACH-000746,-0.14895388265580936
ACH-000747,-0.14297873106442616
ACH-000748,-0.06523553810859932
ACH-000753,-0.12871482397501588
ACH-000756,-0.21306244418532275
ACH-000757,-0.03462611270098593
ACH-000758,-0.09858748950795584
ACH-000760,-0.12044210079274288
ACH-000762,0.09166589285333618
ACH-000763,-0.05432163833097471
ACH-000764,-0.02733498369584504
ACH-000765,-0.031252738952681984
ACH-000766,-0.19630114402658946
ACH-000767,-0.06276602211712007
ACH-000768,-0.1967883770197664
ACH-000769,-0.2056666814124045
ACH-000770,-0.1399738733586226
ACH-000771,-0.13895713019006556
ACH-000773,-0.19279069541838012
ACH-000776,0.052893317218879216
ACH-000777,-0.08385088583913436
ACH-000778,-0.04630835515192721
ACH-000781,-0.08556212255646854
ACH-000782,-0.2492383833961104
ACH-000783,-0.06648219413225588
ACH-000784,-0.08683771332871429
ACH-000785,0.03031087868802112
ACH-000787,-0.2036411629284688
ACH-000788,0.01187200135626242
ACH-000791,-0.15837422473353432
ACH-000792,-0.17984172446026012
ACH-000794,-0.10536858123544854
ACH-000796,-0.13385872848534686
ACH-000798,-0.2685310527100555
ACH-000799,-0.34665931975481257
ACH-000800,-0.20038171922155795
ACH-000802,-0.0564846336964694
ACH-000804,0.0010187012048654676
ACH-000805,-0.23032056018667035
ACH-000809,-0.04002715293358117
ACH-000810,-0.08648062389819428
ACH-000811,-0.06683676651201806
ACH-000817,-0.0884824763096431
ACH-000819,-0.2265353660199116
ACH-000820,-0.20673628864193025
ACH-000821,0.07130296721260697
ACH-000822,-0.18326200183514
ACH-000823,0.06032970699131358
ACH-000824,-0.202017243964686
ACH-000827,-0.05442458858089305
ACH-000829,-0.0940632171304812
ACH-000831,-0.16677240090931328
ACH-000832,-0.19048405008022948
ACH-000833,-0.029475114096589237
ACH-000834,-0.02543487712171255
ACH-000835,-0.10579969168616346
ACH-000836,-0.11178008292244387
ACH-000837,-0.02167095888237661
ACH-000838,0.06809371108772913
ACH-000839,-0.16455535390290696
ACH-000840,-0.2541277927313844
ACH-000841,-0.15978648826120107
ACH-000843,-0.056920956911598215
ACH-000846,-0.2136293490544732
ACH-000847,-0.1042277889840216
ACH-000848,-0.17307938842359594
ACH-000849,-0.1796212284807497
ACH-000851,-0.22310488250723384
ACH-000855,-0.0794014352748109
ACH-000856,-0.10063359714802332
ACH-000858,-0.15672590314815665
ACH-000859,-0.20981103066210496
ACH-000861,-0.0806454837952912
ACH-000862,-0.014784605367697453
ACH-000865,-0.09731755418209644
ACH-000866,-0.1480414174639181
ACH-000867,-0.08849490511370932
ACH-000869,-0.15913360602060475
ACH-000872,-0.07653380066969681
ACH-000873,-0.06901377460838523
ACH-000876,-0.046227372619358026
ACH-000878,-0.16407896292016946
ACH-000880,-0.162676692251896
ACH-000881,-0.05381722678176633
ACH-000882,-0.09513406245449242
ACH-000884,-0.11054066799941152
ACH-000885,-0.3911715527403334
ACH-000887,-0.10908946772371024
ACH-000889,-0.14701163755576455
ACH-000896,-0.16682958173143714
ACH-000898,-0.16998724180316874
ACH-000900,-0.16121770224391455
ACH-000901,-0.1027013192083204
ACH-000905,-0.14491095911254914
ACH-000906,-0.061011295396015276
ACH-000907,-0.2196537115125187
ACH-000910,0.01811422645044444
ACH-000911,-0.06504107449725956
ACH-000912,-0.0538829254140028
ACH-000913,-0.06416102999295208
ACH-000915,-0.0992315407498748
ACH-000916,-0.16422582561706425
ACH-000917,-0.05050825153898148
ACH-000920,-0.3278916962640578
ACH-000921,-0.14851473046323632
ACH-000924,-0.00344344948196473
ACH-000926,-0.04945245789733475
ACH-000928,-0.2081124225736484
