,TAF2 (6873)
ACH-000004,-0.5506961044572075
ACH-000005,-0.35799401902986616
ACH-000007,-0.6128147727247378
ACH-000009,-0.6302204996956313
ACH-000011,-0.7167877689915689
ACH-000012,-0.9409510109653312
ACH-000013,-0.6936945907381911
ACH-000014,-0.6577438471764934
ACH-000015,-0.5362681081928455
ACH-000017,-0.3849102104393819
ACH-000018,-0.6106654423072173
ACH-000019,-0.4502251772850744
ACH-000021,-0.5863898752507638
ACH-000022,-0.3815135670684231
ACH-000025,-0.6366270534404294
ACH-000028,-0.7901765633640888
ACH-000030,-0.5311898437399996
ACH-000035,-0.6056568861632122
ACH-000036,-0.6822440359095022
ACH-000037,-0.5261059308156353
ACH-000039,-0.5989340670621783
ACH-000040,-0.6479955798890621
ACH-000041,-0.44274925963449263
ACH-000042,-0.4020881244124144
ACH-000045,-0.5292738262024262
ACH-000047,-0.5627880372612059
ACH-000052,-0.8079229950421076
ACH-000053,-0.7125596706719539
ACH-000054,-0.6258709576171229
ACH-000055,-0.9079043297864408
ACH-000060,-0.6691807398049074
ACH-000067,-0.8203533075568072
ACH-000070,-0.6073258894353681
ACH-000075,-0.6540292571363994
ACH-000078,-0.3696591711280595
ACH-000082,-0.4842347919674905
ACH-000085,-0.7541573765662619
ACH-000086,-0.7030985288134882
ACH-000087,-0.4745458141087625
ACH-000092,-0.7991810123081542
ACH-000095,-0.6737682171816053
ACH-000097,-0.6743928310078361
ACH-000098,-0.6195357947608582
ACH-000099,-0.6401149110024159
ACH-000108,-0.5818091901042467
ACH-000113,-0.5863489402875695
ACH-000116,-0.7385520711230921
ACH-000118,-0.4814047733812314
ACH-000120,-0.6569167205034044
ACH-000123,-0.5269960500443408
ACH-000127,-0.5186981686687259
ACH-000128,-0.7303955768675954
ACH-000132,-0.5160203878770903
ACH-000133,-0.5402689791176661
ACH-000137,-0.5521932564157388
ACH-000138,-0.6518793450354381
ACH-000142,-0.5708990516631655
ACH-000143,-0.6731694907539569
ACH-000146,-0.32667529851439386
ACH-000148,-0.5036348840584768
ACH-000150,-0.8123667843490762
ACH-000152,-0.6495839056282164
ACH-000153,-0.6615334191629256
ACH-000159,-0.8009038903673167
ACH-000160,-0.2753132574773244
ACH-000163,-0.716517764759942
ACH-000167,-0.22111960013823687
ACH-000168,-0.44372144968145133
ACH-000169,-0.4768232040759102
ACH-000178,-0.5589847364185688
ACH-000183,-0.5983634527674908
ACH-000188,-0.5528571054750915
ACH-000189,-0.8424374210981418
ACH-000190,-0.3300399508506525
ACH-000198,-0.5686675999988228
ACH-000203,-0.3760158195052124
ACH-000204,-0.4411950341041861
ACH-000206,-0.6083904142878925
ACH-000207,-0.3144820732245968
ACH-000208,-0.5048221060023927
ACH-000210,-0.6633101023722412
ACH-000211,-0.6402745111987838
ACH-000215,-0.7407993772839458
ACH-000221,-0.7327124834443506
ACH-000222,-0.697151833530532
ACH-000223,-0.5238151347197504
ACH-000226,-0.6664499587521864
ACH-000227,-0.44768438695530177
ACH-000228,-0.5371174113873135
ACH-000231,-0.8119427352585685
ACH-000232,-0.6810441761423284
ACH-000233,-0.6619493323934608
ACH-000234,-0.6455934714737979
