,N6AMT2 (221143)
ACH-000004,0.2701201807168033
ACH-000005,-0.1857149280778156
ACH-000007,-0.2783473961859805
ACH-000009,0.19051790607635352
ACH-000011,0.056222427434640176
ACH-000012,-0.011863431224888608
ACH-000013,-0.048288936612607164
ACH-000014,-0.05149883127654618
ACH-000015,-0.11160790125300826
ACH-000017,0.05818533632926984
ACH-000018,0.1547382748482486
ACH-000019,0.16473277220095028
ACH-000021,0.008523270443351928
ACH-000022,0.23633557087427345
ACH-000025,0.12030186434599563
ACH-000028,0.013612375508535834
ACH-000030,0.07149390715616001
ACH-000035,0.08819386798589708
ACH-000036,0.06898139935498687
ACH-000037,-0.04627569295473992
ACH-000039,0.1659600523483366
ACH-000040,0.08669703689456569
ACH-000041,0.1417602284403148
ACH-000042,-0.0005527633929947195
ACH-000045,-0.09148841576109644
ACH-000047,0.156491877234466
ACH-000052,0.11655660234766142
ACH-000053,0.06049792588308259
ACH-000054,0.0700530375223321
ACH-000055,0.0492958334593336
ACH-000060,-0.03694011531066742
ACH-000067,0.023692580407658308
ACH-000070,0.1782316438444923
ACH-000075,0.09667386236059372
ACH-000078,0.20395915409294949
ACH-000082,0.05918447115866943
ACH-000085,0.12116330998780618
ACH-000086,-0.008769747705955483
ACH-000087,0.19413196202212826
ACH-000092,0.09731819670142028
ACH-000095,0.0516790256203306
ACH-000097,0.006407648239970252
ACH-000098,0.12026123243252555
ACH-000099,0.05629259396037326
ACH-000108,0.033503697673937495
ACH-000113,0.23569590549758335
ACH-000116,0.011129511313129812
ACH-000118,-0.013086541045638963
ACH-000120,0.1007739503194562
ACH-000123,0.058468886226573966
ACH-000127,-0.00798113578727077
ACH-000128,-0.121488102450237
ACH-000132,0.032672270804890366
ACH-000133,0.04642261418417542
ACH-000137,0.10925210507558203
ACH-000138,0.00895876950898101
ACH-000142,0.032557904111948865
ACH-000143,-0.08026733298083014
ACH-000146,0.1000909460734047
ACH-000148,0.04438686777450425
ACH-000150,-0.07376479606019491
ACH-000152,-0.12509724761174254
ACH-000153,0.3214226164921916
ACH-000159,-0.06980027198184567
ACH-000160,0.12837106199324774
ACH-000163,-0.06624625832328271
ACH-000167,-0.23727485098087564
ACH-000168,0.1013016247893434
ACH-000169,0.14810149761002406
ACH-000178,0.04053088663775432
ACH-000183,0.16568539022851114
ACH-000188,-0.028067299526117917
ACH-000189,0.062223981783289126
ACH-000190,0.12152807366770732
