,OR7D2 (162998)
ACH-000004,-0.12773746188974786
ACH-000005,0.041853598429536745
ACH-000007,0.2149678900221016
ACH-000009,0.16665380476375827
ACH-000011,0.19195637098157586
ACH-000012,0.042430596643302905
ACH-000013,0.031514660076470774
ACH-000014,0.06187462879903687
ACH-000015,0.05645941795758878
ACH-000017,-0.027306637103077968
ACH-000018,0.21136766274005028
ACH-000019,0.006541090538670704
ACH-000021,-0.07546832676699307
ACH-000022,0.1766231907895456
ACH-000025,0.13678318246994495
ACH-000028,0.08845873867320599
ACH-000030,-0.01562611642333214
ACH-000035,-0.038891835016704464
ACH-000036,0.1318444258935741
ACH-000037,0.11127583373892667
ACH-000039,0.3272926685219327
ACH-000040,0.16610658536086742
ACH-000041,0.0465779278330271
ACH-000042,0.0748964264605447
ACH-000045,0.07769435547666606
ACH-000047,0.07647801766105905
ACH-000052,0.01236094444582617
ACH-000053,0.05511238804711745
ACH-000054,0.022084917780217147
ACH-000055,0.04177618588525056
ACH-000060,0.1509617610812637
ACH-000067,0.062049621968732635
ACH-000070,-0.002996811097151148
ACH-000075,0.3647843512565378
ACH-000078,0.04526638073935717
ACH-000082,0.1312133645674023
ACH-000085,-0.001745774777763524
ACH-000086,0.06048059338444235
ACH-000087,0.04251343682297997
ACH-000092,0.10867317908837217
ACH-000095,0.05482046414701134
ACH-000097,0.1717325175527643
ACH-000098,0.031070803692078982
ACH-000099,0.03461206667987726
ACH-000108,-0.06491716435921498
ACH-000113,0.02954994597905852
ACH-000116,-0.02215707471463027
ACH-000118,0.011375343240788474
ACH-000120,0.1794364376971888
ACH-000123,-0.05554991519663992
ACH-000127,0.04838101651687715
ACH-000128,0.03586098335201548
ACH-000132,0.06789358216174171
ACH-000133,0.018322279770377703
ACH-000137,0.21418649912158547
ACH-000138,-0.020437508979105932
ACH-000142,0.060326048129948434
ACH-000143,0.06785922303483254
ACH-000146,0.0402053468876973
ACH-000148,0.10582738363060083
ACH-000150,0.12251850908811182
ACH-000152,0.027134898929265863
ACH-000153,0.1432015163412175
ACH-000159,0.1405349472598213
ACH-000160,0.1565005045057395
ACH-000163,0.036246306123879996
ACH-000167,0.2362682072974229
ACH-000168,0.09725467570589306
ACH-000169,0.13765615076516394
ACH-000178,0.09415449580160512
ACH-000183,-0.08891123602715217
ACH-000188,-0.06439108845633974
ACH-000189,-0.014303864161935104
ACH-000190,0.061792489988209125
ACH-000198,0.1127321698212729
ACH-000203,-0.2324462895597133
ACH-000204,0.007567791276094088
ACH-000206,0.11225792139424974
ACH-000207,0.2403240239358268
ACH-000208,0.10828987501689814
ACH-000210,-0.04942280848819125
ACH-000211,-0.007507170742960615
ACH-000215,0.13510054997966442
ACH-000221,-0.0004781914260759501
ACH-000222,0.1500670124864023
ACH-000223,0.05397605865981847
ACH-000226,0.1386569375167107
ACH-000227,0.034971316588896406
ACH-000228,0.09330002386638464
ACH-000231,0.15572275862751672
ACH-000232,0.060937151969587836
ACH-000233,0.015849862232825217
ACH-000234,0.013742532089044694
ACH-000235,0.0807766239715653
ACH-000237,0.1603416672392979
ACH-000238,0.14684961483043146
ACH-000242,0.44324726904743816
ACH-000243,0.00804265496721195
ACH-000244,0.15820873325143558
ACH-000246,0.01905265033017664
ACH-000248,0.2196866112560973
ACH-000250,0.11158618757654162
ACH-000251,0.1324812249957353
ACH-000252,0.1835162860990201
ACH-000253,0.061654264293406875
ACH-000255,-0.027983611993794483
ACH-000256,0.1512047691133967
ACH-000257,0.11588940734814725
ACH-000258,0.04628427558287612
ACH-000259,0.09514716132063482
ACH-000260,0.1255021408868265
ACH-000261,0.09026567455425144
ACH-000262,-0.06293549546136333
ACH-000263,-0.08605372402790762
ACH-000264,-0.013203767465804931
ACH-000265,0.042807502884974216
ACH-000266,0.08381749525053828
ACH-000272,0.09392300589954357
ACH-000274,0.0877180079299898
ACH-000277,0.08516033901328088
ACH-000278,0.04187664242940856
ACH-000279,0.12073199673023555
ACH-000280,-0.05302195237502735
ACH-000281,0.15251895125746767
ACH-000288,0.09589933405854864
ACH-000291,0.018267714532585973
ACH-000293,0.07002751845371424
ACH-000294,0.05388792966698567
ACH-000295,0.1020703444962194
ACH-000296,0.16052923674815325
ACH-000302,0.038180936369095066
ACH-000304,0.1154604126983
ACH-000307,0.16402299241853252
ACH-000308,0.02241574293343028
ACH-000310,0.16416434625617188
ACH-000311,0.16171272556069485
ACH-000312,0.09420320245867636
ACH-000315,-0.4740318807260082
ACH-000316,0.18277403399021727
ACH-000317,0.1880663507755103
ACH-000318,0.02520401160888193
ACH-000319,0.09253124810708722
ACH-000320,-0.006812274769894579
ACH-000322,0.2258659827619484
ACH-000323,0.16087673288477733
ACH-000324,0.11840110066153027
ACH-000329,0.17801900409942692
