,CALHM1 (255022)
ACH-000004,-0.08299235062016325
ACH-000005,-0.01007045741171476
ACH-000007,0.20531652030937636
ACH-000009,-0.16619301945378234
ACH-000011,-0.1652608983012522
ACH-000012,-0.01194877131240378
ACH-000013,0.01789774708442345
ACH-000014,-0.004955236480812315
ACH-000015,-0.019918777479395626
ACH-000017,-0.08017079116004114
ACH-000018,-0.025385000675840836
ACH-000019,0.04052660598136013
ACH-000021,0.06900222579236444
ACH-000022,-0.1005155509615262
ACH-000025,-0.04930953421325315
ACH-000028,-0.1085707687624508
ACH-000030,-0.21770890565584647
ACH-000035,-0.01567288575350456
ACH-000036,0.06631327799150455
ACH-000037,0.0008481887509210309
ACH-000039,-0.07187665408415055
ACH-000040,-0.036264316854538944
ACH-000041,-0.039464500401699965
ACH-000042,-0.134966711231587
ACH-000045,0.03743961748594275
ACH-000047,-0.026010555163314474
ACH-000052,0.02522030020724932
ACH-000053,-0.05549850262941715
ACH-000054,-0.09098125053465833
ACH-000055,0.14178301757091427
ACH-000060,-0.2826348820755777
ACH-000067,-0.12355932947142236
ACH-000070,0.05646024249522474
ACH-000075,0.06123187916629098
ACH-000078,-0.10810722686088364
ACH-000082,0.03798464787214249
ACH-000085,-0.046651157084190084
ACH-000086,0.01705297674465529
ACH-000087,0.20838450792365829
ACH-000092,0.08559696438660591
ACH-000095,-0.10269684059943
ACH-000097,-0.005889300525936424
ACH-000098,-0.12007189208574474
ACH-000099,0.05150949249369857
ACH-000108,-0.08905269389499135
ACH-000113,-0.0751097537002597
ACH-000116,-0.03150493666871615
ACH-000118,-0.04795447259240747
ACH-000120,-0.07730314250705944
ACH-000123,0.0014797490204139431
ACH-000127,-0.036415562317798175
ACH-000128,0.037510530605429936
ACH-000132,-0.030723542079002682
ACH-000133,-0.11766359599701655
ACH-000137,-0.13592893002172754
ACH-000138,0.012217950026479595
ACH-000142,-0.0192588577345957
ACH-000143,0.1190489472308244
ACH-000146,-0.050838587279361726
ACH-000148,-0.1211330644165998
ACH-000150,0.0368353180650138
ACH-000152,-0.09418385187123553
ACH-000153,-0.046941526884047374
ACH-000159,0.0507263712117414
ACH-000160,0.026102683444014202
ACH-000163,-0.02385798021431397
ACH-000167,0.15551438580350646
ACH-000168,0.009965580676745477
ACH-000169,-0.06932425599584477
ACH-000178,-0.07039352691377983
ACH-000183,-0.0420384876535404
ACH-000188,-0.0588064529110187
ACH-000189,-0.3880578810008153
ACH-000190,-0.12894187180974492
ACH-000198,-0.014929911862788619
ACH-000203,-0.0630287010523487
ACH-000204,0.15068618091685712
ACH-000206,-0.009388781914902
ACH-000207,-0.10488960561741356
ACH-000208,0.017904140493462273
ACH-000210,-0.08426428319925806
ACH-000211,-0.08665635986456056
ACH-000215,-0.15412743028449166
ACH-000221,0.12694091898778068
ACH-000222,0.07262219256227365
ACH-000223,-0.1599726414825806
ACH-000226,-0.1507190361987051
ACH-000227,-0.10721971911817324
ACH-000228,-0.1402071039421799
ACH-000231,-0.00011824754679630244
ACH-000232,0.0002758934313231566
ACH-000233,-0.09743270215815963
ACH-000234,0.056997475148931664
ACH-000235,-0.05064244131194099
ACH-000237,-0.05012243282727229
ACH-000238,-0.13716644063715105
ACH-000242,0.16428078564159418
ACH-000243,-0.08490328416394116
ACH-000244,-0.03899788870213098
ACH-000246,-0.093900024275539
ACH-000248,-0.1185353379536313
ACH-000250,-0.12429663101135904
ACH-000251,-0.08733445136788306
ACH-000252,0.04025842474279466
ACH-000253,-0.09502373620922963
ACH-000255,-0.08175197450356138
ACH-000256,0.024598745522381338
ACH-000257,-0.2208268757344589
ACH-000258,0.13149240811122526
ACH-000259,-0.08280599006549963
ACH-000260,-0.1105087980910835
ACH-000261,0.016811998695309777
ACH-000262,-0.13274828932464414
ACH-000263,0.2757658241330815
ACH-000264,-0.0002266964361257167
ACH-000265,-0.030043248578764937
ACH-000266,-0.026383093681727747
ACH-000272,-0.07762431045173844
ACH-000274,-0.06176633174085059
ACH-000277,-0.09285542861590178
ACH-000278,0.0015167160841642324
ACH-000279,0.026201422355424258
ACH-000280,-0.0015228225650312985
ACH-000281,-0.046205203305758884
ACH-000288,-0.07481100134256867
ACH-000291,0.11222629330349733
ACH-000293,0.0741612561596693
ACH-000294,-0.09549500242514984
ACH-000295,-0.016808106685846348
ACH-000296,-0.21010023032198585
ACH-000302,-0.13135745734123108
ACH-000304,-0.08566057138781609
ACH-000307,0.013086256044125184
ACH-000308,-0.09470314085152258
ACH-000310,-0.10025541725265492
ACH-000311,0.17746919278538678
ACH-000312,-0.0020899621533226197
ACH-000315,-0.04076022359526029
ACH-000316,-0.12817011296586514
ACH-000317,-0.001137806282942666
ACH-000318,-0.014875643807872756
ACH-000319,-0.13138585229310135
ACH-000320,0.07335356261834056
ACH-000322,-0.026570503882064132
ACH-000323,-0.10476392999242676
ACH-000324,-0.09065635923952067
ACH-000329,0.1028254362167194
ACH-000330,-0.12235170549810873
ACH-000331,-0.04965658539461101
ACH-000332,-0.003033747338477575
ACH-000334,-0.15896500770663566
ACH-000335,-0.054253899500286064
ACH-000336,-0.09854079741720544
ACH-000337,0.09325277413957132
ACH-000338,-0.2438430781035057
ACH-000339,0.02063721571899092
ACH-000341,0.03168840747548573
ACH-000348,0.17301429152252762
ACH-000350,-0.04566904194499891
ACH-000352,-0.062434124915545675
ACH-000356,-0.12859787377993073
ACH-000361,-0.09584401416249813
ACH-000362,-0.012445474953797102
ACH-000363,0.007650558844828098
ACH-000364,-0.06647239973755023
ACH-000365,-0.02285966634120197
ACH-000366,-0.11593744044228307
ACH-000368,-0.10693940518902427
ACH-000374,-0.07665283633915611
ACH-000375,-0.08975503953900434
ACH-000376,-0.029626880935243093
ACH-000381,0.0207026439413806
ACH-000383,-0.10674097891346893
ACH-000387,-0.07692665259190158
ACH-000389,0.05120137674161267
ACH-000390,-0.024672518823693715
ACH-000393,-0.06730840398875547
ACH-000395,-0.1407401805061037
ACH-000396,0.03134428879813076
ACH-000397,-0.026200005342381462
ACH-000401,-0.1211971315551372
ACH-000402,0.002582498217285439
ACH-000403,-0.012223543190710352
ACH-000404,0.16307277097861347
ACH-000406,-0.047391708485023366
ACH-000407,-0.09616441141769433
ACH-000408,-0.02557402586385685
ACH-000410,-0.030677980345418562
ACH-000411,0.028889713845091626
ACH-000414,-0.04908762611443431
ACH-000415,-0.11257756509130293
ACH-000416,0.03360549002643708
ACH-000420,-0.043316992920188035
ACH-000421,-0.006494615818462294
ACH-000424,-0.3289598210846485
ACH-000425,-0.2181318793062146
ACH-000426,-0.002969866611241222
ACH-000427,0.0011718267357336163
ACH-000433,-0.0004057101009291208
ACH-000435,-0.3745793930321649
ACH-000436,0.0947346920660088
ACH-000444,-0.11748431335301054
ACH-000445,-0.07567818974925691
ACH-000448,-0.17359307042757238
ACH-000450,-0.098864940675946
ACH-000452,-0.1036272709844968
ACH-000454,-0.05464163694780014
ACH-000458,-0.09037881054814144
ACH-000459,0.024604827010781087
ACH-000460,-0.07393700461440468
ACH-000461,-0.06856958324901273
ACH-000463,-0.12036084677673878
ACH-000464,0.04870023486834752
ACH-000466,0.00039353307977840535
ACH-000467,-0.1528797948107068
ACH-000468,-0.08576605484551424
ACH-000469,-0.16374888823862982
ACH-000470,-0.06690978603201704
ACH-000471,-0.011082767179394342
ACH-000472,-0.05211868198471915
ACH-000473,-0.015496605613179016
ACH-000475,-0.051450045584327836
ACH-000476,-0.09336651091444872
ACH-000477,0.06933716163868492
ACH-000479,0.07443743587555078
ACH-000480,0.050971986203271084
ACH-000481,-0.10989993475982514
ACH-000483,-0.06909953973829304
ACH-000484,-0.14222833623905248
ACH-000485,0.0029317580731808442
ACH-000486,-0.0725460401637767
ACH-000487,-0.17350689695651855
ACH-000488,-0.14508896251851894
ACH-000490,-0.08807268683352322
ACH-000491,-0.08625535324223126
ACH-000495,-0.05315133467578199
ACH-000496,-0.11333308379057487
ACH-000499,-0.14940732186640324
ACH-000500,0.07003126659468553
ACH-000502,-0.0615032576937098
ACH-000503,-0.10967526977110777
ACH-000505,-0.11709510381750987
ACH-000507,-0.01511864471205908
ACH-000510,-0.035228311631142865
ACH-000511,-0.04352431333471895
ACH-000512,-0.07006186655865522
ACH-000516,0.06609749570354471
ACH-000517,-0.023726844866968376
ACH-000518,-0.1477364164394366
ACH-000520,0.01643296512835821
ACH-000521,0.07273660426155132
ACH-000522,-0.03797031762623113
ACH-000524,-0.025376164090170485
ACH-000527,-0.07611452693682333
ACH-000528,-0.06928680750326964
ACH-000537,0.07476194689136409
ACH-000541,-0.06676149765783661
ACH-000542,-0.05930513386903436
ACH-000544,-0.10012401163782653
ACH-000545,-0.2683196450292024
ACH-000547,-0.03665441434245783
ACH-000548,-0.07909510781150862
ACH-000549,-0.01132093855008506
ACH-000550,-0.0522744590507748
ACH-000552,-0.11445679532723592
ACH-000556,-0.0990817266105354
ACH-000557,-0.05356779298158368
ACH-000569,-0.2618590466796681
ACH-000570,0.01746002658125456
ACH-000571,-0.14469445167279266
ACH-000573,-0.02457238117950776
ACH-000576,-0.18249533983727131
ACH-000579,-0.04458757823364349
ACH-000580,0.039970494139039005
ACH-000584,0.01755641114250401
ACH-000585,-0.11199154564903224
ACH-000588,-0.09362687494282278
ACH-000589,0.12172095206704063
ACH-000591,0.11980396813328588
ACH-000593,0.037404404428811225
ACH-000600,-0.04474131451593858
ACH-000601,-0.019117279071422882
ACH-000605,-0.20818402634417585
ACH-000606,-0.06277589908915407
ACH-000608,-0.028904905501771775
ACH-000614,0.041294928188571126
ACH-000616,-0.09175128175317554
ACH-000618,-0.028935073498632405
ACH-000619,0.031485586902608005
ACH-000620,0.05401253042121838
ACH-000621,-0.013664269678587696
ACH-000622,-0.04350356533966704
ACH-000623,-0.061558242193726825
ACH-000624,-0.0024265210148450398
ACH-000627,-0.05524537359176119
ACH-000630,-0.04691065877633845
ACH-000631,-0.020816153178440454
ACH-000632,-0.04874545464428763
ACH-000633,0.0629606174360241
ACH-000637,0.005212474870202658
ACH-000638,-0.08802665747095786
ACH-000646,0.13594669908967785
ACH-000647,-0.11909972655737185
ACH-000648,-0.13189413663698416
ACH-000649,-0.15529618509773296
ACH-000651,-0.16489267962998802
ACH-000652,0.07210174086976019
ACH-000653,-0.14337902762804214
ACH-000657,-0.06438993239611879
ACH-000658,-0.07574782897617406
ACH-000661,-0.21453567130001386
ACH-000662,-0.21389613251789644
ACH-000663,-0.1368933094215146
ACH-000665,-0.06471298063423335
ACH-000671,0.041816350162644095
ACH-000672,-0.19023764640092586
ACH-000673,0.016365586926947798
ACH-000676,-0.009054867048252323
ACH-000677,-0.17522874177407002
ACH-000681,0.04501723423166525
ACH-000683,-0.10973958881488524
ACH-000684,-0.04349373816901585
ACH-000688,-0.016507056514431743
ACH-000693,0.006482231243738186
ACH-000694,0.005130859542636625
ACH-000695,-0.048653408683481364
ACH-000696,-0.031064942841416726
ACH-000697,-0.174655343621668
ACH-000699,-0.05996714856890206
ACH-000701,0.03362874029857277
ACH-000706,-0.06027766075632141
ACH-000711,-0.09189115734584744
ACH-000713,0.08030779031787677
ACH-000714,-0.0644315218463566
ACH-000718,0.01576032404203559
ACH-000720,-0.0506246696176069
ACH-000721,-0.08402569199129603
ACH-000724,0.03614195169662277
ACH-000725,-0.012298654758254316
ACH-000732,-0.04626805123648377
ACH-000734,-0.11818476626676097
ACH-000735,-0.0483581893481638
ACH-000736,0.19850469478671734
ACH-000738,-0.2506625402406513
ACH-000746,0.12448222889588625
ACH-000747,-0.15747219794388226
ACH-000748,-0.040685377814893856
ACH-000753,-0.0031152668926163487
ACH-000756,0.04489798750473265
ACH-000757,-0.08751032844750584
ACH-000758,-0.07512701084677485
ACH-000760,-0.04177909789024418
ACH-000762,-0.2892454224192424
ACH-000763,-0.06595403280976657
ACH-000764,-0.1826909750610248
ACH-000765,0.03899101138196758
ACH-000766,-0.061207330625912965
ACH-000767,-0.11690414229415662
ACH-000768,0.041517248641333264
ACH-000769,-0.10976610919725656
ACH-000770,-0.07128830735299962
ACH-000771,-0.03574859542026527
ACH-000773,-0.06342504409717532
ACH-000776,-0.2567273084232446
ACH-000777,0.08904734044312063
ACH-000778,-0.08683252194807581
ACH-000781,-0.10782780441755327
ACH-000782,-0.17159200188439416
ACH-000783,-0.14435740419100274
ACH-000784,-0.13527772295015833
ACH-000785,0.05441851873160181
ACH-000787,-0.08041900199741553
ACH-000788,-0.019030133076049564
ACH-000791,-0.07085257733356276
ACH-000792,0.018249719420179708
ACH-000794,-0.15346245923858867
ACH-000796,-0.026494968730776718
ACH-000798,-0.05105148246745199
ACH-000799,0.06936958163293029
ACH-000800,-0.04875155544576474
ACH-000802,-0.11232494807055343
ACH-000804,-0.01614611096633245
ACH-000805,0.012688309843470405
ACH-000809,-0.20625517306475694
ACH-000810,-0.020858161996604105
ACH-000811,-0.0038338559475693664
ACH-000817,-0.14876009204755847
ACH-000819,-0.09478788569186047
ACH-000820,-0.1747519528126682
ACH-000821,0.3688508925705957
ACH-000822,-0.04209448721185876
ACH-000823,-0.056311568389123816
ACH-000824,-0.09505405401510048
ACH-000827,-0.13101133630562756
ACH-000829,-0.007001961418930464
ACH-000831,-0.0727331453878839
ACH-000832,-0.059452503956760876
ACH-000833,0.0031883612923003513
ACH-000834,-0.012580500444983659
ACH-000835,-0.08286287504427342
ACH-000836,-0.11599276087181065
ACH-000837,-0.13314566471960296
ACH-000838,-0.2382735599265137
ACH-000839,0.0242597014913095
ACH-000840,-0.04793220825729856
ACH-000841,-0.029255354221246962
ACH-000843,-0.0258054880703792
ACH-000846,-0.08566100110748498
ACH-000847,-0.09287577723515204
ACH-000848,-0.02720652958875796
ACH-000849,-0.033042666241167036
ACH-000851,-0.1272878835885635
ACH-000855,0.03990909459549866
ACH-000856,-0.1218543789370989
ACH-000858,-0.01564287833566696
ACH-000859,-0.16220287370276187
ACH-000861,-0.04764689715147264
ACH-000862,-0.1413976397866257
ACH-000865,-0.012580209833695977
ACH-000866,-0.0744074377331407
ACH-000867,-0.054263499727817716
ACH-000869,0.032268821389769324
ACH-000872,0.092026044936998
ACH-000873,0.055821661258850096
ACH-000876,-0.06445619947114108
ACH-000878,0.07282333882891752
ACH-000880,0.12315559357302905
ACH-000881,-0.12407694186490895
ACH-000882,0.01613688051741268
ACH-000884,0.09683607834202376
ACH-000885,0.048230248961797416
ACH-000887,-0.07750970691099783
ACH-000889,-0.14642110711755604
ACH-000896,-0.04840488082004955
ACH-000898,-0.17682837565807805
ACH-000900,0.00863125976854338
ACH-000901,-0.023891055207163062
ACH-000905,0.057825742925223536
ACH-000906,0.05178852465255634
ACH-000907,-0.055393175681523237
ACH-000910,-0.06645729538590152
ACH-000911,-0.06672131421567795
ACH-000912,-0.09256918053911024
ACH-000913,0.030279669511884513
ACH-000915,0.08783619993208512
ACH-000916,-0.245060064496758
ACH-000917,0.019409707636480058
ACH-000920,-0.3280650136158981
ACH-000921,-0.09549610218868147
ACH-000924,-0.016962654935190277
ACH-000926,-0.04903810215405688
ACH-000928,-0.07388386487159919
ACH-000929,-0.018178738881744847
ACH-000932,0.018051546381692016
ACH-000935,-0.028795898774646868
ACH-000936,-0.17547690734645446
ACH-000937,-0.23051395943537314
ACH-000938,0.15896210901078192
ACH-000939,-0.07937178980808886
ACH-000941,0.029679896587120988
ACH-000943,-0.14151442287720234
ACH-000946,-0.1367740014248331
ACH-000947,-0.07177731261414666
ACH-000948,-0.11322399757054838
ACH-000950,-0.06481350968959503
ACH-000953,-0.03540757351675185
ACH-000954,0.06630476620242184
ACH-000957,-0.09156263563173356
ACH-000958,0.09482734290838686
ACH-000960,-0.11863736783802264
ACH-000963,-0.1915276152052392
ACH-000968,-0.047776369227147925
ACH-000969,-0.22239528338372305
ACH-000972,0.03928232616583683
ACH-000973,-0.01000478215905676
ACH-000974,-0.06366821701361307
ACH-000978,-0.11683041926678582
ACH-000984,-0.061516098848532035
ACH-000986,-0.08226705901824377
ACH-000988,-0.15834592983268012
ACH-000993,0.0309175760668546
ACH-000994,0.08997601780723216
ACH-000996,0.05054904315335485
ACH-001001,-0.10720689744421856
ACH-001020,-0.11761679090233144
ACH-001028,-0.11691000642573535
ACH-001031,-0.0168358315413966
ACH-001038,-0.09443862456649266
ACH-001048,-0.09806268254249516
ACH-001050,-0.09944722995091468
ACH-001053,0.09294365656892063
ACH-001054,-0.12956255190526245
ACH-001061,-0.002566739428961296
ACH-001067,-0.18557054631690406
ACH-001075,0.006346851769060461
ACH-001096,-0.05020792178690395
ACH-001111,-0.0182701620400457
ACH-001119,0.16935172474585528
ACH-001128,-0.17243779028463552
ACH-001134,-0.12415088188167615
ACH-001151,-0.10889347843612918
ACH-001163,-0.1610119380724639
ACH-001164,-0.015931923905963617
ACH-001183,-0.058406924455339265
ACH-001192,-0.12077601873248192
ACH-001193,-0.12521491285367853
ACH-001196,-0.11489249456498488
ACH-001197,-0.09077748253644216
ACH-001205,0.04451026527151308
ACH-001211,-0.010409668907678828
ACH-001212,-0.08394078099924497
ACH-001228,0.028537804251185614
ACH-001232,-0.1300424279601036
ACH-001239,-0.13289813279312554
ACH-001270,-0.23113815639882546
ACH-001274,-0.11914808884937768
ACH-001275,0.1039637961417652
ACH-001277,0.0178917007724474
ACH-001278,0.12682377235411724
ACH-001280,-0.12709827104388144
ACH-001283,0.05811971812204603
ACH-001289,-0.08545466755783346
ACH-001300,-0.13479994585086796
ACH-001301,-0.08250864832163142
ACH-001302,-0.09732063147630243
ACH-001306,-0.11435239213599747
ACH-001318,0.010831559433125757
ACH-001322,-0.1275375842439215
ACH-001328,-0.06992590385917953
ACH-001332,-0.046420105066656336
ACH-001336,0.012080663453438358
ACH-001346,-0.050325739983463964
ACH-001353,-0.0890638605065265
ACH-001354,-0.09601807520909383
ACH-001367,-0.09994357724642297
ACH-001368,0.07257207209284817
ACH-001374,-0.00861836190448732
ACH-001377,-0.017239818951718038
ACH-001380,-0.08334616258908861
ACH-001391,0.1447594800443352
ACH-001408,-0.06958731723544738
ACH-001430,0.13096485926965
ACH-001431,-0.11950232956444885
ACH-001450,-0.018222477239742515
ACH-001496,-0.024380303057580748
ACH-001500,0.01938604330022656
ACH-001523,-0.04886688159674012
ACH-001532,-0.04449692772117474
ACH-001550,-0.08281590363727473
ACH-001552,-0.1132188547572528
ACH-001554,0.04896536446048525
ACH-001654,-0.12118253760281834
ACH-001735,-0.025486197668383604
ACH-001736,0.023963285441830462
ACH-001737,-0.015286706723425669
ACH-001740,0.006835471559746735
ACH-001745,0.029362408109009662
ACH-001765,-0.1276216065007248
