,SH3GLB2 (56904)
ACH-000302,-0.0975536331030002
ACH-000304,-0.15350621532993694
ACH-000307,-0.2139916947266148
ACH-000308,-0.24516504879200696
ACH-000310,-0.035162077652930515
ACH-000311,-0.2389982677990604
ACH-000312,-0.1154636128231351
ACH-000315,0.07655384177569237
ACH-000316,-0.3645359905064984
ACH-000317,-0.07216079818588217
ACH-000318,-0.19394171489509146
ACH-000319,0.02118637027366664
ACH-000320,-0.16524318289098164
ACH-000322,-0.2695191660747666
ACH-000323,-0.10436985149484754
ACH-000324,-0.2715867491282448
ACH-000329,-0.17544649546649796
ACH-000330,-0.1332076528300342
ACH-000331,-0.007892248268276416
ACH-000332,-0.10963262032526278
ACH-000334,-0.11362937382060227
ACH-000335,-0.0973267844459416
ACH-000336,-0.09800367125672264
ACH-000337,-0.06117651391160427
ACH-000338,-0.21762711181670688
ACH-000339,-0.17465633262816715
ACH-000341,-0.07983082707526612
ACH-000348,-0.20004519050327665
ACH-000350,0.02356099850986089
ACH-000352,-0.08999546992160297
ACH-000356,-0.12044653801734727
ACH-000361,-0.03107613151791835
ACH-000362,-0.09266628401849723
ACH-000363,-0.11292330888134737
ACH-000364,-0.20650247468239366
ACH-000365,-0.015572716899876162
ACH-000366,-0.1696573159375421
ACH-000368,-0.1506448383780809
ACH-000374,-0.06282255637664333
ACH-000375,-0.0733020105888997
ACH-000376,-0.0517025391859955
ACH-000381,-0.2328517845659893
ACH-000383,-0.13688692989536794
ACH-000387,-0.14129380112430492
ACH-000389,-0.1676565435302227
ACH-000390,-0.21425296379451106
ACH-000393,-0.0776185385616425
ACH-000395,-0.1793803219588626
ACH-000396,-0.237647290243216
ACH-000397,-0.14849363926334744
ACH-000401,-0.2348190454151565
ACH-000402,-0.043944112362810206
ACH-000403,-0.20874581758076824
ACH-000404,-0.1572696891612375
ACH-000406,-0.08381969242666933
ACH-000407,-0.05870405476838787
ACH-000408,-0.160829999615474
ACH-000410,-0.2264513186132701
ACH-000411,-0.26429876049071266
ACH-000414,-0.16728123390969682
ACH-000415,-0.11926490834043475
ACH-000416,-0.1424395289791939
ACH-000420,-0.039780698528313584
ACH-000421,-0.1882409693892316
ACH-000424,0.015726461498867417
ACH-000425,-0.09563810125219588
ACH-000426,-0.11940692208546895
ACH-000427,-0.08740730091165999
ACH-000433,-0.01997558188796442
ACH-000435,-0.10082511355019448
ACH-000436,-0.15370848357017072
ACH-000444,-0.03535712362806888
ACH-000445,-0.16519302276957265
ACH-000448,-0.12378738369515087
ACH-000450,-0.08920986953302472
ACH-000452,-0.09561379355849628
ACH-000454,-0.08523597212942009
ACH-000458,-0.3642333580176226
ACH-000459,-0.017642272097234075
ACH-000460,-0.07370691494676503
ACH-000461,-0.17093893420469256
ACH-000463,-0.034384782415092484
ACH-000464,-0.11110411641705388
ACH-000466,-0.037549103692838086
ACH-000467,-0.08041398083934156
ACH-000468,-0.059222803920534285
ACH-000469,-0.061958236074720036
ACH-000470,-0.177607265644695
ACH-000471,-0.18682432376178248
ACH-000472,-0.04751249419332968
ACH-000473,-0.1053320604775814
ACH-000475,-0.19103570526180166
ACH-000476,-0.10597154977184796
ACH-000477,0.11832729966406205
ACH-000479,-0.23250864003224786
ACH-000480,-0.10204650914871594
ACH-000481,-0.15647478114749058
ACH-000483,0.0013725036694498926
ACH-000484,-0.20093816841174467
ACH-000485,0.04351249250034963
ACH-000486,0.08242442888970777
ACH-000487,-0.08800991620286384
ACH-000488,-0.021289958132525585
ACH-000490,-0.16765594913934204
ACH-000491,0.010963316133276377
ACH-000495,-0.09260541622019257
ACH-000496,-0.11189519122032443
ACH-000499,-0.13652751243176428
ACH-000500,-0.7060245018194179
ACH-000502,-0.0973913517965768
ACH-000503,-0.1790787098291736
ACH-000505,-0.10624142106467767
ACH-000507,-0.30839626037661977
ACH-000510,-0.0923800517403874
ACH-000511,-0.0934524136972502
ACH-000512,-0.23133234413150303
ACH-000516,-0.19133980717270635
ACH-000517,-0.1267414547415686
ACH-000518,0.025156640257491838
ACH-000520,-0.1181549865120417
ACH-000521,-0.2745319301891769
ACH-000522,-0.06835867189460385
ACH-000524,-0.1518134718639856
ACH-000527,-0.2043196488636226
ACH-000528,-0.04532645330585993
ACH-000537,-0.19533795429914247
ACH-000541,0.1744817910067168
ACH-000542,-0.1594958645527715
ACH-000544,-0.10410528915845063
ACH-000545,-0.13919921762241025
ACH-000547,0.11264872255071595
ACH-000548,-0.07090366311788839
ACH-000549,-0.011844656163816554
ACH-000550,-0.21017182503998194
ACH-000552,-0.14353295665260374
ACH-000556,-0.17806000900876862
ACH-000557,-0.08649552432093938
ACH-000569,-0.05854085508446006
ACH-000570,-0.2013618027553904
ACH-000571,-0.13640899459542655
ACH-000573,-0.2161252530013044
ACH-000576,-0.03072993605423705
ACH-000579,0.16132335232539374
ACH-000580,-0.07417885656259376
ACH-000584,-0.0916541475567221
ACH-000585,-0.08395125893771355
ACH-000588,-0.13249449852246026
ACH-000589,-0.14828392613719976
ACH-000591,0.03593952022657874
ACH-000593,-0.09553414062342658
ACH-000600,-0.06774903610616545
ACH-000601,-0.09931918120949622
ACH-000605,-0.054028364982445176
ACH-000606,-0.21464600454827326
ACH-000608,-0.2641197975892951
ACH-000614,-0.3060227756981534
ACH-000616,-0.2097513625707916
ACH-000618,-0.0384379586618824
ACH-000619,-0.23599977698552124
ACH-000620,-0.2260052577947485
ACH-000621,-0.1666384148410152
ACH-000622,-0.16503539484083682
ACH-000623,-0.14721199401433135
ACH-000624,-0.12601376716674653
ACH-000627,-0.15056972955775885
ACH-000630,-0.1415950017960711
ACH-000631,-0.12004775784017843
ACH-000632,-0.05725959953927048
ACH-000633,-0.16257857105086707
ACH-000637,-0.10168308158577452
ACH-000638,-0.1256524962787773
ACH-000646,-0.023030144692460126
ACH-000647,-0.1460020333362207
ACH-000648,-0.11774627102719132
ACH-000649,-0.17227641076846184
ACH-000651,-0.0915596702609505
ACH-000652,-0.1631378981912301
ACH-000653,-0.1226020100743458
ACH-000657,-0.2219111233757077
ACH-000658,-0.2577214821144284
ACH-000661,-0.019161383236940083
ACH-000662,-0.33614770762051865
ACH-000663,-0.24271682170849
ACH-000665,-0.14758377750624696
ACH-000671,-0.14431731769325873
ACH-000672,0.4611147994180703
ACH-000673,-0.07841899821563086
ACH-000676,-0.08896628985321517
ACH-000677,-0.017983827021238838
ACH-000681,-0.18691875561018564
ACH-000683,-0.14930248016432926
ACH-000684,-0.03427412439405648
ACH-000688,-0.16599427495393845
ACH-000693,-0.052112787670433834
ACH-000694,-0.018471141668894187
ACH-000695,-0.22601114897850516
ACH-000696,-0.061386854873198136
ACH-000697,0.11445260365663452
ACH-000699,-0.22319861461403165
ACH-000701,-0.06828089415814556
ACH-000706,-0.16789058801222365
ACH-000711,-0.14183913846556964
ACH-000713,-0.12450613600553738
ACH-000714,-0.04648377154587456
ACH-000718,-0.2017849526543796
ACH-000720,-0.0959736753976209
ACH-000721,-0.1967061165942451
ACH-000724,-0.0064349839739120795
ACH-000725,-0.055129833312434984
ACH-000732,-0.19190378767800848
ACH-000734,-0.14597423396708464
ACH-000735,-0.12971309201231845
ACH-000736,-0.19543169339716385
ACH-000738,-0.11364278300802608
ACH-000746,0.0415611879753623
ACH-000747,-0.11027543444179057
ACH-000748,-0.10803482807320207
ACH-000753,-0.18039050904875284
ACH-000756,-0.3035988143908024
ACH-000757,-0.33247002616159466
ACH-000758,-0.25038790019812746
ACH-000760,-0.1728089469452531
ACH-000762,-0.3887711834069709
ACH-000763,-0.08938130179333775
ACH-000764,-0.2419659872521251
ACH-000765,-0.17926157335163725
ACH-000766,0.017767512732769858
ACH-000767,-0.15771616246492684
ACH-000768,-0.12164913095240575
ACH-000769,-0.19207172972472206
ACH-000770,-0.11549396678775165
ACH-000771,-0.14230239128819178
ACH-000773,-0.15102263385476494
ACH-000776,-0.18065596425901845
ACH-000777,-0.1161931470774201
ACH-000778,-0.15045977870103724
ACH-000781,-0.23049122130778685
ACH-000782,-0.09543230113868346
ACH-000783,-0.2393600286927925
ACH-000784,-0.1019705421599131
ACH-000785,-0.08549189429929514
ACH-000787,-0.12869527947551693
ACH-000788,-0.17796274662261705
ACH-000791,-0.1509051787184801
ACH-000792,-0.12327457532543595
ACH-000794,-0.18834705360228104
ACH-000796,-0.14817586848341832
ACH-000798,-0.28302588822148017
ACH-000799,-0.3115478811681659
ACH-000800,-0.08263586375262669
ACH-000802,0.04017707269573741
ACH-000804,-0.27477857604434364
ACH-000805,-0.09652889633876097
ACH-000809,-0.26725326537402194
ACH-000810,-0.12827671544987854
ACH-000811,-0.20739197054783026
ACH-000817,0.08296669529448765
ACH-000819,-0.2935418421170123
ACH-000820,-0.10582111485845762
ACH-000821,-0.12764939579600762
ACH-000822,-0.10863179645870584
ACH-000823,-0.10908221799775827
ACH-000824,-0.1428872635449508
ACH-000827,-0.16904378593886096
ACH-000829,0.1261986332053185
ACH-000831,-0.2172063600857484
ACH-000832,-0.3509883734915616
ACH-000833,-0.09385637789285453
ACH-000834,-0.08849574823806719
ACH-000835,-0.2741661202430422
ACH-000836,-0.07494110916516905
ACH-000837,-0.020973167194215814
ACH-000838,-0.18289093953534905
ACH-000839,-0.10981542792671528
ACH-000840,-0.07894830401769247
ACH-000841,-0.007676153669499812
ACH-000843,-0.01539874156127676
ACH-000846,-0.1353739013119323
ACH-000847,-0.18776395946136867
ACH-000848,-0.15387288230382712
ACH-000849,-8.443307048919583e-05
ACH-000851,-0.2172087331654536
ACH-000855,0.04545191054618763
ACH-000856,-0.17002335193444004
ACH-000858,-0.104843401534908
ACH-000859,-0.1342140564807778
ACH-000861,-0.09186423060322636
ACH-000862,-0.18433423045209274
ACH-000865,-0.08795040887745564
ACH-000866,-0.13647172236324287
ACH-000867,-0.041273221975531744
ACH-000869,-0.047130153218157465
ACH-000872,-0.20960267777836009
ACH-000873,0.0001877483671901259
ACH-000876,-0.22976047086144444
ACH-000878,-0.3722442514611758
ACH-000880,-0.05416234227642512
ACH-000881,-0.017740012801011368
ACH-000882,-0.15091901049386086
ACH-000884,0.024921909458021283
ACH-000885,-0.120155654834599
ACH-000887,-0.2587177866423719
ACH-000889,-0.1054248193245543
ACH-000896,-0.11087659256064863
ACH-000898,-0.005460889609786944
ACH-000900,-0.2401781076500284
ACH-000901,-0.12704857666464373
ACH-000905,-0.13874294956663813
ACH-000906,-0.18926995028572086
ACH-000907,-0.23990085835067745
ACH-000910,-0.05101923550945717
ACH-000911,-0.10539872098529872
ACH-000912,-0.17874821503236246
ACH-000913,-0.16275404648385033
ACH-000915,-0.1203051049998836
ACH-000916,-0.6780384151423859
ACH-000917,0.03335586496746242
ACH-000920,-0.1725104833509686
ACH-000921,-0.23585128276427186
ACH-000924,-0.1912724365344718
ACH-000926,-0.14969069906289775
ACH-000928,-0.4635199169759582
ACH-000929,-0.2308835781841263
ACH-000932,-0.055485314414409063
ACH-000935,-0.11300240348600395
ACH-000936,-0.1881286711343211
ACH-000937,-0.1680679483689165
ACH-000938,-0.0765839939409938
ACH-000939,-0.13115938104537525
ACH-000941,-0.13198876084534614
ACH-000943,-0.004025064185338726
ACH-000946,-0.0005866154147123698
ACH-000947,-0.08765937610672922
ACH-000948,-0.15862560761428565
ACH-000950,-0.12165711683443073
ACH-000953,-0.12270928526439315
ACH-000954,-0.2064773939764651
ACH-000957,-0.1152720547616912
ACH-000958,-0.09267234814370304
ACH-000960,-0.18015240225569515
ACH-000963,-0.19285667988425967
ACH-000968,-0.12449508964103492
ACH-000969,-0.18415324335781647
ACH-000972,-0.5618740293868616
ACH-000973,-0.1434414656512319
ACH-000974,-0.06391611027960495
ACH-000978,-0.21419193921130772
ACH-000984,-0.15552760394813805
ACH-000986,-0.24330104736942845
ACH-000988,-0.05542282494473799
ACH-000993,-0.17883602680685445
ACH-000994,-0.18396476471993647
ACH-000996,-0.10299157860856707
ACH-001001,-0.17798471036019953
ACH-001020,-0.24223478578591864
ACH-001028,-0.1759036732071349
ACH-001031,-0.16300361320513554
ACH-001038,-0.0917395699201744
ACH-001048,-0.1632669602407114
ACH-001050,-0.0019231596440029766
ACH-001053,-0.16808005345533106
ACH-001054,-0.2166150510807071
ACH-001061,-0.04204635408103823
ACH-001067,-0.14696089746805274
ACH-001075,0.02969734833669405
ACH-001096,-0.3322421744412953
ACH-001111,-0.027564043810297773
ACH-001119,-0.12562906124501533
ACH-001128,0.021738327721602804
ACH-001134,-0.12163075643616485
ACH-001151,-0.15995051670803814
ACH-001163,-0.12837389075709751
ACH-001164,-0.013261119941816493
ACH-001183,-0.20387067699612085
ACH-001192,-0.1320974264745028
ACH-001193,0.17879204793395936
ACH-001196,-0.08823703239492446
ACH-001197,-0.1911150732735385
ACH-001205,-0.05979235544925773
ACH-001211,-0.09236214178410007
ACH-001212,-0.3928260149981676
ACH-001228,-0.09361264524167427
ACH-001232,-0.17358856668854858
ACH-001239,-0.1725176909322139
ACH-001270,-0.5567324900028844
ACH-001274,-0.20631347197494326
ACH-001275,-0.034117516928088794
ACH-001277,0.17198749623938986
ACH-001278,-0.23019806641725696
ACH-001280,-0.021669403677983392
ACH-001283,-0.2163858731099864
ACH-001289,-0.4009952755845793
ACH-001300,-0.13467090312249486
ACH-001301,-0.2440002890062511
ACH-001302,-0.12784301896545416
ACH-001306,-0.08502571688922042
ACH-001318,-0.2571867943344459
ACH-001322,-0.12103943365970105
ACH-001328,-0.2250105576849285
ACH-001332,-0.136912346695405
ACH-001336,-0.09252541157389872
ACH-001346,-0.1018782803802802
ACH-001353,-0.041789298780046384
ACH-001354,-0.3363863252589772
ACH-001367,-0.3545789552773496
ACH-001368,-0.21647463947348736
ACH-001374,-0.008540143957631923
ACH-001377,-0.03841877475287802
ACH-001380,-0.11852627804319865
ACH-001391,-0.14900924263224707
ACH-001408,-0.18445000788946028
ACH-001430,-0.02862369597390457
ACH-001431,-0.18025399763337915
ACH-001450,-0.14730247434497692
ACH-001496,-0.11027403824092652
ACH-001500,-0.3648099077709053
ACH-001523,-0.18255744239184932
ACH-001532,-0.19838315120206748
ACH-001550,-0.08238643865887428
ACH-001552,-0.1656821561843115
ACH-001554,-0.12365526274626773
ACH-001654,-0.2493402748414197
ACH-001735,-0.076296642899761
ACH-001736,-0.08522644591427306
ACH-001737,0.2443660826797229
ACH-001740,-0.0874036990939553
ACH-001745,0.03591665956160281
ACH-001765,-0.07787820570591214
