,SHCBP1 (79801)
ACH-000238,-0.0494290982024246
ACH-000242,-0.08837138041742598
ACH-000243,0.05172203962691607
ACH-000244,-0.1252796224211849
ACH-000246,-0.07879614268730507
ACH-000248,-0.2495696537665052
ACH-000250,-0.01211899535306045
ACH-000251,0.13784373117171636
ACH-000252,-0.0532216774864155
ACH-000253,-0.04097186774774533
ACH-000255,-0.06644974889810867
ACH-000256,0.07212414104911329
ACH-000257,0.08472256675186804
ACH-000258,0.047763532293381136
ACH-000259,0.02198809320074217
ACH-000260,-0.10935544779728916
ACH-000261,-0.039997620796539936
ACH-000262,-0.053738771449899435
ACH-000263,0.02377832134344589
ACH-000264,-0.13100614608113836
ACH-000265,-0.037924544793406664
ACH-000266,-0.11533341098125464
ACH-000272,0.008299441968368595
ACH-000274,0.03583396946005924
ACH-000277,0.03405090725783537
ACH-000278,-0.2637726656588337
ACH-000279,-0.09464380469251947
ACH-000280,-0.034333980429236265
ACH-000281,-0.03161117815799905
ACH-000288,-0.12186348362792232
ACH-000291,-0.035814163045460486
ACH-000293,-0.08804731760261031
ACH-000294,-0.019489100147678268
ACH-000295,0.018542868893187417
ACH-000296,-0.00444450744047245
ACH-000302,-0.054704788876192095
ACH-000304,0.029833419090808857
ACH-000307,-0.09213532378868693
ACH-000308,-0.11380775364129354
ACH-000310,-0.034221225373735474
ACH-000311,-0.07392594395500636
ACH-000312,-0.06454816119951352
ACH-000315,-0.03000843355310475
ACH-000316,-0.3480104221104466
ACH-000317,-0.06874619025060094
ACH-000318,-0.004287958515613276
ACH-000319,-0.03147762962538201
ACH-000320,-0.13913223249348075
ACH-000322,-0.4466005788130409
ACH-000323,-0.0406719509721858
ACH-000324,-0.1011731696004301
ACH-000329,-0.11178309476071974
ACH-000330,-0.1220589779506154
ACH-000331,-0.10819241957157913
ACH-000332,0.02156512766036689
ACH-000334,-0.07736727872665576
ACH-000335,-0.10415465699955076
ACH-000336,-0.09503065954936367
ACH-000337,-0.16155122526739407
ACH-000338,-0.1656370866126017
ACH-000339,-0.038010997194662624
ACH-000341,0.017588663697675706
ACH-000348,0.028608884790378524
ACH-000350,-0.018647208282328364
ACH-000352,-0.13000295028922024
ACH-000356,-0.11407011112722992
ACH-000361,-0.3436981882172133
ACH-000362,-0.03445653482176985
ACH-000363,-0.1170260957185828
ACH-000364,-0.12559414977391714
ACH-000365,-0.10006905284613436
ACH-000366,0.06320520388700868
ACH-000368,-0.06427845334558724
ACH-000374,-0.03697996588375052
ACH-000375,-0.08651956075749037
ACH-000376,-0.06340975143357326
ACH-000381,-0.09746508892286984
ACH-000383,-0.17673358361527694
ACH-000387,-0.02906345002941775
ACH-000389,-0.05868658892655833
ACH-000390,-0.04362300287474642
ACH-000393,-0.07613589354396491
ACH-000395,-0.031425128077869985
ACH-000396,0.022128911277304337
ACH-000397,-0.18568714794872448
ACH-000401,-0.1469525916137195
ACH-000402,0.07621540500907557
ACH-000403,-0.06193263314414501
ACH-000404,-0.12070141335458308
ACH-000406,-0.04578878864837901
ACH-000407,-0.09682585419292727
ACH-000408,0.13039235415622716
ACH-000410,-0.13528035557803314
ACH-000411,-0.20034575895394646
ACH-000414,-0.11849473579093908
ACH-000415,-0.027235996231201008
ACH-000416,-0.23426814607571464
ACH-000420,-0.15712650068490844
ACH-000421,-0.18389397156701848
ACH-000424,0.057633811883793185
ACH-000425,0.04928168266994872
ACH-000426,0.07089816361653932
ACH-000427,-0.21127067860088605
ACH-000433,-0.06338681383710626
ACH-000435,-0.4793104027342317
ACH-000436,-0.0612113835782693
ACH-000444,-0.024287069856604317
ACH-000445,-0.2698123200031966
ACH-000448,-0.06753726230248425
ACH-000450,-0.2049128445704968
ACH-000452,-0.10210944570646313
ACH-000454,-0.3544790830729996
ACH-000458,0.15059488959108536
ACH-000459,-0.008557956533039961
ACH-000460,-0.1473892663548969
ACH-000461,-0.013610489065641577
ACH-000463,-0.184436834317902
ACH-000464,0.12582856020841546
ACH-000466,-0.041335768270571664
ACH-000467,-0.19938830801238872
ACH-000468,-0.07000599465740445
ACH-000469,-0.08719540239890314
ACH-000470,0.09072977197323807
ACH-000471,-0.14907006240269854
ACH-000472,-0.04284897116208938
ACH-000473,0.13797168748098465
ACH-000475,-0.18952476560313056
ACH-000476,-0.11918100995101387
ACH-000477,-0.08417941046870804
ACH-000479,0.20286933912045169
ACH-000480,-0.2778916076310329
ACH-000481,0.07107108094513087
ACH-000483,-0.3033624199167769
ACH-000484,-0.08346476487084874
ACH-000485,-0.16423524830869898
ACH-000486,-0.17098904046174468
ACH-000487,-0.02115489771523629
ACH-000488,-0.010859738290762448
ACH-000490,-0.06010959286089276
ACH-000491,0.033929812528414115
ACH-000495,0.028757618773913557
ACH-000496,0.008655820652361786
ACH-000499,-0.013093910012753366
ACH-000500,0.19453460435530173
ACH-000502,-0.19735130317280625
ACH-000503,-0.010706928489362244
ACH-000505,-0.13234768447097295
ACH-000507,-0.11493350423229795
ACH-000510,-0.0050631386115065615
ACH-000511,-0.1741219106002423
ACH-000512,0.1207858963686724
ACH-000516,-0.12478936349031737
ACH-000517,-0.14157622464786593
ACH-000518,-0.022999021489684596
ACH-000520,-0.2195471269745914
ACH-000521,0.0638086562560345
ACH-000522,-0.2738691098773455
ACH-000524,-0.1377474025402692
ACH-000527,-0.0310134190430498
ACH-000528,-0.046660594092177696
ACH-000537,-0.1815397817985836
ACH-000541,-0.15038692987321786
ACH-000542,-0.09254159645922283
ACH-000544,-0.1200230264403081
ACH-000545,0.09990234129616486
ACH-000547,-0.1165424769382738
ACH-000548,-0.2327533831255197
ACH-000549,0.028397649274555306
ACH-000550,-0.30191392439964515
ACH-000552,-0.05932378817186276
ACH-000556,-0.03574586045711546
ACH-000557,-0.015542470803818037
ACH-000569,-0.2892880376534791
ACH-000570,0.0683509776480087
ACH-000571,-0.12595414058626592
ACH-000573,0.043100900894513336
ACH-000576,-0.14325636529031924
ACH-000579,0.020976947806249657
ACH-000580,-0.18083946244857704
ACH-000584,-0.15767658011796934
ACH-000585,-0.08227310743927252
ACH-000588,-0.1274882141566391
ACH-000589,-0.10563412809203566
ACH-000591,-0.011294336087122886
ACH-000593,-0.1961006558842927
ACH-000600,-0.06113876201894804
ACH-000601,-0.1555650585755206
ACH-000605,0.059794061108845976
ACH-000606,-0.014268776251804643
ACH-000608,-0.1145926305448278
ACH-000614,-0.19773569668996951
ACH-000616,-0.09051139170403996
ACH-000618,-0.06943205245007616
ACH-000619,0.04953029919316376
ACH-000620,-0.05839525658250733
ACH-000621,-0.0329613204897851
ACH-000622,-0.060710808763469126
ACH-000623,0.023236874291733548
ACH-000624,-0.09326572557774372
ACH-000627,-0.10435585540804572
ACH-000630,-0.2593295932115635
ACH-000631,-0.15807505269263633
ACH-000632,-0.13789485883443112
ACH-000633,-0.032719357993914074
ACH-000637,-0.25508721878867785
ACH-000638,-0.015497464172794625
ACH-000646,-0.29698042250471474
ACH-000647,-0.17597310330544794
ACH-000648,-0.11921141256437265
ACH-000649,0.04473206690071605
ACH-000651,-0.13952757280616288
ACH-000652,-0.008995084859438585
ACH-000653,-0.2394784763724652
ACH-000657,-0.039519788110664464
ACH-000658,-0.08536259653997423
ACH-000661,-0.13745740567415313
ACH-000662,-0.09153603640770767
ACH-000663,-0.08700785544191468
ACH-000665,-0.06047624400444208
ACH-000671,-0.11953960371970945
ACH-000672,0.034692359978355805
ACH-000673,0.060318446225293074
ACH-000676,0.019929353232715157
ACH-000677,0.033708947668268825
ACH-000681,-0.21870097868509772
ACH-000683,-0.003687580055049693
ACH-000684,-0.06164464029917189
ACH-000688,-0.3266496588180441
ACH-000693,-0.058113649317494825
ACH-000694,-0.06173370253427644
ACH-000695,0.01651302785180381
ACH-000696,-0.09254063303921636
ACH-000697,-0.38440197220135397
ACH-000699,-0.08996211877460787
ACH-000701,0.023911487814479264
ACH-000706,0.011345166172145623
ACH-000711,0.03563037426874978
ACH-000713,-0.15754753866565013
ACH-000714,0.013541790973477644
ACH-000718,-0.0940688509964822
ACH-000720,-0.08592083203768591
ACH-000721,-0.04778709779337415
ACH-000724,-0.3095452203740037
ACH-000725,-0.13830419848951325
ACH-000732,0.08303913440697706
ACH-000734,0.030197070259738664
ACH-000735,0.027005746547564286
ACH-000736,-0.0711828217130911
ACH-000738,-0.28755902064302913
ACH-000746,0.12505048827475826
ACH-000747,-0.16664283228768614
ACH-000748,-0.11306068388164338
ACH-000753,-0.11599152834259688
ACH-000756,-0.10482929148531857
ACH-000757,-0.1002878415731576
ACH-000758,-0.14730491844938276
ACH-000760,0.1356787216064112
ACH-000762,0.02590227932525515
ACH-000763,-0.017745653029203154
ACH-000764,0.016715768327648418
ACH-000765,0.0863497252948134
ACH-000766,-0.0930475492273882
ACH-000767,-0.15570990193876572
ACH-000768,-0.062137570902231876
ACH-000769,0.13638375638082142
ACH-000770,-0.04902582277104818
ACH-000771,-0.1432420933670518
ACH-000773,-0.017692606393736668
ACH-000776,0.03938020238150645
ACH-000777,-0.06103965782641443
ACH-000778,-0.03481253540161248
ACH-000781,-0.060622331489749916
ACH-000782,0.048484039773568896
ACH-000783,-0.31475817681784324
ACH-000784,-0.07659368204340884
ACH-000785,-0.08250580734635964
ACH-000787,-0.14746509100360292
ACH-000788,0.0020880745484488533
ACH-000791,0.03801323013047828
ACH-000792,-0.1681731252001432
ACH-000794,-0.014947116507179241
ACH-000796,-0.150049935746814
ACH-000798,-0.09248489561184264
ACH-000799,-0.10523066645909274
ACH-000800,0.1490937876475734
ACH-000802,-0.1805021013102322
ACH-000804,0.12458011220136266
ACH-000805,-0.0614084964976882
ACH-000809,-0.05571409853872231
ACH-000810,0.00864953930038189
ACH-000811,-0.1286013214891489
ACH-000817,-0.2648753688659316
ACH-000819,-0.28830459696039706
ACH-000820,-0.12860577169183374
ACH-000821,0.018600975211611914
ACH-000822,-0.1289853722214484
ACH-000823,0.05230732566732345
ACH-000824,-0.054771196382808994
ACH-000827,-0.1112940942698766
ACH-000829,-0.00928835510968198
ACH-000831,-0.09831409074139774
ACH-000832,0.06530382942980707
ACH-000833,-0.05073260632952073
ACH-000834,-0.14587987244844405
ACH-000835,0.01789519103562452
ACH-000836,-0.0012583871831673323
ACH-000837,-0.08682208483670414
ACH-000838,0.1303632199508988
ACH-000839,-0.07658081209011891
ACH-000840,-0.14000577244295828
ACH-000841,-0.06348825565098927
ACH-000843,-0.04916641050297535
ACH-000846,-0.01943198719799393
ACH-000847,-0.11776187438239355
ACH-000848,-0.06062651907592431
ACH-000849,-0.10861870156391044
ACH-000851,-0.14616933748344393
ACH-000855,0.01800279530686468
ACH-000856,-0.21911756470385366
ACH-000858,-0.1860674329741873
ACH-000859,-0.18614167827775305
ACH-000861,-0.12669516431292865
ACH-000862,-0.18565762535209893
ACH-000865,-0.09332396491292648
ACH-000866,-0.03108980972164395
ACH-000867,0.003428586161279424
ACH-000869,-0.0958321402367292
ACH-000872,-0.3319611398617124
ACH-000873,-0.1141047420505051
ACH-000876,-0.10427595758125788
ACH-000878,-0.09762370927262197
ACH-000880,-0.20223310241280887
ACH-000881,-0.05219606890423089
ACH-000882,-0.033383906780024834
ACH-000884,0.08401935777196069
ACH-000885,-0.17287955431121735
ACH-000887,-0.1270130478835558
ACH-000889,-0.11041148587215624
ACH-000896,0.02371395699442589
ACH-000898,-0.18476846475817985
ACH-000900,0.17200026698504714
ACH-000901,-0.12586371805290733
ACH-000905,-0.14025136302398572
ACH-000906,-0.021639905583608957
ACH-000907,-0.21111640098662127
ACH-000910,-0.2739992992009473
ACH-000911,-0.05529527227925307
ACH-000912,-0.23568010553637106
ACH-000913,0.03109706873506904
ACH-000915,-0.23141278647938926
ACH-000916,-0.4713445104372008
ACH-000917,0.0063163003179347
ACH-000920,-0.1125991643268104
ACH-000921,-0.1548666836176534
ACH-000924,-0.19142389138185545
ACH-000926,-0.20055408131813032
ACH-000928,-0.28060028848820273
ACH-000929,-0.14705277511721612
ACH-000932,-0.10578503488690023
ACH-000935,0.05421327536467682
ACH-000936,-0.12184015695598928
ACH-000937,-0.1131349578878338
ACH-000938,0.020253288507583345
ACH-000939,-0.1748602609323706
ACH-000941,-0.05386316531414132
ACH-000943,0.008391522750448157
ACH-000946,-0.08343494542040515
ACH-000947,-0.03336602761086123
ACH-000948,-0.15318636755166726
ACH-000950,-0.10562111046416307
ACH-000953,-0.0369932489820374
ACH-000954,-0.17123331484928542
ACH-000957,-0.0782296867303792
ACH-000958,-0.2261465048010145
ACH-000960,-0.030835098565009583
ACH-000963,-0.1390849518452489
ACH-000968,-0.18960578702128975
ACH-000969,-0.052304549867745576
ACH-000972,-0.04266143173069985
ACH-000973,-0.2088202345889707
ACH-000974,-0.0218487020802822
ACH-000978,-0.026468033553356172
ACH-000984,-0.07463757844796311
ACH-000986,0.029011144757476823
ACH-000988,-0.0008163606094086938
ACH-000993,-0.2807885848106151
ACH-000994,-0.21410454794987413
ACH-000996,-0.17259793206022006
ACH-001001,-0.10455313621274297
ACH-001020,-0.3057174755402933
ACH-001028,0.004563466262266723
ACH-001031,-0.037931222254078134
ACH-001038,-0.17857914353211088
ACH-001048,-0.06560747783982684
ACH-001050,0.012309251677815734
ACH-001053,-0.06873391218202367
ACH-001054,-0.1851944737389674
ACH-001061,-0.1517419875274534
ACH-001067,-0.07753127257960292
ACH-001075,-0.13403168025764306
ACH-001096,0.045890088240042856
ACH-001111,-0.2956738634813845
ACH-001119,-0.19742128294717406
ACH-001128,-0.03650115836109717
ACH-001134,-0.10921332134943483
ACH-001151,-0.10034716726428636
ACH-001163,-0.16074082055511474
ACH-001164,-0.1810060043221004
ACH-001183,0.04235123658312725
ACH-001192,0.0792295243568005
ACH-001193,-0.13228212213178087
ACH-001196,0.03545598906308023
ACH-001197,0.16607650160303472
ACH-001205,0.00046566466183165097
ACH-001211,-0.11021734278799854
ACH-001212,-0.09421258178298007
ACH-001228,-0.05099256370892489
ACH-001232,0.08013958465218815
ACH-001239,-0.11498227278276375
ACH-001270,-0.2838648927169376
ACH-001274,-0.016694844490277756
ACH-001275,0.11711800185685545
ACH-001277,0.017004315512552097
ACH-001278,0.15185519949238208
ACH-001280,-0.04922673005309028
ACH-001283,-0.021967689821882998
ACH-001289,0.0002263719083327589
ACH-001300,0.03378617258222392
ACH-001301,-0.03332221778792917
ACH-001302,-0.031644639609559794
ACH-001306,-0.1837651213982988
ACH-001318,-0.16107197574843812
ACH-001322,-0.104026190648508
ACH-001328,-0.005800548234615743
ACH-001332,-0.10488377797872504
ACH-001336,-0.1218976294434361
ACH-001346,-0.09874285699137356
ACH-001353,-0.14030880856758415
ACH-001354,0.015271555548325575
ACH-001367,0.22353411762899536
ACH-001368,-0.13141260693856402
ACH-001374,-0.4438240387325368
ACH-001377,-0.06260348211830359
ACH-001380,-0.17522743403605676
ACH-001391,-0.11912807425617675
ACH-001408,-0.05842668743915658
ACH-001430,-0.06907018611551206
ACH-001431,-0.11918038791371513
ACH-001450,-0.17394786112200386
ACH-001496,-0.08140786249804498
ACH-001500,-0.06930327031757001
ACH-001523,0.07167961643336437
ACH-001532,-0.05851127976934039
ACH-001550,-0.0580853305091288
ACH-001552,-0.09390465655736696
ACH-001554,-0.11770141596084045
ACH-001654,-0.053047360113112216
ACH-001735,0.009776687103391952
ACH-001736,0.06412101887509405
ACH-001737,-0.10621585105480333
ACH-001740,0.015664108688293373
ACH-001745,-0.030003159773799155
ACH-001765,-0.05291561284795306
