,TECPR1 (25851)
ACH-000004,-0.015403669561600357
ACH-000005,0.21681644810696574
ACH-000007,-0.09115262551941666
ACH-000009,-0.10176368195930023
ACH-000011,-0.10713321943826602
ACH-000012,-0.07704962926390141
ACH-000013,-0.1111119661249184
ACH-000014,0.05408495339663763
ACH-000015,-0.06383736150600093
ACH-000017,-0.05243731733312272
ACH-000018,-0.0339544403141704
ACH-000019,-0.07831143453580283
ACH-000021,-0.218837764397614
ACH-000022,0.06910353683720126
ACH-000025,-0.035520934733387244
ACH-000028,-0.02938039376322877
ACH-000030,-0.08742306071348459
ACH-000035,-0.08378475420134639
ACH-000036,-0.05055503948642708
ACH-000037,0.05309553450982821
ACH-000039,-0.055316457832726686
ACH-000040,0.012473994226299452
ACH-000041,-0.21962030876949232
ACH-000042,-0.08848402577271629
ACH-000045,0.026558035836516957
ACH-000047,-0.11145372126194
ACH-000052,-0.18012475052746274
ACH-000053,-0.04078053598980056
ACH-000054,-0.07307913933022563
ACH-000055,-0.0015407237710359381
ACH-000060,-0.08693524567302942
ACH-000067,-0.05080605329125673
ACH-000070,-0.10564262692652214
ACH-000075,-0.03273667618608477
ACH-000078,0.004045244272027391
ACH-000082,0.007436713967555572
ACH-000085,0.043436304906193886
ACH-000086,0.10926305379053992
ACH-000087,-0.18833716847303128
ACH-000092,0.0267058059211373
ACH-000095,-0.01892984322788895
ACH-000097,-0.06704266572982663
ACH-000098,-0.1215046962733643
ACH-000099,0.008142276884714559
ACH-000108,-0.05568034689794355
ACH-000113,-0.015130105163836054
ACH-000116,-0.012245843233498772
ACH-000118,0.03918048125354329
ACH-000120,0.11724779126380372
ACH-000123,-0.09247802716632528
ACH-000127,0.015077230455181563
ACH-000128,-0.17838605959763934
ACH-000132,0.00094164172496686
ACH-000133,-0.1005539488230268
ACH-000137,-0.024463102443093417
ACH-000138,-0.03787266665296468
ACH-000142,-0.2660426767478232
ACH-000143,0.061941906089001735
ACH-000146,-0.056431585415407576
ACH-000148,-0.06431155535288711
ACH-000150,-0.022239221596793767
ACH-000152,-0.05136832738090477
ACH-000153,0.1092615711911902
ACH-000159,-0.2013797407091983
ACH-000160,-0.05016823604512799
ACH-000163,-0.011853141723107734
ACH-000167,0.2745715353572023
ACH-000168,-0.06647802043727513
ACH-000169,0.025750825178200425
ACH-000178,-0.04890346003471554
ACH-000183,0.058451539979822914
ACH-000188,-0.12847748577920312
ACH-000189,0.053861623671661134
ACH-000190,0.15110693462231645
ACH-000198,-0.04493573028759972
ACH-000203,-0.03128681014748677
ACH-000204,0.10961212900753464
ACH-000206,0.045519006392183266
ACH-000207,0.16661437859855038
ACH-000208,0.0017944189314553155
ACH-000210,0.1172589427738967
ACH-000211,-0.048959067505470855
ACH-000215,-0.07796986448962721
ACH-000221,-0.2664185521810402
ACH-000222,-0.2903692533329759
ACH-000223,-0.006058048326939111
ACH-000226,0.025232528572287704
ACH-000227,0.01995688350490664
ACH-000228,-0.009726711409897856
ACH-000231,-0.06622986905853542
ACH-000232,-0.034856856803125766
ACH-000233,0.011863163039032044
ACH-000234,-0.13526453960171206
ACH-000235,-0.03275410606638222
ACH-000237,-0.0521233283011292
ACH-000238,-0.2349527328050105
ACH-000242,-0.5111554473309231
ACH-000243,-0.012276508128750457
ACH-000244,-0.20198045629064248
ACH-000246,-0.11995384862978035
ACH-000248,-0.10591831067059387
ACH-000250,-0.1059731684953702
ACH-000251,-0.08021766391006308
ACH-000252,0.09317634098683314
ACH-000253,-0.1023787406915272
ACH-000255,-0.1659562797720152
ACH-000256,-0.09378211473643412
ACH-000257,-0.02579593927117188
ACH-000258,-0.006562075743848953
ACH-000259,-0.027456079743772517
ACH-000260,-0.04939091642490887
ACH-000261,0.005957272472777637
ACH-000262,0.20374309012654368
ACH-000263,0.001835337290992337
ACH-000264,0.00616481722801821
ACH-000265,0.07277640910343983
ACH-000266,-0.06719480022653535
ACH-000272,0.05239748800921112
ACH-000274,0.12069120054386075
ACH-000277,-0.19159561213371548
ACH-000278,-0.14369882120871094
ACH-000279,0.02196003514642589
ACH-000280,-0.0546992549328917
ACH-000281,-0.2631374247791152
ACH-000288,-0.05281979563651333
ACH-000291,-0.03749812513886985
ACH-000293,-0.27102878462150426
ACH-000294,-0.05179518737162636
ACH-000295,0.08988936705576565
ACH-000296,0.044331242228252465
ACH-000302,-0.04651316995208251
ACH-000304,0.09046297607115987
ACH-000307,-0.14038136545445684
ACH-000308,-0.04336246682542981
ACH-000310,0.07020719335280312
ACH-000311,-0.07631092329317002
ACH-000312,0.041927878572871786
ACH-000315,-0.2000777374242976
