,SPDEF (25803)
ACH-000004,0.011352814059244484
ACH-000005,0.4717724487648857
ACH-000007,0.1366554969577245
ACH-000009,0.11514403417889925
ACH-000011,0.10763385193145343
ACH-000012,-0.06181215736067674
ACH-000013,0.026614385538587845
ACH-000014,0.1266439415891423
ACH-000015,0.11620608321854616
ACH-000017,-0.5318626183285924
ACH-000018,0.04720729983060518
ACH-000019,-0.15886506669353526
ACH-000021,0.1243141579234803
ACH-000022,-0.007297349829993459
ACH-000025,0.049287367909755006
ACH-000028,-0.3605535000333169
ACH-000030,0.08123108229036838
ACH-000035,0.1232568121508955
ACH-000036,0.17289924662797015
ACH-000037,0.18695997219176191
ACH-000039,-0.005112246800612434
ACH-000040,0.06881933049165187
ACH-000041,0.035674823810167115
ACH-000042,0.19945854765369544
ACH-000045,0.13078357182771902
ACH-000047,-0.03798361443001138
ACH-000052,0.004148654797127766
ACH-000053,0.057545015292976225
ACH-000054,0.09807063024457524
ACH-000055,0.14103649429904305
ACH-000060,0.061631868349005976
ACH-000067,0.08625368156415736
ACH-000070,-0.07856199055524701
ACH-000075,0.08112464582360172
ACH-000078,0.1183686290621238
ACH-000082,0.03297950350446715
ACH-000085,-0.055575392176046415
ACH-000086,0.13139027626183092
ACH-000087,-0.04961666657235681
ACH-000092,0.1303766698591316
ACH-000095,0.18550956864124496
ACH-000097,-0.3913215185322697
ACH-000098,0.20395282638775253
ACH-000099,0.02964324286453889
ACH-000108,0.033642103019818806
ACH-000113,0.0131745265678363
ACH-000116,0.05557350267630631
ACH-000118,0.0075113401952911765
ACH-000120,0.03328593443212746
ACH-000123,0.02390236669551704
ACH-000127,0.13634159756804928
ACH-000128,0.12067311229667885
ACH-000132,0.0069337691648776
ACH-000133,0.14823143045602827
ACH-000137,0.08915021608706845
ACH-000138,0.15672359142943612
ACH-000142,0.002786405150676176
ACH-000143,0.12244003303489916
ACH-000146,0.12524269225598691
ACH-000148,0.22297287322174453
ACH-000150,0.13796714629072868
ACH-000152,0.06382709697586007
ACH-000153,-0.14189495865608734
ACH-000159,0.04520045854229394
ACH-000160,0.1391473226778584
ACH-000163,0.1621612992078008
ACH-000167,-0.21100036618127413
ACH-000168,0.22541430339968205
ACH-000169,-0.046470186263929215
ACH-000178,0.17950841114536073
ACH-000183,0.09044889920960272
ACH-000188,0.06858772015457182
ACH-000189,0.0013883716325368207
ACH-000190,-0.006443242063050693
ACH-000198,0.0593987266551805
ACH-000203,0.4999441690378118
ACH-000204,0.1741246999880784
ACH-000206,-0.10678599330836486
ACH-000207,-0.08967016792263402
ACH-000208,-0.08432642483659734
ACH-000210,0.2765430192255087
ACH-000211,0.1476130937449242
ACH-000215,0.11138949121660144
ACH-000221,-0.021186086561796557
ACH-000222,0.0760174382350331
ACH-000223,0.03153075790235412
ACH-000226,-0.018250367315242797
ACH-000227,0.13935384629207528
ACH-000228,0.07471484074331892
ACH-000231,-0.01698351019773685
ACH-000232,0.08296688772108976
ACH-000233,0.04319947985322397
ACH-000234,0.040297991558790484
ACH-000235,0.11007780911385986
ACH-000237,0.07454084644825687
ACH-000238,-0.06079299769876224
ACH-000242,0.06538601007634193
ACH-000243,0.05508235758081437
ACH-000244,-0.045548177847589036
ACH-000246,0.1623711326382474
ACH-000248,-0.531593696090881
ACH-000250,0.041366476841293666
ACH-000251,0.15242753155993616
ACH-000252,0.28965667635963016
ACH-000253,0.12910452393256014
ACH-000255,0.0207379781486357
ACH-000256,0.12002377403032158
ACH-000257,0.2920575992709233
ACH-000258,0.06988183493739904
ACH-000259,0.07531659659188297
ACH-000260,0.08997778467582405
ACH-000261,0.11030049311768483
ACH-000262,0.1294051164953038
ACH-000263,0.1614059088694224
ACH-000264,0.03862503868261785
ACH-000265,0.007165906938037521
ACH-000266,0.10801005810637916
ACH-000272,0.0738904608512018
ACH-000274,0.07833282024886665
ACH-000277,-0.8439593712338782
ACH-000278,0.1338445669599943
ACH-000279,0.02534355023176426
ACH-000280,0.2089431027287646
ACH-000281,0.0862862724621681
ACH-000288,0.12325604546588295
ACH-000291,0.0596842081619146
ACH-000293,0.07858487960283593
ACH-000294,0.28262946115185056
ACH-000295,0.1117109531134859
ACH-000296,0.001154105002269976
ACH-000302,0.13818678016622896
ACH-000304,-0.21101651621343773
ACH-000307,0.08469368383050534
ACH-000308,0.0765138234910686
ACH-000310,0.008437216547765995
ACH-000311,0.1915179937926489
ACH-000312,0.00813095605975763
ACH-000315,0.014556489188121016
ACH-000316,0.009536955805823285
ACH-000317,0.1265530601992106
ACH-000318,-0.04453245521022768
ACH-000319,0.1802781737178653
ACH-000320,0.03740243012756945
ACH-000322,0.1071172211889481
ACH-000323,0.1413496602999555
ACH-000324,0.19564015969737
ACH-000329,0.13997374444070865
ACH-000330,-0.5669757171746086
ACH-000331,0.21504677979803186
ACH-000332,0.05108151075313299
ACH-000334,-0.04947831837315948
ACH-000335,0.033118045579166214
ACH-000336,0.33477659749901784
ACH-000337,-0.04106760167360137
ACH-000338,0.2522844316280859
ACH-000339,-0.01857208955671421
ACH-000341,0.19392224957773105
ACH-000348,0.15530601567036234
ACH-000350,0.18892264234568995
ACH-000352,-0.517962962192789
ACH-000356,-0.21755468041824869
ACH-000361,0.07912528342445628
ACH-000362,0.11508363791419722
ACH-000363,0.19259554336598272
ACH-000364,-0.008823952773077435
ACH-000365,0.18031959511065748
ACH-000366,0.13998766084718822
ACH-000368,0.05152493739732394
ACH-000374,-0.0023651600949218077
ACH-000375,-0.17903432602922173
ACH-000376,0.004908259045449146
ACH-000381,0.08895306330327521
ACH-000383,0.07240080219358005
ACH-000387,0.10079469625813403
ACH-000389,0.21235682606876588
ACH-000390,0.0576163490748999
ACH-000393,0.05728214323866977
ACH-000395,0.0920537540069788
ACH-000396,0.17640743349079369
ACH-000397,0.092932858720531
ACH-000401,0.06405243117012764
ACH-000402,0.027008705079335255
ACH-000403,0.16799965873937822
ACH-000404,0.12841482436102336
ACH-000406,0.1364565798807504
ACH-000407,0.1416868798879854
ACH-000408,0.12361872129970487
ACH-000410,0.14279436620198813
ACH-000411,0.17475883925978475
ACH-000414,0.040464346764582805
ACH-000415,0.009578493444772766
ACH-000416,0.05020337055591672
ACH-000420,0.20378850623104994
ACH-000421,0.1341059210781184
ACH-000424,0.16646786181648202
ACH-000425,0.09528758733832876
ACH-000426,-0.00032058586419029687
ACH-000427,0.1364684002059064
ACH-000433,0.2244650722929436
ACH-000435,0.25666207695387044
ACH-000436,0.06666675425995043
ACH-000444,0.08571276620944639
ACH-000445,0.04715923703807206
ACH-000448,0.09896209100911467
ACH-000450,0.039005329354156786
ACH-000452,-0.0022936433052674053
ACH-000454,-0.04273207266616085
ACH-000458,-0.06558611428923845
ACH-000459,-0.03376481706951726
ACH-000460,-0.05069459710947483
ACH-000461,0.07708069486723536
ACH-000463,0.11330443493454627
ACH-000464,0.2304365879642969
ACH-000466,0.17755273900832888
ACH-000467,0.14146593403639648
ACH-000468,0.0019398579470974093
ACH-000469,0.13143664792793247
ACH-000470,-0.07747193098832687
ACH-000471,0.04976244413387194
ACH-000472,0.11535607423379513
ACH-000473,0.12016449614319352
ACH-000475,0.04776219402885325
ACH-000476,0.12585030149012494
ACH-000477,0.0715654430717303
ACH-000479,0.13560910892446607
ACH-000480,0.12988398126291328
ACH-000481,0.14535488377475292
ACH-000483,0.0690170417321773
ACH-000484,0.20402199235150445
ACH-000485,0.12637200644357438
ACH-000486,0.09633027080717588
ACH-000487,-0.011685718040240049
ACH-000488,0.05995420704249994
ACH-000490,-0.08290420307108279
ACH-000491,-0.08753730859957046
ACH-000495,0.08661887026409501
ACH-000496,0.10569628212883488
ACH-000499,0.19121756104817314
ACH-000500,-0.3953825689671818
ACH-000502,0.07725398239797818
ACH-000503,0.33993004641379204
ACH-000505,0.09220350761364676
ACH-000507,0.12424179215063005
ACH-000510,0.19498195281517036
ACH-000511,0.22060525742890208
ACH-000512,-0.14175511588181686
ACH-000516,-0.018288358919976936
ACH-000517,0.06787771617698746
ACH-000518,0.049607723288772214
ACH-000520,-0.05319810782340705
ACH-000521,-0.057174820249560575
ACH-000522,0.11200437943526208
ACH-000524,0.09596115448347302
ACH-000527,0.042671695260845896
ACH-000528,0.043431304772072785
ACH-000537,0.09547547340661276
ACH-000541,0.17895196947281847
ACH-000542,0.1538942935429954
ACH-000544,0.16559699283724205
ACH-000545,0.06656231310922843
ACH-000547,-0.2742766932708683
ACH-000548,0.012337364708000816
ACH-000549,0.08344910034887353
ACH-000550,0.046925856403854466
ACH-000552,0.06876647488113287
ACH-000556,0.041076928802014516
ACH-000557,0.1209817187217386
ACH-000569,-0.005082201559877792
ACH-000570,0.13660945711371345
ACH-000571,0.1600001075007567
ACH-000573,0.09925758521238744
ACH-000576,-0.03303860030801358
ACH-000579,0.1767027540656607
ACH-000580,0.14854320045089126
ACH-000584,0.0881467946314307
ACH-000585,0.16638364851948126
ACH-000588,0.09825534252831764
ACH-000589,0.057948845973937776
ACH-000591,-0.023953618261215885
ACH-000593,0.1051256562054125
ACH-000600,0.2256367018694671
ACH-000601,0.11750188598662376
ACH-000605,0.08967847961923904
ACH-000606,-0.028798056709443187
ACH-000608,0.15923572272572986
ACH-000614,0.2721183235293364
ACH-000616,0.10562135959646403
ACH-000618,0.04508200638714043
ACH-000619,0.07562154870954213
ACH-000620,0.08049276752295204
ACH-000621,0.013081514037026813
ACH-000622,0.010362354175210527
ACH-000623,0.1319189501554394
ACH-000624,0.08240692708432035
ACH-000627,0.15927028070921515
ACH-000630,0.002846659093919401
ACH-000631,-0.1510506108828552
ACH-000632,0.17921621151595668
