,FBLN5 (10516)
ACH-000004,0.06426398777394607
ACH-000005,0.05569670894605965
ACH-000007,0.030908353890000143
ACH-000009,0.048424342670817806
ACH-000011,0.09372200481762616
ACH-000012,-0.01099463935807014
ACH-000013,-0.040193853439164116
ACH-000014,0.001973424031185842
ACH-000015,0.0451373286575335
ACH-000017,0.058872598760573235
ACH-000018,0.2740877064176746
ACH-000019,0.06190354009849512
ACH-000021,0.06616975068687601
ACH-000022,0.1037518245110225
ACH-000025,0.0804966089915334
ACH-000028,0.00373770671013153
ACH-000030,-0.021686256135465345
ACH-000035,0.1984965194889047
ACH-000036,0.1812436585486808
ACH-000037,0.07983475806367994
ACH-000039,0.05241463037718145
ACH-000040,0.10810438829429872
ACH-000041,0.01261819455031184
ACH-000042,-0.01307875383346983
ACH-000045,0.14281405445552806
ACH-000047,-0.03262286743506725
ACH-000052,-0.036091175364889136
ACH-000053,0.0068186337110936
ACH-000054,0.01095495255990728
ACH-000055,0.15961448106042234
ACH-000060,0.09260917434991403
ACH-000067,0.09857449253029822
ACH-000070,-0.0945468928526616
ACH-000075,0.034882290791890605
ACH-000078,0.026644948003266982
ACH-000082,0.02205321142726574
ACH-000085,0.2415013081431763
ACH-000086,0.051473366435460514
ACH-000087,0.1037501984326393
ACH-000092,0.03181565239105109
ACH-000095,-0.04121765250146027
ACH-000097,-0.03476735804830381
ACH-000098,-0.007855247819752591
ACH-000099,0.08878009508805085
ACH-000108,0.06311728664068443
ACH-000113,0.031422107031167316
ACH-000116,0.10473205752632292
ACH-000118,-0.046994599630230366
ACH-000120,0.09412837925049476
ACH-000123,-0.009679394921107922
ACH-000127,0.05789589945726799
ACH-000128,-0.021388717617871384
ACH-000132,0.019638890284044502
ACH-000133,0.06937752586191658
ACH-000137,-0.04117789058492523
ACH-000138,0.05918993143859875
ACH-000142,0.015577320997831176
ACH-000143,-0.08412698706404169
ACH-000146,0.043234244201969634
ACH-000148,0.05078494900373376
ACH-000150,0.0989035874280224
ACH-000152,0.050910857997776594
ACH-000153,0.09573954412424
ACH-000159,0.08905583056420838
ACH-000160,-0.004474271025812482
ACH-000163,0.11697190189822125
ACH-000167,0.2912039614988392
ACH-000168,-0.060023485201401286
ACH-000169,0.04655054105886322
ACH-000178,-0.003216499140150799
ACH-000183,-0.03334807606308701
ACH-000188,0.013069004701852578
ACH-000189,0.09724383233217854
ACH-000190,0.2434205599779855
ACH-000198,0.020463337026679386
ACH-000203,0.2931363285485761
ACH-000204,-0.09781813379795144
ACH-000206,-0.2028622314259901
ACH-000207,-0.04426977342134734
ACH-000208,0.11180004765280642
ACH-000210,-0.20052950975251427
ACH-000211,-0.0527985548756536
ACH-000215,0.0994244198463144
ACH-000221,0.0905691477763973
ACH-000222,0.09356069334940764
ACH-000223,0.03579879370207663
ACH-000226,0.022210037336965072
ACH-000227,0.12234151838121
ACH-000228,0.12760971621513478
ACH-000231,0.03881499672168533
ACH-000232,-0.023043085907224
ACH-000233,0.060435883656595864
ACH-000234,0.03523978905392903
ACH-000235,0.10641684330137263
ACH-000237,0.12030687092524095
ACH-000238,-0.10610200423840216
ACH-000242,0.03465144705917987
ACH-000243,0.051802226328465296
ACH-000244,0.028087072057952616
ACH-000246,-0.04391402086965918
ACH-000248,0.027175769305087274
ACH-000250,0.05835414505391421
ACH-000251,-0.1752050856547218
ACH-000252,-0.033531083922868764
ACH-000253,0.005513989492089138
ACH-000255,0.08656774241962427
ACH-000256,0.0065266027154751785
ACH-000257,-0.4188037523749943
ACH-000258,0.1431657890125237
ACH-000259,0.1093833516102364
ACH-000260,-0.04093364459252741
ACH-000261,0.14100833994267986
ACH-000262,0.042567701696473635
ACH-000263,-0.09443884759873153
ACH-000264,0.09877594124176517
ACH-000265,0.07743726856496234
ACH-000266,-0.011407402365754295
ACH-000272,-0.004570779852995667
ACH-000274,0.005134679723451856
ACH-000277,0.08359291756885763
ACH-000278,0.011867091139183971
ACH-000279,-0.044486166992853717
ACH-000280,0.06990313152011067
ACH-000281,0.13778485984612535
ACH-000288,0.052141167980617936
ACH-000291,0.04959625966560765
ACH-000293,0.18432651110014225
ACH-000294,-0.07082723768325458
ACH-000295,0.3598605230466209
ACH-000296,-0.011349041223387191
ACH-000302,0.019240675907571392
ACH-000304,0.2142088598338661
ACH-000307,0.021228089348829
ACH-000308,0.04347569084810249
ACH-000310,-0.0794828068351715
ACH-000311,-0.11321306465517406
ACH-000312,0.04206923744984006
ACH-000315,-0.1137784084419421
ACH-000316,0.0593729447067884
ACH-000317,-0.025443608593527327
ACH-000318,0.16418489899275507
ACH-000319,0.042626444837252975
ACH-000320,-0.10080189520283167
ACH-000322,0.10515682412909984
ACH-000323,0.06532479254001143
ACH-000324,-0.01845445140620865
ACH-000329,0.03787461459993423
ACH-000330,0.08193552159480944
ACH-000331,0.089607520623339
ACH-000332,0.056635051932550765
