,PHACTR4 (65979)
ACH-000004,-0.1613674044090226
ACH-000005,-0.031495681920795805
ACH-000007,-0.024272530401997408
ACH-000009,0.018103610471201948
ACH-000011,-0.03703747179306463
ACH-000012,-0.04866132680290066
ACH-000013,-0.3183221371437222
ACH-000014,-0.008120383628887132
ACH-000015,-0.21919104514055315
ACH-000017,-0.02811952303276971
ACH-000018,-0.38538282063532137
ACH-000019,-0.08911914373795297
ACH-000021,-0.023688267454036387
ACH-000022,0.009441624816306018
ACH-000025,-0.09267990916184997
ACH-000028,0.11721458999830027
ACH-000030,-0.186394024244856
ACH-000035,-0.4079366209753028
ACH-000036,-0.09884651764761268
ACH-000037,-0.061990407444868376
ACH-000039,-0.1420093881247996
ACH-000040,-0.29389341956250514
ACH-000041,-0.0666472101881733
ACH-000042,-0.16217805114415976
ACH-000045,-0.18063682466159872
ACH-000047,-0.20670775214596995
ACH-000052,-0.3007000402325677
ACH-000053,-0.16902569996236164
ACH-000054,-0.11739999444222933
ACH-000055,-0.017302962648300092
ACH-000060,-0.3178402316748058
ACH-000067,-0.2838157937571297
ACH-000070,-0.019643997552775398
ACH-000075,-0.16325488389960133
ACH-000078,-0.08254586718462315
ACH-000082,-0.2411417785506944
ACH-000085,-0.2689424695058931
ACH-000086,-0.2207630930207876
ACH-000087,-0.0694212326182077
ACH-000092,-0.3079511184619662
ACH-000095,-0.30451461818855
ACH-000097,0.011221668228487785
ACH-000098,-0.24360707354380398
ACH-000099,0.005774843169033084
ACH-000108,-0.3124397710090239
ACH-000113,-0.08205932685231307
ACH-000116,-0.09902922576184373
ACH-000118,-0.2793067128537912
ACH-000120,-0.05629817257586168
ACH-000123,-0.10676027462636578
ACH-000127,-0.19492673855057688
ACH-000128,-0.13941477288923446
ACH-000132,-0.2341837169063991
ACH-000133,-0.2626682121411739
ACH-000137,-0.27986227000184594
ACH-000138,-0.10188519033408484
ACH-000142,-0.3563353922128156
ACH-000143,-0.10951852343627984
ACH-000146,-0.06759229738429821
ACH-000148,-0.07386929668776851
ACH-000150,-0.5107158252813869
ACH-000152,-0.2930774071222744
ACH-000153,-0.4214778026962877
ACH-000159,-0.2755111277036329
ACH-000160,-0.0961622795675218
ACH-000163,-0.05864799460330206
ACH-000167,-0.4296108588745
ACH-000168,-0.13096969649522688
ACH-000169,-0.08691811350956942
ACH-000178,-0.11642458112187648
ACH-000183,-0.13707699760797967
ACH-000188,-0.12738085221110265
ACH-000189,-0.31087858371893984
ACH-000190,-0.1410309070689412
ACH-000198,-0.19236050029792207
ACH-000203,-0.23962723455314724
ACH-000204,-0.22806977642054885
ACH-000206,-0.2810252251643869
ACH-000207,-0.06610533192646725
ACH-000208,-0.24922214083948965
ACH-000210,0.06531116742246311
ACH-000211,-0.0999110553870445
ACH-000215,-0.1881188508730401
ACH-000221,-0.03535894963576484
ACH-000222,-0.2787455504638681
ACH-000223,-0.29363781936111144
ACH-000226,0.005609449068762706
ACH-000227,-0.09602978813950948
ACH-000228,-0.08693743622639541
ACH-000231,-0.0421838214536991
ACH-000232,-0.14438530553038612
ACH-000233,-0.02528754530038344
ACH-000234,-0.1881965939978012
ACH-000235,-0.1351806411961016
ACH-000237,-0.1219306379213514
ACH-000238,-0.17116187504072453
ACH-000242,-0.1668934869536722
ACH-000243,0.008818483664534929
ACH-000244,-0.35586583683037315
ACH-000246,-0.3028225467994388
ACH-000248,-0.11128643887129233
ACH-000250,-0.32320295073456257
ACH-000251,-0.3281727603536744
ACH-000252,-0.07704725604332377
ACH-000253,-0.028492967210573462
ACH-000255,-0.1566311020015605
ACH-000256,-0.10454494449832928
ACH-000257,0.1002190378804274
ACH-000258,0.1518158336372909
ACH-000259,-0.1688560142775966
ACH-000260,-0.08853572153771762
ACH-000261,-0.15653884166745485
ACH-000262,-0.2317637539258697
ACH-000263,-0.16458926298019486
ACH-000264,-0.10570582309225424
ACH-000265,-0.2989251797758593
ACH-000266,-0.08026464587730157
ACH-000272,-0.18463777794228106
ACH-000274,-0.16818368680215928
ACH-000277,-0.08874534599747576
ACH-000278,-0.06363475052889554
ACH-000279,-0.2348005596494711
ACH-000280,-0.1950713182591374
ACH-000281,-0.2534105558426572
ACH-000288,-0.4225182425665999
ACH-000291,-0.14376682166173052
ACH-000293,-0.1682987972376117
ACH-000294,-0.19655921936481827
ACH-000295,-0.22916027029156605
ACH-000296,-0.11852401970780448
ACH-000302,-0.3635959586050676
ACH-000304,-0.19124080010379424
ACH-000307,-0.16161524029863278
ACH-000308,-0.04517298614491498
ACH-000310,-0.22261492075894934
ACH-000311,0.0652097262724482
ACH-000312,-0.3345125086507168
ACH-000315,-0.2361057108982147
ACH-000316,-0.11377730921246418
ACH-000317,-0.359505149431022
ACH-000318,-0.15935973243867727
ACH-000319,-0.23611408610810194
ACH-000320,-0.197332548363728
ACH-000322,-0.0849536767408106
ACH-000323,-0.21942695557961991
ACH-000324,-0.23318891689272145
ACH-000329,-0.10708625187292152
ACH-000330,-0.05851350189541575
ACH-000331,-0.2413743571443765
ACH-000332,-0.17103322139469573
ACH-000334,-0.01613834442695913
ACH-000335,-0.2267922676765284
ACH-000336,-0.04624613938705243
ACH-000337,0.05823523040054857
ACH-000338,-0.4528753918247389
ACH-000339,-0.12668029116372045
ACH-000341,-0.14661769327512933
ACH-000348,-0.15618126712546151
ACH-000350,-0.027591786760002898
ACH-000352,-0.11136557317942666
ACH-000356,-0.1991130670659312
ACH-000361,-0.18221856580609352
ACH-000362,-0.13696350139020688
ACH-000363,-0.12108564082343955
ACH-000364,-0.5278184440053953
ACH-000365,-0.06962023964661222
ACH-000366,-0.08435086759013928
ACH-000368,-0.2867790074929764
ACH-000374,-0.18247369495694934
ACH-000375,-0.2263809663074373
ACH-000376,-0.2268989328859965
ACH-000381,-0.06460269500105839
ACH-000383,-0.11389495498849952
ACH-000387,-0.11459805488363778
ACH-000389,-0.1301252999006258
ACH-000390,-0.08693594539902896
ACH-000393,-0.2173520833709406
ACH-000395,-0.24703857545231234
ACH-000396,0.018938767156179797
ACH-000397,-0.1391169142128153
ACH-000401,-0.15186988495882908
ACH-000402,-0.33633695961927146
ACH-000403,-0.011945579172453723
ACH-000404,0.03364783649301112
ACH-000406,-0.09734804774805404
ACH-000407,-0.11038238228006987
ACH-000408,-0.18121165322334698
ACH-000410,-0.3003442817091018
ACH-000411,-0.19777228518329806
ACH-000414,-0.27185455963359073
ACH-000415,-0.0619635101762016
ACH-000416,-0.19408432787871374
ACH-000420,-0.3704181568969315
ACH-000421,-0.0590276534068195
ACH-000424,-0.18565943951637928
ACH-000425,-0.1341186355420718
ACH-000426,-0.08584483015481847
ACH-000427,0.012984294230759221
ACH-000433,-0.2332182458070848
ACH-000435,-0.11261547692072238
ACH-000436,-0.09079078872284448
ACH-000444,-0.062012406080134634
ACH-000445,-0.4311333834794845
ACH-000448,-0.061633066365459385
ACH-000450,-0.17499212220421326
ACH-000452,-0.12854526239605055
ACH-000454,-0.33425626405010084
ACH-000458,-0.12820377599780994
ACH-000459,0.09190721092551994
ACH-000460,-0.4195321601671825
ACH-000461,-0.08361585749998955
ACH-000463,-0.2253398654160793
ACH-000464,-0.2030739295889544
ACH-000466,-0.33826806198671205
ACH-000467,-0.1118176559504448
ACH-000468,-0.3301985583936253
ACH-000469,-0.1888862722552794
ACH-000470,-0.1999342039602764
ACH-000471,-0.2090270251722712
ACH-000472,-0.023190715341815427
ACH-000473,-0.10137313177489267
ACH-000475,-0.10359544823268373
ACH-000476,-0.2899261274066208
ACH-000477,0.07672039991494428
ACH-000479,0.07091854711942522
ACH-000480,-0.15851328569037146
ACH-000481,0.011593204176439637
ACH-000483,-0.17148398121865993
ACH-000484,-0.13515481620077435
ACH-000485,-0.11287653087800002
ACH-000486,-0.09814603238393296
ACH-000487,-0.1919002771217989
ACH-000488,-0.07923076480080414
ACH-000490,-0.06582944529323081
ACH-000491,-0.2249552770768257
ACH-000495,0.013131111205136449
ACH-000496,-0.3047131389171275
ACH-000499,-0.214937364788112
ACH-000500,-0.4619540614462365
ACH-000502,-0.1822129093877144
ACH-000503,-0.29233966547136964
ACH-000505,-0.18707481571589213
ACH-000507,-0.08106008371127385
ACH-000510,-0.18144027007506291
ACH-000511,-0.19186641413261396
ACH-000512,-0.18084524871000124
ACH-000516,-0.2050020982571153
ACH-000517,-0.2297218288444413
ACH-000518,-0.06348800490218831
ACH-000520,-0.3059862912028816
ACH-000521,-0.20439180187063366
ACH-000522,-0.21143442255802924
ACH-000524,-0.0826998101335234
ACH-000527,-0.12288065185966004
ACH-000528,-0.017669994375237037
ACH-000537,-0.6194389905780241
ACH-000541,-0.4096929535619263
ACH-000542,-0.037927473976260936
ACH-000544,-0.06128975090522446
ACH-000545,-0.08645432859604536
ACH-000547,-0.19060951443105603
ACH-000548,-0.21392593436172416
ACH-000549,-0.059761806873402
ACH-000550,-0.2605342966560693
ACH-000552,-0.15972470415262568
ACH-000556,-0.09831130826263552
ACH-000557,-0.0573671572635262
ACH-000569,-0.11961147893744915
ACH-000570,-0.19416513155596526
ACH-000571,-0.11020347585754263
ACH-000573,-0.1181727899026382
ACH-000576,-0.2347967913846324
ACH-000579,-0.11981574017147685
ACH-000580,-0.07524815432702775
ACH-000584,-0.0984250490847382
ACH-000585,-0.2931711067638661
ACH-000588,-0.18972652293764616
ACH-000589,-0.20507827756707853
ACH-000591,-0.2735486090675593
ACH-000593,-0.16860342049214302
ACH-000600,-0.2830715878548444
ACH-000601,-0.14784483668491666
ACH-000605,-0.14050949617070532
ACH-000606,-0.10622782132320743
ACH-000608,-0.0416548707937235
ACH-000614,-0.11796575420877732
ACH-000616,-0.08527488519493237
ACH-000618,-0.04047861685398327
ACH-000619,-0.26974854980913004
ACH-000620,-0.05558871443512897
ACH-000621,-0.30166922924567474
ACH-000622,-0.19956592271091408
ACH-000623,-0.17709573741785015
ACH-000624,-0.0018473300492474508
ACH-000627,-0.3706800015592602
ACH-000630,-0.4048083066731257
ACH-000631,0.2955817644845315
ACH-000632,-0.3256139531132438
ACH-000633,-0.4249662582690469
ACH-000637,-0.2050714114322789
ACH-000638,-0.22402141430249656
ACH-000646,-0.3251565745541277
ACH-000647,-0.07052676289905488
ACH-000648,-0.05810892663970797
ACH-000649,-0.3339238924160365
ACH-000651,-0.1912078189646605
ACH-000652,-0.2491403649577605
ACH-000653,-0.1496211770826766
ACH-000657,-0.3536039408101275
ACH-000658,-0.08048211617069706
ACH-000661,-0.12662181857646174
ACH-000662,-0.08159520204325019
ACH-000663,-0.28359986386431363
ACH-000665,-0.1354058329904858
ACH-000671,-0.12903302533740038
ACH-000672,-0.3002403170533408
ACH-000673,-0.06239922204598365
ACH-000676,-0.1045001619955501
ACH-000677,0.04929339369148416
ACH-000681,-0.1917199347621488
ACH-000683,-0.1068445066059841
ACH-000684,-0.2927096033774267
ACH-000688,-0.1946134122998784
ACH-000693,-0.057947907760198085
ACH-000694,-0.12695154057682054
ACH-000695,-0.06256004407866116
ACH-000696,-0.2915272053637689
ACH-000697,-0.3345083252301938
ACH-000699,-0.29288892234703845
ACH-000701,-0.13301701598147864
ACH-000706,-0.061174273116262515
ACH-000711,-0.11500985899558533
ACH-000713,-0.08609221750203601
ACH-000714,-0.30597697470526397
ACH-000718,-0.13715038245611438
ACH-000720,-0.14168097974661129
ACH-000721,-0.10296420492735556
ACH-000724,-0.17994192106913426
ACH-000725,-0.07711556296847259
ACH-000732,-0.1558269946264214
ACH-000734,-0.14973714213909067
ACH-000735,-0.13205055414182584
ACH-000736,-0.09272607174090368
