,CREM (1390)
ACH-000004,0.3170368087547232
ACH-000005,0.16592978949213366
ACH-000007,0.24542404877852345
ACH-000009,0.2680106286179497
ACH-000011,0.12576118711584922
ACH-000012,0.18688996129109767
ACH-000013,0.20874912267307674
ACH-000014,0.13633746013364956
ACH-000015,0.29734587495886844
ACH-000017,0.3493812390372809
ACH-000018,0.2823531520821179
ACH-000019,0.2332501570584483
ACH-000021,0.0890904026495617
ACH-000022,0.17236757648727705
ACH-000025,0.21002477525477134
ACH-000028,0.21473920237441005
ACH-000030,0.13225612547545884
ACH-000035,0.2627302882896024
ACH-000036,0.18448466735595848
ACH-000037,0.10852346357743364
ACH-000039,0.18690316593489506
ACH-000040,0.19913682781631814
ACH-000041,0.3328377957393401
ACH-000042,0.24416457299204594
ACH-000045,0.2072891324360099
ACH-000047,0.21438627046755526
ACH-000052,0.19464490344672106
ACH-000053,0.20535418315856446
ACH-000054,0.2648133126793322
ACH-000055,-0.05573596113081111
ACH-000060,0.2718254678223897
ACH-000067,0.3126489300022211
ACH-000070,0.2052166783340093
ACH-000075,0.04801058903092779
ACH-000078,0.2077838435472801
ACH-000082,0.2470723603000433
ACH-000085,0.19558814878045452
ACH-000086,0.24872711825946103
ACH-000087,0.13209326001401636
ACH-000092,0.005258881105031968
ACH-000095,0.14903706084534266
ACH-000097,0.1646621991556511
ACH-000098,0.2962017491563065
ACH-000099,0.2599995351622625
ACH-000108,0.29138414833112936
ACH-000113,0.17591387575600634
ACH-000116,0.2790259023567115
ACH-000118,0.17729021753904206
ACH-000120,0.21517883536633306
ACH-000123,0.12220270840574225
ACH-000127,0.2169445687099539
ACH-000128,0.34761163553956137
ACH-000132,0.28729313447531485
ACH-000133,0.2903952243460612
ACH-000137,0.20850702783938604
ACH-000138,0.3361646626288831
ACH-000142,0.1869952174727676
ACH-000143,0.08959767507385613
ACH-000146,0.2323697989707511
ACH-000148,0.13254949375225178
ACH-000150,0.09573312052958886
ACH-000152,0.32473000522295625
ACH-000153,0.1887787672315477
ACH-000159,0.2009000165855912
ACH-000160,-0.32539229701996114
ACH-000163,0.2681513434165871
ACH-000167,0.2329806589591707
ACH-000168,0.16738993261570972
ACH-000169,0.20382536479311306
ACH-000178,0.1185955020472652
ACH-000183,0.13096709367894552
ACH-000188,0.1741615121216354
ACH-000189,0.16796534936199606
ACH-000190,0.3061809931019062
ACH-000198,0.3154858028184065
ACH-000203,0.37937996344169017
ACH-000204,0.2272438476447252
ACH-000206,0.3185870660254605
ACH-000207,0.17239513731387607
ACH-000208,0.0419921711878313
ACH-000210,0.30029343417523263
ACH-000211,0.23538576405933975
ACH-000215,0.2653262960452244
ACH-000221,0.10825479062853896
ACH-000222,0.38571145460345796
ACH-000223,0.19930626069976948
ACH-000226,0.3033032448337157
ACH-000227,-0.010423945351792469
ACH-000228,0.1773278777568026
ACH-000231,0.2751808134107321
ACH-000232,0.21315784380022307
ACH-000233,0.26218779051399754
ACH-000234,0.11854026016824827
ACH-000235,0.1930110440872924
ACH-000237,0.07374283512984585
ACH-000238,0.08869675081581348
ACH-000242,0.29899108084334897
ACH-000243,0.22407233495828496
ACH-000244,0.16139323962178193
ACH-000246,0.24555145365454745
ACH-000248,0.1810312197650158
ACH-000250,0.26354427394902114
ACH-000251,0.3348536454079724
ACH-000252,0.35318944287142745
ACH-000253,0.2710978106947228
ACH-000255,0.251997289350402
ACH-000256,0.21558872831313924
ACH-000257,0.3002529468000068
ACH-000258,0.1068756945617975
ACH-000259,0.14583336637407274
ACH-000260,0.25404636897712085
ACH-000261,0.2708526022561755
ACH-000262,0.2485539397302793
ACH-000263,0.2362845966043199
ACH-000264,0.2356957797873691
ACH-000265,0.3019780906195232
ACH-000266,0.2034691401923451
ACH-000272,0.2341773255071561
ACH-000274,0.1221438719438104
ACH-000277,0.3883417573621778
ACH-000278,0.21331591484199086
ACH-000279,0.2175215485709012
ACH-000280,0.2554782743503509
ACH-000281,0.2990299308580419
ACH-000288,0.1624724633084072
ACH-000291,0.3022067024023409
ACH-000293,0.22095026361325296
ACH-000294,0.3283692789432865
ACH-000295,0.469872157717878
ACH-000296,0.2918792248878106
ACH-000302,0.10900578446629523
ACH-000304,0.4435716762184333
ACH-000307,0.28827180390408835
ACH-000308,0.13471757557098327
ACH-000310,0.07038511321200659
ACH-000311,0.19913980395958866
ACH-000312,0.2643613032185828
ACH-000315,0.2341037394822263
ACH-000316,0.11027824639041267
ACH-000317,0.3343575425650335
ACH-000318,0.2187683372164176
ACH-000319,0.06030878379447108
ACH-000320,0.2924269135335969
ACH-000322,0.11704346494646753
ACH-000323,0.2600739405628549
ACH-000324,0.1676223770344034
ACH-000329,0.2465924985907685
ACH-000330,0.22301336436137395
ACH-000331,0.07643978165024802
ACH-000332,0.24412884411168784
ACH-000334,0.22662814804682724
ACH-000335,0.3231889614524744
ACH-000336,0.2418888210440621
ACH-000337,0.08963650927011964
ACH-000338,0.4717675480681781
ACH-000339,0.234012595505946
ACH-000341,0.23026442856458604
ACH-000348,0.18531786459545804
ACH-000350,0.1406748645509235
ACH-000352,0.3462726444396638
ACH-000356,0.07380742665128412
ACH-000361,0.1362164684286335
ACH-000362,0.2576786936647714
ACH-000363,0.1501838941069481
ACH-000364,0.3355364663783022
ACH-000365,0.2934865014772438
ACH-000366,0.2861886643049553
ACH-000368,0.26248249338691626
ACH-000374,0.3425029190266007
ACH-000375,0.25012497975794323
ACH-000376,0.21531453671805348
ACH-000381,0.25950156850066536
ACH-000383,0.2164864820288018
ACH-000387,0.17284163155697785
ACH-000389,0.3065620743287137
ACH-000390,0.18465392031113634
ACH-000393,0.4180768009447361
ACH-000395,0.2931024481984985
ACH-000396,0.12059019329050097
ACH-000397,0.29632215734163514
ACH-000401,0.2150822621357686
ACH-000402,0.29422395674410434
ACH-000403,0.16969861559216795
ACH-000404,0.14220712881045475
ACH-000406,0.20231602666543425
ACH-000407,0.25772610708675897
ACH-000408,0.198262858115741
ACH-000410,0.189159817660102
ACH-000411,0.1859123131462941
ACH-000414,0.2315916292069569
ACH-000415,0.17893960844982126
ACH-000416,0.23950030100072944
ACH-000420,0.28161809423848905
ACH-000421,0.22879589100819905
ACH-000424,0.3258361642603531
ACH-000425,0.23655381212765125
ACH-000426,0.2178159798247204
ACH-000427,0.22545176884200094
ACH-000433,0.19330257688538746
ACH-000435,0.3640298503019077
ACH-000436,0.1622534661916196
ACH-000444,0.05988240064687748
ACH-000445,0.22316348748157389
ACH-000448,0.21362790473649554
ACH-000450,0.19558408866253427
ACH-000452,0.1805629905338833
ACH-000454,0.2909772718570661
ACH-000458,0.1683450789500713
ACH-000459,0.13041298983192331
ACH-000460,0.1945055798538098
ACH-000461,0.0958793624638585
ACH-000463,0.1259305673306562
ACH-000464,0.2687443420046839
ACH-000466,0.14922780211546022
ACH-000467,0.2448265055997097
ACH-000468,0.4715332939761454
ACH-000469,0.09614645070092387
ACH-000470,0.1730368161599427
ACH-000471,0.21903419537593224
ACH-000472,0.25736740202535496
ACH-000473,0.2622969508840604
ACH-000475,0.1823853925064569
ACH-000476,0.27197108666586606
ACH-000477,0.35798054432708293
ACH-000479,0.10405468110193393
ACH-000480,0.2970366205743271
ACH-000481,0.24469542566333524
ACH-000483,0.07004124150912364
ACH-000484,0.19219584967201508
ACH-000485,0.14858644313539046
ACH-000486,0.3530800722801104
ACH-000487,0.2155418551947856
ACH-000488,0.1781655063856251
ACH-000490,0.15688609650224403
ACH-000491,0.3525246023051576
ACH-000495,0.21420840591170476
ACH-000496,0.3851231850689888
ACH-000499,0.11418182453695865
ACH-000500,0.21559913126946656
ACH-000502,0.2254880078479339
ACH-000503,0.11384172788699022
ACH-000505,0.2524700502745719
ACH-000507,0.30223400647771503
ACH-000510,0.21928397071329886
ACH-000511,0.08913361003369058
ACH-000512,0.25147617786350546
ACH-000516,0.3000975933942574
ACH-000517,0.1915594794011891
ACH-000518,0.2170295332677011
ACH-000520,0.22629591519007386
ACH-000521,0.4378892684322124
ACH-000522,0.16630191394110655
ACH-000524,0.18087943494138398
ACH-000527,0.018103614890554908
ACH-000528,0.27387643607381784
ACH-000537,0.2510250679114672
ACH-000541,0.13338106006822514
ACH-000542,0.2972511979588595
ACH-000544,0.2496286238815001
ACH-000545,0.12534493704465274
ACH-000547,-0.04493204211062733
ACH-000548,0.15003224972438128
ACH-000549,0.3016044909822014
ACH-000550,0.2630094227302148
ACH-000552,0.232444734005577
ACH-000556,0.17712906160216965
ACH-000557,0.2903633280479188
ACH-000569,0.14505048298419115
ACH-000570,0.2268689364923649
ACH-000571,0.1990675506712412
ACH-000573,0.2141754103561173
ACH-000576,0.2314951483255659
ACH-000579,0.07033730499393459
ACH-000580,0.2142299206912477
ACH-000584,0.2663770681306828
ACH-000585,0.2690453413295656
ACH-000588,0.09717104799141002
ACH-000589,0.20105112488948612
ACH-000591,0.3127434515807205
ACH-000593,0.18289531774803292
ACH-000600,0.1552354374560166
ACH-000601,0.3208310829805047
ACH-000605,0.16611807988650082
ACH-000606,0.11559738084408802
ACH-000608,0.19645310403980054
ACH-000614,0.3593413930708828
ACH-000616,0.25106252864605044
ACH-000618,0.183570946521988
ACH-000619,0.2087411367381603
ACH-000620,0.2289664355187309
ACH-000621,0.3029965523811503
ACH-000622,0.3340917673789403
ACH-000623,0.20833791799229784
ACH-000624,0.22191759620787926
ACH-000627,0.17030101438436407
ACH-000630,0.2357294542905315
ACH-000631,0.2575517662741666
ACH-000632,0.1714358138478739
ACH-000633,0.22414419293014826
ACH-000637,0.2846815226271248
ACH-000638,0.16411188695040888
ACH-000646,0.2273723895797677
ACH-000647,0.23241962569099106
ACH-000648,0.07392584782603655
ACH-000649,0.24634032927831725
ACH-000651,0.2524105812332309
ACH-000652,0.3218676002129108
ACH-000653,0.14168084545330625
ACH-000657,0.1792715491651875
ACH-000658,0.2955243936471572
ACH-000661,0.2516745289918032
ACH-000662,0.11455152064590104
ACH-000663,0.16036220038677235
ACH-000665,0.2460473304106983
ACH-000671,0.2315844704026972
ACH-000672,0.26428183580816506
ACH-000673,0.2124290937524658
ACH-000676,0.269880024795925
ACH-000677,0.14913251280061118
ACH-000681,0.2974564264529242
ACH-000683,0.14791747249656187
ACH-000684,0.29225666870407385
ACH-000688,0.1962229940926652
ACH-000693,0.16698881239113345
ACH-000694,-0.034225599313717894
ACH-000695,0.1964193917994676
ACH-000696,0.23469316719116834
ACH-000697,0.3872653515616126
ACH-000699,0.18425441745509435
ACH-000701,0.2295240755379521
ACH-000706,0.3136688896226141
ACH-000711,0.15730225402437506
ACH-000713,0.2924011520501665
ACH-000714,0.1548675117295986
ACH-000718,0.29761436552626
ACH-000720,0.2574323020606299
ACH-000721,0.2650864769515337
ACH-000724,0.4034694132347655
ACH-000725,0.04544026181318191
ACH-000732,0.14110548867565054
ACH-000734,0.28241256246243795
ACH-000735,0.16275599768836985
ACH-000736,0.26151638243315883
ACH-000738,0.06526464226302314
ACH-000746,0.2339518310825329
ACH-000747,0.3564045725096689
ACH-000748,0.2340892672722591
ACH-000753,0.26378603903892583
ACH-000756,0.2721629938318449
ACH-000757,0.3355251523816448
ACH-000758,0.2026029131962843
ACH-000760,0.21034256138850246
ACH-000762,0.17096604486291989
ACH-000763,0.29200071565388663
ACH-000764,0.2483352502177313
ACH-000765,0.43749198784157295
ACH-000766,0.2582249672287581
ACH-000767,0.2791009896431972
ACH-000768,0.16357066239125573
ACH-000769,0.22224303533184267
ACH-000770,0.2436796229734399
ACH-000771,0.214606939535549
ACH-000773,0.04491615444498182
ACH-000776,0.17626893496304327
ACH-000777,0.27225567390221084
ACH-000778,0.2431750291858697
ACH-000781,0.2458137126945984
ACH-000782,0.19969815103060684
ACH-000783,0.202941093217354
ACH-000784,0.26137689903565603
ACH-000785,0.250444617153345
ACH-000787,0.3077449706769808
ACH-000788,0.2678333309812068
ACH-000791,0.2652306693436674
ACH-000792,0.24877740230514275
ACH-000794,0.2678147217451771
ACH-000796,0.19376996215689687
ACH-000798,0.2858455494917634
ACH-000799,0.34194155781176694
ACH-000800,0.34261645306241445
ACH-000802,0.21197477840302933
ACH-000804,0.29883286057504443
ACH-000805,0.19149305246313367
ACH-000809,0.2296675052660988
ACH-000810,0.41467223503995065
ACH-000811,0.1701432722247341
ACH-000817,0.18336477382774075
ACH-000819,0.15462193075027958
ACH-000820,0.41348245967131897
ACH-000821,0.1796769286444153
ACH-000822,0.1097777934795826
ACH-000823,0.2864856544485749
ACH-000824,0.20784178729247232
ACH-000827,0.17408570323230246
ACH-000829,0.08510969781551816
ACH-000831,0.3306494893993214
ACH-000832,0.1457427810977829
ACH-000833,0.14924214462944746
ACH-000834,0.2323284242824086
ACH-000835,0.13097456281540326
ACH-000836,0.18346105462323556
ACH-000837,0.26765648711681644
ACH-000838,0.32637891152693715
ACH-000839,0.33981752100511003
ACH-000840,0.2664094964700487
ACH-000841,0.06315542188083077
ACH-000843,0.24850955862094226
ACH-000846,0.13895725092727168
ACH-000847,0.3394860383628238
ACH-000848,0.251027987370705
ACH-000849,0.17509771386926234
ACH-000851,0.2786193321428619
ACH-000855,0.433061281288224
ACH-000856,0.13968135504284096
ACH-000858,0.3306010821764542
ACH-000859,0.12981321948448454
ACH-000861,0.29091183851961755
ACH-000862,0.3307888750718679
ACH-000865,0.19924985458774305
ACH-000866,0.1833871767270437
ACH-000867,0.10942877387775583
ACH-000869,0.07600094247356634
ACH-000872,0.19703793029310465
ACH-000873,0.40413747442890297
ACH-000876,0.20390926531406972
ACH-000878,0.2696313676777731
ACH-000880,0.21225069476096145
ACH-000881,0.19815083528014607
ACH-000882,-0.0030927420117380943
ACH-000884,0.3316730103441089
ACH-000885,0.17304703304662952
ACH-000887,0.22972043655902635
ACH-000889,0.13388189774097078
ACH-000896,0.23301532988488846
ACH-000898,0.2813399263736075
ACH-000900,0.1955695937957162
ACH-000901,0.2247668815578258
ACH-000905,0.17928477369474782
ACH-000906,0.2534953024882912
ACH-000907,0.20294996669808016
ACH-000910,0.23997686106413915
ACH-000911,0.13546060737820065
ACH-000912,0.116978433097444
ACH-000913,0.2889646024764927
ACH-000915,0.3429223748098097
ACH-000916,0.38017507444912624
ACH-000917,0.04699117631428496
ACH-000920,0.30663610616456594
ACH-000921,0.2561366392809882
ACH-000924,0.24504465134808626
ACH-000926,0.18455331433253835
ACH-000928,0.014790072420743556
ACH-000929,0.041560710844313266
ACH-000932,0.19360761895066447
ACH-000935,0.27911892266978217
ACH-000936,0.281110329569175
ACH-000937,0.14744919828135253
ACH-000938,0.2065473613169609
ACH-000939,0.3422619358895716
ACH-000941,0.16778449300109294
ACH-000943,0.18005457692817733
ACH-000946,0.14385413703780453
ACH-000947,0.1543317411323741
ACH-000948,0.1804807925452477
ACH-000950,0.2736643081888052
ACH-000953,0.4022915450216514
ACH-000954,0.12588195032814387
ACH-000957,0.09500927740923842
ACH-000958,0.3317137834034268
ACH-000960,0.2034177164656704
ACH-000963,0.30003401345786035
ACH-000968,0.37140712328323017
ACH-000969,0.21987036677127247
ACH-000972,0.003754609264533029
ACH-000973,0.21759506451192806
ACH-000974,0.1830834101420464
ACH-000978,0.2915017024215693
ACH-000984,0.15339697328410964
ACH-000986,0.112902518949365
ACH-000988,0.28842751763354624
ACH-000993,0.2799981274742515
ACH-000994,0.2826018214022681
ACH-000996,0.1646161298073635
ACH-001001,0.2982223589004665
ACH-001020,0.2814997189549344
ACH-001028,0.1553829172019631
ACH-001031,0.1973111598288748
ACH-001038,0.2358900138205549
ACH-001048,0.2137267019969279
ACH-001050,0.3548374853078709
ACH-001053,0.0006920852207276643
ACH-001054,0.2839993915276131
ACH-001061,0.2472921151105077
ACH-001067,0.12923142204915405
ACH-001075,0.14555408289922625
ACH-001096,0.23533451812722103
ACH-001111,0.26738206577636764
ACH-001119,0.12107173268440505
ACH-001128,0.3978446844046894
ACH-001134,0.32195310315556697
ACH-001151,0.16756754663424392
ACH-001163,0.2306755294156021
ACH-001164,0.25069093073990656
ACH-001183,0.18085857785700227
ACH-001192,0.16882099754415258
ACH-001193,0.3307901098343365
ACH-001196,0.25800130440129204
ACH-001197,0.3371247605902273
ACH-001205,0.14112427831624028
ACH-001211,0.30418695475023194
ACH-001212,-0.03023996069989588
ACH-001228,0.17873456233849444
ACH-001232,0.2281803101477965
ACH-001239,0.2393434277920792
ACH-001270,0.15589559453209378
ACH-001274,0.2189260583672435
ACH-001275,0.2596899008787175
ACH-001277,0.3729988659182571
ACH-001278,0.22335748180761705
ACH-001280,0.09861558432929386
ACH-001283,0.1574715055083528
ACH-001289,0.23481525801441586
ACH-001300,0.1755850228835363
ACH-001301,0.14039349264611664
ACH-001302,0.2934597472523276
ACH-001306,0.21819288883901225
ACH-001318,0.3211062963305177
ACH-001322,0.3925203441598947
ACH-001328,0.2504572044175222
ACH-001332,0.0628750287166111
ACH-001336,0.1131627714474765
ACH-001346,0.16952011843104936
ACH-001353,0.2606768506853117
ACH-001354,0.05535434098684743
ACH-001367,0.1540189997714284
ACH-001368,0.2505908147134617
ACH-001374,-0.05810161141995489
ACH-001377,0.2525883827268856
ACH-001380,0.1724224664250303
ACH-001391,0.12124657685839868
ACH-001408,0.17801583086802875
ACH-001430,0.16137299941396904
ACH-001431,0.09613911290313748
ACH-001450,0.2600975025192307
ACH-001496,0.17842259057950768
ACH-001500,0.29190238201739555
ACH-001523,0.2287961810786127
ACH-001532,0.34782823180904404
ACH-001550,-0.35779512442113026
ACH-001552,0.2528555764079313
ACH-001554,0.2284771707757328
ACH-001654,0.3901781080976725
ACH-001735,0.2351570348013632
ACH-001736,0.35080544517124285
ACH-001737,0.2767682198452189
ACH-001740,0.2255173039447769
ACH-001745,0.32482668188196656
ACH-001765,0.2538130724654977
