,PTGIS (5740)
ACH-000274,-0.24049174228824505
ACH-000277,-0.3850062613445469
ACH-000278,-0.11888861623750703
ACH-000279,-0.09693693353299417
ACH-000280,0.09160627408987043
ACH-000281,-0.17097064773806786
ACH-000288,-0.038129107814296674
ACH-000291,-0.1447666914765103
ACH-000293,-0.2486265272369643
ACH-000294,0.10528329764584064
ACH-000295,0.12865114225495072
ACH-000296,-0.05342893152175589
ACH-000302,-0.13758824346913456
ACH-000304,-0.14483981685829495
ACH-000307,-0.2127231952984087
ACH-000308,-0.14313878642916833
ACH-000310,-0.21623954014011695
ACH-000311,-0.14343004638405624
ACH-000312,-0.21917530687531486
ACH-000315,0.14741278132885766
ACH-000316,-0.07497079142327227
ACH-000317,0.08183471478060919
ACH-000318,-0.09900117879497526
ACH-000319,-0.12117703065849335
ACH-000320,-0.3350474803906349
ACH-000322,-0.1874821226573819
ACH-000323,-0.1659921929598837
ACH-000324,-0.01688636671663779
ACH-000329,-0.08669986201809382
ACH-000330,0.021873674243848684
ACH-000331,-0.22473170251221836
ACH-000332,-0.1869734591970553
ACH-000334,0.0010501160547631684
ACH-000335,-0.3295192973857427
ACH-000336,0.057353859083072
ACH-000337,-0.0321520895919736
ACH-000338,-0.37815442796056814
ACH-000339,0.007069233622570874
ACH-000341,-0.21566069410088415
ACH-000348,-0.1479363114428095
ACH-000350,-0.21350643210567466
ACH-000352,-0.09166088928897624
ACH-000356,0.014308223456635037
ACH-000361,-0.06591311591916385
ACH-000362,-0.18191363721874054
ACH-000363,-0.056928818693273174
ACH-000364,0.03958954302698922
ACH-000365,0.01888390010824948
ACH-000366,-0.004581475383324503
ACH-000368,-0.25014565686981416
ACH-000374,-0.09798980891966108
ACH-000375,-0.2289322415373407
ACH-000376,-0.2255075717701649
ACH-000381,0.04323115643952973
ACH-000383,-0.06830650766942978
ACH-000387,0.09077464555399227
ACH-000389,-0.29766497211935544
ACH-000390,-0.1046679254476484
ACH-000393,-0.12059165479095735
ACH-000395,-0.31619622543176945
ACH-000396,-0.18360357827540227
ACH-000397,-0.06448704539062584
ACH-000401,-0.16748586152541142
ACH-000402,-0.15790878666294678
ACH-000403,-0.2648576903943914
ACH-000404,0.13425567630231622
ACH-000406,-0.06531108421642984
ACH-000407,-0.0672487821944479
ACH-000408,-0.20172678429356694
ACH-000410,-0.029124727919840623
ACH-000411,-0.15607828653455716
ACH-000414,-0.06271150813168085
ACH-000415,-0.0457846207010912
ACH-000416,-0.12387708190225805
ACH-000420,-0.22357960417193265
ACH-000421,-0.016785440451894545
ACH-000424,0.07911247618859069
ACH-000425,-0.14776579400163195
ACH-000426,-0.08164238751361352
ACH-000427,-0.018571343822819667
ACH-000433,-0.1814076126100136
ACH-000435,-0.10749192424805734
ACH-000436,-0.1272388358289491
ACH-000444,-0.15884633380624927
ACH-000445,-0.00505770160008089
ACH-000448,-0.03160449611135986
ACH-000450,-0.10278128224260076
ACH-000452,-0.14138461459290702
ACH-000454,-0.08353321561199903
ACH-000458,-0.22363599873809054
ACH-000459,0.13855586107994994
ACH-000460,-0.17038464332365924
ACH-000461,-0.061029089520144325
ACH-000463,-0.124565051402908
ACH-000464,0.0186443080289581
ACH-000466,-0.11296699955821014
ACH-000467,-0.10738144529597418
ACH-000468,0.0732400287124026
ACH-000469,-0.1147090756832266
ACH-000470,-0.04904113988871375
ACH-000471,-0.16542516357500964
ACH-000472,-0.0035391660873938468
ACH-000473,-0.04747254383951306
ACH-000475,-0.10139531126052116
ACH-000476,-0.14049626367244067
ACH-000477,-0.11281597083584854
ACH-000479,0.060029373881882536
ACH-000480,-0.12229598494114652
ACH-000481,-0.06999040366781398
ACH-000483,-0.12996208138298235
ACH-000484,-0.15460675055702622
ACH-000485,-0.2391876948658545
ACH-000486,-0.03823962551611594
ACH-000487,-0.061176840834566565
ACH-000488,-0.08041479930614061
ACH-000490,-0.12234114679238366
ACH-000491,-0.17111298507917147
ACH-000495,-0.054127035505178715
ACH-000496,-0.17710298687491807
ACH-000499,0.2665529062933253
ACH-000500,0.02679275365379774
ACH-000502,-0.10744581255568407
ACH-000503,-0.02145661633892688
ACH-000505,-0.01460017854532111
ACH-000507,-0.04503485212406738
ACH-000510,-0.0480569547847377
ACH-000511,-0.15588327044988673
ACH-000512,-0.02213378081417491
ACH-000516,-0.013615630901828123
ACH-000517,-0.1910754713084984
ACH-000518,-0.1509161611180677
ACH-000520,-0.048965777225001436
ACH-000521,-0.21381748060330566
ACH-000522,-0.08384253999340628
ACH-000524,-0.08696854430472191
ACH-000527,-0.12230534234615345
ACH-000528,-0.059306437735031914
ACH-000537,-0.10770960699460544
ACH-000541,-0.15633994517695166
ACH-000542,-0.1594988842528643
ACH-000544,-0.02915119240638848
ACH-000545,-0.13368193743899398
ACH-000547,0.127086964307755
ACH-000548,-0.10725279358341737
ACH-000549,0.004143716787025431
ACH-000550,-0.13920888731654515
ACH-000552,-0.02676220638735767
ACH-000556,-0.15845343496795433
ACH-000557,-0.2620331811591595
ACH-000569,-0.3034136681570907
ACH-000570,-0.10873181737080218
ACH-000571,-0.06411650728405535
ACH-000573,-0.125181799102915
ACH-000576,-0.03017024208185577
ACH-000579,-0.12260936582230955
ACH-000580,-0.35928935731049483
ACH-000584,-0.018675521449926884
ACH-000585,0.044446667291955656
ACH-000588,-0.18207963382712572
ACH-000589,-0.2743426065801112
ACH-000591,-0.2225498746568551
ACH-000593,-0.0952044429860371
ACH-000600,-0.09366526966026506
ACH-000601,-0.09523520738263512
ACH-000605,-0.3657813704186696
ACH-000606,-0.17381961010857894
ACH-000608,-0.0778386776549321
ACH-000614,-0.2413081182558377
ACH-000616,-0.11501565967368248
ACH-000618,-0.05977276370748647
ACH-000619,-0.05566151386168939
ACH-000620,-0.20752934214133595
ACH-000621,-0.06111559545407971
ACH-000622,-0.1510730246487226
ACH-000623,-0.10934281052920423
ACH-000624,-0.06547577010919876
ACH-000627,-0.17436398674631196
ACH-000630,-0.04080655830928522
ACH-000631,-0.13723755155531672
ACH-000632,-0.104743999260721
ACH-000633,-0.13280150163422638
ACH-000637,-0.021605924639040718
ACH-000638,-0.01862186376951321
ACH-000646,-0.4805830099375052
ACH-000647,-0.11887925824242908
ACH-000648,-0.06162281980864255
ACH-000649,-0.06170470167095333
ACH-000651,-0.05450840496823454
ACH-000652,-0.05701787688398927
ACH-000653,-0.13470255440625584
ACH-000657,-0.047619965564454914
ACH-000658,-0.07086642370814474
ACH-000661,-0.13217548039348345
ACH-000662,-0.027782326278955303
ACH-000663,-0.10131675538579377
ACH-000665,-0.10740304390229644
ACH-000671,-0.2962516291849074
ACH-000672,-0.1028078239180298
ACH-000673,-0.14200131180926448
ACH-000676,0.07156459477304876
ACH-000677,-0.031826489292755215
ACH-000681,-0.004242398655477321
ACH-000683,0.0001996903620067839
ACH-000684,-0.10247934151702416
ACH-000688,-0.20275972416814794
ACH-000693,-0.1100008168350828
ACH-000694,-0.006479644602524636
ACH-000695,-0.11329041779992645
ACH-000696,-0.0675711300152603
ACH-000697,0.13911695374171518
ACH-000699,-0.275465178474728
ACH-000701,-0.10283203780582052
ACH-000706,-0.06570329631041634
ACH-000711,-0.0694477122637651
ACH-000713,-0.05752804382082071
ACH-000714,-0.16898942090559596
ACH-000718,-0.19426362304628456
ACH-000720,-0.13245548405928315
ACH-000721,-0.1570149601548335
ACH-000724,-0.17882939540648524
ACH-000725,-0.09728921253048634
ACH-000732,-0.007125017424192986
ACH-000734,-0.0067690980840833855
ACH-000735,-0.11039428956415097
ACH-000736,-0.14254362629691014
ACH-000738,-0.14489579294751234
ACH-000746,-0.06520924983207363
ACH-000747,0.01280111447126752
ACH-000748,-0.11233896494819114
ACH-000753,-0.00703078971099405
ACH-000756,0.003906542745754484
ACH-000757,0.04859595349105153
ACH-000758,-0.08068868640876448
ACH-000760,-0.14886604631466754
ACH-000762,-0.0008317968457110741
ACH-000763,-0.02483133284134392
ACH-000764,0.1826954307240375
ACH-000765,-0.03884957410985845
ACH-000766,-0.0032289530510750913
ACH-000767,-0.10762567092183677
ACH-000768,-0.010271809112160515
ACH-000769,-0.03301173566079847
ACH-000770,-0.04151991280275355
ACH-000771,-0.07922086329428818
ACH-000773,-0.11794270222215453
ACH-000776,-0.008200803975941891
ACH-000777,-0.0736600931152826
ACH-000778,-0.17334780586293747
ACH-000781,-0.11029817888378862
ACH-000782,0.040037668133354375
ACH-000783,-0.14461399144687667
ACH-000784,-0.10813816607337172
ACH-000785,-0.11764626767539495
ACH-000787,0.05471011645233666
ACH-000788,-0.08806444112081542
ACH-000791,-0.06801808440650257
ACH-000792,-0.07855485420307155
ACH-000794,-0.10315125997911734
ACH-000796,-0.1033366082389218
ACH-000798,-0.020833510764926712
ACH-000799,-0.10992121522548916
ACH-000800,-0.09416267457028504
ACH-000802,0.0015822936827790547
ACH-000804,-0.24840081454203955
ACH-000805,-0.09581235213882512
ACH-000809,-0.19387299523004148
ACH-000810,0.002273255120220427
ACH-000811,-0.1329529198017499
ACH-000817,-0.13266112968265173
ACH-000819,-0.06735190928293096
ACH-000820,0.2362591677773286
ACH-000821,-0.01753048567858945
ACH-000822,-0.18718698958216015
ACH-000823,-0.00035343452965548
ACH-000824,-0.000995347549221126
ACH-000827,-0.17560697625966784
ACH-000829,0.004783640247190486
ACH-000831,0.00025654849422431853
ACH-000832,0.04496883531597157
ACH-000833,-0.2898646831117865
ACH-000834,-0.14249585978889667
ACH-000835,-0.01754102615475562
ACH-000836,-0.027154782980977125
ACH-000837,-0.08597446721961755
ACH-000838,-0.02665408116862712
ACH-000839,-0.18689466435187327
ACH-000840,-0.06480641786506293
ACH-000841,-0.1279204465719666
ACH-000843,0.049386927459065366
ACH-000846,-0.017571151433540114
ACH-000847,-0.050345037008081406
ACH-000848,-0.12297272713633382
ACH-000849,-0.12618834545034327
ACH-000851,-0.11873408109251225
ACH-000855,-0.2365473103706072
ACH-000856,-0.08965553926255426
ACH-000858,-0.1235182215858861
ACH-000859,-0.12447172721410255
ACH-000861,-0.05422151958015048
ACH-000862,-0.17346165310911155
ACH-000865,-0.05377074378680828
ACH-000866,-0.15879207126334882
ACH-000867,-0.16034292423186894
ACH-000869,-0.10518329431123284
ACH-000872,0.009872645719673124
ACH-000873,-0.010105827611590812
ACH-000876,-0.10549624936795382
ACH-000878,0.07589516452401569
ACH-000880,-0.09959868509552712
ACH-000881,-0.09207864424954447
ACH-000882,-0.214636101142972
ACH-000884,-0.1036103669952552
ACH-000885,-0.06079518915175141
ACH-000887,0.019511105973435274
ACH-000889,0.053909586853528604
ACH-000896,-0.006010020109764101
ACH-000898,-0.051633236857740905
ACH-000900,-0.1809106683933237
ACH-000901,-0.07339248202871239
ACH-000905,-0.11581433049459305
ACH-000906,-0.0771217555770184
ACH-000907,-0.12651944693168615
ACH-000910,-0.0038571023883648744
ACH-000911,-0.11282405695821747
ACH-000912,-0.04261447893266178
ACH-000913,-0.1123751576275045
ACH-000915,0.00881138994586527
ACH-000916,0.06549351552421907
ACH-000917,-0.029436919279513814
ACH-000920,0.07469559244740936
ACH-000921,-0.13570420606416433
ACH-000924,-0.1315775541657444
ACH-000926,-0.07224755261158118
ACH-000928,-0.08804536269184654
ACH-000929,-0.15232469385660827
ACH-000932,-0.13439131957486292
ACH-000935,-0.050872591896585495
ACH-000936,0.028742006378688095
ACH-000937,-0.11960177866543713
ACH-000938,-0.07076273420395028
ACH-000939,-0.04020680088866427
ACH-000941,-0.08803985044610696
ACH-000943,-0.06867203662320068
ACH-000946,-0.1441956067687206
ACH-000947,0.05811597368221586
ACH-000948,-0.06257265684961541
ACH-000950,-0.18332766852744428
ACH-000953,-0.06243588992132348
ACH-000954,0.07570221522247865
ACH-000957,-0.4682560447482866
ACH-000958,-0.23767015428095106
ACH-000960,-0.2378172599095713
ACH-000963,-0.057416194114888124
ACH-000968,-0.040795916365169736
ACH-000969,-0.13401575112924627
ACH-000972,-0.2768479063772646
ACH-000973,-0.075705560240007
ACH-000974,-0.04112445966531332
ACH-000978,-0.3921190661322956
ACH-000984,0.05293955433612616
ACH-000986,-0.04669326499537664
ACH-000988,-0.046200452683348985
ACH-000993,-0.19321675202619434
ACH-000994,-0.009633165876101408
ACH-000996,-0.17426267038124996
ACH-001001,-0.05701005187150158
ACH-001020,0.11075403348848632
ACH-001028,-0.10832972043340533
ACH-001031,-0.13561654729700792
ACH-001038,-0.08600154367598578
ACH-001048,-0.09733368086099106
ACH-001050,-0.06520257755359199
ACH-001053,0.28041685022107354
ACH-001054,0.09493340984547297
ACH-001061,-0.14034515639767467
ACH-001067,0.030868985633787906
ACH-001075,-0.10363749238122433
ACH-001096,-0.059524487629988625
ACH-001111,-0.03826677046472431
ACH-001119,-0.053302850592859316
ACH-001128,-0.12370654922268785
ACH-001134,-0.1806016699357811
ACH-001151,-0.14563284004156382
ACH-001163,-0.11300618674405255
ACH-001164,0.07850595711314738
ACH-001183,0.07878334483787452
ACH-001192,-0.062403561264614174
ACH-001193,-0.06146575158256674
ACH-001196,-0.1970161709894081
ACH-001197,-0.2041556990978882
ACH-001205,-0.02280501953803827
ACH-001211,-0.03376093099262878
ACH-001212,0.35013033332276794
ACH-001228,-0.01985700099407869
ACH-001232,-0.1952774619007232
ACH-001239,-0.16520289574515068
ACH-001270,-0.07056907851564792
ACH-001274,0.014523310125920138
ACH-001275,0.0006579024820157753
ACH-001277,-0.013181330934597054
ACH-001278,-0.08922022727832579
ACH-001280,-0.02849963732220015
ACH-001283,-0.007203331520856117
ACH-001289,-0.13300254984032006
ACH-001300,-0.037568090556653416
ACH-001301,-0.2361696627104357
ACH-001302,-0.1732288493188013
ACH-001306,-0.05107686354129195
ACH-001318,-0.01779297531442135
ACH-001322,0.07574227882571895
ACH-001328,0.06445874096180856
ACH-001332,0.06656444512387938
ACH-001336,0.030724342520885538
ACH-001346,0.06773010919788165
ACH-001353,-0.21605886995235815
ACH-001354,0.09726022699539774
ACH-001367,-0.2461557712351405
ACH-001368,-0.03587264934847297
ACH-001374,-0.2992153208826231
ACH-001377,-0.18209031387657704
ACH-001380,0.0003970392831570738
ACH-001391,-0.07210621580955237
ACH-001408,-0.10040554260747196
ACH-001430,0.09335930002174997
ACH-001431,-0.03899097730894075
ACH-001450,0.12599840686253605
ACH-001496,-0.15656997929768288
ACH-001500,-0.2344617710678349
ACH-001523,0.008873141124243509
ACH-001532,-0.11836288415974668
ACH-001550,-0.05228078637904724
ACH-001552,-0.25357803851949834
ACH-001554,-0.04433232081229334
ACH-001654,-0.18245060479472253
ACH-001735,-0.01757241803069183
ACH-001736,-0.1235343126595113
ACH-001737,-0.5380017116036342
ACH-001740,-0.0052394082126357
ACH-001745,-0.11083534690095442
ACH-001765,-0.1022587093104505
