,PPP1R16A (84988)
ACH-000004,0.19522450537834285
ACH-000005,-0.023338691184589463
ACH-000007,0.20085663106251697
ACH-000009,0.14888711179614073
ACH-000011,0.11217640317933797
ACH-000012,0.11101773155462508
ACH-000013,0.13086689574660842
ACH-000014,-0.04119862508395464
ACH-000015,0.14876037559170047
ACH-000017,0.020668621566594467
ACH-000018,0.3489436666521987
ACH-000019,0.08309795636288353
ACH-000021,0.09090246756821777
ACH-000022,0.05441966641230851
ACH-000025,-0.026811009837092285
ACH-000028,0.05743353170807613
ACH-000030,0.13570695354152548
ACH-000035,-0.07314334661012095
ACH-000036,0.08570985718686346
ACH-000037,0.003424882717729627
ACH-000039,0.06830725723810087
ACH-000040,-0.006314529882249518
ACH-000041,-0.02094765482316159
ACH-000042,-0.0033351036310251235
ACH-000045,0.10111639230867768
ACH-000047,0.038675948256530326
ACH-000052,0.003023397973331043
ACH-000053,-0.0067260943989967
ACH-000054,-0.04060484896687535
ACH-000055,-0.11707787051655813
ACH-000060,-0.07596412896947458
ACH-000067,0.11753365086383087
ACH-000070,0.0936427601238946
ACH-000075,0.15866331477943732
ACH-000078,-0.02682966086479985
ACH-000082,0.10047156569363187
ACH-000085,0.259571226738578
ACH-000086,0.14732027105940468
ACH-000087,-0.052939961302761816
ACH-000092,0.08845018152844601
ACH-000095,0.1957784441745332
ACH-000097,0.042140976441095816
ACH-000098,-0.02526832976376781
ACH-000099,0.05223965135853904
ACH-000108,0.02981012243047245
ACH-000113,0.03762488496681073
ACH-000116,0.08636537529894531
ACH-000118,0.03925326223082223
ACH-000120,0.04329954004194566
ACH-000123,0.1612034439353248
ACH-000127,0.03809857168448685
ACH-000128,0.00935943572146135
ACH-000132,0.11282319532499895
ACH-000133,0.09503761585497493
ACH-000137,0.1304320392261972
ACH-000138,0.0818536643038555
ACH-000142,0.22975258521210346
ACH-000143,-0.13432643179987694
ACH-000146,0.03539121526287889
ACH-000148,0.07244300403830536
ACH-000150,-0.11712143482595265
ACH-000152,0.07913864649692631
ACH-000153,0.030493968421526168
ACH-000159,0.03470681510312884
ACH-000160,0.12351489457191822
ACH-000163,0.08444105445012423
ACH-000167,0.3317560560375548
ACH-000168,0.13425840745071616
ACH-000169,0.23105618291708546
ACH-000178,-0.02340847813263661
ACH-000183,0.0313180622759411
ACH-000188,0.04110792214720936
ACH-000189,-0.0020189241387612664
ACH-000190,-0.09939004781719536
ACH-000198,0.10750869763228664
ACH-000203,-0.03126051851697178
ACH-000204,-0.36127206348688573
ACH-000206,-0.03204345574844016
ACH-000207,0.12932471891554315
ACH-000208,-0.16976059812195926
ACH-000210,0.12577460449726802
ACH-000211,0.05064682710959379
ACH-000215,0.07656190358037156
ACH-000221,0.010351601727558444
ACH-000222,-0.21788324922832228
ACH-000223,0.015266151198694691
ACH-000226,0.10889995551930208
ACH-000227,0.2951565701913018
ACH-000228,0.2041983190060468
ACH-000231,-0.02111242849955535
ACH-000232,0.06571707443254121
ACH-000233,0.05030400995358855
ACH-000234,-0.12635105379868586
ACH-000235,-0.006208330012336874
ACH-000237,0.05786420364583925
ACH-000238,0.02598577449775448
ACH-000242,-0.04999754937198992
ACH-000243,-0.12350027864318805
ACH-000244,0.053368994732680856
ACH-000246,-0.049383971146347065
ACH-000248,-0.17802921353212084
ACH-000250,-0.12712214603204844
ACH-000251,0.1781110400863056
ACH-000252,0.0411072340300913
ACH-000253,0.1469273910465169
ACH-000255,0.1268379057286763
ACH-000256,-0.0066018799929216145
ACH-000257,-0.13959820695280556
ACH-000258,-0.19960443136427805
ACH-000259,0.06856964366585204
ACH-000260,-0.05228263712886178
ACH-000261,-0.020771328906321454
ACH-000262,0.08833882976488731
ACH-000263,-0.1059418813369108
ACH-000264,0.10357639267020344
ACH-000265,0.053269147355951715
ACH-000266,0.011124490191726049
ACH-000272,0.006003203273710171
ACH-000274,0.06888380669713727
ACH-000277,-0.33658104527833405
ACH-000278,-0.02094336558583652
ACH-000279,0.024669057003407102
ACH-000280,-0.2488972295822915
ACH-000281,0.016644494824805896
ACH-000288,0.17318322613700188
ACH-000291,-0.03828799599745202
ACH-000293,0.1936337588096352
ACH-000294,0.15077400092904258
ACH-000295,0.09752572221634544
ACH-000296,0.13283179521248348
ACH-000302,0.09660313161812338
ACH-000304,-0.2732962524013498
ACH-000307,0.06101257092937256
ACH-000308,0.0046860367265034114
ACH-000310,0.07236785339631525
ACH-000311,0.1195275338815842
ACH-000312,0.11205660890471847
ACH-000315,-0.295362640860462
ACH-000316,0.014284150847618691
ACH-000317,-0.04370649372061165
ACH-000318,-0.0746993089868741
ACH-000319,0.06899998055098695
ACH-000320,0.12633404741889318
ACH-000322,-0.00513583553207286
ACH-000323,-0.08825222739142825
ACH-000324,-0.014337910533888476
ACH-000329,0.0396367543568747
ACH-000330,0.05243456111419642
ACH-000331,-0.09243112368485558
ACH-000332,-0.021875879473373664
ACH-000334,0.07386477522764613
ACH-000335,-0.04361800518004586
ACH-000336,-0.05462414826698832
ACH-000337,0.07787677802535509
ACH-000338,0.5643415138442345
ACH-000339,0.08921123903446843
ACH-000341,0.06657007979020446
ACH-000348,0.14916686503367102
ACH-000350,0.004722321610285642
ACH-000352,0.08336859499301642
ACH-000356,0.004305685979411135
ACH-000361,-0.04854501693800907
ACH-000362,-0.08728287261978117
ACH-000363,-0.14922287931767306
ACH-000364,0.11940555785859727
ACH-000365,0.0820708525773498
ACH-000366,0.05399139751347636
ACH-000368,-0.10602743358485203
ACH-000374,0.110809620190225
ACH-000375,0.235005335196286
ACH-000376,0.1705471765574858
ACH-000381,-0.17171268733818004
ACH-000383,-0.039690868140041705
ACH-000387,0.13425707859292796
ACH-000389,0.19940899244391252
ACH-000390,0.06385708008328086
ACH-000393,0.09839688420895992
ACH-000395,-0.05366575541020277
ACH-000396,0.23195017193410505
ACH-000397,-0.007441313382339541
ACH-000401,-0.06379090606046027
ACH-000402,0.14532678549340006
ACH-000403,0.044400227647549716
ACH-000404,0.1805664245645452
ACH-000406,0.038197876721327545
ACH-000407,0.19855178815361227
ACH-000408,0.21659853357016506
ACH-000410,0.010552247964447358
ACH-000411,0.043447971168039466
ACH-000414,-0.012361269242846095
ACH-000415,0.1167414906499785
ACH-000416,-0.06193383451589686
