,COQ7 (10229)
ACH-000004,-0.0008522129656653021
ACH-000005,-0.34839161276223185
ACH-000007,-0.5133503223849741
ACH-000009,-0.2772052428244568
ACH-000011,-0.13059188969921506
ACH-000012,-0.6227514704104461
ACH-000013,-0.4944231553690748
ACH-000014,-0.5480143445360556
ACH-000015,-0.4525163656100085
ACH-000017,-0.18959348370197016
ACH-000018,-0.2846788265512392
ACH-000019,-0.5276419038674048
ACH-000021,-0.4481366974416354
ACH-000022,-0.24362314316290465
ACH-000025,-0.3422588631363161
ACH-000028,-0.572660595086177
ACH-000030,-0.2371496004846659
ACH-000035,-0.5411444439423369
ACH-000036,-0.09675609861870774
ACH-000037,-0.4106409645784452
ACH-000039,-0.33909255503727564
ACH-000040,-0.3763976327245341
ACH-000041,-0.289503485332672
ACH-000042,-0.2602442597755762
ACH-000045,-0.5296699306640091
ACH-000047,-0.6122712535568364
ACH-000052,-0.2963625059320543
ACH-000053,-0.2307698477020559
ACH-000054,-0.18712654822311103
ACH-000055,-0.07128186459998281
ACH-000060,-0.11260152658311208
ACH-000067,-0.5524621030975688
ACH-000070,-0.6284104520525208
ACH-000075,-0.440538475266778
ACH-000078,-0.21768946271645864
ACH-000082,-0.3059814965888197
ACH-000085,-0.346143291721932
ACH-000086,-0.29752234076167244
ACH-000087,-0.668235335765577
ACH-000092,-0.4226462462755666
ACH-000095,-0.07594886051832997
ACH-000097,-0.2677107875720408
ACH-000098,-0.3818350284709952
ACH-000099,-0.36042116465744056
ACH-000108,-0.31203216730616384
ACH-000113,-0.5821191035403052
ACH-000116,-0.24981938538811405
ACH-000118,-0.8424676463352548
ACH-000120,-0.2547406895302092
ACH-000123,-0.2435712819374
ACH-000127,-0.4825998008692397
ACH-000128,-0.392930070982592
ACH-000132,-0.3179016847453159
ACH-000133,-0.18332875412062016
ACH-000137,-0.4712967722029596
ACH-000138,-0.5508974943561439
ACH-000142,-0.2732803124219481
ACH-000143,-0.2729618634597755
ACH-000146,-0.16859872368990916
ACH-000148,-0.5223119072519984
ACH-000150,-0.4988874710649078
ACH-000152,-0.33902065141168186
ACH-000153,-0.6159894306455176
ACH-000159,-0.30445225473709964
ACH-000160,-0.31746089939677824
ACH-000163,-0.3701291678777161
ACH-000167,0.198755909459012
ACH-000168,-0.15464502771277194
ACH-000169,-0.32023444535089884
ACH-000178,-0.2237091865275151
ACH-000183,-0.3416418512621594
