,ME2 (4200)
ACH-000521,-0.25928676259102057
ACH-000522,-0.12793355364795286
ACH-000524,-0.18513029317954569
ACH-000527,-0.16322194731927395
ACH-000528,-0.19986861718501436
ACH-000537,-0.2482913509750182
ACH-000541,-0.2414111260686112
ACH-000542,-0.23620152440775302
ACH-000544,-0.14813989039571948
ACH-000545,-0.23429438084777826
ACH-000547,-0.12982119468949058
ACH-000548,-0.20726955236873998
ACH-000549,-0.1612390935673235
ACH-000550,-0.15018518365968514
ACH-000552,-0.1507742516852089
ACH-000556,-0.21888497445350186
ACH-000557,-0.18013055432414635
ACH-000569,-0.0633269423742992
ACH-000570,-0.1298740501406968
ACH-000571,-0.20985659350046354
ACH-000573,-0.14802619772576975
ACH-000576,-0.30522105785072523
ACH-000579,-0.3323137583773785
ACH-000580,-0.3583478622549967
ACH-000584,-0.2465923678583499
ACH-000585,-0.1716574470609332
ACH-000588,-0.562700894609884
ACH-000589,-0.17545196444759245
ACH-000591,-0.20535293740988744
ACH-000593,-0.16156409195779325
ACH-000600,-0.2372233703293395
ACH-000601,-0.2393195429803639
ACH-000605,-0.21035192254792826
ACH-000606,-0.035620676470680665
ACH-000608,-0.2836839392900393
ACH-000614,-0.3453231768407882
ACH-000616,-0.32437869765642896
ACH-000618,-0.07825961681562557
ACH-000619,-0.18333730554392724
ACH-000620,-0.12572785970969202
ACH-000621,-0.12333001244455995
ACH-000622,-0.3607371875896764
ACH-000623,-0.3650348700372276
ACH-000624,-0.2729853880594834
ACH-000627,-0.14874982752325566
ACH-000630,-0.07882613351086729
ACH-000631,-0.4160046626243816
ACH-000632,-0.044943177688139366
ACH-000633,-0.16129585404347194
ACH-000637,-0.2936599828273226
ACH-000638,-0.4050985620064504
ACH-000646,0.038051798896389086
ACH-000647,-0.3521373412401093
ACH-000648,-0.4791678644501524
ACH-000649,-0.18654752534893676
ACH-000651,-0.2329910514721172
ACH-000652,-0.1907599759236499
ACH-000653,-0.19270508642768772
ACH-000657,-0.1567293459115497
ACH-000658,-0.3600800772147396
ACH-000661,0.048284778252878406
ACH-000662,-0.12186127807199565
ACH-000663,-0.1515219090248327
ACH-000665,-0.12993137974453867
ACH-000671,0.03070864899888287
ACH-000672,0.06282626955578945
ACH-000673,-0.23125674937402385
ACH-000676,-0.2796741484491353
ACH-000677,-0.4372281094041115
ACH-000681,-0.2582955317251629
ACH-000683,-0.2121261463103791
ACH-000684,-0.02158993475606331
ACH-000688,-0.3478842638551873
ACH-000693,-0.2654682919431053
ACH-000694,-0.142037712061674
ACH-000695,-0.11757935612466862
ACH-000696,-0.32368240768694656
ACH-000697,-0.3324850069953881
ACH-000699,-0.33061235458920435
ACH-000701,-0.3023694640342088
ACH-000706,-0.3336604635948217
ACH-000711,-0.2316699690954801
ACH-000713,-0.13404088821405866
ACH-000714,-0.2560063681765948
ACH-000718,-0.21709062986357444
ACH-000720,-0.2468722171077027
ACH-000721,-0.16033720909314655
ACH-000724,-0.2918049604885397
ACH-000725,-0.3784314253597693
ACH-000732,-0.4683738816262766
ACH-000734,-0.15107655538790465
ACH-000735,-0.3367432240645951
ACH-000736,-0.06001132455215509
ACH-000738,-0.09779230229662883
ACH-000746,-0.27721837236496616
ACH-000747,-0.03584677584368178
ACH-000748,-0.1354411625592405
ACH-000753,-0.16843910673710902
ACH-000756,-0.32933400949089936
ACH-000757,-0.001640722488678918
ACH-000758,-0.23057547931181846
ACH-000760,-0.2590142220383337
ACH-000762,0.011357569315201288
ACH-000763,-0.340079017359878
ACH-000764,-0.21987542962525825
ACH-000765,-0.222058052376084
ACH-000766,-0.2461488743833579
ACH-000767,-0.27682294770347265
ACH-000768,-0.34167826250850497
ACH-000769,-0.1843433843233074
ACH-000770,-0.049370655957484334
ACH-000771,-0.14860497819362725
ACH-000773,-0.15108093620960236
ACH-000776,-0.13331972708043469
ACH-000777,-0.2487819749445868
ACH-000778,-0.23068778684875899
ACH-000781,-0.12657446941088382
ACH-000782,-0.18229451031990745
ACH-000783,-0.16712434491475125
ACH-000784,-0.1665115827462024
ACH-000785,-0.18094811277651288
ACH-000787,-0.05101031751319328
ACH-000788,-0.152385861385389
ACH-000791,-0.1296492937081286
ACH-000792,-0.2562275717472147
ACH-000794,-0.13648905960234786
ACH-000796,-0.31120026394107425
ACH-000798,-0.16226655793852734
ACH-000799,-0.19210579834751693
ACH-000800,-0.5779628834931856
ACH-000802,-0.2506957302202411
ACH-000804,-0.35495278844570205
ACH-000805,-0.13004753600358782
ACH-000809,-0.2002578576335751
ACH-000810,-0.008334576561417112
ACH-000811,-0.19163899526494915
ACH-000817,-0.15288012178602484
ACH-000819,-0.19861526551495187
ACH-000820,-0.3326917624034661
ACH-000821,-0.5393847617604638
ACH-000822,-0.2487429375329404
ACH-000823,-0.3342560455349423
ACH-000824,-0.1741665795341644
ACH-000827,-0.1656873397671471
ACH-000829,-0.4414554595397179
ACH-000831,-0.3263307328218983
ACH-000832,-0.12181014501437055
ACH-000833,-0.07096841611411836
ACH-000834,-0.1609927446207251
ACH-000835,-0.23818759908983134
ACH-000836,-0.16111756011933295
ACH-000837,-0.08556133126224608
ACH-000838,-0.00904573224424774
ACH-000839,0.0028725637437269787
ACH-000840,-0.200590511087032
ACH-000841,-0.18171789906556685
ACH-000843,-0.22353199744064906
ACH-000846,-0.18856917099931308
ACH-000847,-0.12010891190672494
ACH-000848,-0.13551656947251334
ACH-000849,-0.22764097952466075
ACH-000851,-0.002879938044553192
ACH-000855,-0.40065923061176
ACH-000856,-0.21656463014512226
ACH-000858,-0.058867897712789774
ACH-000859,0.037125832035473344
ACH-000861,-0.1850448532082072
ACH-000862,-0.11069175859959292
ACH-000865,-0.16936806776269345
ACH-000866,-0.1264189690806242
ACH-000867,-0.17374782456824975
ACH-000869,-0.18702733449240347
ACH-000872,-0.2920580757358633
ACH-000873,-0.07877544120424103
ACH-000876,-0.26009466485651755
ACH-000878,-0.2562633113382217
ACH-000880,-0.09403927466742998
ACH-000881,-0.06729128821611546
ACH-000882,-0.3924057242565783
ACH-000884,-0.21147517580024688
ACH-000885,-0.4320433758843071
ACH-000887,-0.16240225833957245
ACH-000889,-0.12203159711934765
ACH-000896,-0.2697950019346497
ACH-000898,-0.17786812548064812
ACH-000900,-0.06152057081831736
ACH-000901,-0.13941301063258849
ACH-000905,-0.22706570263193174
ACH-000906,-0.12796944648927852
ACH-000907,-0.2854954643701605
ACH-000910,-0.28020514454260786
ACH-000911,-0.03270086576222553
ACH-000912,-0.5171434228921524
ACH-000913,-0.03467861514026513
ACH-000915,-0.21932708992584005
ACH-000916,-0.55102915759679
ACH-000917,-0.1711710221519826
ACH-000920,-0.3920250197558324
ACH-000921,-0.18937018405520534
ACH-000924,-0.10755370195278413
ACH-000926,-0.18684384305183036
ACH-000928,0.0062677380547368185
ACH-000929,-0.17456933670975747
ACH-000932,-0.4194317229684751
ACH-000935,-0.051365821612679635
ACH-000936,-0.18922759513915
ACH-000937,-0.21534915895355405
ACH-000938,-0.4487379463293625
ACH-000939,-0.15264799161033896
ACH-000941,-0.12348905357160385
ACH-000943,-0.2252930833285184
ACH-000946,-0.3084687548489494
ACH-000947,-0.233423965664152
ACH-000948,-0.08093192101854614
ACH-000950,-0.1630604294214275
ACH-000953,-0.3416754612204125
ACH-000954,-0.0997077658276884
ACH-000957,-0.3624297685973025
ACH-000958,-0.3183097151497909
ACH-000960,-0.17511150495609926
ACH-000963,-0.08680407852301783
ACH-000968,-0.09217111678160964
ACH-000969,0.004801719299484732
ACH-000972,-0.09784729385274428
ACH-000973,-0.28959445585753485
ACH-000974,-0.2229756474199142
ACH-000978,-0.23523042741517455
ACH-000984,-0.2752085571042589
ACH-000986,-0.2059689494322628
ACH-000988,-0.2629464620020103
ACH-000993,-0.054426615283683054
ACH-000994,-0.07170130510256566
ACH-000996,-0.07518741207824607
ACH-001001,-0.3163652963844324
ACH-001020,-0.5743505797811852
ACH-001028,-0.15270937379488805
ACH-001031,-0.2870312034832249
ACH-001038,-0.28796086466529675
ACH-001048,-0.2563528400836988
ACH-001050,-0.09723573148865486
ACH-001053,-0.1923728087382447
ACH-001054,-0.2105140866674244
ACH-001061,-0.30693121535100204
ACH-001067,-0.15294947588423385
ACH-001075,-0.32475047636295296
ACH-001096,-0.2621048244184287
ACH-001111,-0.4954906232096726
ACH-001119,-0.4580673320485541
ACH-001128,-0.19981292183812693
ACH-001134,-0.2971614438078921
ACH-001151,-0.3085484367345612
ACH-001163,-0.16487514843037054
ACH-001164,-0.04423220013990169
ACH-001183,-0.051276669961897496
ACH-001192,-0.12191783550565753
ACH-001193,-0.14399761009792275
ACH-001196,-0.2197004227493105
ACH-001197,-0.2670708857624741
ACH-001205,-0.19834197998844252
ACH-001211,-0.2390104051004535
ACH-001212,-0.4303692900208301
ACH-001228,-0.29361897006267723
ACH-001232,-0.012489042986920716
ACH-001239,-0.2829427421337616
ACH-001270,0.08191116252407556
ACH-001274,-0.05258799934177248
ACH-001275,-0.10661548215522863
ACH-001277,-0.29484886422977696
ACH-001278,-0.3184630607786829
ACH-001280,-0.4479542955885262
ACH-001283,-0.20885578871156835
ACH-001289,-0.13875602339853133
ACH-001300,-0.2027033196086864
ACH-001301,-0.3162774632296811
ACH-001302,-0.4119313853017016
ACH-001306,-0.026690254714860084
ACH-001318,-0.027906707860460626
ACH-001322,-0.08138338382658461
ACH-001328,-0.07952374476979189
ACH-001332,0.09392257831988972
ACH-001336,-0.11411497339466208
ACH-001346,-0.2983827661024865
ACH-001353,-0.2685006629000137
ACH-001354,-0.5851724844422762
ACH-001367,-0.25657087074420354
ACH-001368,-0.17437492474564506
ACH-001374,-0.23892786441932345
ACH-001377,-0.2916952336493053
ACH-001380,-0.1991279029938022
ACH-001391,-0.3416070334973891
ACH-001408,-0.17986314301524642
ACH-001430,-0.2708042722024077
ACH-001431,-0.39495390117182655
ACH-001450,-0.2316957542297068
ACH-001496,-0.10064499957620483
ACH-001500,-0.1917424124973807
ACH-001523,-0.0864523254411422
ACH-001532,-0.4411771003861485
ACH-001550,-0.14748618887391804
ACH-001552,-0.23375518740726645
ACH-001554,-0.22790935117840744
ACH-001654,-0.283677235464015
ACH-001735,-0.3849779531413391
ACH-001736,-0.27372978357717914
ACH-001737,-0.37369084777522266
ACH-001740,-0.1866019087121776
ACH-001745,-0.22173870094571085
ACH-001765,-0.1837882448892529
