,DNAI1 (27019)
ACH-000274,-0.03391241630672933
ACH-000277,-0.04939398676774661
ACH-000278,-0.20309927105241413
ACH-000279,0.009600082714380757
ACH-000280,-0.19815792764921264
ACH-000281,0.04955495768716719
ACH-000288,-0.005171452430647454
ACH-000291,-0.13974593288549053
ACH-000293,-0.01887198354776967
ACH-000294,-0.11869875551294032
ACH-000295,0.09285339061587428
ACH-000296,0.003534057559934261
ACH-000302,-0.1251031667149152
ACH-000304,-0.1330849643897338
ACH-000307,-0.2097290088034058
ACH-000308,-0.059081835162343964
ACH-000310,0.0061373510775518504
ACH-000311,0.09259037726339203
ACH-000312,-0.1099292112536288
ACH-000315,-0.0884105462997674
ACH-000316,-0.15887719413572673
ACH-000317,-0.0884417430386838
ACH-000318,-0.1794883244088995
ACH-000319,-0.02344703966678212
ACH-000320,-0.04431560926852999
ACH-000322,-0.0814985461233844
ACH-000323,-0.05748430602763052
ACH-000324,-0.15354509018434548
ACH-000329,0.00443458932018587
ACH-000330,-0.18015632078059554
ACH-000331,-0.035639370697277656
ACH-000332,-0.047177437232471336
ACH-000334,-0.08498482473484678
ACH-000335,-0.000274845376308356
ACH-000336,-0.030610485642058337
ACH-000337,-0.3233042646507395
ACH-000338,-0.22673208680004256
ACH-000339,-0.12082174500812355
ACH-000341,-0.005061975178677725
ACH-000348,-0.13680068163361245
ACH-000350,-0.004965497861158686
ACH-000352,-0.16259802340852042
ACH-000356,0.01838429946229763
ACH-000361,-0.12050318934316975
ACH-000362,-0.044012127090723004
ACH-000363,-0.13094140055741182
ACH-000364,-0.2944738418567939
ACH-000365,-0.1095924272213142
ACH-000366,-0.1581531872606945
ACH-000368,-0.008838510803433322
ACH-000374,-0.14082413022574206
ACH-000375,-0.011323565210686271
ACH-000376,-0.08335694666325467
ACH-000381,-0.2552889879287964
ACH-000383,-0.1098295255132418
ACH-000387,-0.2175709362765699
ACH-000389,-0.09254063972997434
ACH-000390,-0.240163539263245
ACH-000393,0.007250068736745767
ACH-000395,-0.050492720511773226
ACH-000396,0.05418009568077796
ACH-000397,-0.01065612083721752
ACH-000401,0.04078749312056018
ACH-000402,-0.15245479430820733
ACH-000403,0.002046204254323445
ACH-000404,-0.1993334704387419
ACH-000406,-0.14796669004402624
ACH-000407,-0.2013252026437549
ACH-000408,-0.3133383901935056
ACH-000410,-0.07496125583576338
ACH-000411,-0.004992993299697255
ACH-000414,-0.00019283198175022736
ACH-000415,0.00515933646533137
ACH-000416,-0.04965408893319834
ACH-000420,-0.04732127031626067
ACH-000421,-0.0006055478630335977
ACH-000424,-0.15902084082172016
ACH-000425,0.07072185424467584
ACH-000426,-0.24966548834951655
ACH-000427,-0.015673710360270734
ACH-000433,-0.02480060960137709
ACH-000435,-0.18298406491721275
ACH-000436,0.08327249251032867
ACH-000444,-0.1909097835119909
ACH-000445,-0.08743355680370776
ACH-000448,-0.06758382379889986
ACH-000450,0.02991217985441325
ACH-000452,-0.0737191791195498
ACH-000454,0.1346977343686305
ACH-000458,0.0018432545740611906
ACH-000459,-0.19865931022318892
ACH-000460,-0.02474670765557856
ACH-000461,0.014878342078309629
ACH-000463,-0.0385980888144501
ACH-000464,0.019051222580411958
ACH-000466,-0.09633630118272568
ACH-000467,0.06793890627101043
ACH-000468,0.017589696526992153
ACH-000469,-0.03923981539805177
ACH-000470,0.09132654782111622
ACH-000471,-0.11119646379777284
ACH-000472,-0.05983327066073044
ACH-000473,0.14009517555765275
ACH-000475,-0.12748188052636714
ACH-000476,-0.10637192933616854
ACH-000477,-0.09367624743786716
ACH-000479,0.2231172448679509
ACH-000480,0.05664633826734351
ACH-000481,-0.09161012320088724
ACH-000483,-0.115654843879873
ACH-000484,-0.26152224427843873
ACH-000485,-0.19748492085438196
ACH-000486,-0.09419013407388573
ACH-000487,-0.12148730031223093
ACH-000488,-0.04716383589209314
ACH-000490,-0.13694895046490488
ACH-000491,-0.243304150990374
ACH-000495,0.04777951165305153
ACH-000496,-0.03656535140713628
ACH-000499,-0.05794797723190025
ACH-000500,-0.1577622713939168
ACH-000502,-0.06627481768645567
ACH-000503,-0.0045010914094088285
ACH-000505,0.03535150222425957
ACH-000507,-0.17992722653746862
ACH-000510,-0.09977521070550603
ACH-000511,-0.09395437040779664
ACH-000512,0.06467030503955966
ACH-000516,-0.04539350470754762
ACH-000517,-0.12588011929443274
ACH-000518,-0.18314713932510807
ACH-000520,-0.06711384757335763
ACH-000521,-0.06364479976826795
ACH-000522,-0.04163475775236073
ACH-000524,-0.1110626284380446
ACH-000527,-0.046046684285157145
ACH-000528,-0.0820633969811015
ACH-000537,0.05802512393606458
ACH-000541,-0.38290498199765005
ACH-000542,-0.025294563472073647
ACH-000544,0.1108982576116674
ACH-000545,-0.019384508343328773
ACH-000547,0.019698984322465803
ACH-000548,0.11066183207744258
ACH-000549,0.08385675975916894
ACH-000550,-0.05957707216401046
ACH-000552,-0.03156484871396206
ACH-000556,-0.10599346978424813
ACH-000557,-0.13104556413234736
ACH-000569,0.20823694739021995
ACH-000570,-0.16438282426856954
ACH-000571,-0.14369930922697335
ACH-000573,0.01455478902063646
ACH-000576,0.013416539140077252
ACH-000579,0.038627203346877616
ACH-000580,-0.0026806602680370553
ACH-000584,-0.130114477620957
ACH-000585,0.03399326911065652
ACH-000588,-0.11149931086826173
ACH-000589,-0.13238728336977446
ACH-000591,-0.08747038752813187
ACH-000593,0.03754058842171325
ACH-000600,0.04139248849785256
ACH-000601,0.0005619646476840054
ACH-000605,-0.07669131269985108
ACH-000606,0.0499062002732954
ACH-000608,-0.10613908671105322
ACH-000614,-0.12216351088860945
ACH-000616,-0.16712032583124706
ACH-000618,-0.04100774210022277
ACH-000619,-0.07167395823750262
ACH-000620,0.09725639832927227
ACH-000621,0.04235956636097593
ACH-000622,-0.051266414590105884
ACH-000623,0.044965233240918855
ACH-000624,-0.04964529631806066
ACH-000627,-0.010150797256016593
ACH-000630,0.02445896498751331
ACH-000631,-0.3352265909790219
ACH-000632,0.03019946642469088
ACH-000633,-0.03036277568979097
ACH-000637,0.015731715043263192
ACH-000638,-0.061126207646689024
ACH-000646,-0.18995515701346533
ACH-000647,-0.07436948042619712
ACH-000648,-0.15625356097029433
ACH-000649,-0.07227197438435372
ACH-000651,-0.12366130459990915
ACH-000652,-0.036682789109045766
ACH-000653,-0.09675552441783868
ACH-000657,-0.03865902172409268
ACH-000658,-0.19115276445630525
ACH-000661,0.0319256129616014
ACH-000662,-0.27253845514470915
ACH-000663,-0.1250075200492586
ACH-000665,-0.026089338590681098
ACH-000671,-0.09283073031696573
ACH-000672,-0.09616276418353513
ACH-000673,-0.026813753704649817
ACH-000676,-0.21324697680044907
ACH-000677,-0.06560063311291188
ACH-000681,-0.1094070875444491
ACH-000683,-0.03354943967917775
ACH-000684,0.14139537094178867
ACH-000688,-0.1754458840142837
ACH-000693,-0.11136429497420744
ACH-000694,-0.08350808045404537
ACH-000695,0.03949014585498997
ACH-000696,-0.13186249906923214
ACH-000697,-0.14629605680766186
ACH-000699,-0.10415548709790956
ACH-000701,0.004860754756765307
ACH-000706,-0.08839004709353519
ACH-000711,-0.1141196587372888
ACH-000713,0.0171238987169395
ACH-000714,-0.22841748636464504
ACH-000718,-0.11042700847246772
ACH-000720,-0.024776015834393074
ACH-000721,-0.037356137232118065
ACH-000724,-0.016902625868644234
ACH-000725,-0.1038792750156462
ACH-000732,0.050966647099056066
ACH-000734,-0.11441267387139566
ACH-000735,-0.00630763170407005
ACH-000736,-0.0578870063353927
ACH-000738,-0.11105539644585513
ACH-000746,-0.0958736608976941
ACH-000747,-0.1926334822799429
ACH-000748,-0.012063757909434496
ACH-000753,-0.03088808614465538
ACH-000756,-0.0978659505280618
ACH-000757,-0.17752177983285805
ACH-000758,-0.00764712695692158
ACH-000760,-0.16778594248635
ACH-000762,-0.0496445756177206
ACH-000763,-0.017517505744334375
ACH-000764,-0.05938975183882598
ACH-000765,-0.1132078067198983
ACH-000766,-0.002663938805599174
ACH-000767,-0.06547928594663475
ACH-000768,-0.046548967869599785
ACH-000769,-0.09890605316999976
ACH-000770,-0.10350281976528436
ACH-000771,0.03053348229882588
ACH-000773,0.0284492532852036
ACH-000776,-0.2304857137095968
ACH-000777,-0.1473531262800213
ACH-000778,-0.049561843105991536
ACH-000781,-0.15129657423618212
ACH-000782,-0.04850218411144045
ACH-000783,0.02269968987653121
ACH-000784,-0.03221594391388929
ACH-000785,-0.09957777034632014
ACH-000787,-0.013453205659052574
ACH-000788,-0.11229670391237256
ACH-000791,-0.014717944944097169
ACH-000792,-0.03182102901735829
ACH-000794,0.07977528283524707
ACH-000796,-0.0842427652767955
ACH-000798,-0.3507220065239605
ACH-000799,0.07215413680627042
ACH-000800,0.15622699470886145
ACH-000802,-0.11020202997500067
ACH-000804,-0.13053440971398056
ACH-000805,-0.14813546332271804
ACH-000809,-0.1886310888969029
ACH-000810,-0.12640349914994467
ACH-000811,-0.1984333298666637
ACH-000817,-0.12074731067617082
ACH-000819,0.028475707739474557
ACH-000820,-0.21067323408441865
ACH-000821,-0.21419409731151173
ACH-000822,-0.09944214896075204
ACH-000823,-0.011393939744864962
ACH-000824,-0.0960430798191682
ACH-000827,-0.03868892109558689
ACH-000829,-0.10225025253314728
ACH-000831,-0.1158570569703137
ACH-000832,-0.020762084913756
ACH-000833,-0.2409360451019835
ACH-000834,-0.0786336011076423
ACH-000835,-0.13347268759164624
ACH-000836,-0.14765707750208334
ACH-000837,-0.07664456772997738
ACH-000838,-0.16080485077469034
ACH-000839,-0.15686190412531634
ACH-000840,-0.06831475623687756
ACH-000841,-0.029220130918477562
ACH-000843,-0.25444780033928444
ACH-000846,-0.2980088731924841
ACH-000847,-0.025489587839732732
ACH-000848,-0.10182641878342964
ACH-000849,-0.13943722853534352
ACH-000851,-0.16274625952655994
ACH-000855,-0.29589373514408784
ACH-000856,-0.07067098595602284
ACH-000858,-0.10439543293372043
ACH-000859,-0.21814190135332112
ACH-000861,-0.0570243797166421
ACH-000862,-0.06208973781373511
ACH-000865,-0.05237287682415339
ACH-000866,-0.1428492016260086
ACH-000867,-0.12497245773238268
ACH-000869,0.054312232156032834
ACH-000872,-0.15117972260442325
ACH-000873,-0.06344123121265645
ACH-000876,-0.05438221296507224
ACH-000878,-0.06746697161235934
ACH-000880,-0.0273479003124158
ACH-000881,-0.17086733700612505
ACH-000882,-0.029748600394911638
ACH-000884,0.08859083537384503
ACH-000885,0.0125926111170957
ACH-000887,-0.12648564740451154
ACH-000889,-0.010512919854087702
ACH-000896,-0.12191424383591842
ACH-000898,-0.2220009078681978
ACH-000900,-0.054700943406397036
ACH-000901,-0.0004197997517775478
ACH-000905,0.02736049781283381
ACH-000906,-0.050503554805147816
ACH-000907,-0.005532565746298064
ACH-000910,-0.03802058641901657
ACH-000911,-0.06887234074923224
ACH-000912,-0.051829714373347706
ACH-000913,-0.07197453298992153
ACH-000915,-0.00033051505815982285
ACH-000916,-0.2665136941895625
ACH-000917,-0.20886786320131093
ACH-000920,0.07992490485791344
ACH-000921,-0.12126607203112623
ACH-000924,0.019826516797608117
ACH-000926,-0.05022157479385915
ACH-000928,-0.08784675857091022
ACH-000929,-0.10241959241363473
ACH-000932,-0.007331875830078981
ACH-000935,0.0016317073101368602
ACH-000936,-0.26922105719012235
ACH-000937,-0.12133260437424764
ACH-000938,-0.10035482347726013
ACH-000939,-0.14565236484626445
ACH-000941,-0.01148752985782024
ACH-000943,0.0021296607946905536
ACH-000946,-0.15435024239387254
ACH-000947,-0.06503273247702543
ACH-000948,-0.14308449648768726
ACH-000950,0.028920180902874425
ACH-000953,0.004314919297680049
ACH-000954,0.07391173995257215
ACH-000957,0.012486470175353571
ACH-000958,-0.32718790263379444
ACH-000960,-0.030593160706454518
ACH-000963,-0.219443294466078
ACH-000968,0.13323354362139642
ACH-000969,-0.03937021412883788
ACH-000972,-0.07671394328244367
ACH-000973,-0.10653965444350233
ACH-000974,0.047327079418723834
ACH-000978,0.10261886616300676
ACH-000984,0.033551210129969984
ACH-000986,-0.0717452456588354
ACH-000988,0.008937224598402209
ACH-000993,0.03797144440200252
ACH-000994,0.028946014791259737
ACH-000996,0.04213479125811728
ACH-001001,-0.03613084673481355
ACH-001020,-0.12018573866644768
ACH-001028,-0.02728864757984021
ACH-001031,-0.06454139292557616
ACH-001038,-0.13923435465120987
ACH-001048,-0.07855795605223452
ACH-001050,-0.06788184742521199
ACH-001053,-0.11117694342443844
ACH-001054,-0.05345005297111415
ACH-001061,-0.1138724488867254
ACH-001067,-0.0874663412932591
ACH-001075,-0.25750192710211145
ACH-001096,-0.15243867176932954
ACH-001111,0.043073289687396654
ACH-001119,-0.08195885462738663
ACH-001128,-0.0111635816260021
ACH-001134,-0.05348583402999752
ACH-001151,-0.08596595130745678
ACH-001163,0.0358492497802706
ACH-001164,-0.01075386919084778
ACH-001183,-0.1019601081643554
ACH-001192,-0.14394214323686333
ACH-001193,-0.2649175947614539
ACH-001196,0.016568892903521506
ACH-001197,-0.10639636470204368
ACH-001205,-0.08837334844225939
ACH-001211,-0.020413343095468245
ACH-001212,0.1481937386595986
ACH-001228,-0.15975868598577533
ACH-001232,-0.09402223460923123
ACH-001239,-0.07417162010618641
ACH-001270,0.0068180926811380795
ACH-001274,-0.030807047284379645
ACH-001275,-0.16822974038934516
ACH-001277,0.16303145836225724
ACH-001278,-0.032108005305774234
ACH-001280,-0.010212446206862852
ACH-001283,-0.15277893719757113
ACH-001289,-0.14606656894012648
ACH-001300,-0.0944997746341261
ACH-001301,0.03579743410949071
ACH-001302,-0.13912380263712815
ACH-001306,-0.027843927411439432
ACH-001318,-0.18190199116001385
ACH-001322,-0.029846986848693725
ACH-001328,0.012810223578572573
ACH-001332,-0.16877446402045626
ACH-001336,-0.030684277033656195
ACH-001346,-0.02142131176921246
ACH-001353,-0.06083958982424147
ACH-001354,0.08720094541757258
ACH-001367,-0.2168014433855072
ACH-001368,-0.06425579485769052
ACH-001374,-0.2508944000822505
ACH-001377,-0.06371446952801828
ACH-001380,-0.11818122979770973
ACH-001391,-0.2392932105762366
ACH-001408,-0.056634576201628414
ACH-001430,-0.10387657604662226
ACH-001431,-0.019012173791553826
ACH-001450,-0.011441030857443791
ACH-001496,-0.15842390508802798
ACH-001500,0.0039181116628155994
ACH-001523,-0.10064005138339567
ACH-001532,-0.047605328694785065
ACH-001550,-0.035651794651830306
ACH-001552,0.000257568875481895
ACH-001554,-0.13594136393792725
ACH-001654,-0.06108017112407563
ACH-001735,-0.049814700924093694
ACH-001736,-0.1426404035924876
ACH-001737,-0.1804238008405475
ACH-001740,-0.12849651717084962
ACH-001745,-0.05755321666153415
ACH-001765,-0.033620029499713495
