,SCAP (22937)
ACH-000310,-0.04608976861106141
ACH-000311,-1.0212199739236325
ACH-000312,-0.14876803679415304
ACH-000315,-1.2475864458623918
ACH-000316,-1.360223257422134
ACH-000317,-1.5267487825698711
ACH-000318,-1.5280000373872205
ACH-000319,-0.94958660962356
ACH-000320,-0.5925887902554934
ACH-000322,-0.9442628602900296
ACH-000323,-0.3453537899568653
ACH-000324,-1.371256649231376
ACH-000329,-0.7597004834814669
ACH-000330,-0.4921042840385266
ACH-000331,-1.146020967523394
ACH-000332,-1.0030848771237308
ACH-000334,-0.5216278732323587
ACH-000335,-1.2042508414653132
ACH-000336,-0.7934418167141389
ACH-000337,-1.4042996731015334
ACH-000338,-0.9169973231508964
ACH-000339,-0.757359684704007
ACH-000341,-0.5151513334998469
ACH-000348,-0.8344678473740672
ACH-000350,-0.4379809987665559
ACH-000352,-1.5630069404043958
ACH-000356,-1.1633179465401715
ACH-000361,-1.4844672904116016
ACH-000362,-1.0858736833935634
ACH-000363,-0.21644468772691985
ACH-000364,-0.1218850779339675
ACH-000365,-0.7196370643692582
ACH-000366,-0.4574172324114946
ACH-000368,-0.9448484360912256
ACH-000374,-1.1961911663051221
ACH-000375,-0.1995870252308984
ACH-000376,-0.9557023407045876
ACH-000381,-1.336938991800656
ACH-000383,-0.7876429831810309
ACH-000387,-1.306432837326158
ACH-000389,-1.1372204419023302
ACH-000390,-1.6041129257737683
ACH-000393,-0.2864578855912171
ACH-000395,-1.2580466124245702
ACH-000396,-0.8478892144056778
ACH-000397,-1.223835733327724
ACH-000401,-1.1236941725409142
ACH-000402,-1.2723673630884555
ACH-000403,-1.4706676951911473
ACH-000404,-1.2081886661307295
ACH-000406,-0.8252597903330395
ACH-000407,-0.8625768181113336
ACH-000408,-1.3435329702632672
ACH-000410,-0.26190658595033994
ACH-000411,-1.4757446126519669
ACH-000414,-1.4282221622562394
ACH-000415,-1.6871933886302788
ACH-000416,-0.4651882997299248
ACH-000420,-0.3957664863467267
ACH-000421,-0.2996184174609204
ACH-000424,-1.0675064787283133
ACH-000425,-1.1233037785289297
ACH-000426,-1.0900280773419844
ACH-000427,-1.302545585817643
ACH-000433,-0.7828924621264782
ACH-000435,-1.1036064698042063
ACH-000436,-0.6315049316278702
ACH-000444,-1.3603672438044943
ACH-000445,-1.5758206151851075
ACH-000448,-0.3800116234960135
ACH-000450,-0.769716279203646
ACH-000452,-0.4991716940933054
ACH-000454,-1.4976209767884092
ACH-000458,-0.3834950879543154
ACH-000459,-0.9991064249415936
ACH-000460,-1.2075626455870598
ACH-000461,-0.9820101902562216
ACH-000463,-1.0540008269913044
ACH-000464,-0.8019585840409094
ACH-000466,-1.4697519989351728
ACH-000467,-1.472189889093042
ACH-000468,-0.7959055112929972
ACH-000469,-0.6973305492384346
ACH-000470,-0.965363065380142
ACH-000471,-1.262583877725682
ACH-000472,-0.8991073610793592
ACH-000473,-1.6670670434182806
ACH-000475,-0.9854567556437068
ACH-000476,-1.0552524558335137
ACH-000477,-0.5337291924857059
ACH-000479,-1.3270469850601612
ACH-000480,-1.055532397776632
ACH-000481,-1.4890650484057133
ACH-000483,-0.25699718028780705
ACH-000484,-0.7337513788262666
ACH-000485,-0.12899577608971335
ACH-000486,-1.03979593210943
ACH-000487,0.21013693406711734
ACH-000488,-1.130221562553042
ACH-000490,-0.4816010891510305
ACH-000491,-1.1328479197990249
ACH-000495,-0.8808084996983685
ACH-000496,-0.3444204290927989
ACH-000499,-1.2706934200359716
ACH-000500,-1.0784060226334544
ACH-000502,-1.216301766929016
ACH-000503,-1.1472065673645089
ACH-000505,-0.5830302948892008
ACH-000507,-1.0016307097389578
ACH-000510,-1.3432063659471436
ACH-000511,-0.5845419154213822
ACH-000512,-1.1259474511377303
ACH-000516,-0.31446876909549826
ACH-000517,-0.3132235744908666
ACH-000518,-1.578240860764382
ACH-000520,-1.1889276716793926
ACH-000521,-0.38612943123072413
ACH-000522,-1.1354616586736277
ACH-000524,-0.4745148187362331
ACH-000527,-1.2604250107940411
ACH-000528,-1.206404855264229
ACH-000537,-0.5084071251363997
ACH-000541,-0.4981455521092858
ACH-000542,-1.2600801211031674
ACH-000544,-0.8370822911713901
ACH-000545,-1.2514894376242918
ACH-000547,-1.624220255909099
ACH-000548,-1.4507745089813098
ACH-000549,-1.0543162602365743
ACH-000550,-0.4331601932898146
ACH-000552,-1.301356842295817
ACH-000556,-0.1936660345928604
ACH-000557,-1.208151973170029
ACH-000569,-1.111243573525132
ACH-000570,-1.1332156437499148
ACH-000571,-0.6143481340324446
ACH-000573,-0.4632227908880792
ACH-000576,-0.7343131925015672
ACH-000579,-1.167202502739174
ACH-000580,-0.3528920115766793
ACH-000584,-0.6206408839151715
ACH-000585,-0.5804373724497714
ACH-000588,-0.9644823618523016
ACH-000589,-1.15580696352582
ACH-000591,-0.4499562447332637
ACH-000593,-1.2876330205987128
ACH-000600,-0.2813343353619351
ACH-000601,-1.0746915955850025
ACH-000605,-0.909654132938716
ACH-000606,-1.1489505227281949
ACH-000608,-0.8383152881448716
ACH-000614,-1.3645955069443458
ACH-000616,-0.776597128059894
ACH-000618,-1.3088400233336648
ACH-000619,-1.3778744100041045
ACH-000620,-1.3858731611939374
ACH-000621,-0.4358443046377496
ACH-000622,-0.30426710732333423
ACH-000623,-0.36610095752704575
ACH-000624,-1.3397418258862193
ACH-000627,-1.1718918431080354
ACH-000630,-0.4960972941424712
ACH-000631,-0.9643312428749876
ACH-000632,-0.6285024517778715
ACH-000633,-0.19774194333696
ACH-000637,-0.3636995116362197
ACH-000638,-1.2206234449430335
ACH-000646,-0.5391146885644993
ACH-000647,-1.1251166024712016
ACH-000648,-0.5948169010872788
ACH-000649,-1.1808308618592556
ACH-000651,-0.9507544635205264
ACH-000652,-1.2648320559518709
ACH-000653,-1.025618842164754
ACH-000657,-0.660151595780007
ACH-000658,-1.3449502124399062
ACH-000661,-1.401566573942323
ACH-000662,-0.37587469809057455
ACH-000663,-0.25782333617572145
ACH-000665,-0.4576975829137887
ACH-000671,-0.2792577334285252
ACH-000672,-0.4188935566698655
ACH-000673,-1.1162806636760465
ACH-000676,-0.9375008356076844
ACH-000677,-0.5201048669400467
ACH-000681,-1.1363243933139209
ACH-000683,-0.6270546790462764
ACH-000684,-1.3193675159519125
ACH-000688,-0.7664411458750712
ACH-000693,-1.206493987303887
ACH-000694,-0.9982493677983124
ACH-000695,-0.2116269323827906
ACH-000696,-0.7092737468272171
ACH-000697,-0.9335164965787668
ACH-000699,-0.4781194968829696
ACH-000701,-0.7756555510799376
ACH-000706,-1.4394850237534234
ACH-000711,-1.1670796400030188
ACH-000713,-0.5435840100712702
ACH-000714,-0.5235946106900314
ACH-000718,-0.7297323256373679
ACH-000720,-0.30027755826786034
ACH-000721,-0.3753794848664606
ACH-000724,-0.5532676909804524
ACH-000725,-1.343502756095844
ACH-000732,-1.1252749313897672
ACH-000734,-0.9479796861351946
ACH-000735,-1.4426863217955457
ACH-000736,-1.0084595925461215
ACH-000738,-0.22326356096303746
ACH-000746,-0.6339616517298241
ACH-000747,-0.062074148813833864
ACH-000748,-0.2622003824422348
ACH-000753,-1.1261067833835978
ACH-000756,-1.0675530599812282
ACH-000757,-1.0355927414114483
ACH-000758,-0.4375911072466473
ACH-000760,-0.6186134784829371
ACH-000762,-1.2420584481056776
ACH-000763,-0.6631813889474119
ACH-000764,-1.1093035284556572
ACH-000765,-1.4807045166933637
ACH-000766,-0.4314374959691759
ACH-000767,-0.18325577578758012
ACH-000768,-1.1243676842446728
ACH-000769,-1.0850140162253272
ACH-000770,-0.4352221712486569
ACH-000771,-1.207637466753178
ACH-000773,-0.8089646257577862
ACH-000776,-0.9072552896364712
ACH-000777,-1.401066274256386
ACH-000778,-1.4364010416683632
ACH-000781,-1.5289850804313612
ACH-000782,-1.090600170591264
ACH-000783,-0.5768434911350447
ACH-000784,-1.3178915327160472
ACH-000785,-1.7112484862789403
ACH-000787,-0.9015072846514428
ACH-000788,-1.1457687259036855
ACH-000791,-0.3921265377088596
ACH-000792,-1.318315652660095
ACH-000794,-1.2873628125401233
ACH-000796,-1.2682021294611607
ACH-000798,-0.938984817252239
ACH-000799,-0.2797490747289305
ACH-000800,-0.5667318590897917
ACH-000802,-1.2142339960680328
ACH-000804,-0.34765708524163386
ACH-000805,-0.751122949853068
ACH-000809,-1.261692074818325
ACH-000810,-0.9726157778885814
ACH-000811,-0.3063444520372557
ACH-000817,-0.7506114410916527
ACH-000819,-1.2267317879116142
ACH-000820,-0.8066793253566966
ACH-000821,-1.7690699111812176
ACH-000822,-0.8479951264424911
ACH-000823,-1.2088680054534824
ACH-000824,-1.386220172914833
ACH-000827,-0.953381934708903
ACH-000829,-0.9237617740853029
ACH-000831,-1.2881125611848874
ACH-000832,-1.2939098908113835
ACH-000833,-1.2658736320523318
ACH-000834,-1.0808483063599268
ACH-000835,-1.3239688863439676
ACH-000836,-0.9146704945992892
ACH-000837,-0.6531632876003269
ACH-000838,-1.0491793162235026
ACH-000839,-1.061243026347218
ACH-000840,-0.5373231861596193
ACH-000841,-1.1262092471095586
ACH-000843,-1.1979321605701656
ACH-000846,-1.3260640678288769
ACH-000847,-1.0238587496767586
ACH-000848,-0.2843771562086574
ACH-000849,-1.233430713388353
ACH-000851,-0.8033955687164741
ACH-000855,-1.675585781636972
ACH-000856,-0.4209547188130353
ACH-000858,-1.270074564246996
ACH-000859,-1.4319365476820596
ACH-000861,-1.376254454363148
ACH-000862,-0.26281949429912554
ACH-000865,-1.1874625402555734
ACH-000866,-1.0024372291367931
ACH-000867,-1.0628646347308266
ACH-000869,-0.3897742253722568
ACH-000872,-0.4289967115412557
ACH-000873,-0.6825378888124525
ACH-000876,-0.5465549181274718
ACH-000878,-1.4527527313042987
ACH-000880,-0.2830081460987232
ACH-000881,-1.2461874908524948
ACH-000882,-1.1491057799100293
ACH-000884,-1.257924384676547
ACH-000885,-0.14545255409850344
ACH-000887,-1.3113502939581556
ACH-000889,-1.0032643193585622
ACH-000896,-1.1846087279885955
ACH-000898,-0.2466669806665249
ACH-000900,-0.7959944123039934
ACH-000901,-0.596449085273384
ACH-000905,-1.053070266747009
ACH-000906,-0.9607919448291888
ACH-000907,-0.4839436364084494
ACH-000910,-1.2697791571090014
ACH-000911,-1.1032358623353065
ACH-000912,-0.2566153333182849
ACH-000913,-0.7092729986191343
ACH-000915,-0.9724065886219848
ACH-000916,-0.4089757438505068
ACH-000917,-1.356679983719936
ACH-000920,-0.9951913209306741
ACH-000921,-0.2409054709009336
ACH-000924,-1.250910179827633
ACH-000926,-1.0935507515833929
ACH-000928,-0.9741219067931434
ACH-000929,-1.1961494138022286
ACH-000932,-0.6359576305285743
ACH-000935,-1.1078877077210063
ACH-000936,-0.3144808146888176
ACH-000937,-0.9484242070801496
ACH-000938,-0.3772600853382977
ACH-000939,-0.17647428262404685
ACH-000941,-0.9961521400796701
ACH-000943,-1.2700071385039822
ACH-000946,-0.8809276057313958
ACH-000947,-0.3885835773216709
ACH-000948,-0.6823994033702353
ACH-000950,-1.1738901661288308
ACH-000953,-0.78973120380626
ACH-000954,-1.0927368304179874
ACH-000957,-0.994898014131768
ACH-000958,-1.1047170393251944
ACH-000960,-0.8727354074753845
ACH-000963,-1.202645100091565
ACH-000968,-1.1757364193910615
ACH-000969,-1.1486756329372396
ACH-000972,-0.3296527523007559
ACH-000973,-1.0922071966779323
ACH-000974,-0.02679633576715657
ACH-000978,-0.4818467341352281
ACH-000984,-0.3031031367928723
ACH-000986,-1.012260715461588
ACH-000988,-1.5366685233010615
ACH-000993,-0.08380712639124828
ACH-000994,-1.5852824630971862
ACH-000996,-0.5880172766396372
ACH-001001,-0.9672536573981286
ACH-001020,-1.0848438882666238
ACH-001028,-1.0688622402921757
ACH-001031,-0.8056616756554426
ACH-001038,-1.2749294222784542
ACH-001048,-0.2253986936272624
ACH-001050,-1.003900498642114
ACH-001053,-0.7541183789648828
ACH-001054,-0.42193099751781865
ACH-001061,-0.9796769287121472
ACH-001067,-0.5999069723191349
ACH-001075,-0.8164288884358525
ACH-001096,-0.8704689330403229
ACH-001111,-0.7017574008360136
ACH-001119,-0.8419441533832195
ACH-001128,-0.9999815460818162
ACH-001134,-0.2874698888437241
ACH-001151,-1.2018499611475535
ACH-001163,-0.2500439053185665
ACH-001164,-0.8836917015122315
ACH-001183,-1.4060527951499688
ACH-001192,-0.47897595712456004
ACH-001193,-1.1218863786239508
ACH-001196,-1.0900348315896904
ACH-001197,-0.6100426211993701
ACH-001205,-0.9874779668830368
ACH-001211,-0.7649993442674371
ACH-001212,-0.3291350929791079
ACH-001228,-0.6086576460869647
ACH-001232,-0.7510205159760686
ACH-001239,-0.9213509302089676
ACH-001270,-0.4153463036204424
ACH-001274,-1.1943295763090471
ACH-001275,-1.0884086428142687
ACH-001277,-0.8220194577664213
ACH-001278,-0.136045283047926
ACH-001280,0.00023842249303028588
ACH-001283,-0.7623930955772337
ACH-001289,-0.8504719747278908
ACH-001300,-0.014080725370088984
ACH-001301,-0.09275840061756817
ACH-001302,0.06284279228263459
ACH-001306,-0.2297813340487689
ACH-001318,-0.8561992104718867
ACH-001322,-0.9393321253465656
ACH-001328,-0.5043246439980407
ACH-001332,-0.9920407987374524
ACH-001336,-1.3857695823433331
ACH-001346,-1.2568683688115951
ACH-001353,-1.400549288327603
ACH-001354,-0.06711716825161224
ACH-001367,-0.8975877021268032
ACH-001368,-0.010251532422674464
ACH-001374,-0.6520555483271694
ACH-001377,-0.2303707810686873
ACH-001380,-0.40586687822837497
ACH-001391,-0.2649754091561525
ACH-001408,-1.4037004365500954
ACH-001430,-0.8697645716659731
ACH-001431,-0.21933767787616693
ACH-001450,-0.5850268334249503
ACH-001496,-1.1786472112791695
ACH-001500,-0.7802337614702151
ACH-001523,-0.25985700775544623
ACH-001532,-0.6588050088884334
ACH-001550,-0.7337091646504057
ACH-001552,-0.2784731757887342
ACH-001554,-0.4804266193895806
ACH-001654,-0.15387985683696095
ACH-001735,-0.7966525770269158
ACH-001736,-0.9106565074614082
ACH-001737,-0.2406588480125581
ACH-001740,-1.1014194790633196
ACH-001745,-1.183502660458846
ACH-001765,-1.032896901560312
