,MDH1 (4190)
ACH-000004,0.18957717875590324
ACH-000005,0.11766007515830583
ACH-000007,0.1553964615942257
ACH-000009,0.09966159099864093
ACH-000011,0.0575105783691359
ACH-000012,0.1098670194959513
ACH-000013,0.1274955930423195
ACH-000014,0.017007467728450187
ACH-000015,0.03203323854721609
ACH-000017,0.1955114176999052
ACH-000018,0.07139683134090181
ACH-000019,-0.04199353082593586
ACH-000021,0.10842527468103384
ACH-000022,0.17741252836175253
ACH-000025,0.2014086157804816
ACH-000028,0.016406861706535446
ACH-000030,0.06383786641052848
ACH-000035,0.14709523872107966
ACH-000036,0.048768408711542616
ACH-000037,0.024076329878776684
ACH-000039,0.14463926684223954
ACH-000040,0.01450487616885559
ACH-000041,0.041490427288320204
ACH-000042,-0.02135070476081721
ACH-000045,0.2268443920149929
ACH-000047,0.1343106962852085
ACH-000052,0.1606709046516214
ACH-000053,0.08521667984299562
ACH-000054,0.13731396265217227
ACH-000055,0.11889191793891155
ACH-000060,0.02600901433083771
ACH-000067,-0.06807117975787741
ACH-000070,0.3103699681346688
ACH-000075,0.2867696582263598
ACH-000078,0.10806630576173397
ACH-000082,0.011516588542199007
ACH-000085,0.09256883636101608
ACH-000086,0.012881716698500979
ACH-000087,-0.0685059903413182
ACH-000092,-0.09978010720377344
ACH-000095,0.13564250248005347
ACH-000097,0.07308929855852339
ACH-000098,0.06678299591522657
ACH-000099,0.034662904948218734
ACH-000108,0.18897943141033505
ACH-000113,0.1812299720287621
ACH-000116,0.041125615268963904
ACH-000118,0.0013707284296097409
ACH-000120,-0.019563047168939942
ACH-000123,0.09632112715577072
ACH-000127,-0.0011271527306769026
ACH-000128,0.1867148201943976
ACH-000132,0.04968100844499759
ACH-000133,0.10974054932100236
ACH-000137,0.16856518580221172
ACH-000138,0.06269950317664283
ACH-000142,-0.0036177066233670867
ACH-000143,0.16064221716656013
ACH-000146,0.11749147236229415
ACH-000148,0.24703355897306695
ACH-000150,0.0862222631319825
ACH-000152,0.05372321276062197
ACH-000153,0.17993208963844326
ACH-000159,0.0350688192842193
ACH-000160,0.1120926315063394
ACH-000163,-0.055750090943560926
ACH-000167,0.12066490009612305
ACH-000168,-0.007987375250229887
ACH-000169,0.12027969814528428
ACH-000178,0.11568118516715645
ACH-000183,0.08984284183828098
ACH-000188,0.11664999904718518
ACH-000189,0.05704267689628826
ACH-000190,0.17338895008470145
ACH-000198,0.17155013749623338
ACH-000203,0.10440267671012504
ACH-000204,0.3304295415565443
ACH-000206,0.15230176611136675
ACH-000207,-0.008025244908647665
ACH-000208,-0.21309090594754826
ACH-000210,0.12265739390265172
ACH-000211,0.16106095571832427
ACH-000215,0.041133645546589014
ACH-000221,0.4168583222480286
ACH-000222,0.07696412024033522
ACH-000223,0.05784617430422041
ACH-000226,0.1343510495725091
ACH-000227,0.1044660692857431
ACH-000228,0.13440081286947536
ACH-000231,0.046106974970793635
ACH-000232,0.13828819520343946
ACH-000233,0.14962387829435306
ACH-000234,0.18407810927831464
ACH-000235,0.1166108485694448
ACH-000237,0.08613600852570327
ACH-000238,0.001486636171405129
ACH-000242,0.3006522327196485
ACH-000243,0.04240346759223642
ACH-000244,0.0706865716300704
ACH-000246,-0.03475051313510059
ACH-000248,0.14456202849616
ACH-000250,0.058676663596715424
ACH-000251,0.02265865606669602
ACH-000252,-0.019591239998551058
ACH-000253,-0.031097058185063944
ACH-000255,0.2447679856296789
ACH-000256,-0.06392078400721704
ACH-000257,0.2770721892500882
ACH-000258,0.05477017442665241
ACH-000259,-0.01334971551570202
ACH-000260,-0.03922589155416476
ACH-000261,0.3465081811216375
ACH-000262,0.15315610929955914
ACH-000263,-0.0017110338958864664
