,NOP58 (51602)
ACH-000004,-0.9005412462399374
ACH-000005,-0.9834504496529176
ACH-000007,-1.1615409663961194
ACH-000009,-1.2153740233312955
ACH-000011,-1.0435251351508823
ACH-000012,-0.9227106779224296
ACH-000013,-0.8604016355232279
ACH-000014,-0.8198016802974971
ACH-000015,-1.0920835546274996
ACH-000017,-0.8729645267375601
ACH-000018,-1.148454094880366
ACH-000019,-0.8291970265613811
ACH-000021,-1.0331587180705952
ACH-000022,-0.9432560120094284
ACH-000025,-1.2925046924302306
ACH-000028,-0.91341695574395
ACH-000030,-1.1230386022858865
ACH-000035,-1.2889014133293448
ACH-000036,-1.0478625346867745
ACH-000037,-0.6867355612301264
ACH-000039,-1.0625178059439275
ACH-000040,-1.1630565824856878
ACH-000041,-1.075722799876797
ACH-000042,-1.0541650696691856
ACH-000045,-1.0412837992808592
ACH-000047,-1.0660978200917512
ACH-000052,-0.8499905943957036
ACH-000053,-0.9034947360674954
ACH-000054,-1.202404282304
ACH-000055,-1.1545065141420219
ACH-000060,-0.937649096521154
ACH-000067,-1.0861848266491057
ACH-000070,-0.967651648482646
ACH-000075,-1.2884428694425496
ACH-000078,-1.0285809349798865
ACH-000082,-1.2089859088270576
ACH-000085,-1.219109589220982
ACH-000086,-1.1157469173566152
ACH-000087,-1.2599741001197005
ACH-000092,-1.1752477391132268
ACH-000095,-1.1426763417432482
ACH-000097,-0.8789946389674129
ACH-000098,-0.9097092061836
ACH-000099,-0.8061911786364968
ACH-000108,-1.0486501936220107
ACH-000113,-1.052394168013065
ACH-000116,-1.0923798251647
ACH-000118,-0.9528485322023754
ACH-000120,-1.1330778532716292
ACH-000123,-1.1448408000541137
ACH-000127,-1.1734117773765878
ACH-000128,-0.9369925710361914
ACH-000132,-1.1198509125131508
ACH-000133,-1.4901797232772582
ACH-000137,-1.232326861247984
ACH-000138,-1.0963253675119975
ACH-000142,-1.1809878155345317
ACH-000143,-1.1396366133798592
ACH-000146,-1.3380019253315072
