,GAPDH (2597)
ACH-000004,-0.8759394056127614
ACH-000005,-0.9197513367008142
ACH-000007,-0.9113612714205878
ACH-000009,-0.8032338945462967
ACH-000011,-0.7888180983098129
ACH-000012,-1.0211342367974987
ACH-000013,-0.5669731872777697
ACH-000014,-1.105077995042626
ACH-000015,-1.0341319174828407
ACH-000017,-0.9058949778799188
ACH-000018,-1.028099505604632
ACH-000019,-0.6347559859073331
ACH-000021,-1.0294900512461609
ACH-000022,-0.9155032475208752
ACH-000025,-1.0818681148885756
ACH-000028,-0.9152727772971708
ACH-000030,-0.8628424226189644
ACH-000035,-1.098149701626838
ACH-000036,-0.9094004217205636
ACH-000037,-0.5807862914431817
ACH-000039,-0.9334056084649862
ACH-000040,-1.2058950642463373
ACH-000041,-0.9104056166216276
ACH-000042,-1.0084507852058648
ACH-000045,-0.6347942679254399
ACH-000047,-0.6225723397584996
ACH-000052,-0.9831023975476832
ACH-000053,-0.7401713113081442
ACH-000054,-1.059008567840404
ACH-000055,-1.1623001884869155
ACH-000060,-0.9791385726887976
ACH-000067,-0.8791420820797666
ACH-000070,-0.9383198244993051
ACH-000075,-1.0254956334048333
ACH-000078,-0.8250496476654621
ACH-000082,-0.5846323561361207
ACH-000085,-0.7964115527079831
ACH-000086,-0.9473649115051423
ACH-000087,-0.990595599200896
ACH-000092,-0.7985518409307267
ACH-000095,-1.024073095203632
ACH-000097,-0.6526769995665989
ACH-000098,-1.0811794975734197
ACH-000099,-0.901956692701298
ACH-000108,-1.0014307780753804
ACH-000113,-0.922414869744162
ACH-000116,-0.8496363700460755
ACH-000118,-0.7434942314897769
ACH-000120,-0.8791293457876218
ACH-000123,-0.9590519743936478
ACH-000127,-0.9493791082600932
ACH-000128,-1.0807337553260876
ACH-000132,-0.9056550945383351
ACH-000133,-1.013543908197463
ACH-000137,-1.1585537244156203
ACH-000138,-1.0025019376039277
ACH-000142,-0.9082271821847818
ACH-000143,-0.9834802744176938
ACH-000146,-1.0863023407425505
ACH-000148,-1.2389813589923768
ACH-000150,-1.1378127529598463
ACH-000152,-0.913278415349016
ACH-000153,-0.9307716284038354
ACH-000159,-0.6812620295495287
ACH-000160,-0.8866955349049208
ACH-000163,-1.1129380776615698
ACH-000167,-1.0662664243301083
ACH-000168,-0.7285511501451251
ACH-000169,-0.9591452758077128
ACH-000178,-0.8658429727418466
ACH-000183,-1.0201066103492349
ACH-000188,-0.7732583451256658
ACH-000189,-1.1365042405595325
ACH-000190,-1.0035269709041366
ACH-000198,-0.7776763981398976
ACH-000203,-1.0299270877505
ACH-000204,-0.867033720084828
ACH-000206,-1.024389232486265
ACH-000207,-0.8771156505850254
ACH-000208,-1.0613884244405292
ACH-000210,-1.1787560375043995
ACH-000211,-1.0224518169665155
ACH-000215,-1.1633717786799225
ACH-000221,-0.8878489184860597
ACH-000222,-0.801986566116553
ACH-000223,-0.6844048133752749
ACH-000226,-1.0176414395373397
ACH-000227,-0.9630919255269602
ACH-000228,-0.8979398150550507
ACH-000231,-1.0502737407123452
ACH-000232,-0.9711288412127196
ACH-000233,-1.0584516879440926
ACH-000234,-0.7893901748116378
ACH-000235,-0.944855130615321
ACH-000237,-0.9715880449382394
ACH-000238,-0.7208235443579678
ACH-000242,-1.069348949562784
ACH-000243,-0.8319458951643206
ACH-000244,-1.078127663466208
ACH-000246,-0.8258278368102636
ACH-000248,-1.015457332784805
ACH-000250,-0.9178112622567866
ACH-000251,-0.8787550315489854
ACH-000252,-1.1443970496923848
ACH-000253,-1.0240943952947228
ACH-000255,-0.9239984336130804
ACH-000256,-1.123656248680175
ACH-000257,-1.0194130937248085
ACH-000258,-1.1400832191576422
ACH-000259,-0.9830921007860468
ACH-000260,-1.0017184205072254
ACH-000261,-1.1006452441382453
ACH-000262,-0.8493218207329045
ACH-000263,-0.8314005620073478
ACH-000264,-0.8412748502322237
ACH-000265,-0.6658674253640348
ACH-000266,-0.8496140082155411
ACH-000272,-0.8647860280014575
ACH-000274,-1.0378830293520132
ACH-000277,-0.5400186871384912
ACH-000278,-0.8780869155648946
ACH-000279,-1.0670578141532043
ACH-000280,-0.977415707462558
ACH-000281,-0.8000599515308192
ACH-000288,-1.0102670749591336
ACH-000291,-0.7154150343388124
ACH-000293,-0.7573963875497566
ACH-000294,-1.1151651785572712
ACH-000295,-1.0431269226246769
ACH-000296,-1.1358141384762042
ACH-000302,-0.7365698053262633
ACH-000304,-0.7992434527573542
ACH-000307,-0.8380305570145227
ACH-000308,-0.8271885171896799
ACH-000310,-0.8867022387064778
ACH-000311,-0.952147031892486
ACH-000312,-0.8426057540689622
ACH-000315,-1.0274317450849964
ACH-000316,-1.1482764747638683
ACH-000317,-1.2630845340041732
ACH-000318,-0.6944972546896644
ACH-000319,-1.0232727625625082
ACH-000320,-0.9554167972885136
ACH-000322,-1.4004441787726327
ACH-000323,-1.2329297380277278
ACH-000324,-0.8239089482201752
ACH-000329,-1.0525394222512474
ACH-000330,-0.7814708065123686
ACH-000331,-0.8719639642478668
ACH-000332,-0.8401376313872313
ACH-000334,-0.7988720056107853
ACH-000335,-1.0306250602868536
ACH-000336,-1.0137586336671305
ACH-000337,-0.7992726231946125
ACH-000338,-1.0595012454449142
ACH-000339,-1.12060859014463
ACH-000341,-0.8092812023873898
ACH-000348,-1.1086688486370255
ACH-000350,-0.8429930743433245
ACH-000352,-0.6836772498730534
ACH-000356,-0.8719303169416148
ACH-000361,-0.9084749143529474
ACH-000362,-0.6984657379805503
ACH-000363,-0.6108995506259273
ACH-000364,-0.7351653557977059
ACH-000365,-0.8474721352935318
ACH-000366,-0.8558030433812092
ACH-000368,-1.2327211488433565
ACH-000374,-1.1261633770664092
ACH-000375,-0.9209081577879094
ACH-000376,-1.073932139583018
ACH-000381,-0.7525088027079799
ACH-000383,-0.8823523077509143
ACH-000387,-1.050549188894621
ACH-000389,-0.8903400890268836
ACH-000390,-0.8869788368089636
ACH-000393,-0.9283121220790402
ACH-000395,-1.0891537082116438
ACH-000396,-0.9024655783571656
ACH-000397,-0.7804219384951018
ACH-000401,-1.2344581142547508
ACH-000402,-0.9487551245883126
ACH-000403,-0.8473299573611709
ACH-000404,-1.1423149489695488
ACH-000406,-1.203293954802697
ACH-000407,-0.8792367854758736
ACH-000408,-0.8660792091044677
ACH-000410,-0.9409098229737524
ACH-000411,-0.7982358212311431
ACH-000414,-0.7420453522821793
ACH-000415,-1.0060830310197704
ACH-000416,-1.0366522971228134
ACH-000420,-0.949789333163608
ACH-000421,-0.8468475445020724
ACH-000424,-0.9548689824473341
ACH-000425,-0.954210421165132
ACH-000426,-0.8531657268800875
ACH-000427,-0.6781431470070405
ACH-000433,-0.8043567425859873
ACH-000435,-0.967447283717626
ACH-000436,-0.8050187588280031
ACH-000444,-0.922868848923432
ACH-000445,-1.0562591223704585
ACH-000448,-0.8982046643936126
ACH-000450,-0.8771744260840415
ACH-000452,-0.8983794036284876
ACH-000454,-0.7795865343233508
ACH-000458,-0.7940944255072837
ACH-000459,-0.7035156717876042
ACH-000460,-0.9243172981758824
ACH-000461,-0.5350810360639681
ACH-000463,-0.8799006169357858
ACH-000464,-1.1154651785951073
ACH-000466,-0.8343559970710793
ACH-000467,-0.921278776313159
ACH-000468,-0.8986556477011042
ACH-000469,-0.998205256249073
ACH-000470,-0.9833590544856344
ACH-000471,-0.9936128657298792
ACH-000472,-0.8724176206979395
ACH-000473,-0.8021434490928364
ACH-000475,-0.9956351755739976
ACH-000476,-0.7133808066658067
ACH-000477,-0.8001181154012533
ACH-000479,-0.8134142605229032
ACH-000480,-0.637473514980663
ACH-000481,-0.8944965021854879
ACH-000483,-0.8487159884999885
ACH-000484,-0.9780524243300032
ACH-000485,-0.9291252763094098
ACH-000486,-0.8480856009558939
ACH-000487,-0.9654521664801248
ACH-000488,-0.8577559498237461
ACH-000490,-0.7763291520241773
ACH-000491,-1.137123948863705
ACH-000495,-0.99336140075274
ACH-000496,-1.0074872431408728
ACH-000499,-0.9298643842435724
ACH-000500,-1.1929424938929631
ACH-000502,-0.9199537740899556
ACH-000503,-0.8187234830668398
ACH-000505,-0.8776838654844874
ACH-000507,-0.7777529136483052
ACH-000510,-0.8308215440907082
ACH-000511,-0.9090128613902532
ACH-000512,-0.7979309357086549
ACH-000516,-0.9551614311717116
ACH-000517,-0.9525926027543196
ACH-000518,-0.9714991167934128
ACH-000520,-1.0905682985611658
ACH-000521,-1.0574974056458804
ACH-000522,-1.0971268530728908
ACH-000524,-0.5597987116822082
ACH-000527,-0.7618340862129305
ACH-000528,-0.5627419693716028
ACH-000537,-0.9192372779357132
ACH-000541,-0.8336555318044974
ACH-000542,-0.9306917646498202
ACH-000544,-0.9339674437621608
ACH-000545,-0.9089587737157614
ACH-000547,-0.7288390627271781
ACH-000548,-0.8770119688927009
ACH-000549,-0.7207571205328199
ACH-000550,-1.0602551358527557
ACH-000552,-0.8702397661016041
ACH-000556,-0.8390779699491617
ACH-000557,-0.6851131658954023
ACH-000569,-0.9708069133877122
ACH-000570,-1.0530779086960222
ACH-000571,-1.1352855916845008
ACH-000573,-0.9570188347449018
ACH-000576,-0.8880148766373278
ACH-000579,-0.727556034520472
ACH-000580,-1.1438660234643443
ACH-000584,-0.9193167115796624
ACH-000585,-0.8666318063273061
ACH-000588,-1.040138586616712
ACH-000589,-1.0113966473906228
ACH-000591,-1.2425741965380968
ACH-000593,-0.89437009031984
ACH-000600,-0.7193692896398668
ACH-000601,-0.8869919910195377
ACH-000605,-0.9888717406731664
ACH-000606,-0.9211239307841076
ACH-000608,-0.777541057011831
ACH-000614,-0.8598730028248422
ACH-000616,-0.8160356061305307
ACH-000618,-0.8047936405542792
ACH-000619,-0.865029890682397
ACH-000620,-0.9291071871520798
ACH-000621,-1.0671073299432745
ACH-000622,-0.7748451580040567
ACH-000623,-1.0288963312753954
ACH-000624,-1.0359345030593108
ACH-000627,-0.9364455966978658
ACH-000630,-0.9291848252389378
ACH-000631,-0.8265332303467884
ACH-000632,-1.0521116481549415
ACH-000633,-0.7166917608273911
ACH-000637,-0.9336235050688272
ACH-000638,-0.9431851590386248
ACH-000646,-0.6455296431124936
ACH-000647,-0.8445482099357412
ACH-000648,-1.1353581092438798
ACH-000649,-1.0456528554875126
ACH-000651,-0.8912325140730921
ACH-000652,-0.9539954790062752
ACH-000653,-0.9551556378811659
ACH-000657,-0.9268097517537331
ACH-000658,-0.6393753452227195
ACH-000661,-0.8518762878407937
ACH-000662,-1.2831101164517114
ACH-000663,-0.7732505950283759
ACH-000665,-1.0661001143257929
ACH-000671,-0.8208486690550656
ACH-000672,-0.9131459895306606
ACH-000673,-1.0583239949256125
ACH-000676,-1.079151547483798
ACH-000677,-0.5939073249872995
ACH-000681,-0.8837337676238232
ACH-000683,-1.1240471775007599
ACH-000684,-1.142916857406708
ACH-000688,-0.9971997166545291
ACH-000693,-1.073796836202001
ACH-000694,-0.8155234736418978
