,TBX2 (6909)
ACH-000004,-0.2423307090926361
ACH-000005,-0.09000855952174476
ACH-000007,-0.055923869593052816
ACH-000009,-0.1745769853869276
ACH-000011,-0.09532405572032557
ACH-000012,-0.1715341476904576
ACH-000013,-0.08524827282922788
ACH-000014,-0.13225832430268905
ACH-000015,-0.1874420204727381
ACH-000017,-0.1036826003399962
ACH-000018,0.044182527031813086
ACH-000019,-1.0283447385558506
ACH-000021,-0.16567438797422845
ACH-000022,-0.17219005775716406
ACH-000025,-0.16265021642345415
ACH-000028,-0.5606953350517816
ACH-000030,-0.11582005020553934
ACH-000035,-0.24965373946237135
ACH-000036,-0.0025706519249981143
ACH-000037,-0.15891141400403816
ACH-000039,-0.14355759454382885
ACH-000040,-0.2857538484697087
ACH-000041,-0.24436118260465994
ACH-000042,-0.12060739221323205
ACH-000045,-0.07395172361174301
ACH-000047,-0.08677625983576015
ACH-000052,-0.2197055998157579
ACH-000053,-0.11935165256674815
ACH-000054,-0.4055216742961057
ACH-000055,-0.3448297345642482
ACH-000060,-0.13105693519192604
ACH-000067,-0.15691466490160044
ACH-000070,-0.12948041601384844
ACH-000075,-0.1898897540561442
ACH-000078,-0.4989700085978549
ACH-000082,-0.1527966126971361
ACH-000085,-0.35966626686404884
ACH-000086,-0.24110294467994395
ACH-000087,-0.1420430246524784
ACH-000092,-0.050992732083766944
ACH-000095,-0.17532682501100266
ACH-000097,-0.14645078482012633
ACH-000098,-0.24445935797417215
ACH-000099,-0.26978511906726965
ACH-000108,-0.19240333102824428
ACH-000113,-0.03960552813100938
ACH-000116,-0.13501327184015408
ACH-000118,-0.1187325852367544
ACH-000120,-0.7825698924847235
ACH-000123,-0.0069196931650876295
ACH-000127,-0.1282537397348175
ACH-000128,-0.2636391277420825
ACH-000132,0.010880684344731963
ACH-000133,0.002824614802059601
ACH-000137,-0.09515774563690424
ACH-000138,-0.2573663162904949
ACH-000142,-0.216082620348794
ACH-000143,-0.07035856719644629
ACH-000146,-0.10554609545181257
ACH-000148,-0.2127403666576632
ACH-000150,-0.1735957569268898
ACH-000152,-0.1479363939724097
ACH-000153,-0.06312389919133224
ACH-000159,-0.10799768834421386
ACH-000160,-0.150078187603819
ACH-000163,-0.2644569438549048
ACH-000167,-0.0856954787117638
ACH-000168,-0.022228310131344336
ACH-000169,-0.23297853045467434
ACH-000178,-0.1179867189427798
ACH-000183,-0.19316704307381946
ACH-000188,-0.17145500456034093
ACH-000189,-0.0903058778585341
ACH-000190,0.10090424527487783
ACH-000198,-0.1385429034284483
ACH-000203,-0.1959841950183998
ACH-000204,-0.12574427203257116
ACH-000206,-0.0011605435284888215
ACH-000207,0.0026296831757969233
ACH-000208,-0.13753434709216372
ACH-000210,-0.2697936720358605
ACH-000211,-0.15002719249612828
ACH-000215,-0.2974722158136436
ACH-000221,-0.1080660873018108
ACH-000222,-0.13486362178587538
ACH-000223,-0.05384350931304345
ACH-000226,-0.10606815242298677
ACH-000227,-0.13589526575166086
ACH-000228,-0.10359259729655684
ACH-000231,-0.1393773769050388
ACH-000232,-0.17305881543326765
ACH-000233,-0.058141920110589364
ACH-000234,-0.10297328312891728
ACH-000235,-0.1995460715944196
ACH-000237,-0.05190653277667516
ACH-000238,-0.14523795585979074
ACH-000242,-0.459003864143269
ACH-000243,-0.30488093415435524
ACH-000244,0.19338275136626956
ACH-000246,-0.09234503942386986
ACH-000248,-0.11250839989174076
ACH-000250,-0.252179674502575
ACH-000251,-0.23363180501109496
ACH-000252,-0.3550381169658278
ACH-000253,-0.2061265868731436
ACH-000255,-0.14602889813762746
ACH-000256,-0.22336982505962769
ACH-000257,-0.2298240066372369
ACH-000258,-0.2496299496259432
ACH-000259,-0.33760009059529184
ACH-000260,-0.29620242289191523
ACH-000261,-0.15219115002729133
ACH-000262,-0.2913246702223811
ACH-000263,-0.2706941549728347
ACH-000264,-0.25508481349587364
ACH-000265,-0.12944561493763845
ACH-000266,-0.15891102526802406
ACH-000272,-0.1073642642867555
ACH-000274,-0.2124190175437489
ACH-000277,-0.3059616956302975
ACH-000278,-0.203496732777988
ACH-000279,-0.04179858480723131
ACH-000280,-0.13604054610987326
ACH-000281,-0.14790956237312258
ACH-000288,-0.15935793980274862
ACH-000291,-0.046224668918804786
ACH-000293,-0.140634104031106
ACH-000294,-0.2549783565938394
ACH-000295,-0.33515560774585695
ACH-000296,-0.13422853891275607
ACH-000302,-0.12832692783840646
ACH-000304,-0.7639473083946999
ACH-000307,-0.08990504077286704
ACH-000308,-0.11310591342691385
ACH-000310,-0.5562446505559856
ACH-000311,-0.20298664377706332
ACH-000312,-0.23513431340574045
ACH-000315,-0.23561539894699846
ACH-000316,-0.31164321928089705
ACH-000317,-0.0033803018127124373
ACH-000318,-0.16537400422305035
ACH-000319,-0.1488175661415142
ACH-000320,-0.16797709395505778
ACH-000322,-0.420929052436488
ACH-000323,-0.07525985413046704
ACH-000324,-0.1810014898360862
ACH-000329,-0.1857718403922584
ACH-000330,0.006753781046671257
ACH-000331,-0.05400814216495313
ACH-000332,-0.12627248648127554
ACH-000334,0.05557833044539958
ACH-000335,-0.4017376357729707
ACH-000336,-0.17896555556349414
ACH-000337,-0.4037685815513239
ACH-000338,0.2051792747476576
ACH-000339,-0.17370088299278025
ACH-000341,-0.2513841999890756
ACH-000348,-0.20236770252949984
ACH-000350,-0.07301735464945074
ACH-000352,-0.2688339622965527
ACH-000356,-0.3104239249559035
ACH-000361,-0.1896718018839605
ACH-000362,-0.09236559141552833
ACH-000363,-0.3000505031994047
ACH-000364,0.003916273922433319
ACH-000365,-0.09479641743005457
ACH-000366,0.03455874808791964
ACH-000368,-0.026692073517126685
ACH-000374,-0.09145187181286107
ACH-000375,-0.12752431684746748
ACH-000376,-0.006188452366267049
ACH-000381,-0.09905663014318823
ACH-000383,-0.16488141891975822
ACH-000387,-0.19583205392856068
ACH-000389,-0.2906434120967184
ACH-000390,-0.13442863654652368
