,GIGYF1 (64599)
ACH-000253,-0.20863066332339875
ACH-000255,-0.1922301687810549
ACH-000256,-0.25481515388549075
ACH-000257,-0.16700938374716387
ACH-000258,-0.2767721802893807
ACH-000259,-0.1446669558740568
ACH-000260,-0.22880737159730705
ACH-000261,-0.1927169053672533
ACH-000262,-0.21097057910466996
ACH-000263,-0.2721576831831581
ACH-000264,-0.2847302031529465
ACH-000265,-0.07903913403767758
ACH-000266,-0.18354696655883546
ACH-000272,-0.2085216498877441
ACH-000274,-0.2615765619792591
ACH-000277,0.057401465908469874
ACH-000278,-0.2798344993294517
ACH-000279,-0.17718236157386735
ACH-000280,-0.302138923861167
ACH-000281,-0.11978715629703687
ACH-000288,-0.2542440082117309
ACH-000291,-0.1020640286000993
ACH-000293,-0.2680689178288985
ACH-000294,-0.19418826371732734
ACH-000295,-0.3857251024703989
ACH-000296,-0.12204386937261825
ACH-000302,-0.1755704033895758
ACH-000304,-0.36405740902978573
ACH-000307,0.043848584921873386
ACH-000308,-0.22698096897261275
ACH-000310,-0.15639159297726632
ACH-000311,-0.3659632699685849
ACH-000312,-0.2279977933887614
ACH-000315,-0.50212687855705
ACH-000316,-0.2550384367263772
ACH-000317,-0.2686299862228937
ACH-000318,-0.2586086179707826
ACH-000319,-0.21586202343878136
ACH-000320,-0.1488760388205389
ACH-000322,-0.13886619654129315
ACH-000323,-0.29291127486881496
ACH-000324,-0.24398647129594625
ACH-000329,-0.2578263310489796
ACH-000330,-0.12883159305719566
ACH-000331,-0.2268306601151445
ACH-000332,-0.3507080055923319
ACH-000334,-0.170699834534579
ACH-000335,-0.28737899246444043
ACH-000336,-0.02369301649694261
ACH-000337,-0.4046648899091872
ACH-000338,0.9394128779781415
ACH-000339,-0.1784483917133372
ACH-000341,-0.17611028459654673
ACH-000348,-0.0703430168675467
ACH-000350,-0.06791791801041358
ACH-000352,-0.234978468661594
ACH-000356,-0.2662446271329664
ACH-000361,-0.1966294262239211
ACH-000362,-0.4225330119032583
ACH-000363,-0.14462484343165471
ACH-000364,-0.3691038730571273
ACH-000365,-0.3452540246343014
ACH-000366,-0.17327351350789413
ACH-000368,-0.4439072380101456
ACH-000374,-0.3827482533653243
ACH-000375,-0.09322875323386054
ACH-000376,-0.19670246715671688
ACH-000381,-0.17049229328129908
ACH-000383,-0.2513690256390912
ACH-000387,-0.2454926462718907
ACH-000389,-0.40474919423806377
ACH-000390,-0.14416173179258485
ACH-000393,-0.05600682723044037
ACH-000395,-0.3832142456011798
ACH-000396,-0.08296083379272091
ACH-000397,-0.2220625031010769
ACH-000401,-0.528889587937016
ACH-000402,-0.5647294871251924
ACH-000403,-0.3929156479850911
ACH-000404,-0.4404172327241311
ACH-000406,-0.3002961939997914
ACH-000407,-0.06317208922370386
ACH-000408,-0.6361559501726037
ACH-000410,-0.1579940702821111
ACH-000411,-0.11711685760994214
ACH-000414,-0.07691076984527156
ACH-000415,-0.2644077602627617
ACH-000416,-0.3497980926986973
ACH-000420,-0.1273327245261816
ACH-000421,-0.11311104702121245
ACH-000424,-0.2433489274767011
ACH-000425,-0.41684058390443735
ACH-000426,0.15181540854359354
ACH-000427,-0.5280994319529596
ACH-000433,-0.327274865313102
ACH-000435,-0.5184405288014223
ACH-000436,-0.3257228731834237
ACH-000444,-0.2972340916615405
ACH-000445,-0.30380140589651783
ACH-000448,-0.19878745877903195
ACH-000450,-0.06297709390413211
ACH-000452,-0.2256274053559128
ACH-000454,-0.17890654239375792
ACH-000458,-0.2981327227440829
ACH-000459,-0.14885500033680762
ACH-000460,-0.1947018901009725
ACH-000461,-0.1700488528591625
ACH-000463,-0.40886440201909546
ACH-000464,-0.2607458868318161
ACH-000466,-0.4502830626441277
ACH-000467,-0.12644198381949612
ACH-000468,-0.3994523302608721
ACH-000469,-0.29299076476822217
ACH-000470,-0.17536616719863954
ACH-000471,-0.23724833947814025
ACH-000472,-0.2790647506473049
ACH-000473,-0.2683462886888707
ACH-000475,-0.2670088482193569
ACH-000476,-0.38739681725212416
ACH-000477,-0.31087341713563
ACH-000479,-0.07280082714564692
ACH-000480,-0.11371526032744395
ACH-000481,-0.13474239641707575
ACH-000483,-0.3404122869034593
ACH-000484,-0.06092004076813939
ACH-000485,-0.11648917788687822
ACH-000486,-0.2557312392843956
ACH-000487,-0.3092252968048068
ACH-000488,-0.18028183150555235
ACH-000490,-0.15163630102828884
ACH-000491,-0.3068967487711737
ACH-000495,-0.0696602547221208
ACH-000496,-0.02137565031543559
ACH-000499,-0.13677730685718242
ACH-000500,-0.3863092295127573
ACH-000502,-0.32809526773226905
ACH-000503,-0.12127464735779245
ACH-000505,-0.1910690430031624
ACH-000507,-0.5178258698874467
ACH-000510,-0.19508011757459168
ACH-000511,-0.16077670898388186
ACH-000512,0.02851561224507417
ACH-000516,-0.3230447054328665
ACH-000517,-0.22509059900553424
ACH-000518,-0.3329599522298514
ACH-000520,-0.02753949983618917
ACH-000521,-0.3146389082425124
ACH-000522,-0.2760501153505438
ACH-000524,-0.2420190738900826
ACH-000527,-0.07432409288889018
ACH-000528,-0.16403085048983093
ACH-000537,-0.23507498883790556
ACH-000541,-0.4477133014204401
ACH-000542,-0.3061158361303856
ACH-000544,-0.1269506682838859
ACH-000545,-0.3702155028883111
ACH-000547,-0.10535769285437332
ACH-000548,-0.4780070676631846
ACH-000549,-0.3404684049705891
ACH-000550,-0.2731963238356508
ACH-000552,-0.21194301389234949
ACH-000556,-0.3220650440327225
ACH-000557,-0.2594142055808574
ACH-000569,-0.007761338172084875
ACH-000570,-0.34255060020891
ACH-000571,-0.33910095097977505
ACH-000573,-0.2102150734321601
ACH-000576,-0.18509074301563552
ACH-000579,-0.11648437497047663
ACH-000580,-0.22790813150443895
ACH-000584,-0.23398021732737906
ACH-000585,-0.5209399823210458
ACH-000588,-0.20861611509112746
ACH-000589,-0.394150593555457
ACH-000591,-0.39527902664231146
ACH-000593,-0.21951039302426611
ACH-000600,-0.18114331467106787
ACH-000601,-0.1341046120858328
ACH-000605,-0.3437114991081498
ACH-000606,0.004875116474630044
ACH-000608,-0.24318028539019346
ACH-000614,-0.4396410398037626
ACH-000616,-0.3163453349024944
ACH-000618,-0.3269712207227337
ACH-000619,-0.3589030665625199
ACH-000620,-0.1176466048365194
ACH-000621,-0.21293816874296093
ACH-000622,-0.2953672300215994
ACH-000623,-0.41628890468151375
ACH-000624,-0.2795207933538809
ACH-000627,-0.31909645587615665
ACH-000630,-0.2113512819226478
ACH-000631,-0.015061748398757903
ACH-000632,-0.19984909461159026
ACH-000633,-0.26512245948777585
ACH-000637,-0.19112124840316247
ACH-000638,-0.4240478432265887
ACH-000646,-0.3305282722934677
ACH-000647,-0.11448718868927316
ACH-000648,0.033243577699935946
ACH-000649,-0.1441658021293336
ACH-000651,-0.24026344338536024
ACH-000652,-0.3747958250529511
ACH-000653,-0.2805525772404052
ACH-000657,-0.20403325349411566
ACH-000658,-0.2319034584432797
ACH-000661,-0.13883656129007207
ACH-000662,-0.12815901494156134
ACH-000663,-0.0034321808890119725
ACH-000665,-0.2523909079501868
ACH-000671,-0.18305429271528595
ACH-000672,-0.27941668589777297
ACH-000673,-0.3333731744866985
ACH-000676,-0.3001258925625143
ACH-000677,-0.0912255218116296
ACH-000681,-0.28186703807788105
ACH-000683,-0.2062734349975484
ACH-000684,-0.23538443025744565
ACH-000688,-0.36911643801704536
ACH-000693,-0.3497233908513637
ACH-000694,-0.24351536573380825
ACH-000695,-0.01771421541579889
ACH-000696,-0.26737017192328266
ACH-000697,-0.2670950599900033
ACH-000699,-0.3496034497199017
ACH-000701,-0.33200768848209583
ACH-000706,-0.19311300301693568
ACH-000711,-0.1494867601185422
ACH-000713,-0.18066540699231964
ACH-000714,-0.237153236475646
ACH-000718,-0.07756073955546543
ACH-000720,-0.37167708881778544
ACH-000721,-0.33461397789316216
ACH-000724,-0.20732729355831303
ACH-000725,-0.30461328432568063
ACH-000732,-0.2815269908936551
ACH-000734,-0.2683253019970885
ACH-000735,-0.4238272197275117
ACH-000736,-0.10562215408143327
ACH-000738,-0.08217188962008112
ACH-000746,-0.2125645444203814
ACH-000747,-0.2581677861353655
ACH-000748,-0.12895669906172968
ACH-000753,-0.2953361402826193
ACH-000756,-0.16384019338790548
ACH-000757,-0.28955204512238697
ACH-000758,-0.16104228550086
ACH-000760,-0.09699812210129093
ACH-000762,-0.11580789142687825
ACH-000763,-0.11042791371068857
ACH-000764,-0.01557480194584212
ACH-000765,-0.2512687226376389
ACH-000766,-0.2708072866810277
ACH-000767,-0.23181660919812866
ACH-000768,-0.2470599280884291
ACH-000769,-0.3349564866862394
ACH-000770,-0.2499637426254935
ACH-000771,-0.2477532175354053
ACH-000773,-0.2360265383820566
ACH-000776,-0.2593983963162922
ACH-000777,-0.2814146180879712
ACH-000778,-0.242271327002426
ACH-000781,-0.16761951159134425
ACH-000782,-0.331565212050994
ACH-000783,-0.2239421988332296
ACH-000784,-0.2183419542860361
ACH-000785,-0.13892932394318902
ACH-000787,-0.2028168072762576
ACH-000788,-0.4084449783140114
ACH-000791,-0.2488836305220843
ACH-000792,-0.12309491096537355
ACH-000794,-0.26517522539160965
ACH-000796,-0.22729266958994046
ACH-000798,-0.2765752411764052
ACH-000799,-0.4296049767704583
ACH-000800,-0.18721427118807146
ACH-000802,-0.12248821932272495
ACH-000804,0.10629618005165477
ACH-000805,-0.2582133810674228
ACH-000809,-0.3083353354940325
ACH-000810,0.05337509510840507
ACH-000811,-0.22143803379571111
ACH-000817,-0.3486955033999888
ACH-000819,-0.3937314116770617
ACH-000820,-0.3515793847922294
ACH-000821,-0.4837719495196595
ACH-000822,-0.17825259012042674
ACH-000823,-0.3577932053778315
ACH-000824,-0.24504872606872036
ACH-000827,-0.2823287141011833
ACH-000829,-0.10537452034704267
ACH-000831,-0.21996515767697492
ACH-000832,-0.3038829459688777
ACH-000833,-0.2166334931032317
ACH-000834,-0.264294888170872
ACH-000835,-0.2838561751428824
ACH-000836,-0.3840232155430396
ACH-000837,-0.19775358454537584
ACH-000838,-0.07771378142117652
ACH-000839,-0.21588726817777232
ACH-000840,-0.37288110855209183
ACH-000841,-0.2977060229936271
ACH-000843,-0.11000860475340826
ACH-000846,-0.21958852864789585
ACH-000847,-0.3165507713976025
ACH-000848,-0.3333738968239726
ACH-000849,-0.17774647025375934
ACH-000851,-0.3462353236408201
ACH-000855,-0.23481927012741835
ACH-000856,-0.08659926953290115
ACH-000858,-0.1837498435404194
ACH-000859,-0.15792364194703987
ACH-000861,-0.23790746808085475
ACH-000862,-0.07591397558050526
ACH-000865,-0.2320474129999651
ACH-000866,-0.21365639341278025
ACH-000867,-0.247873965491326
ACH-000869,-0.2761985686288695
ACH-000872,-0.02769597750910862
ACH-000873,-0.27306819788180764
ACH-000876,-0.1281869470525338
ACH-000878,-0.4295391558268286
ACH-000880,-0.08171115896468903
ACH-000881,-0.11767434153445228
ACH-000882,-0.2644941156677971
ACH-000884,-0.4813869521830243
ACH-000885,-0.21411104085501773
ACH-000887,-0.16546060955249892
ACH-000889,-0.3723414189859289
ACH-000896,-0.2670775386072236
ACH-000898,-0.2692087395831643
ACH-000900,-0.0970460065063182
ACH-000901,-0.27639483243042057
ACH-000905,-0.1933791993289562
ACH-000906,-0.14179560703585894
ACH-000907,-0.28706793096779504
ACH-000910,-0.19738006579252684
ACH-000911,0.021040480327489668
ACH-000912,-0.09921704058828656
ACH-000913,-0.24366640812721166
ACH-000915,-0.2862077351150083
ACH-000916,-0.1465806364882983
ACH-000917,-0.2757651289712831
ACH-000920,-0.18960359351409428
ACH-000921,-0.3194651968393237
ACH-000924,-0.13994239072469114
ACH-000926,-0.3130088504579251
ACH-000928,-0.030480563814499408
ACH-000929,-0.012012536256658737
ACH-000932,-0.27138545386114954
ACH-000935,-0.23493280149402246
ACH-000936,-0.19602808396590274
ACH-000937,-0.14362309155453296
ACH-000938,-0.17063193295083615
ACH-000939,-0.3606580844445587
ACH-000941,-0.26369377733997
ACH-000943,-0.2178192510660704
ACH-000946,-0.2469133288669932
ACH-000947,-0.1896495252882072
ACH-000948,-0.2846494910265965
ACH-000950,-0.02095836345062014
ACH-000953,-0.20163785326742972
ACH-000954,-0.3249324035106917
ACH-000957,-0.2183068237682572
ACH-000958,-0.4741678385259872
ACH-000960,-0.17104085109160608
ACH-000963,-0.33597429113283583
ACH-000968,-0.1838076925671197
ACH-000969,-0.18333231527410854
ACH-000972,-0.3350957937097455
ACH-000973,-0.1663134356061449
ACH-000974,-0.2128231330245421
ACH-000978,-0.5410210285612732
ACH-000984,-0.17498358248040513
ACH-000986,-0.1978242321941023
ACH-000988,-0.20345625555317795
ACH-000993,-0.19199513003962054
ACH-000994,-0.20343581920656972
ACH-000996,-0.13101709097989048
ACH-001001,-0.2136062762592798
ACH-001020,-0.276792760103202
ACH-001028,-0.2439052201313808
ACH-001031,-0.018807596577229968
ACH-001038,-0.16526196051785655
ACH-001048,-0.3527816239938664
ACH-001050,-0.3685902030958947
ACH-001053,-0.22390409110285944
ACH-001054,-0.1321416838000493
ACH-001061,-0.15267299544305898
ACH-001067,-0.2681031070276139
ACH-001075,-0.3095347861312254
ACH-001096,0.0004009883734293926
ACH-001111,-0.434115988296253
ACH-001119,-0.21705056199389888
ACH-001128,-0.21033620883161055
ACH-001134,-0.25344231009666635
ACH-001151,-0.2621756363688231
ACH-001163,-0.10934513127936707
ACH-001164,-0.3841668047471487
ACH-001183,-0.2635825865945115
ACH-001192,-0.28370848716897545
ACH-001193,-0.16543323799567253
ACH-001196,-0.3736905170505311
ACH-001197,-0.4385056708090616
ACH-001205,-0.19793803617333766
ACH-001211,-0.0020527449223008464
ACH-001212,0.2138574302193408
ACH-001228,-0.16798087910909246
ACH-001232,-0.25439547323964923
ACH-001239,-0.34306020254260433
ACH-001270,0.16634599862381125
ACH-001274,-0.03182822636851401
ACH-001275,-0.39054264186338666
ACH-001277,-0.1404222584443132
ACH-001278,-0.26533620591255264
ACH-001280,0.020546234355509015
ACH-001283,-0.19879405223948415
ACH-001289,-0.14955471851008054
ACH-001300,-0.1901897490777561
ACH-001301,-0.244159204834332
ACH-001302,0.05772063863760996
ACH-001306,-0.4980696136711477
ACH-001318,-0.07963117692978862
ACH-001322,-0.18578457036170545
ACH-001328,-0.11055842156958386
ACH-001332,-0.3597894102351381
ACH-001336,-0.26711258209412725
ACH-001346,-0.2513249449598437
ACH-001353,-0.04833363935821074
ACH-001354,-0.14063909876120972
ACH-001367,-0.29202383947008115
ACH-001368,-0.2004428653856157
ACH-001374,-0.4555941003964768
ACH-001377,-0.22378259106241954
ACH-001380,-0.2834121815563341
ACH-001391,-0.4864522502489355
ACH-001408,-0.17111735127270244
ACH-001430,-0.4892223342405793
ACH-001431,-0.23307317970220975
ACH-001450,-0.2108521250232217
ACH-001496,-0.18053791334265254
ACH-001500,-0.2128029475835831
ACH-001523,-0.24131933772378794
ACH-001532,0.06240852758040068
ACH-001550,-0.27164432383881515
ACH-001552,-0.2386613320482904
ACH-001554,-0.27115318659384585
ACH-001654,-0.3632348153364733
ACH-001735,-0.30121735755299817
ACH-001736,-0.5135205223682833
ACH-001737,-0.3199095966255915
ACH-001740,-0.20817994010258214
ACH-001745,-0.11960723579085793
ACH-001765,-0.1851798069941712
