,TBR1 (10716)
ACH-000004,0.09873318241825096
ACH-000005,0.13418221099845584
ACH-000007,0.13544934134450928
ACH-000009,0.20209790168324893
ACH-000011,0.1456015674742446
ACH-000012,0.2260193687944692
ACH-000013,-0.0674384656663837
ACH-000014,0.0
ACH-000015,0.13827110750724578
ACH-000017,0.050284590199725816
ACH-000018,-0.09823294965902203
ACH-000019,0.27676515859326856
ACH-000021,0.07533451457439272
ACH-000022,0.07476107823100576
ACH-000025,0.05385171567582957
ACH-000028,0.17993868285620154
ACH-000030,0.062307121191450585
ACH-000035,0.0575064125692594
ACH-000036,-0.00967865932895515
ACH-000037,0.017083460785442324
ACH-000039,0.05765884084252783
ACH-000040,0.07504551302359508
ACH-000041,0.08820492748957502
ACH-000042,0.02050661574256811
ACH-000045,0.09045315885055033
ACH-000047,0.1565829006322014
ACH-000052,0.06227869801499066
ACH-000053,0.05437669780483485
ACH-000054,-0.05076767085774857
ACH-000055,-0.5517148987104671
ACH-000060,-0.11367020245604105
ACH-000067,0.03768665633833456
ACH-000070,0.0015541833532241654
ACH-000075,0.04317676706819583
ACH-000078,0.1067078144878853
ACH-000082,0.10901043940940572
ACH-000085,0.14286746221903962
ACH-000086,-0.018615010455832047
ACH-000087,0.3955624928091752
ACH-000092,-0.049853827466285264
ACH-000095,-0.5161103016714385
ACH-000097,0.04924348298480067
ACH-000098,-0.04079219544527881
ACH-000099,0.09302277133913113
ACH-000108,0.027505637236078358
ACH-000113,-0.06953788524003596
ACH-000116,-0.06132510869537189
ACH-000118,-0.0474013737458274
ACH-000120,0.02060387457505793
ACH-000123,0.06326350282508053
ACH-000127,0.1265243596358244
ACH-000128,0.039186827191468585
ACH-000132,-0.00246842571016794
ACH-000133,0.0879121326061014
ACH-000137,0.2079208731433096
ACH-000138,0.0644869365319414
ACH-000142,0.11016111784018187
ACH-000143,-0.5189285103847271
ACH-000146,0.1347076639500212
ACH-000148,0.11190188001288977
ACH-000150,0.020883491168212483
ACH-000152,0.15122991267372546
ACH-000153,-0.06009339346244553
ACH-000159,-0.03624815950117745
ACH-000160,0.06971514295433626
ACH-000163,0.21786016470654815
ACH-000167,0.2264067866551264
ACH-000168,0.027741534002393868
ACH-000169,0.005441436753870615
ACH-000178,0.08097740943148915
ACH-000183,-0.04952374690429736
ACH-000188,0.06662754669918795
ACH-000189,0.1339119292845554
ACH-000190,0.14448736317324645
ACH-000198,0.10011087083817123
ACH-000203,0.2648624909488848
ACH-000204,0.180485258658705
ACH-000206,0.06765820991509428
ACH-000207,-0.057794317115342164
ACH-000208,0.2339131126349557
ACH-000210,0.3202066186622481
ACH-000211,0.13157335089934702
ACH-000215,0.09132458057850877
ACH-000221,0.056639892686704565
ACH-000222,0.0016727503749227875
ACH-000223,-0.09951203990084473
ACH-000226,0.2441356819310469
ACH-000227,0.0178814745770007
ACH-000228,0.01938366786333143
ACH-000231,0.003513749340987964
ACH-000232,0.05598811937485361
ACH-000233,0.1123604101050197
ACH-000234,-0.11315735885316712
ACH-000235,0.00010939912075679145
ACH-000237,0.08993506148675341
ACH-000238,-0.01898527426185918
ACH-000242,-0.08243165835195179
ACH-000243,-0.013739093691743082
ACH-000244,0.2469091628585269
ACH-000246,0.12705784797137487
ACH-000248,-0.013839308001479866
ACH-000250,0.06018009247153922
ACH-000251,0.11312863410733197
ACH-000252,0.024153335254016955
ACH-000253,0.017006670767603142
ACH-000255,0.01769844864218581
ACH-000256,0.037448585372728695
ACH-000257,-0.018966938539180585
ACH-000258,0.08750787448827915
ACH-000259,0.027616533333370125
ACH-000260,0.10627431943033723
ACH-000261,0.09076228510028482
ACH-000262,0.061435242996923475
ACH-000263,-0.033724206646438624
ACH-000264,0.07517642124547701
ACH-000265,0.036150194726367366
ACH-000266,0.058452472162511614
ACH-000272,0.06836075690934806
ACH-000274,-0.006362614006496776
ACH-000277,0.036643282918756334
ACH-000278,0.05878090724519632
ACH-000279,0.032521862769422406
ACH-000280,0.14536739486071767
ACH-000281,-0.15351433647445847
ACH-000288,0.0491926303024255
ACH-000291,0.0853121706201931
ACH-000293,0.2480065379216296
ACH-000294,0.29373629675905644
ACH-000295,0.006592965622339565
ACH-000296,0.2573144131181029
ACH-000302,0.029354833217985363
ACH-000304,-0.09617597791393316
ACH-000307,-0.0009717849487954284
ACH-000308,0.02230395449341012
ACH-000310,0.16027466629365625
ACH-000311,0.1754321388512006
ACH-000312,0.08067251630601446
ACH-000315,0.2481695929090989
ACH-000316,0.13751835575106386
ACH-000317,0.036010673035896945
ACH-000318,-0.030694255443855907
ACH-000319,0.0696827300088027
ACH-000320,-0.10328468630738256
ACH-000322,-0.010749990078143491
ACH-000323,0.18876088049474196
ACH-000324,0.014977821608872625
ACH-000329,-0.02083386867537303
ACH-000330,-0.04043380966228805
ACH-000331,0.025386921992444283
ACH-000332,0.01749960338750925
ACH-000334,0.07744943397037779
ACH-000335,0.05479991285381466
ACH-000336,0.10112738021083603
ACH-000337,0.1603367584955815
ACH-000338,-0.04439989371456047
ACH-000339,0.03656419809307943
ACH-000341,0.08966084957631866
ACH-000348,0.0638738265212889
ACH-000350,0.059933579685865386
ACH-000352,0.028903684965721963
ACH-000356,-0.04529319955369196
ACH-000361,-0.03403986071286099
ACH-000362,0.05532903395238064
ACH-000363,0.0964033120369476
ACH-000364,-0.06740117974749253
ACH-000365,0.01775271265190699
ACH-000366,0.016339789984051542
ACH-000368,0.126114357698251
ACH-000374,-0.03193996460985283
ACH-000375,0.26981881866709817
ACH-000376,-0.05794448624122401
ACH-000381,0.048732778604503466
ACH-000383,0.021639613142020737
ACH-000387,0.07789549462672322
ACH-000389,-0.07990683514409831
ACH-000390,0.02782495302273607
ACH-000393,0.021025351300522983
ACH-000395,0.1009768184334244
ACH-000396,-0.5267344238696913
ACH-000397,0.19749816020781444
ACH-000401,-0.14002153806104647
ACH-000402,0.21862472603994396
ACH-000403,0.08650035510318818
ACH-000404,0.1652886954162287
ACH-000406,0.1260436942065126
ACH-000407,-0.1638598685698434
ACH-000408,0.036020513560046166
ACH-000410,-0.07324326852082047
ACH-000411,0.058843546964572876
ACH-000414,-0.0037245936291769046
ACH-000415,0.0919055007514794
ACH-000416,-0.02730587758384231
ACH-000420,0.011426054586723312
ACH-000421,0.007734634042614366
ACH-000424,0.03999489387165382
ACH-000425,0.13429958850188087
ACH-000426,0.07879391224611497
ACH-000427,0.02546279473292489
ACH-000433,0.08939807937126522
ACH-000435,-0.16170903734704076
ACH-000436,0.047840615268839995
ACH-000444,0.0849092236341189
ACH-000445,-0.029279196987157974
ACH-000448,0.028097243745681344
ACH-000450,0.12373009648791733
ACH-000452,0.01415958608152348
ACH-000454,0.1485681774967971
ACH-000458,0.12681917939166487
