,CYBA (1535)
ACH-000004,-0.14738047867166165
ACH-000005,0.2454354177513257
ACH-000007,0.0742604064233348
ACH-000009,0.006350278641338174
ACH-000011,0.02570839243362061
ACH-000012,-0.0896000223310139
ACH-000013,-0.0002981436435712085
ACH-000014,0.08991680789330435
ACH-000015,0.07528888803804384
ACH-000017,0.005190943475084974
ACH-000018,-0.056049847066913065
ACH-000019,0.034577028366485435
ACH-000021,-0.12813994007239754
ACH-000022,-0.0035996336728922104
ACH-000025,-0.10649477881117203
ACH-000028,-0.11914035724098435
ACH-000030,-0.04384961383506505
ACH-000035,-0.025649033016679083
ACH-000036,-0.18768134526516608
ACH-000037,-0.10204177450789327
ACH-000039,0.11626406370037433
ACH-000040,0.010306761221008423
ACH-000041,0.10838977039541578
ACH-000042,-0.04182817818027055
ACH-000045,0.05429934309784447
ACH-000047,-0.15629998735644274
ACH-000052,-0.2155051527552857
ACH-000053,-0.02237146867594663
ACH-000054,-0.028689580416416838
ACH-000055,-0.11957029334819225
ACH-000060,0.05884316671645772
ACH-000067,0.0427656045958273
ACH-000070,-0.11773372115230295
ACH-000075,-0.029030456019165374
ACH-000078,0.010166973202168356
ACH-000082,-0.0116194042364393
ACH-000085,0.0572622667218388
ACH-000086,0.028600770171796318
ACH-000087,0.28812833562063744
ACH-000092,-0.011340916767134763
ACH-000095,0.02212946722750059
ACH-000097,-0.010352238993305049
ACH-000098,0.007254197870345699
ACH-000099,0.01670713563650079
ACH-000108,-0.18843068733305224
ACH-000113,-0.05792967185625094
ACH-000116,0.093808030627633
ACH-000118,-0.05587468537834511
ACH-000120,0.01861254386391512
ACH-000123,-0.02661383447591189
ACH-000127,0.023512052284057897
ACH-000128,0.1003961589561022
ACH-000132,0.0167610811362428
ACH-000133,-0.044442913968240176
ACH-000137,0.05435743594521447
ACH-000138,-0.0231947729375618
ACH-000142,-0.023724324323066908
ACH-000143,0.12746604291040745
ACH-000146,-0.04368542956387067
ACH-000148,-0.060848233616968325
ACH-000150,-0.0893706223871535
ACH-000152,-0.09037010003732268
ACH-000153,0.07371733728773328
ACH-000159,-0.017451209851008932
ACH-000160,-0.006828427707430254
ACH-000163,-0.04959855208249135
ACH-000167,0.0030123942319380927
ACH-000168,0.03125438332796902
ACH-000169,0.04500373474136364
ACH-000178,-0.048877414350725824
ACH-000183,-0.0747209248637638
ACH-000188,0.1582800575087701
ACH-000189,-0.15998075560950895
ACH-000190,0.0018264288244689527
ACH-000198,-0.033892977022777736
ACH-000203,-0.8011604832655123
ACH-000204,-0.059026656321135226
ACH-000206,-0.030017855269682595
ACH-000207,0.1817049130361548
ACH-000208,-0.09169199366031226
ACH-000210,0.2279645047466666
ACH-000211,-0.020838719761304938
ACH-000215,0.03030670907027909
ACH-000221,0.13666006391078125
ACH-000222,-0.06210917585238152
ACH-000223,0.01961396833060512
ACH-000226,0.06647514570840125
ACH-000227,-0.03676111081905911
ACH-000228,0.04194249449447345
ACH-000231,-0.0711583092058236
ACH-000232,0.053782853584346216
ACH-000233,-0.056033001992707374
ACH-000234,-0.04952203481366014
ACH-000235,-0.09480616025911297
ACH-000237,0.05336055752754433
ACH-000238,0.07906817857950926
ACH-000242,0.03372116271556478
ACH-000243,0.003051270914709423
ACH-000244,-0.17370821732853153
ACH-000246,0.13613495471052034
ACH-000248,0.08126060931606989
ACH-000250,-0.12088775433600756
ACH-000251,-0.06119146714868561
ACH-000252,-0.09411929233053604
ACH-000253,0.025308718455029487
ACH-000255,-0.1322344454757963
ACH-000256,-0.11866086866716755
ACH-000257,-0.08714100622872441
ACH-000258,0.09208666606551373
ACH-000259,-0.1033678846616092
ACH-000260,0.060703503490083174
ACH-000261,-0.018673570734087416
ACH-000262,-0.04686465069741033
ACH-000263,0.05320670129765608
ACH-000264,-0.12297230387074162
ACH-000265,0.07314222070203331
ACH-000266,-0.11421072602698384
ACH-000272,-0.014479203708632175
ACH-000274,-0.02846582069940618
ACH-000277,-0.08904745324937152
ACH-000278,-0.03875627262760955
ACH-000279,0.024876990749377558
ACH-000280,-0.11118384957415496
ACH-000281,-0.17656419226115008
ACH-000288,-0.021074534279586846
ACH-000291,0.002693053299869478
ACH-000293,0.05168122873945782
ACH-000294,0.008063349760365103
ACH-000295,-0.16231151998724536
ACH-000296,-0.027288411706622374
ACH-000302,0.10277913820768013
ACH-000304,0.12199445651638716
ACH-000307,-0.1427705532718878
ACH-000308,0.033273906822039866
ACH-000310,-0.06967677044798666
ACH-000311,-0.16462965665633106
ACH-000312,-0.0611759057122685
ACH-000315,0.2015647367541913
ACH-000316,-0.2960916139836796
ACH-000317,0.046403154650174264
ACH-000318,0.15898065774247466
ACH-000319,-0.036288097136389925
ACH-000320,0.07122211045790051
ACH-000322,0.05426763074976279
ACH-000323,0.03522696183135176
ACH-000324,-0.08071611914888678
ACH-000329,-0.01858615221492614
ACH-000330,-0.0020357383420976658
ACH-000331,0.05505505441993981
ACH-000332,-0.07854187108351733
ACH-000334,0.02947606881339846
ACH-000335,-0.05146398619298126
ACH-000336,0.004799638917461646
ACH-000337,-0.042456209451331495
ACH-000338,-0.35575905819681164
ACH-000339,0.008333736065694836
ACH-000341,0.1594269948920763
ACH-000348,0.009842237000153164
ACH-000350,0.008135430610489686
ACH-000352,0.032973894162009354
ACH-000356,-0.3272769941398184
ACH-000361,0.044479139064548825
ACH-000362,-0.07057001713067093
ACH-000363,-0.0568044143696069
ACH-000364,0.07362679857709296
ACH-000365,-0.0019956960881798397
ACH-000366,-0.0880203433903934
ACH-000368,-0.2383479644884993
ACH-000374,0.08266819473488805
ACH-000375,0.0030896846452796163
ACH-000376,-0.044650100456850375
ACH-000381,0.024861092167577974
ACH-000383,0.013244377883984184
ACH-000387,-0.10360699204079636
ACH-000389,-0.09062748766410383
ACH-000390,-0.045556861446685935
ACH-000393,0.021213971999520773
ACH-000395,-0.21647984481066926
ACH-000396,0.2275044837522893
ACH-000397,0.03269895035755599
ACH-000401,0.061296996609990814
ACH-000402,-0.2029200532670173
ACH-000403,-0.041861013686957015
ACH-000404,0.11112062235442408
ACH-000406,-0.025427050228068508
ACH-000407,-0.10281318649281264
ACH-000408,0.14762234316336958
ACH-000410,0.09101992863957936
ACH-000411,0.021650013223179658
ACH-000414,-0.01484567383268165
ACH-000415,0.03577440204627031
ACH-000416,-0.007173747595906357
ACH-000420,-0.22745910870279534
ACH-000421,-0.00404830776896134
ACH-000424,-0.01590897352888647
ACH-000425,0.02274520560536768
ACH-000426,0.09521234272223347
ACH-000427,0.10154127811195826
ACH-000433,-0.04358494751414824
ACH-000435,-0.1382195298086559
ACH-000436,-0.027319858475202897
ACH-000444,0.0011975909117461485
ACH-000445,0.010499815115799616
ACH-000448,-0.040952977092190784
ACH-000450,0.037260754540701824
ACH-000452,-0.05173117977042591
ACH-000454,-0.10460098963660938
ACH-000458,-0.027228385825945698
ACH-000459,0.07476241853264567
ACH-000460,-0.034885298377012534
ACH-000461,0.0491645472182157
ACH-000463,-0.05818621349754347
ACH-000464,-0.022295924578446
ACH-000466,-0.03669717970859365
ACH-000467,0.08362534860928544
ACH-000468,-0.2000151467899092
ACH-000469,-0.0930453747022643
ACH-000470,0.028676724984914706
ACH-000471,-0.02944937429257302
ACH-000472,-0.06544089135480655
ACH-000473,0.09004461621451515
ACH-000475,-0.04930637428328012
ACH-000476,0.056624830429547135
ACH-000477,-0.11681759255092933
ACH-000479,0.12015034617501688
ACH-000480,0.11881867636420144
ACH-000481,-0.023108880857247608
ACH-000483,0.05171906632426121
ACH-000484,-0.05175756257358363
ACH-000485,-0.10081010369304942
ACH-000486,-0.019410845033622705
ACH-000487,-0.10155873078606256
ACH-000488,-0.0052262236014852855
ACH-000490,0.10188025265682488
ACH-000491,0.045484794026342895
ACH-000495,0.032106382878809
ACH-000496,-0.1521591214176908
ACH-000499,-0.08018092673887807
ACH-000500,-0.4533580688005955
ACH-000502,-0.12190637782337722
ACH-000503,0.05000331940072159
ACH-000505,-0.08172104056204374
ACH-000507,-0.05593713034511905
ACH-000510,-0.014878681273913237
ACH-000511,-0.036842333884309714
ACH-000512,0.18104561659976595
ACH-000516,-0.07858788157989667
ACH-000517,-0.02522572082936277
ACH-000518,-0.029062124913966564
ACH-000520,-0.11670432125488756
ACH-000521,-0.015561066420491803
ACH-000522,-0.07489764853575781
ACH-000524,0.0025692929555485005
ACH-000527,-0.03414592645282377
ACH-000528,-0.023081792242074347
ACH-000537,-0.10305232544977123
ACH-000541,-0.11723979492570018
ACH-000542,-0.052052488808730535
ACH-000544,0.01260081703844688
ACH-000545,-0.00011599271056536045
ACH-000547,0.09841554560449978
ACH-000548,-0.03890377938236063
ACH-000549,0.03281266096870408
ACH-000550,0.01861395422204032
ACH-000552,0.08809066162108779
ACH-000556,0.0436744159746666
ACH-000557,-0.037051510317857535
ACH-000569,-0.23327008482682796
ACH-000570,-0.0006881151759517946
ACH-000571,-0.07371605245164721
ACH-000573,-0.016444322428256008
ACH-000576,0.19690360532522586
ACH-000579,0.01720683230254107
ACH-000580,-0.0014585166164211756
ACH-000584,0.026567745781200167
ACH-000585,-0.05497043141192581
ACH-000588,0.1850647788377293
ACH-000589,-0.02992427748508612
ACH-000591,-0.16980719866251026
ACH-000593,-0.07504169968029488
ACH-000600,-0.02274725354474584
ACH-000601,-0.04678140927606947
ACH-000605,0.011757707781285742
ACH-000606,0.04138139093239061
ACH-000608,-0.021138415232128796
ACH-000614,0.05347740474770809
ACH-000616,-0.07294367338270724
ACH-000618,0.04422808717353217
ACH-000619,0.011542564550787627
ACH-000620,0.07874670472867441
ACH-000621,-0.026185291203931118
ACH-000622,-0.05605135754722795
ACH-000623,0.039841180157215834
ACH-000624,-0.02828827603178081
ACH-000627,0.0538513275244451
ACH-000630,-0.02367345736100997
ACH-000631,-0.3345093643428085
ACH-000632,0.07890018742235641
ACH-000633,0.004312521041645496
ACH-000637,0.08927579601340195
ACH-000638,0.02716010146616072
ACH-000646,0.16212408336730252
ACH-000647,-0.02421221053799748
ACH-000648,-0.07328039128656581
ACH-000649,-0.035662045450944674
ACH-000651,0.09251587613177116
ACH-000652,-0.09964320163761604
ACH-000653,0.07142438587743205
ACH-000657,-0.07612330995901961
ACH-000658,0.06267105950242749
ACH-000661,-0.04518220998585204
ACH-000662,-0.055214063445665935
ACH-000663,-0.08609528777757422
ACH-000665,0.006176108602054766
ACH-000671,-0.1004911390807294
ACH-000672,0.12460992807968585
ACH-000673,0.0139080943750022
ACH-000676,0.11597037029739833
ACH-000677,0.04521949273946376
ACH-000681,-0.17215805760238634
ACH-000683,-0.06644982219723113
ACH-000684,0.004442935602438783
ACH-000688,-0.06335554975133928
ACH-000693,0.08518683596923837
ACH-000694,0.0013947985731933234
ACH-000695,0.05245115680452322
ACH-000696,0.026770423926385928
ACH-000697,0.04002335009960961
ACH-000699,0.01024612581845188
ACH-000701,-0.05159870621563673
ACH-000706,-0.049997055109025364
ACH-000711,-0.07784502320246614
ACH-000713,-0.026834992798694297
ACH-000714,-0.05582744030969845
ACH-000718,-0.0200394681155956
ACH-000720,-0.054619253445417855
ACH-000721,0.03651798717702597
ACH-000724,-0.09593605233994744
ACH-000725,-0.0680466060287339
ACH-000732,-0.055117458601174465
ACH-000734,-0.07356153286107568
ACH-000735,-0.04741733345529344
ACH-000736,0.07050603708352468
ACH-000738,0.0022974294411629423
ACH-000746,-0.15023533995914326
ACH-000747,-0.09622281661426403
ACH-000748,-0.15231046124000294
ACH-000753,-0.14719191421640382
ACH-000756,0.03369756566703673
ACH-000757,-0.16892664002012758
ACH-000758,-0.08709155589657283
ACH-000760,-0.030848058540146907
ACH-000762,-0.25880929169582195
ACH-000763,0.0021269760176732444
ACH-000764,-0.04948518286160567
ACH-000765,0.10588396047475064
ACH-000766,0.017545119893063996
ACH-000767,0.0029867483355569685
ACH-000768,0.12287267622670542
ACH-000769,0.03255971279895108
ACH-000770,-0.13684734997142786
ACH-000771,-0.05448250493036397
ACH-000773,-0.09198698959761743
ACH-000776,0.09197323149282452
ACH-000777,0.033658290380924084
ACH-000778,-0.0214337560773938
ACH-000781,0.015572319433762985
ACH-000782,0.1205809875624324
ACH-000783,-0.1158918710586188
ACH-000784,-0.04632265889654719
ACH-000785,-0.03916053233866403
ACH-000787,0.035367442619298924
ACH-000788,-0.06932956866665119
ACH-000791,-0.006904033124237379
ACH-000792,-0.009714718266704659
ACH-000794,0.017805312138364216
ACH-000796,0.08817964124605017
ACH-000798,-0.19668539183651548
ACH-000799,-0.12173521101353038
ACH-000800,-0.13539016461908004
ACH-000802,-0.0071053089850476175
ACH-000804,0.10691133240647488
ACH-000805,0.06410816944878832
ACH-000809,0.07593434462869952
ACH-000810,-0.024103063566699803
ACH-000811,0.05492573588255785
ACH-000817,0.12431335984295523
ACH-000819,0.04308027008846105
ACH-000820,-0.053603276455937626
ACH-000821,-0.04537689753685385
ACH-000822,-0.03419688365594787
ACH-000823,0.009060346383310394
ACH-000824,-0.1210021552562316
ACH-000827,-0.015679534014485512
ACH-000829,-0.039800750994732126
ACH-000831,-0.049799197444706914
ACH-000832,-0.030918007455769825
ACH-000833,0.2733050659827664
ACH-000834,-0.0263692478625059
ACH-000835,0.039098225774106564
ACH-000836,-0.08945599378969349
ACH-000837,-0.0650155704985055
ACH-000838,0.2986810310986335
ACH-000839,-0.18636684823713973
ACH-000840,0.07261357274832808
ACH-000841,-0.09256103139866276
ACH-000843,0.022230135458321785
ACH-000846,0.07597852479421575
ACH-000847,-0.2079260901179429
ACH-000848,0.12491561418499834
ACH-000849,-0.07067630358250736
ACH-000851,0.15577042739234245
ACH-000855,0.037662452923168936
ACH-000856,-0.14844875403663493
ACH-000858,0.04953241907282994
ACH-000859,-0.0011413563323896367
ACH-000861,-0.14046828569325245
ACH-000862,0.08624820422743383
ACH-000865,-0.07116343091913938
ACH-000866,0.02597993478986801
ACH-000867,-0.03999230464628455
ACH-000869,0.03606674974499885
ACH-000872,0.09211725823119576
ACH-000873,0.19417700285416212
ACH-000876,-0.11830784177577125
ACH-000878,-0.004275980045333861
ACH-000880,0.022720945814949142
ACH-000881,0.036752772084057264
ACH-000882,0.05875848283034441
ACH-000884,-0.0028117126353996704
ACH-000885,-0.014861242927610076
ACH-000887,0.03213264583954722
ACH-000889,0.06408103588961249
ACH-000896,0.02926069714546478
ACH-000898,-0.04376892828808986
ACH-000900,-0.02877664234038323
ACH-000901,0.02231835801076897
ACH-000905,-0.09302186109832476
ACH-000906,-0.04062979789511167
ACH-000907,-0.024013495130591738
ACH-000910,0.006155637213796005
ACH-000911,0.006256394755057643
ACH-000912,0.013643468175836991
ACH-000913,-0.05276928542139889
ACH-000915,-0.1817040570646245
ACH-000916,-0.00752074142372001
ACH-000917,0.020263884425040967
ACH-000920,0.1931303967302899
ACH-000921,-0.01995178849569825
ACH-000924,0.04490529457079249
ACH-000926,-0.10262854200480144
ACH-000928,-0.13594420064941867
ACH-000929,-0.12286031791483418
ACH-000932,-0.11240774999285803
ACH-000935,0.14485323316763704
ACH-000936,-0.08608746062799398
ACH-000937,0.07840010744132893
ACH-000938,0.07336288100937463
ACH-000939,-0.016477371403838186
ACH-000941,0.029890758217426736
ACH-000943,-0.0162151752797695
ACH-000946,0.12975446648762415
ACH-000947,-0.10825592699970507
ACH-000948,-0.0794830788011145
ACH-000950,-0.09330585971067812
ACH-000953,-0.07494120843120441
ACH-000954,-0.08392913449814837
ACH-000957,0.0748338012539955
ACH-000958,-0.07061478631439004
ACH-000960,0.017606376177703102
ACH-000963,0.05835382972471319
ACH-000968,-0.005035720741795048
ACH-000969,-0.12704264897628176
ACH-000972,0.09299576362789966
ACH-000973,0.01873371022952439
ACH-000974,0.050619201405043904
ACH-000978,0.1812721686119189
ACH-000984,-0.021729984846769083
ACH-000986,0.02321712927810864
ACH-000988,0.010506675015977277
ACH-000993,-0.11169430238059258
ACH-000994,-0.11849586134655993
ACH-000996,-0.280900915646203
ACH-001001,-0.12577168952055326
ACH-001020,-0.0945235700118056
ACH-001028,-0.031859367008784036
ACH-001031,-0.015244953214126953
ACH-001038,-0.036907404559763934
ACH-001048,-0.0475154707569805
ACH-001050,0.019457133072781446
ACH-001053,0.013057550927587362
ACH-001054,0.07809095840905528
ACH-001061,-0.012434426982367077
ACH-001067,-0.01099071489555638
ACH-001075,-0.1772307367300988
ACH-001096,-0.10338549346235368
ACH-001111,0.08026684017883255
ACH-001119,-0.1382690874058012
ACH-001128,0.06223964701653936
ACH-001134,0.06676533855737943
ACH-001151,0.009879161289825134
ACH-001163,-0.013012694347597858
ACH-001164,0.08007182099686469
ACH-001183,-0.048308903049779035
ACH-001192,-0.07654214831561082
ACH-001193,-0.2303009044714811
ACH-001196,0.0847177973397548
ACH-001197,0.050526470967494415
ACH-001205,0.16931382383495294
ACH-001211,0.032013695880870434
ACH-001212,-0.12450420364157183
ACH-001228,0.0430280935909118
ACH-001232,-0.0637825849780214
ACH-001239,0.03694315953291244
ACH-001270,0.07382399769572105
ACH-001274,-0.055751408602426486
ACH-001275,0.06702705845279186
ACH-001277,0.08230816973582036
ACH-001278,0.11004713512595976
ACH-001280,-0.025230705216597454
ACH-001283,-0.09295056149309927
ACH-001289,0.15841201038629762
ACH-001300,-0.03402123372803124
ACH-001301,-0.031647214757259595
ACH-001302,0.04321581017777667
ACH-001306,-0.0059401289155003
ACH-001318,0.050151201093226815
ACH-001322,0.007190360749854224
ACH-001328,-0.06664029450535243
ACH-001332,0.1415447428163297
ACH-001336,-0.025852996782608592
ACH-001346,-0.012999662845294222
ACH-001353,-0.09234815929598564
ACH-001354,-0.07166984101413416
ACH-001367,0.0630756667679001
ACH-001368,-0.06578851949736393
ACH-001374,0.5564370726770995
ACH-001377,0.04406011172771592
ACH-001380,-0.026311125947463397
ACH-001391,0.08795209031840008
ACH-001408,0.06402696493171564
ACH-001430,0.12377044392342658
ACH-001431,-0.020608345016674696
ACH-001450,0.2064724195228717
ACH-001496,0.06291627372233799
ACH-001500,-0.13344063949841453
ACH-001523,0.06911446290926296
ACH-001532,0.08713786389281697
ACH-001550,0.00320316188535204
ACH-001552,0.0003939698845126457
ACH-001554,-0.03488114298482045
ACH-001654,0.06528754221221457
ACH-001735,-0.059644669868937565
ACH-001736,-0.05228512576306788
ACH-001737,-0.24419248804350616
ACH-001740,0.01923795170854041
ACH-001745,0.10395064644359787
ACH-001765,-0.0019373439250778164
