,MUC5B (727897)
ACH-000004,-0.05937907912980769
ACH-000005,0.10951059078630122
ACH-000007,-0.1048506750883646
ACH-000009,-0.2282624495371163
ACH-000011,-0.06339396752434141
ACH-000012,-0.13711226260199855
ACH-000013,0.08631638621698486
ACH-000014,-0.039579689663667116
ACH-000015,0.02554928805059083
ACH-000017,-0.02871910775065848
ACH-000018,-0.27441663826284196
ACH-000019,-0.05435070185090653
ACH-000021,-0.1300134372160918
ACH-000022,-0.08548908861467612
ACH-000025,-0.12458189834996065
ACH-000028,-0.11176743870072732
ACH-000030,-0.10750846779527724
ACH-000035,-0.04394107900677212
ACH-000036,-0.3495279269392585
ACH-000037,-0.0890022584103966
ACH-000039,-0.2460711544661376
ACH-000040,-0.02269599989056669
ACH-000041,-0.18223919535171712
ACH-000042,-0.031068274649858674
ACH-000045,0.01948616462795755
ACH-000047,-0.056252549102827135
ACH-000052,0.03823254671805357
ACH-000053,0.007630156729518569
ACH-000054,0.08551746729945292
ACH-000055,-0.12143301668106453
ACH-000060,0.011093578065913195
ACH-000067,-0.1017570643149415
ACH-000070,-0.024796795770317643
ACH-000075,0.14029004213125176
ACH-000078,-0.09948860881113866
ACH-000082,-0.049761365373597516
ACH-000085,-0.056578996331849166
ACH-000086,-0.061738407831036325
ACH-000087,-0.13723679758454918
ACH-000092,-0.05281434588856857
ACH-000095,-0.14522323492655714
ACH-000097,-0.12683865391990087
ACH-000098,-0.0007534763973812926
ACH-000099,-0.07551787042948394
ACH-000108,0.0016839137508473851
ACH-000113,0.0086744822401864
ACH-000116,-0.14102927057493014
ACH-000118,0.04957406415030777
ACH-000120,0.012240642568576036
ACH-000123,-0.12122353430790615
ACH-000127,-0.0560711167400218
ACH-000128,-0.1740473334649131
ACH-000132,-0.17515013791050782
ACH-000133,-0.048003488836766466
ACH-000137,0.0033706564915868442
ACH-000138,0.03336432579064818
ACH-000142,-0.18280335203903705
ACH-000143,-0.021922369446835285
ACH-000146,0.014063012929965
ACH-000148,-0.14280371427081545
ACH-000150,0.018785031589523268
ACH-000152,-0.013613507639674985
ACH-000153,-0.027096759959623254
ACH-000159,-0.021518159861451003
ACH-000160,-0.10441957743139316
ACH-000163,0.010803416789754224
ACH-000167,-0.107592490334573
ACH-000168,0.09041877455359472
ACH-000169,-0.14524366553563647
ACH-000178,-0.10414481339219696
