,RANBP2 (5903)
ACH-000004,-0.3030896540243246
ACH-000005,-0.9222955893752164
ACH-000007,-0.8015135763025125
ACH-000009,-0.4855631458166067
ACH-000011,-0.5206229190600136
ACH-000012,-0.45022740671188655
ACH-000013,-0.5700613469179996
ACH-000014,-0.3585733232622675
ACH-000015,-0.4888064944618282
ACH-000017,-0.6042193470441873
ACH-000018,-0.452345311989772
ACH-000019,-0.5135891479292075
ACH-000021,-0.5276764605007541
ACH-000022,-0.4469436951611253
ACH-000025,-0.42631564409261774
ACH-000028,-0.4605372040558599
ACH-000030,-0.6000140356543765
ACH-000035,-0.4566544990646589
ACH-000036,-0.4158853160219607
ACH-000037,-0.4399282799753059
ACH-000039,-0.6435972327609594
ACH-000040,-0.4098748285532101
ACH-000041,-0.4936659471290593
ACH-000042,-0.4099049295564831
ACH-000045,-0.4794953522913414
ACH-000047,-0.8756152722938012
ACH-000052,-0.4431854438273797
ACH-000053,-0.44457741668272943
ACH-000054,-0.6167719543592123
ACH-000055,-0.5678200001896972
ACH-000060,-0.37066452245885695
ACH-000067,-0.5851152513704023
ACH-000070,-0.5868781276776974
ACH-000075,-0.5609198503588908
ACH-000078,-0.4488566455055787
ACH-000082,-0.5853052761889147
ACH-000085,-0.8085433099161312
ACH-000086,-0.4743690372256892
ACH-000087,-0.5614417419106088
ACH-000092,-0.5545430027722589
ACH-000095,-0.5198497054156516
ACH-000097,-0.6297216526219016
ACH-000098,-0.4442802888153665
ACH-000099,-0.4417863810507596
ACH-000108,-0.5817355832246561
ACH-000113,-0.4785848196297369
ACH-000116,-0.6907294746262732
ACH-000118,-0.6117507230665417
ACH-000120,-0.4196485818346458
ACH-000123,-0.51500429390487
ACH-000127,-0.5918631109337991
ACH-000128,-0.4592330809390392
ACH-000132,-0.6304528657410753
ACH-000133,-0.7116486453401709
ACH-000137,-0.6992413292884182
ACH-000138,-0.4709764660706628
ACH-000142,-0.43501382539531297
ACH-000143,-0.7280731790904081
ACH-000146,-0.31965360402011017
ACH-000148,-0.50087615641594
ACH-000150,-0.2919731469794345
ACH-000152,-0.7199387343895038
ACH-000153,-0.474737954390165
ACH-000159,-0.5370138171450091
ACH-000160,-0.6730924309529549
ACH-000163,-0.4152002910379226
ACH-000167,-0.951604484792798
ACH-000168,-0.5133121985645891
ACH-000169,-0.42487638299345704
ACH-000178,-0.5007474538307327
ACH-000183,-0.5085543250484585
ACH-000188,-0.4823351108246318
ACH-000189,-0.2620249098988005
ACH-000190,-0.458966238265089
ACH-000198,-0.4918669900765766
ACH-000203,0.07283314815839009
ACH-000204,-0.4469529290858786
ACH-000206,-0.6311568590000961
ACH-000207,-0.5902930458503444
ACH-000208,-0.16607814785646866
ACH-000210,-0.7092095688922201
ACH-000211,-0.5204708390305743
ACH-000215,-0.3827052736504187
ACH-000221,-0.4773389946208778
ACH-000222,-0.47773942536126895
ACH-000223,-0.6483483890674766
ACH-000226,-0.4955644977793378
ACH-000227,-0.6116182697201592
ACH-000228,-0.5514015844685636
ACH-000231,-0.5828760679285826
ACH-000232,-0.6025592926948474
ACH-000233,-0.5935129289748594
ACH-000234,-0.6326377981670396
ACH-000235,-0.5353736527029571
ACH-000237,-0.6167166439763507
ACH-000238,-0.4279168493866397
ACH-000242,-0.5594852798387581
ACH-000243,-0.5993033811408875
ACH-000244,-0.5882372209663901
ACH-000246,-0.3934103861858116
