,HAUS6 (54801)
ACH-000004,-0.7080619167968039
ACH-000005,-0.8067763645114682
ACH-000007,-0.8182831259209761
ACH-000009,-0.961249929792581
ACH-000011,-0.8607959644890315
ACH-000012,-0.718379045371582
ACH-000013,-0.9083368034669116
ACH-000014,-0.8789752620169671
ACH-000015,-0.904133189147074
ACH-000017,-0.8568638342210458
ACH-000018,-0.957001666159634
ACH-000019,-0.9618867651070396
ACH-000021,-0.7951851992025786
ACH-000022,-1.287574248434793
ACH-000025,-0.688020032922698
ACH-000028,-0.9931009152017852
ACH-000030,-0.9723601185573088
ACH-000035,-0.7373175240114929
ACH-000036,-0.8280585544520905
ACH-000037,-0.6926891608220427
ACH-000039,-1.0054845930889391
ACH-000040,-1.2399562097269807
ACH-000041,-0.9191145082726406
ACH-000042,-0.95603939703144
ACH-000045,-0.6816495778984336
ACH-000047,-0.8364913219457627
ACH-000052,-0.8570683725611421
ACH-000053,-0.8600868214575644
ACH-000054,-0.8666723384467023
ACH-000055,-0.5894760617356515
ACH-000060,-0.6877484858981999
ACH-000067,-0.9632278596972098
ACH-000070,-1.0169427106066264
ACH-000075,-0.9437498945689096
ACH-000078,-0.8324313180723301
ACH-000082,-1.1679490985497865
ACH-000085,-0.6968729982377889
ACH-000086,-0.7168549697895723
ACH-000087,-0.9019720956789852
ACH-000092,-0.7251136466138475
ACH-000095,-0.7993186047666515
ACH-000097,-0.9382836332652464
ACH-000098,-0.8973026756150628
ACH-000099,-0.7417324497088242
ACH-000108,-0.6840394761249974
ACH-000113,-0.738452513815833
ACH-000116,-0.9108877856370932
ACH-000118,-0.8781572969505523
ACH-000120,-0.7102988082260557
ACH-000123,-0.7807620998056001
ACH-000127,-0.8452539036989807
ACH-000128,-0.6868865905267284
ACH-000132,-0.9118859933169116
ACH-000133,-0.8042821154073951
ACH-000137,-0.8250025849929479
ACH-000138,-0.8360129834454441
ACH-000142,-0.8536163080472092
ACH-000143,-0.8504804728863813
ACH-000146,-0.7537844885133062
ACH-000148,-0.9523731567536085
ACH-000150,-0.6309295951830616
ACH-000152,-0.7476468036151348
ACH-000153,-1.178100979462708
ACH-000159,-0.888063817681192
ACH-000160,-0.8983123062351294
ACH-000163,-0.8031909146931911
ACH-000167,-2.0377418397967504
ACH-000168,-1.0268703206504233
ACH-000169,-1.0590557221390906
ACH-000178,-0.8308246894441929
